科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
一、营业收入,"80,145,647.56","165,537,596.21","269,684,778.59","338,429,741.35","115,537,891.42","241,253,061.48","347,163,041.45","486,963,838.08","138,106,585.55","262,731,050.69","383,222,016.42","584,426,455.14","165,300,219.12","341,365,374.29","507,493,909.32","677,506,010.74","202,891,326.29","434,407,882.02","666,105,993.45","860,194,935.10","287,552,312.77","563,645,993.20","843,319,338.92","1,094,161,914.14","324,780,005.11","672,460,467.53","1,008,122,663.09","1,370,840,538.59","387,142,200.71","809,104,410.87","1,214,401,085.25","1,604,339,229.27","452,709,611.98","900,677,082.95","1,370,903,591.68","1,873,434,140.90","529,451,496.16","1,099,265,831.85","1,628,931,104.19","2,256,403,254.80","611,938,996.29","1,272,483,290.29","1,801,150,576.10","2,612,127,319.84","481,639,971.49"
二、营业利润,"27,153,781.29","51,741,304.34","85,551,279.44","109,502,999.83","36,167,788.22","62,714,234.84","90,035,027.77","118,467,630.94","30,017,469.62","59,481,383.77","87,084,274.71","104,156,921.57","34,222,193.76","69,667,390.22","111,342,073.72","140,212,185.77","40,549,495.83","91,596,066.64","131,883,609.68","146,980,165.74","41,922,374.40","96,907,493.43","146,657,033.68","167,060,814.01","48,690,664.83","103,697,945.37","156,988,426.94","204,455,677.78","54,080,058.04","120,142,687.97","185,642,936.41","232,519,755.41","63,615,528.18","140,836,061.61","215,532,321.05","284,613,876.99","75,309,875.22","164,889,722.83","254,720,184.96","326,268,024.19","83,397,147.15","182,488,038.30","274,711,191.26","379,802,188.99","78,983,046.53"
减:营业成本,"34,885,808.77","79,238,016.60","138,829,536.51","172,562,297.86","56,304,164.88","126,608,004.93","182,839,216.44","256,268,061.93","72,078,898.08","133,261,766.11","194,358,187.94","316,316,129.55","90,445,981.42","188,374,472.05","272,760,758.27","365,824,932.98","114,485,362.96","242,511,683.95","382,450,871.30","490,133,919.79","170,001,884.29","324,763,032.57","481,922,115.81","647,665,643.94","179,639,836.41","381,919,546.23","570,500,107.73","816,139,961.65","241,406,521.79","495,943,249.10","757,284,887.35","990,678,140.64","271,914,914.17","529,823,532.40","835,979,288.87","1,195,194,958.18","325,411,458.19","687,733,296.34","1,014,502,135.43","1,454,426,198.70","376,870,746.92","790,649,704.07","1,104,849,554.60","1,665,708,218.06","244,662,475.37"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"80,893.16","181,431.21","282,809.05","606,051.98","78,853.02","153,857.74","264,212.29","526,798.40","326,218.36","395,093.62","606,829.23","1,430,887.07","419,092.42","618,910.79","1,087,840.16","1,428,264.73","268,316.01","897,328.84","1,156,338.25","1,938,626.96","509,940.90","1,277,632.52","2,055,447.94","2,865,153.89","804,402.90","2,279,251.36","3,649,620.93","4,865,380.90","854,451.09","1,762,715.33","2,494,218.38","3,854,505.89","1,081,733.08","1,781,538.36","2,536,470.07","4,337,976.49","1,003,885.33","2,075,318.72","3,320,551.78","7,415,773.95","1,580,760.13","4,288,451.75","5,724,432.42","8,476,953.13","1,023,627.71"
营业外收入,500.00,"9,377.00","216,126.06","783,241.75","221,351.81","125,077.32","196,009.82","9,917,717.07","6,020,271.03","6,299,868.41","10,785,631.34","11,984,211.25","3,389,720.33","3,606,384.95","4,079,301.08","15,716,567.05","3,277,689.97","3,355,139.22","8,160,991.43","29,747,168.04","6,053,483.08","6,122,467.08","7,792,583.17","26,419,291.29","161,838.93","789,036.89","972,457.65","7,009,982.18","943,848.96","1,920,226.48","2,256,034.70","13,229,799.61","794,307.01","6,519,870.65","8,472,949.71","15,059,267.87","690,808.92","6,656,485.02","11,431,308.39","16,770,133.15","6,678,831.26","16,264,450.83","22,538,380.66","13,184,113.90","3,927,180.12"
销售费用,"4,568,869.60","10,102,737.36","13,804,617.62","20,315,433.39","6,165,160.53","10,868,608.34","14,782,319.34","20,659,693.82","8,530,544.84","14,856,412.67","19,562,193.06","29,861,028.11","8,208,826.59","15,074,474.32","22,019,502.76","30,762,605.26","9,893,012.40","19,057,227.34","27,101,701.42","42,456,154.34","16,309,151.85","26,410,325.83","37,073,023.11","52,850,610.85","17,231,666.97","28,745,137.18","40,373,714.35","63,405,535.15","16,448,933.29","31,457,539.36","43,098,003.24","64,640,508.01","17,647,229.10","39,246,397.64","45,177,221.83","47,094,978.67","18,548,598.82","30,316,506.40","44,850,424.99","61,486,959.61","26,041,297.52","41,390,000.39","57,211,705.95","98,279,766.17","22,435,426.63"
减:营业外支出,"5,709.61","415,315.60","422,200.82","486,345.51","117,485.96","1,180,885.46","1,205,962.51","1,258,328.28","316,486.44","385,240.28","697,500.37","754,851.19","276,446.01","337,594.30","403,198.53","792,981.83","209,416.82","233,194.77","474,200.27","304,673.16","112,095.15","264,294.00","471,601.48","847,936.67","82,567.30","128,682.03","312,455.96","494,163.53","7,817.91","157,899.81","187,831.64","354,112.73","4,198.30","313,856.41","461,769.50","3,593,472.47","37,722.60","117,720.08","267,164.71","5,625,734.59","68,354.68","285,859.17","740,949.25","1,611,286.35","478,084.67"
管理费用,"11,549,838.76","21,188,248.19","34,751,873.86","47,820,018.93","17,365,287.74","43,620,761.81","67,819,947.39","110,008,581.27","22,846,927.20","53,394,758.11","80,312,303.68","124,381,605.53","28,004,896.81","62,677,563.20","98,857,679.04","147,748,905.38","33,849,042.00","73,573,736.89","118,189,162.16","183,461,637.09","49,697,950.18","101,467,165.70","162,664,016.68","224,451,991.87","69,114,246.45","131,936,226.67","209,878,257.91","268,159,173.24","61,932,018.56","139,389,824.65","198,543,449.20","306,814,559.63","86,143,168.25","170,071,627.40","242,574,929.47","339,482,836.38","97,233,179.63","195,981,464.32","286,978,837.96","417,643,209.61","103,541,294.15","217,549,634.83","315,312,144.79","466,545,580.38","129,226,513.31"
其中:非流动资产处置净损失,,"199,312.50","204,197.72","221,434.14","-66,814.49","93,773.48","106,765.17","170,731.58","256,615.20","290,047.88","350,774.90","404,564.62","110,423.32","141,295.24","180,685.44","219,349.52",,"32,183.96","92,863.36","107,850.92","112,095.15","214,294.00","278,867.10","645,202.29","78,567.63","124,682.03","262,485.80","327,983.41","7,817.91","36,444.38","68,328.38","83,166.21","3,726.30","87,770.02","283,739.16","3,364,632.87","22,722.60","93,241.93","238,802.72","5,609,019.26","68,354.68","80,645.87","467,095.95",,
