科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
货币资金,"407,235,370.94","383,165,305.49","322,556,265.91","260,087,755.80","401,761,715.11","627,351,359.14","510,456,357.07","380,925,593.82","862,811,862.82","515,841,376.24","490,315,148.22","550,506,564.24","811,901,973.25","690,819,077.25","524,110,643.38","721,740,745.10","818,132,866.93","791,366,742.31","617,715,549.56","849,713,692.45","613,663,761.57","707,278,294.28","601,007,520.00","1,040,576,802.97","1,116,854,589.30","1,553,636,860.08","826,497,330.56","1,290,446,848.16","903,489,257.29","993,058,119.76","734,671,258.52","1,015,592,402.59","1,381,223,647.50","833,335,271.65","547,647,695.53","731,713,795.24","613,962,604.90","683,120,443.20","473,718,405.52","577,312,380.83","500,316,078.14","527,108,491.91","502,665,945.34"
短期借款,,,,,"45,000,000.00","650,000,000.00","607,000,000.00","557,000,000.00","555,000,000.00","200,000,000.00","320,000,000.00","170,000,000.00","50,000,000.00",,,"750,000,000.00","1,250,000,000.00","950,000,000.00","950,000,000.00","1,050,000,000.00","900,000,000.00","1,450,000,000.00","1,150,000,000.00","1,350,000,000.00","1,050,000,000.00","1,050,000,000.00","1,250,000,000.00","1,170,000,000.00","1,070,000,000.00","1,170,000,000.00","1,313,000,000.00","1,163,000,000.00","1,163,000,000.00",,,,,,,,,,
交易性金融资产,,"2,153,466.00","330,120.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"4,344,000.00","2,071,900.00",,"841,760.00",,,"300,000.00","70,010,000.00",,"490,000.00","100,000.00","2,079,499.28","2,043,268.28","3,508,992.34","2,300,000.00","1,470,000.00","300,000.00",,"200,000.00","2,000,000.00",,"1,200,000.00","100,000.00","220,000.00",,"1,309,400.00","14,348,940.00",,"589,700.00","22,427,875.00","11,000,000.00",,"314,150.00","15,364,350.00","7,689,600.00","9,000,000.00","14,292,500.00","9,000,000.00","6,000,000.00","5,760,000.00","4,597,000.00","525,600.00",
应付票据,,"8,000,000.00","13,000,000.00","13,787,295.76","1,237,251.40","1,210,750.90",,,,"63,000,000.00","99,000,000.00","125,000,000.00","20,000,000.00",,"15,000,000.00",,,,,,,,,,,"6,490,000.00","6,490,000.00",,,,,,,,,,,,,,,,
应收账款,"283,280,533.20","274,812,848.46","343,844,217.76","295,981,241.91","550,984,591.23","501,175,618.86","670,092,659.96","594,373,571.79","605,972,701.88","534,624,647.62","562,432,638.35","483,975,604.68","463,100,065.54","501,673,399.37","464,041,521.53","389,466,846.46","433,320,230.52","430,667,388.29","386,945,988.63","323,015,539.05","302,554,444.79","278,003,253.91","320,841,369.70","241,672,809.16","298,261,358.83","242,948,567.19","300,196,543.33","220,676,436.75","268,892,580.63","169,247,148.57","227,766,833.58","147,872,194.49","147,329,057.22","148,638,795.08","125,449,314.23","112,419,249.91","97,415,022.10","78,131,612.66","78,773,970.43","71,065,104.67","70,924,666.53","89,756,228.93","75,572,142.49"
应付账款,"670,736,074.77","662,621,014.88","691,144,423.37","510,448,507.53","680,116,673.95","594,999,613.31","720,830,193.88","484,654,712.86","641,896,827.92","544,434,646.62","631,387,809.96","482,957,105.53","575,836,943.39","559,727,486.62","728,064,651.98","524,780,303.39","685,110,128.00","606,210,954.10","721,670,044.74","559,530,080.43","599,231,409.02","520,632,789.60","679,152,427.79","527,123,967.31","647,597,063.72","569,110,588.51","715,627,280.10","572,944,379.56","689,305,574.28","637,141,079.63","793,450,473.75","605,943,688.19","755,921,662.57","644,611,045.24","797,106,735.80","623,217,709.57","777,961,678.48","662,656,619.39","853,501,577.01","691,549,298.14","762,945,127.72","670,640,201.52","866,676,689.91"
预付款项,"6,888,631.35","10,209,924.97","11,958,342.60","8,857,514.06","22,907,582.96","12,032,081.81","85,048,647.30","81,248,965.61","79,184,487.32","11,347,422.67","59,959,024.89","39,990,379.31","44,845,107.76","35,830,759.90","47,916,028.71","37,617,115.49","156,782,870.28","69,993,746.09","112,037,975.75","22,150,308.22","36,202,284.18","55,949,242.51","41,782,770.18","130,476,669.90","159,441,407.11","99,840,437.03","183,383,324.39","10,908,109.08","13,816,994.14","15,843,283.90","25,408,567.16","14,682,171.68","39,112,559.01","24,621,795.95","24,498,407.70","1,327,248.87","3,592,496.01","1,153,320.49","2,588,819.88","12,089,473.86","2,487,009.71","2,945,541.25","5,525,710.42"
预收款项,"50,335,013.17","56,308,594.40","51,544,742.36","96,874,247.92","105,083,907.81","108,209,728.75","110,159,650.68","174,995,487.38","193,532,945.76","179,628,931.90","160,892,980.11","228,909,831.03","203,414,714.30","205,558,282.46","185,309,485.42","280,552,113.54","290,334,441.67","285,707,560.32","246,964,644.07","366,092,914.41","353,990,199.68","309,378,473.16","295,347,878.70","405,517,606.14","418,997,193.52","415,262,935.36","401,569,867.16","472,439,540.09","452,538,612.08","416,510,242.68","402,635,191.69","500,722,276.70","416,704,412.59","397,965,624.91","389,539,533.73","508,103,149.34","415,789,935.06","425,251,359.12","430,494,141.30","465,061,990.30","391,189,763.84","424,977,827.94","367,313,045.28"
其他应收款,"74,121,493.87","72,440,007.60","58,911,457.97","49,151,555.03","68,240,534.41","80,937,386.93","90,862,404.48","117,592,070.23","143,447,923.69","118,904,868.27","88,752,851.13","46,426,891.87","50,059,306.96","50,509,598.07","123,003,191.30","115,187,428.87","107,208,380.09","185,342,306.86","212,736,950.09","420,387,169.63","493,946,374.45","485,188,313.71","523,865,948.37","503,709,311.26","526,963,080.42","446,366,669.19","576,511,716.61","526,512,518.67","638,203,122.73","643,001,271.91","653,331,844.67","500,740,294.80","436,611,020.17","414,464,685.83","401,656,784.64","748,526,775.46","717,385,880.74","709,902,523.55","706,082,557.31","718,073,889.67","728,663,659.90","721,203,855.44","695,413,186.97"
应付职工薪酬,"26,620,963.61","20,920,284.81","17,921,070.62","14,319,299.36","5,934,915.43","6,338,532.09","15,023,534.48","19,455,891.55","11,597,978.74","12,371,915.17","12,990,444.75","18,798,823.35","13,734,225.22","12,017,164.74","12,067,462.97","18,692,772.31","10,938,215.80","8,350,200.98","7,882,600.02","24,155,709.81","7,938,729.23","6,878,604.62","6,667,657.67","23,238,203.94","10,093,636.82","16,532,776.26","21,663,306.30","25,349,456.93","10,869,844.07","10,779,304.35","10,087,641.59","24,299,155.15","15,643,219.34","15,419,336.91","17,545,412.82","38,183,161.60","21,107,045.77","20,640,561.10","22,105,600.59","35,908,977.28","19,745,384.66","21,921,738.75","16,915,988.15"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"5,169,577.77","139,115.36","12,807,254.94","2,460,128.66","11,668,347.08","5,912,151.79","40,658,095.97","55,226,238.35","23,224,977.70","9,116,976.94","21,163,310.64","22,740,295.60","22,637,994.76","7,626,032.72","17,865,680.40","37,428,327.61","30,136,388.30","3,188,338.14","10,148,999.72","28,138,534.45","24,011,028.01","11,020,730.75","14,926,263.59","15,967,877.74","26,307,068.81","19,447,772.60","28,176,591.28","1,065,284.60","-23,890,293.88","-31,866,755.03","-31,628,592.68","1,914,835.68","-6,817,374.74","-8,814,505.36","-8,388,668.12","12,419,200.46","-9,878,582.57","-9,350,457.85","-7,844,530.22","10,749,757.80","10,669,469.86","7,679,896.00","8,028,752.43"
应收利息,,,,,,,,,,,"4,996,500.00","7,041,500.00","7,876,500.00","8,555,455.56","10,271,233.34","12,627,811.12","35,039,666.68","42,028,108.71","42,820,728.84","57,735,794.78","80,334,128.11","30,031,666.66","46,611,666.66","71,408,333.32","96,959,976.70","52,646,417.36","77,426,573.47","1,003,370.14","32,479,412.00","58,800,736.67","88,285,839.99","194,002,418.94","203,702,849.98","15,458,588.82","12,427,734.37","82,352,608.94","20,580,188.22","41,020,901.15","58,547,722.28","82,011,121.50","100,962,684.43","44,780,272.30","61,530,615.66"
应付利息,,,,,,,,,,,,"2,092,060.41","552,731.16","3,612,931.50","6,849,281.57","13,190,410.96","7,787,035.96","11,904,090.20","21,590,858.66","13,751,570.42","18,964,557.48","2,940,055.56","5,994,570.03","13,086,029.88","19,127,317.55","30,380,155.84","16,997,839.63","28,703,130.39","19,159,523.08","30,427,489.18","16,598,278.56","28,049,465.14","18,582,809.23","28,147,780.81","10,728,986.29","15,951,561.64",,,,,,,
应收股利,"4,233,680.00","800,000.00","800,000.00","8,064,470.47","7,864,470.47","7,864,470.47","400,000.00","7,629,089.39","7,629,089.39","7,629,089.39","200,000.00","200,000.00","200,000.00","5,986,640.02","5,986,640.02",,,,"6,331,147.02",,,"6,399,074.69","6,399,074.69",,,,"4,286,018.35",,,,"3,812,905.19",,,,"3,335,764.69",,,,"2,880,465.42",,,"855,400.02",
应付股利,"1,844,636.50","11,337,588.30","1,276,420.99","1,095,752.32","1,084,139.23","1,031,562.31","999,294.12","5,966,435.31","5,944,816.56","2,586,608.05","936,673.64","921,575.26","921,575.26","921,575.26","926,248.69","926,248.69","926,248.69","8,812,562.77","923,231.01","923,231.01","923,231.01","923,231.01","927,629.65","927,629.65","927,629.65","927,629.65","931,148.60","931,148.60","931,148.60","931,148.60","933,347.92","933,347.92","933,347.92","933,347.92","934,997.28","1,522,997.28","1,522,997.28","934,997.28","936,861.19","927,962.32","927,962.32","927,962.32","929,508.17"
存货,"291,462,715.06","312,009,448.92","296,528,012.07","229,092,809.20","649,256,241.71","599,550,196.70","625,069,146.97","559,934,735.43","644,156,059.70","566,783,581.81","646,695,016.98","525,198,029.87","311,468,179.60","271,905,148.78","384,415,889.24","221,148,371.66","293,544,976.46","238,090,216.66","379,881,421.45","242,140,506.19","288,458,321.10","218,990,392.08","371,232,237.08","209,303,992.87","280,948,454.45","308,825,631.77","441,772,251.91","318,049,771.62","402,949,243.88","334,438,546.63","453,995,631.12","338,464,702.50","445,379,134.31","338,243,162.93","515,692,437.84","286,336,751.04","355,090,928.89","257,470,548.82","481,865,793.60","291,673,057.58","368,067,584.94","275,376,956.15","444,849,486.19"
