科目,2007年度,2008年度,2009年度,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
支付给职工以及为职工支付的现金,"20,630,973.31","29,549,307.59","26,107,433.66","16,964,308.04","23,484,163.36","35,087,591.62","8,396,739.11","19,047,684.95","29,480,443.13","54,206,282.03","10,724,851.61","23,441,055.32","38,731,761.25","80,945,124.70","18,687,044.93","41,240,474.62","58,480,007.03","85,699,725.04","28,650,296.05","55,151,777.95","75,339,963.75","104,436,788.23","30,683,349.78","66,718,320.52","90,729,085.88","129,917,154.31","44,438,970.02","77,159,843.07","102,223,882.77","142,479,752.22","63,324,336.40","102,668,428.93","144,521,640.24","200,785,550.01","75,358,794.21"
取得借款收到的现金,"32,850,000.00","42,000,000.00","67,000,000.00","63,000,000.00","78,000,000.00","88,000,000.00","25,000,000.00","65,000,000.00","85,358,269.77","85,000,000.00","32,000,000.00","102,000,000.00","137,000,000.00","222,000,000.00",,"100,000,000.00","180,000,000.00","210,000,000.00","20,000,000.00","104,800,000.00","149,300,000.00","179,800,000.00","40,000,000.00","61,500,000.00","126,500,000.00","201,500,000.00","65,000,000.00","220,000,000.00","240,000,000.00","345,000,000.00","75,500,000.00","296,605,275.68","374,322,019.80","437,469,119.80","80,000,000.00"
支付的各项税费,"25,151,147.95","38,307,080.24","28,948,549.76","12,018,212.56","23,339,787.39","26,223,703.90","6,442,052.24","10,301,509.25","17,408,767.01","19,969,821.64","5,216,380.24","14,447,491.01","22,304,130.67","30,266,640.84","6,678,401.67","13,554,705.70","15,970,004.85","20,900,987.89","13,280,375.37","19,684,021.79","29,727,625.09","32,548,743.41","11,272,667.51","16,559,847.84","20,874,760.46","22,925,691.43","5,896,130.56","14,610,330.28","29,576,464.54","36,985,950.42","29,645,906.43","45,455,423.49","55,356,245.13","56,216,504.59","25,307,701.07"
收到其他与筹资活动有关的现金,,,,,,,,,"6,260,716.56",,"6,097,728.84","7,537,390.92","10,504,364.35",,"3,180,768.45",,,,,,,,,,"2,267,553.50",,"28,442.20",,"28,442.20",,,,,,
支付其他与经营活动有关的现金,"21,413,023.75","26,232,902.15","28,464,250.63","31,947,913.20","22,132,497.43","45,364,082.76","18,073,932.37","52,538,184.01","89,697,495.24","65,140,673.42","16,419,553.01","30,528,549.74","52,198,079.32","63,104,010.21","18,852,945.10","36,121,602.91","72,288,865.26","78,016,591.95","17,894,138.81","25,004,012.22","71,731,075.41","57,948,848.68","17,478,738.80","58,298,164.37","83,978,799.09","88,623,220.28","23,083,482.47","24,129,825.79","90,978,575.26","64,828,939.69","62,275,464.22","78,586,850.38","116,007,399.82","114,533,397.90","49,539,454.35"
筹资活动现金流入小计,"36,834,100.00","80,486,000.00","67,000,000.00","63,000,000.00","78,000,000.00","88,000,000.00","689,121,500.00","729,121,500.00","755,740,486.33","750,591,500.00","38,097,728.84","110,037,390.92","148,004,364.35","222,500,000.00","3,180,768.45","100,500,000.00","180,500,000.00","211,400,000.00","40,090,000.00","124,890,000.00","169,390,000.00","199,890,000.00","40,000,000.00","61,500,000.00","140,132,553.50","258,830,000.00","65,028,442.20","220,000,000.00","290,028,442.20","528,229,994.75","75,500,000.00","346,605,275.68","433,822,019.80","497,159,119.80","80,000,000.00"
经营活动现金流出小计,"269,176,023.67","248,599,478.80","274,651,751.70","194,171,194.07","250,271,910.29","355,775,142.48","99,404,462.31","254,998,807.07","385,224,493.29","472,112,777.94","88,595,685.54","194,145,300.84","287,615,458.97","438,659,256.11","81,463,414.58","202,226,271.72","279,773,383.12","383,476,667.17","98,554,725.14","267,986,219.22","365,322,875.63","564,602,418.63","127,498,700.42","353,752,802.28","512,181,431.98","673,549,524.73","156,450,143.19","324,922,078.68","451,830,848.71","606,312,297.36","264,457,703.17","479,578,478.75","723,346,180.29","908,145,528.95","320,387,678.97"
偿还债务支付的现金,"38,500,000.00","33,031,818.00","69,181,818.00","43,181,818.00","68,181,818.00","63,181,818.00","75,000,000.00","75,000,000.00","75,181,818.00","95,181,818.00","15,000,000.00","82,000,000.00","112,000,000.00","187,181,818.00","5,000,000.00","90,181,818.00","170,181,818.00","218,181,818.00","80,181,818.00","87,181,818.00","122,181,818.00","212,181,818.00","22,181,818.00","29,981,818.00","71,181,818.00","104,981,818.00","38,181,818.00","136,681,818.00","155,698,493.00","231,681,818.00","35,000,000.00","182,830,000.00","228,394,629.71","272,731,706.91","109,016,497.72"
经营活动产生的现金流量净额,"54,966,906.98","30,747,127.58","26,145,981.66","-45,745,717.19","-52,493,750.36","7,370,261.31","-81,573,828.45","-116,699,411.72","-153,270,564.16","-78,550,061.89","-22,807,627.85","-42,706,298.23","-9,047,688.57","-29,226,585.84","-20,208,276.66","77,382,202.05","40,889,294.66","74,570,369.77","560,453.63","239,912.88","2,277,691.34","32,774,302.43","-52,784,397.16","-169,185,235.93","-201,446,142.03","-158,775,170.33","-73,909,684.47","-157,075,304.81","-140,237,740.54","-5,735,381.12","-135,963,803.93","-187,086,097.43","-225,894,073.00","-156,320,029.48","-75,380,837.95"
分配股利、利润或偿还利息支付的现金,"5,632,658.75","11,560,578.20","7,189,860.47","4,278,720.90","7,893,345.76","10,751,858.35","649,188.90","30,663,606.85","32,859,702.39","35,847,320.73","1,059,658.66","2,227,642.99","24,145,665.27","36,928,986.12","1,222,666.67","2,725,171.47","5,155,265.83","7,680,751.12","1,416,788.86","5,914,630.96","7,892,530.24","9,999,978.37","2,870,357.61","8,032,141.38","7,547,703.31","13,312,636.09","2,245,780.35","4,975,130.75","7,959,824.32","10,960,744.55","3,620,660.86","8,184,148.79","12,797,923.85","22,843,036.65","5,511,894.79"
收回投资收到的现金,"1,743,412.30",,"1,000,000.00","6,121,400.00","6,121,400.00","6,121,400.00","4,719,300.00","5,393,400.00","5,393,400.00","5,393,400.00",,,,"5,053,454.81",,,,,,,,,,,,,,,,"4,000,000.00",,,,,
支付其他与筹资活动有关的现金,,,,,,,"3,996,000.00","4,464,000.00","5,359,618.44","4,653,348.64",,,,,,,,,,,,,,,,,,,,,,,,"3,483,852.00",
取得投资收益收到的现金,"35,656.00",,,"444,778.00","654,412.89","544,778.00","263,334.20",,"310,041.46","10,701.37","60,600.00","115,371.45","117,414.11","60,600.00",,,,,,,,,,,,,,,,,,,,,
筹资活动现金流出小计,"44,132,658.75","44,592,396.20","76,371,678.47","47,460,538.90","76,075,163.76","73,933,676.35","79,645,188.90","110,127,606.85","113,401,138.83","135,682,487.37","16,059,658.66","84,227,642.99","136,145,665.27","224,110,804.12","6,222,666.67","92,906,989.47","175,337,083.83","225,862,569.12","81,598,606.86","93,096,448.96","130,074,348.24","222,181,796.37","25,052,175.61","38,013,959.38","78,729,521.31","118,294,454.09","40,427,598.35","141,656,948.75","163,658,317.32","242,642,562.55","38,620,660.86","191,014,148.79","241,192,553.56","299,058,595.56","114,528,392.51"
处置固定资产、无形资产和其他长期资产收回的现金净额,700.00,"2,100.00","4,000.00",,,,"674,100.00",,"39,800.00","248,000.00",300.00,"500,600.00","500,600.00","30,600.00",,"60,000.00","750,000.00","473,551.52","135,000.00","150,346.15","135,000.00","652,136.67","3,000.00","113,553.40","8,500.00","252,408.10","145,000.00",,"245,000.00","3,074,721.37","10,000.00","59,808.34","1,753,194.61","1,786,989.87","6,517.53"
筹资活动产生的现金流量净额,"-7,298,558.75","35,893,603.80","-9,371,678.47","15,539,461.10","1,924,836.24","14,066,323.65","609,476,311.10","618,993,893.15","642,339,347.50","614,909,012.63","22,038,070.18","25,809,747.93","11,858,699.08","-1,610,804.12","-3,041,898.22","7,593,010.53","5,162,916.17","-14,462,569.12","-41,508,606.86","31,793,551.04","39,315,651.76","-22,291,796.37","14,947,824.39","23,486,040.62","61,403,032.19","140,535,545.91","24,600,843.85","78,343,051.25","126,370,124.88","285,587,432.20","36,879,339.14","155,591,126.89","192,629,466.24","198,100,524.24","-34,528,392.51"
处置子公司及其他营业单位收到的现金净额,,"2,325,274.80",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
四、汇率变动对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
收到其他与投资活动有关的现金,,,,,,,,,,,,,,,,"1,411,454.00","1,411,454.00","20,119,596.70",,,,"30,000,000.00",,,,,,,,"12,471,700.74",,,,,
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"1,779,768.30","2,327,374.80","1,004,000.00","6,566,178.00","6,775,812.89","6,666,178.00","5,656,734.20","5,393,400.00","5,743,241.46","5,652,101.37","60,900.00","615,971.45","618,014.11","5,144,654.81",,"1,471,454.00","2,161,454.00","20,593,148.22","135,000.00","150,346.15","135,000.00","30,652,136.67","3,000.00","113,553.40","8,500.00","252,408.10","145,000.00",,"245,000.00","19,546,422.11","10,000.00","59,808.34","1,753,194.61","1,786,989.87","6,517.53"
五、现金及现金等价物净增加额,"45,350,691.52","36,766,045.02","10,588,043.70","-26,562,832.51","-45,801,628.53","13,045,907.21","513,876,708.64","490,174,108.44","464,773,663.59","500,090,442.25","-13,687,364.29","-94,996,138.05","-93,538,060.21","-235,552,224.82","-50,017,471.85","38,459,096.06","-6,475,436.17","19,328,073.42","-52,419,722.73","-25,345,896.15","-24,022,766.55","-47,041,235.88","-54,172,672.28","-173,792,535.61","-189,324,788.41","-94,135,309.28","-55,684,233.91","-118,641,267.71","-68,054,872.20","227,063,571.72","-196,174,132.04","-140,560,586.17","-148,114,011.27","-111,768,767.95","-117,558,437.50"
购建固定资产、无形资产和其他长期资产支付的现金,"2,937,670.01","30,922,061.16","4,117,815.06","2,922,754.42","1,978,527.30","15,026,855.75","8,682,508.21","10,633,321.27","16,357,929.99","22,428,294.30","10,978,706.62","13,623,439.20","31,874,964.83","46,413,017.03","21,281,769.61","42,502,043.16","42,344,773.64","47,037,331.19","7,006,569.50","25,529,706.22","33,751,109.65","56,175,878.61","16,339,099.51","28,206,893.70","34,691,209.47","73,348,092.96","6,520,393.29","19,909,014.15","11,412,256.54","64,789,560.30","5,099,667.25","9,281,028.97","15,571,689.12","57,436,252.58","7,655,724.57"
期初现金及现金等价物余额,"52,330,107.44","97,680,798.96","134,446,843.98","145,034,887.68","145,034,887.68","145,034,887.68","158,080,794.89","158,080,794.89","158,080,794.89","158,080,794.89","658,171,237.14","658,171,237.14","658,171,237.14","669,774,038.16","434,221,813.34","434,221,813.34","434,221,813.34","434,221,813.34","453,549,886.76","453,549,886.76","453,549,886.76","453,549,886.76","406,888,600.22","406,508,650.88","406,508,650.88","406,508,650.88","312,373,341.60","312,373,341.60","312,373,341.60","312,373,341.60","539,436,913.32","539,436,913.32","539,436,913.32","539,436,913.32","427,668,145.37"
投资支付的现金,"1,159,755.00","1,280,000.00",,,"30,000.00","30,000.00","11,000,000.00",,"6,990,175.00","13,180,000.00","2,000,000.00","65,092,120.00","65,092,120.00","5,500,000.00","5,485,527.36","5,485,527.36","12,344,327.36",,"4,550,000.00","2,000,000.00","2,000,000.00","2,000,000.00",,,"14,598,969.10","2,800,000.00",,,"43,000,000.00","3,000,000.00","92,000,000.00","99,844,395.00","101,030,910.00","5,900,000.00",
期末现金及现金等价物余额,"97,680,798.96","134,446,843.98","145,034,887.68","118,472,055.17","99,233,259.15","158,080,794.89","671,957,503.53","648,254,903.33","622,854,458.48","658,171,237.14","644,483,872.85","563,175,099.09","564,633,176.93","434,221,813.34","384,204,341.49","472,680,909.40","427,746,377.17","453,549,886.76","401,130,164.03","428,203,990.61","429,527,120.21","406,508,650.88","352,715,927.94","232,716,115.27","217,183,862.47","312,373,341.60","256,689,107.69","193,732,073.89","244,318,469.40","539,436,913.32","343,262,781.28","398,876,327.15","391,322,902.05","427,668,145.37","310,109,707.87"
