科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
一、营业收入,"7,528,569.88","13,106,563.50","19,761,540.56","7,255,163,469.18","625,678,544.36","1,326,416,797.61","3,154,550,332.47","5,839,889,930.71","410,479,648.99","1,517,147,685.45","2,670,198,957.81","5,194,088,185.67","1,974,709,947.69","3,425,519,403.09","4,457,929,448.53","7,765,492,447.22","879,056,001.60","1,546,622,026.47","2,101,925,737.02","9,042,481,279.82","708,776,144.79","3,292,018,115.32","4,396,384,944.35","12,675,546,401.82","939,597,297.40","3,982,590,966.13","6,309,761,660.02","13,501,339,699.10","2,569,093,319.67","9,817,583,331.93","13,101,014,032.33","20,850,502,943.60","3,772,862,283.58","7,486,386,248.93","11,573,052,002.94","23,617,882,560.30","4,827,530,686.87","12,452,452,854.09","17,487,360,217.40","29,883,264,629.79","4,203,973,756.73","11,169,046,031.74","15,175,247,721.25","36,677,641,850.74","6,149,580,532.67","17,545,435,320.18","20,673,456,943.49","39,736,005,663.82","8,315,166,694.48"
二、营业利润,"-3,684,702.52","-11,913,248.36","-19,771,709.00","609,905,378.92","134,999,005.56","235,207,584.00","338,575,163.19","784,456,185.59","92,325,861.73","427,997,103.64","563,834,590.38","1,181,530,033.60","644,768,271.34","1,158,109,890.22","1,389,561,237.14","1,927,791,142.34","136,340,242.23","302,447,001.68","296,283,345.68","2,358,839,437.25","-1,850,452.76","526,597,938.32","617,293,482.21","2,024,047,971.34","-4,341,116.82","331,700,005.11","561,898,452.76","1,795,817,180.15","558,422,931.01","1,349,042,619.58","1,797,994,621.90","2,855,835,956.19","899,154,875.03","1,434,355,980.95","2,402,158,185.64","3,873,495,310.65","997,793,521.56","1,881,091,048.11","2,569,076,660.98","3,948,691,672.15","278,320,456.57","772,933,620.57","1,856,372,108.47","5,315,812,244.93","478,660,524.39","1,992,340,076.27","2,488,346,781.27","5,716,071,684.33","1,717,770,345.44"
减:营业成本,"3,889,494.80","6,736,623.69","11,798,346.31","5,166,241,400.58","285,090,887.93","724,424,223.83","2,194,175,064.31","3,873,533,713.10","152,396,605.29","727,429,374.23","1,359,065,635.49","3,363,276,348.47","922,796,431.98","1,519,835,722.03","1,962,754,729.74","4,114,541,516.61","437,255,708.52","698,515,697.25","979,971,529.48","4,170,954,024.59","304,906,960.82","1,706,021,777.01","2,323,472,472.85","7,399,853,768.28","376,213,699.94","2,345,108,019.34","3,691,633,894.32","8,536,211,137.98","1,422,646,811.65","6,825,398,769.62","8,941,902,157.51","13,647,202,199.85","1,860,539,711.12","4,100,968,233.04","6,205,814,675.17","14,033,172,557.40","2,669,009,629.84","8,053,028,451.68","11,195,296,856.86","19,752,264,886.89","2,913,325,613.15","8,119,078,077.01","10,579,574,062.55","24,676,524,419.18","4,932,936,019.00","13,761,609,718.09","15,328,344,976.12","26,724,894,791.05","5,148,077,212.04"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"387,489.49","665,622.87","1,032,448.67","717,446,972.34","35,029,590.96","107,399,412.21","213,668,340.64","213,889,811.88","27,216,245.54","90,455,263.82","228,932,684.39","443,448,200.41","240,832,261.06","349,130,252.55","526,779,697.73","946,574,521.54","143,246,023.68","267,215,644.69","359,287,038.18","1,368,096,092.34","118,421,175.16","481,629,425.95","614,004,268.20","1,721,809,459.67","129,061,065.85","549,360,680.75","924,573,441.69","1,781,324,937.77","378,217,410.76","1,004,037,458.62","1,251,604,447.98","2,441,500,569.77","575,193,908.71","1,039,082,292.49","1,584,615,572.81","3,161,704,403.80","676,113,573.79","1,479,429,882.83","1,976,932,796.78","3,694,816,376.65","480,514,875.67","1,066,923,081.90","1,501,781,434.22","4,305,194,692.48","265,017,678.51","809,361,523.75","1,112,987,860.31","3,807,055,656.38","637,559,728.77"
营业外收入,"21,084.00","133,666.74","177,677.53","17,699,638.52","65,807.39","5,847,890.50","5,892,573.33","44,101,836.54","163,190.96","650,782.80","897,261.55","1,959,443.44","62,983.97","1,426,360.88","1,664,190.60","6,611,901.69","2,015,839.99","3,429,759.02","14,172,814.09","29,910,038.72","1,116,947.82","5,799,025.27","8,102,439.98","17,428,310.49","113,584,019.06","115,036,515.88","116,032,036.02","117,712,717.97","4,691,546.33","37,385,965.91","38,154,377.34","54,835,744.80","1,480,126.33","31,167,506.90","32,445,951.43","50,035,692.47","11,424,433.60","35,695,512.75","46,046,980.65","50,761,460.43","6,404,665.67","14,293,734.89","18,064,290.80","17,823,195.09","4,706,649.46","47,792,451.51","54,929,829.66","129,465,935.76","5,410,396.16"
销售费用,"1,202,982.94","2,311,075.42","5,542,195.39","209,507,700.61","25,225,687.04","72,933,276.09","110,613,009.97","225,134,897.66","31,699,651.03","53,025,244.90","80,000,041.63","169,878,421.99","25,319,242.50","82,423,476.71","158,413,858.89","238,733,697.38","77,839,044.80","158,509,075.94","233,217,467.87","622,837,619.51","47,891,860.16","178,744,828.78","295,731,563.50","509,008,380.59","49,327,404.27","142,896,854.79","262,974,184.21","435,992,403.03","78,522,095.88","182,061,373.41","335,763,161.59","558,544,245.93","90,477,157.87","200,789,522.67","335,841,904.02","610,288,795.57","147,103,811.92","289,368,569.92","491,709,772.66","891,271,531.42","131,391,535.16","301,217,576.74","538,893,472.56","1,093,621,852.49","129,437,890.86","345,614,424.17","582,925,272.15","1,333,650,323.10","175,537,522.14"
减:营业外支出,"6,054.17","235,720.94","254,962.32","2,897,182.87","501,180.87","2,312,489.36","1,275,851.57","7,085,289.34","2,748,401.22","5,032,278.92","8,720,842.41","10,818,884.02","4,100,261.56","5,745,574.66","6,010,292.68","7,485,170.71","13,002.58","675,086.51","731,759.95","1,486,904.81","156,534.82","1,188,054.84","2,593,101.85","5,674,921.80","1,757,981.61","2,330,278.76","3,083,035.90","3,953,109.88","207,019.77","3,292,655.49","4,733,760.82","18,592,133.26","518,526.00","4,357,377.60","5,426,420.03","11,017,209.33","1,040,786.58","9,827,854.48","12,219,249.72","15,870,349.89","345,130.11","45,342,384.54","47,747,744.99","61,332,960.87","1,443,545.48","3,523,277.13","9,352,411.66","25,099,693.83","130,520.17"
管理费用,"3,990,042.52","13,838,327.65","19,984,652.63","373,852,097.19","83,172,456.82","152,144,225.57","235,423,552.40","372,581,080.38","66,222,412.23","151,905,756.10","216,990,506.13","407,366,755.49","75,221,294.93","184,612,030.73","265,580,559.09","525,951,108.44","84,400,237.66","205,283,166.95","307,289,631.39","587,084,562.73","108,595,993.06","203,547,742.35","310,045,040.02","575,064,047.30","107,127,676.01","234,310,713.22","373,597,842.72","639,478,120.48","99,408,356.38","236,029,279.09","355,404,199.50","601,963,752.21","111,416,394.15","258,143,946.32","398,924,788.99","652,648,921.24","136,979,691.39","306,225,062.68","493,343,989.91","747,371,067.24","149,159,128.78","347,596,368.33","505,558,145.27","788,753,511.77","169,281,366.09","419,188,146.05","601,655,786.90","1,104,881,783.58","224,180,738.67"
其中:非流动资产处置净损失,"4,915.63","4,915.63","4,915.63","229,949.43",,,,"-188,936.70",,,,"-256,968.40",,,,,,,,"100,190.57",,"111,043.85","210,942.93","923,363.25",,"20,459.97","20,459.97","301,875.06",,"74,588.47","55,108.07","108,643.89",,"17,761.98","42,969.77","729,426.55","21,032.90","19,938.59","20,107.59","195,059.36","41,341.27","139,771.45","382,552.02",,,,,,
