科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
货币资金,"27,699,324.32","38,127,577.67","62,927,827.30","264,453,427.24","116,526,987.67","177,758,841.72","193,098,488.80","244,611,353.33","270,362,585.61","257,009,002.97","255,405,833.14","252,306,842.77","539,488,488.59","261,502,405.01","350,380,494.84","580,575,843.24","403,061,292.67","530,845,490.81","339,325,461.82","382,679,778.85","488,960,353.46","442,080,665.66","482,436,133.55","541,012,744.61",,"539,549,235.86","668,145,900.65","505,932,361.35","247,775,809.41","221,398,208.67","661,055,391.53","271,478,207.14",,"189,712,875.43","205,936,950.31","274,830,486.60","132,567,885.56","124,414,423.92","50,411,433.72","202,468,219.86","188,456,390.60","191,764,328.17","253,074,945.80","176,504,072.96","133,762,339.25"
短期借款,"10,000,000.00","45,000,000.00","45,000,000.00","112,000,000.00","85,000,000.00",,"10,000,000.00","10,000,000.00","13,000,000.00","32,592,340.00","61,694,532.00","160,000,000.00","289,450,000.00","299,450,000.00","350,950,000.00","304,950,000.00","332,000,000.00","792,000,000.00","676,500,000.00","741,000,000.00","708,000,000.00","377,500,000.00","377,500,000.00","494,800,000.00","394,800,000.00","455,000,000.00","456,000,000.00","265,000,000.00","280,000,000.00","320,000,000.00","290,000,000.00","380,000,000.00","269,151,585.37","289,924,000.00","270,652,000.00","186,892,000.00","35,000,000.00","30,000,000.00","30,000,000.00","30,000,000.00","50,000,000.00","80,000,000.00","179,000,000.00","324,000,000.00","322,500,000.00"
交易性金融资产,,,,"3,043,124.10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,,,,,,,,,,,,,,,,,,,,"8,638,156.00",,,,"10,000,000.00","1,000,000.00","1,350,000.00","970,000.00","1,620,000.00","1,150,000.00","1,450,000.00",,"4,025,299.75","1,213,600.00","1,917,755.00","4,067,755.00","5,051,294.28","2,166,724.50","2,212,290.00","2,444,912.39","1,927,780.70","2,049,382.82","1,667,295.00","349,195.00","120,000.00","120,000.00"
应付票据,,,,"55,000,000.00",,"60,000,000.00","60,000,000.00","63,235,835.00","83,835,835.00","45,690,010.00","60,000,000.00","30,000,000.00","60,000,000.00","60,000,000.00","60,000,000.00","60,000,000.00","90,000,000.00","90,000,000.00","61,050,000.00","109,050,000.00","101,799,126.80","74,499,126.80","30,700,000.00","40,000,000.00","70,000,000.00","70,000,000.00","142,000,000.00","142,000,000.00","110,000,000.00","120,300,000.00","120,300,000.00","104,000,000.00","128,450,000.00","110,000,000.00","20,000,000.00",,,,,,"2,575,000.00","4,600,000.00","3,600,000.00","2,600,000.00","31,815,794.71"
应收账款,"2,473,321.10","2,150,595.98","2,150,595.98","1,242,144.45","1,239,918.45","14,501,183.45","3,132,168.33","1,476,919.10","1,202,683.10","1,202,683.07","1,124,557.07","1,109,557.13","869,683.49","594,119.03","631,408.33","594,119.03","1,349,916.92","594,119.03","2,419,119.03","3,405,324.93","1,279,565.25","1,191,650.13","2,557,627.87","2,790,499.20","598,721.76","594,119.03","57,336,398.39","12,843,349.53","11,018,872.84","3,290,811.91","21,197,168.93","15,809,523.85","38,909,642.43","18,144,497.71","5,521,698.13","32,064,586.09","21,585,777.51","58,552,779.18","46,395,115.34","36,447,785.01","43,234,042.65","38,832,487.22","5,200,250.97","15,385,491.71","10,045,296.12"
应付账款,"36,856,741.76","35,574,066.98","25,244,487.95","188,592,677.10","142,719,131.38","176,350,005.32","106,100,037.38","100,400,544.55","71,868,508.15","77,149,197.02","48,137,305.35","181,302,827.11","117,083,333.46","69,675,209.17","64,845,516.46","227,912,704.88","70,794,050.90","64,612,570.46","71,054,401.69","150,212,214.56","58,021,998.33","180,772,888.16","170,323,073.73","179,488,669.49","186,514,113.35","222,128,498.51","234,109,780.43","245,834,673.81","212,329,411.21","156,989,505.63","174,535,208.96","364,710,420.44","331,103,268.86","392,391,228.49","225,840,987.48","263,677,722.18","174,284,871.37","149,334,717.53","144,940,058.71","222,804,619.84","159,419,573.83","138,361,223.37","128,665,901.89","126,418,978.21","79,177,286.21"
预付款项,"23,280,936.14","23,673,086.14","23,886,802.44","73,605,425.90","68,848,669.97","14,245,403.78","36,916,654.30","9,521,699.88","16,420,709.11","9,351,379.12","4,124,957.79","16,830,568.59","87,676,629.92","53,769,503.69","4,516,598.90","12,890,170.90","76,091,493.35","25,661,691.32","28,406,023.89","21,023,675.59","10,783,573.82","20,628,250.56","21,604,857.06","24,086,351.12","104,600,611.75","36,474,039.32","170,332,686.17","19,623,567.48","209,197,293.47","90,834,560.67","86,917,812.44","80,054,508.98","167,432,308.61","147,140,544.10","194,902,348.99","576,318,493.68","560,154,274.14","480,404,048.41","518,863,668.59","251,588,956.24","303,986,723.14","254,147,043.17","255,295,524.82","177,577,424.05","199,300,489.40"
预收款项,"164,193,979.06","155,423,623.25","240,630,683.95","739,593,108.84","650,681,065.71","510,119,861.72","486,319,261.62","521,123,087.60","733,969,584.59","934,809,452.51","947,961,641.52","803,450,050.12","694,526,271.82","712,968,062.91","756,164,965.36","426,996,980.13","531,761,945.86","520,847,374.46","664,349,969.77","834,844,068.11","1,070,063,424.38","1,544,099,462.80","2,088,756,318.43","2,341,599,478.26","2,361,884,085.71","2,348,228,763.57","2,665,969,885.69","2,735,712,127.87","3,084,945,736.75","2,520,720,041.66","2,108,877,572.28","800,167,523.24","659,760,046.48","580,337,004.33","777,421,341.07","194,501,824.70","213,830,438.57","64,653,676.31","89,690,536.86","206,557,441.75","206,220,872.26","195,075,702.39","79,313,979.18","57,678,452.05","64,568,563.68"
其他应收款,"21,905,466.44","12,384,299.49","23,047,296.30","52,819,213.54","37,123,353.78","59,447,913.01","41,679,115.13","37,325,750.02","50,488,877.81","157,299,007.67","242,057,352.01","213,280,536.18","176,860,427.27","153,460,071.87","160,214,724.39","168,069,481.93","195,017,557.47","17,369,467.51","23,345,252.55","28,330,923.10","24,872,671.94","46,648,837.71","44,758,296.13","192,222,583.75","140,244,188.07","249,037,192.09","152,553,346.04","333,503,841.83","182,204,670.69","337,351,121.60","355,292,052.20","396,716,276.18","500,932,220.49","437,210,493.89","435,933,465.80","483,573,709.40","334,579,504.73","148,689,833.13","123,897,557.12","74,051,417.02","44,288,374.62","42,536,413.63","96,099,899.11","194,040,354.17","189,732,052.99"
应付职工薪酬,"981,615.78","957,821.13","988,223.94","248,969.38","270,087.07","99,700.79","107,370.63","141,139.18","128,782.18","152,874.49","118,578.40","118,907.43","126,947.99",,,"193,134.35","142,497.48","164,276.78","181,711.73","105,426.87","128,060.51","151,523.51","171,961.51","215,584.06","116,909.60","157,750.12","126,974.04","137,088.04","149,560.04","150,012.66","122,239.04","107,972.04","102,413.04","106,292.04","602,857.54","6,730,468.70","1,715,647.39","487,378.77","777,742.35","5,033,277.56","849,424.18","877,350.62","856,219.68","4,863,600.50","353,449.95"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"-5,853,616.32","-7,237,865.79","-10,933,441.09","-5,863,641.20","-8,752,011.21","-10,222,320.97","-16,863,266.78","642,810.70","-18,840,772.96","-36,944,589.76","-34,061,905.00","-14,702,678.62","1,273,979.13","45,172,993.25","48,232,846.78","103,896,730.06","68,902,741.98","-1,451,630.64","-24,469,539.50","-37,449,237.19","-54,203,105.90","-121,456,140.98","-206,844,223.22","-151,771,323.04","-154,066,283.18","-174,515,044.24","-194,799,870.43","-112,830,989.42","-159,759,823.25","-178,674,681.82","-126,626,473.61","5,229,007.86","1,795,139.53","6,575,645.41","-20,621,648.23","61,056,142.07","82,276,586.70","83,678,949.30","65,795,830.73","86,221,206.62","46,380,730.21","13,615,370.48","17,723,126.87","30,675,803.25","27,464,615.03"
