科目,2007年度,2008年度,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
取得借款收到的现金,"10,000,000.00","50,978,000.00","50,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,,"45,000,000.00","45,000,000.00","45,000,000.00","45,000,000.00",,"18,000,000.00","18,000,000.00","18,000,000.00","102,380,658.75","102,380,658.75","107,380,658.75","357,380,658.75","50,000,000.00"
支付的各项税费,"14,549,709.83","12,610,508.16","28,447,049.57","17,944,214.06","37,233,803.33","50,561,774.46","66,203,689.21","14,008,336.67","31,735,157.63","37,467,165.58","48,502,455.01","5,943,780.82","17,301,817.80","21,623,814.73","25,226,108.26","5,100,056.52","21,678,069.90","27,664,452.24","36,179,875.71","4,966,936.57","16,538,352.21","20,092,201.71","23,680,740.70","4,217,284.83","9,146,533.15","13,000,557.47","18,374,762.24","8,411,180.61","27,449,501.45","31,969,219.76","43,725,382.79","10,769,706.43","22,280,636.66","25,255,123.44","29,284,556.80","8,504,931.39","30,571,738.56","39,678,710.87","41,450,994.52","7,710,251.64"
收到其他与筹资活动有关的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"183,500,000.00","253,610,000.00","263,886,361.12","9,000,000.00",
支付其他与经营活动有关的现金,"12,653,881.94","36,257,667.23","31,127,393.53","14,712,838.13","35,617,583.07","67,130,817.82","72,296,005.21","22,032,915.26","33,803,831.04","47,766,439.25","58,161,623.47","19,221,748.23","51,512,765.12","117,096,950.53","183,922,206.53","68,499,427.46","126,315,104.30","195,748,023.23","258,212,238.80","51,938,130.05","98,807,832.96","159,356,401.56","192,270,371.15","33,242,883.21","62,278,496.65","103,373,573.12","130,389,289.07","22,516,249.42","50,631,000.79","85,463,321.77","127,662,505.67","34,132,800.87","87,139,278.32","144,872,123.95","174,236,819.00","35,651,851.47","77,998,360.38","107,517,264.57","111,854,572.38","14,507,003.52"
筹资活动现金流入小计,"10,000,000.00","61,852,531.26","66,904,888.49",,"2,308,600,000.00","2,308,600,000.00","2,308,600,000.00",,,,"126,418.00",,"379,140.00","695,905.00","632,277.00",,,,,,,,,,"169,224,000.00","169,224,000.00","169,224,000.00","45,000,000.00","45,000,000.00","45,000,000.00","45,000,000.00",,"18,000,000.00","17,637,764.50","34,200,000.00","286,480,658.75","356,590,658.75","371,867,019.87","366,380,658.75","50,000,000.00"
经营活动现金流出小计,"182,937,752.61","230,008,160.66","426,941,283.36","154,166,691.45","332,690,995.71","499,625,299.53","648,551,752.39","179,261,607.37","343,519,522.41","524,073,136.22","637,695,126.81","196,111,211.45","373,270,083.92","562,250,718.36","717,356,506.94","206,900,220.89","394,444,341.72","608,667,374.75","792,708,008.48","157,880,747.82","338,838,654.57","552,941,547.60","709,547,593.76","163,671,287.25","351,403,943.36","551,702,090.02","704,451,956.14","202,034,441.35","397,847,723.28","601,109,027.58","785,245,372.41","225,536,925.13","492,695,282.03","785,592,490.12","1,056,010,014.68","213,017,971.98","499,027,791.60","689,938,929.74","910,170,763.99","176,651,726.22"
偿还债务支付的现金,"2,000,000.00","44,940,500.00","74,117,500.00",,,,,,,,,,,,,,,,,,,,,,,,,,"45,000,000.00","45,000,000.00","45,000,000.00",,,,,"50,000,000.00","125,021,206.25","185,021,206.25","180,000,000.00","107,380,658.75"
经营活动产生的现金流量净额,"-1,049,075.65","39,727,367.87","93,614,401.36","5,537,232.67","51,971,871.27","48,428,160.82","106,322,357.65","-42,205,337.78","-25,815,290.64","-72,821,833.41","23,687,519.77","-79,959,459.93","-8,820,687.10","-29,468,674.58","69,547,110.77","-39,456,616.85","-30,755,054.20","-58,104,367.42","18,156,151.54","-38,837,188.91","-29,329,999.17","-84,399,846.40","-33,977,519.67","-25,504,097.07","-17,012,010.19","-52,601,318.18","-16,131,800.53","-88,303,215.38","-91,837,067.89","-129,005,226.59","-57,162,333.21","-12,864,711.58","-66,888,068.50","-165,198,964.69","-112,590,197.68","-46,057,957.84","-186,114,294.69","182,569,158.59","372,734,837.31","1,389,767.55"
分配股利、利润或偿还利息支付的现金,"660,580.00","1,573,557.91","1,363,502.95",,,,,,"54,400,000.00","54,400,000.00","54,400,000.00",,"81,600,000.00","81,600,000.00","81,600,000.00",,"27,200,000.00","27,200,000.00","27,200,000.00",,"4,080,000.00","4,080,000.00","4,080,000.00",,"4,080,000.00","4,080,000.00","4,080,000.00","27,206,645.83","27,967,220.83","27,967,220.83","27,967,220.83",,"11,844,555.77","12,074,587.73","12,302,119.34","1,868,320.00","9,297,009.77","11,673,119.10","10,362,455.83","4,240,590.02"
收回投资收到的现金,,,,,,,,,,,,,,,,,,,"100,000,000.00",,"50,000,000.00","52,150,000.00","94,650,000.00",,,,"2,976,500,000.00","890,000,000.00","2,518,399,998.93","4,078,399,998.93","5,266,039,998.93","1,109,700,000.00","2,863,700,000.00","4,487,450,000.00","5,833,150,000.00","705,000,000.00","1,618,750,000.00","2,045,386,818.21","2,199,216,818.21","43,000,000.00"
支付其他与筹资活动有关的现金,,,,"20,000.00","8,354,059.65","8,354,059.65","4,580,259.85",,"312,535.84","312,535.84","312,535.84",,"229,982.91","229,982.91","229,982.91",,"79,130.84","79,130.84","79,130.84",,"11,751.26","11,751.26","11,751.26",,"11,731.51","9,626,731.51","9,626,731.51","363,560.00","2,607,002.26","2,607,002.26","2,986,824.00",,"2,012,139.94","2,012,139.94","67,660,196.62",,"45,891,765.00","45,891,765.00","52,891,765.00",
取得投资收益收到的现金,,,,,,,,,,,,,,,,,,,"2,694,684.94",,"1,350,904.11","1,350,904.11","3,529,609.59","3,205,479.45","6,410,958.90","25,072,401.35","66,320,500.54","6,076,685.02","25,999,551.98","37,778,495.78","93,975,419.83","11,348,948.12","24,983,494.14","36,227,863.28","49,013,912.26","7,253,333.77","15,333,241.57","16,985,707.31","17,246,375.13","132,583.33"
筹资活动现金流出小计,"2,660,580.00","46,514,057.91","75,481,002.95","20,000.00","8,354,059.65","8,354,059.65","4,580,259.85",,"54,712,535.84","54,712,535.84","54,712,535.84",,"81,829,982.91","81,829,982.91","81,829,982.91",,"27,279,130.84","27,279,130.84","27,279,130.84",,"4,091,751.26","4,091,751.26","4,091,751.26",,"4,091,731.51","13,706,731.51","13,706,731.51","27,570,205.83","75,574,223.09","75,574,223.09","75,954,044.83",,"13,856,695.71","14,086,727.67","79,962,315.96","51,868,320.00","180,209,981.02","242,586,090.35","243,254,220.83","111,621,248.77"
处置固定资产、无形资产和其他长期资产收回的现金净额,"11,720.00","66,948.92","60,000.00",,"5,300.00","11,950.00","11,950.00",,,,"1,540.00",,,,"18,000.00",,,"245,800.00","392,800.00","230,000.00","236,195.96","240,395.96","609,541.26","3,000.00","29,886,450.00","29,886,450.00","34,886,450.00",,,,"10,000,000.00","468,930.00","468,930.00","468,930.00","468,930.00","41,000.00","192,000.00","192,000.00","234,321.33","76,800.00"
筹资活动产生的现金流量净额,"7,339,420.00","15,338,473.35","-8,576,114.46","-20,000.00","2,300,245,940.35","2,300,245,940.35","2,304,019,740.15",,"-54,712,535.84","-54,712,535.84","-54,586,117.84",,"-81,450,842.91","-81,134,077.91","-81,197,705.91",,"-27,279,130.84","-27,279,130.84","-27,279,130.84",,"-4,091,751.26","-4,091,751.26","-4,091,751.26",,"165,132,268.49","155,517,268.49","155,517,268.49","17,429,794.17","-30,574,223.09","-30,574,223.09","-30,954,044.83",,"4,143,304.29","3,551,036.83","-45,762,315.96","234,612,338.75","176,380,677.73","129,280,929.52","123,126,437.92","-61,621,248.77"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"70,230,515.79",
四、汇率变动对现金的影响,"-24,001.94","-3,823.31",93.10,-0.25,-1.36,-3.25,"-3,821.06","2,679.56","4,198.03",-696.51,"-27,249.56","-24,018.12","-13,955.64","23,836.02","-307,848.50","-16,318.90","-126,550.39","-152,903.56","-213,886.74","107,231.20","23,718.39","16,673.40","-58,111.93","-181,971.88","-9,046.31","597,282.63","852,746.35","79,820.66","328,719.35","411,578.99","1,352,645.37","-111,734.75","-235,969.37","-692,921.04","-1,113,433.69","-368,235.32","547,515.16","1,268,238.58","1,329,350.37","-219,756.88"
收到其他与投资活动有关的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"11,720.00","66,948.92","60,000.00",,"5,300.00","11,950.00","11,950.00",,,,"1,540.00",,,,"18,000.00",,,"245,800.00","103,087,484.94","230,000.00","51,587,100.07","53,741,300.07","98,789,150.85","3,208,479.45","36,297,408.90","54,958,851.35","3,077,706,950.54","896,076,685.02","2,544,399,550.91","4,116,178,494.71","5,370,015,418.76","1,121,517,878.12","2,889,152,424.14","4,524,146,793.28","5,882,632,842.26","712,294,333.77","1,634,275,241.57","2,062,564,525.52","2,286,928,030.46","43,209,383.33"
五、现金及现金等价物净增加额,"3,966,990.89","50,749,783.08","74,025,917.01","2,148,602.26","2,343,283,499.74","2,333,185,960.09","2,377,335,330.71","-65,759,615.46","-133,013,116.01","-189,250,976.31","-120,973,954.57","-89,392,738.73","-254,617,130.35","-287,754,024.44","-194,087,214.46","-42,698,265.98","-179,144,908.80","-211,684,210.24","-133,009,717.23","-47,661,061.99","5,925,160.05","-48,007,153.27","-163,561,349.22","-33,829,770.38","107,417,844.93","74,142,747.51","-1,178,828,823.65","-167,320,036.59","-283,212,236.18","-373,835,278.45","-257,423,343.31","-94,634,178.60","-156,086,165.18","-181,795,235.46","10,361,666.03","-72,546,824.12","-84,193,602.50","-246,148,618.55","1,919,937.41","-90,123,415.83"
购建固定资产、无形资产和其他长期资产支付的现金,"2,311,071.52","4,379,183.75","11,072,462.99","3,368,630.16","8,939,610.52","15,500,087.83","33,014,896.03","23,556,957.24","52,489,487.56","61,715,910.55","90,049,646.94","9,409,260.68","20,431,525.80","33,274,989.07","38,246,651.92","3,225,330.23","18,984,173.37","24,393,608.42","27,760,336.13","9,161,104.28","12,263,907.98","13,273,529.08","18,223,117.21","11,352,180.88","69,790,775.96","77,129,336.78","110,073,988.50","24,603,121.06","63,529,215.46","76,145,902.47","141,975,029.40","24,175,610.39","71,507,855.74","97,851,179.84","138,752,628.90","57,200,125.70","112,890,673.74","180,516,025.65","227,498,164.29","29,881,561.06"
期初现金及现金等价物余额,"11,345,406.02","15,312,396.91","66,062,179.99","140,088,097.00","140,088,097.00","140,088,097.00","140,088,097.00","2,517,423,427.71","2,517,423,427.71","2,517,423,427.71","2,517,423,427.71","2,396,449,473.14","2,396,449,473.14","2,396,449,473.14","2,396,449,473.14","2,202,362,258.68","2,202,362,258.68","2,202,362,258.68","2,202,362,258.68","2,069,352,541.45","2,069,352,541.45","2,069,352,541.45","2,069,352,541.45","1,905,791,192.23","1,905,791,192.23","1,905,791,192.23","1,905,791,192.23","726,962,368.58","726,962,368.58","726,962,368.58","726,962,368.58","469,539,025.27","469,539,025.27","469,539,025.27","469,539,025.27","479,900,691.30","479,900,691.30","479,900,691.30","479,900,691.30","481,820,628.71"
投资支付的现金,,,,,,,,,,,,,,,,,"102,000,000.00","102,000,000.00","199,000,000.00",,,,"206,000,000.00",,"7,200,000.00","7,200,000.00","4,286,700,000.00","968,000,000.00","2,642,000,000.00","4,254,700,000.00","5,398,700,000.00","1,179,000,000.00","2,910,750,000.00","4,445,750,000.00","5,574,052,600.00","308,000,000.00","988,000,000.00","1,505,300,000.00","1,555,500,000.00","43,000,000.00"
期末现金及现金等价物余额,"15,312,396.91","66,062,179.99","140,088,097.00","142,236,699.26","2,483,371,596.74","2,473,274,057.09","2,517,423,427.71","2,451,663,812.25","2,384,410,311.70","2,328,172,451.40","2,396,449,473.14","2,307,056,734.41","2,141,832,342.79","2,108,695,448.70","2,202,362,258.68","2,159,663,992.70","2,023,217,349.88","1,990,678,048.44","2,069,352,541.45","2,021,691,479.46","2,075,277,701.50","2,021,345,388.18","1,905,791,192.23","1,871,961,421.85","2,013,209,037.16","1,979,933,939.74","726,962,368.58","559,642,331.99","443,750,132.40","353,127,090.13","469,539,025.27","374,904,846.67","313,452,860.09","287,743,789.81","479,900,691.30","407,353,867.18","395,707,088.80","233,752,072.75","481,820,628.71","391,697,212.88"
