科目,2007-12-31,2008-12-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
存货,"175,760,894.28","304,228,576.75","350,357,870.23","389,948,084.66","447,635,030.37","520,813,296.12","567,398,924.93","587,808,652.33","573,636,512.03","649,495,004.20","717,929,136.23","787,457,043.60","799,821,467.78","850,824,500.61","895,280,684.12","933,468,867.11","1,045,924,178.16","1,057,633,950.58","1,079,107,038.88","1,076,763,805.18","1,181,232,724.85","1,178,060,055.77","1,183,118,926.70","1,192,341,301.26","1,350,625,960.33","1,355,029,458.35","1,385,057,531.74","1,380,352,957.23","1,475,141,912.63","1,499,490,262.73","1,494,606,359.03","1,487,799,090.14","1,511,770,637.88","1,501,142,738.71","1,519,228,403.12","1,515,516,912.79","1,379,136,842.62","1,374,281,702.90","1,373,818,282.92","1,376,876,322.46","1,409,463,764.52","1,392,653,313.54"
其他应付款,"32,474,957.37","26,642,482.14","26,458,740.62","30,014,810.33","1,261,284.61","1,482,699.61","901,189.22","710,347.25","1,376,665.96","1,723,297.13","1,074,032.98","4,177,447.48","5,324,530.16","7,356,943.22","2,816,239.08","3,425,483.95","87,533,117.33","93,778,374.02","85,717,158.49","86,265,273.48","86,780,568.26","23,939,817.89","39,896,255.00","17,813,048.29","280,345,375.51","199,975,013.42","105,846,372.90","41,818,984.71","21,694,441.80","16,627,918.58","373,234,836.60","344,272,445.81","280,589,367.94","398,899,884.25","448,193,906.71","587,769,773.17","581,969,452.09","492,852,008.71","365,894,627.14","365,637,417.54","293,588,917.45","892,808,498.40"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,"20,000,000.00","20,000,000.00",,,,,,,,,,,,,,,,,,,,,,"68,400,000.00","62,400,000.00","62,400,000.00","57,600,000.00","56,600,000.00","50,600,000.00","90,600,000.00","42,000,000.00","41,000,000.00","41,000,000.00",,,,,,,"27,918,557.00","27,918,557.00"
其他流动资产,,,,,,,,,,,,,,,,,"6,126,915.66","6,763,463.10","6,093,127.42","11,830,386.56","5,908,427.36","6,364,475.97","4,858,720.16","2,985,085.68","2,382,457.75","2,570,171.79","1,740,919.02","1,745,743.86","56,654,773.43","8,514,039.34","6,314,394.02","6,424,185.94","1,121,049.90","36,213,588.33","11,668,866.27","9,934,907.24","16,857,980.44","15,362,983.41","21,581,258.52","19,653,506.10","21,663,608.08","24,700,389.50"
其他流动负债,,,,,,,,,,,,,,,"180,000,000.00","180,000,000.00","180,000,000.00","180,000,000.00",,"180,000,000.00","180,000,000.00","180,000,000.00","180,000,000.00",,,"250,000,000.00","450,000,000.00","450,000,000.00","450,000,000.00","450,000,000.00",,"200,000,000.00","200,000,000.00","200,000,000.00","200,000,000.00",,,,"170,000,000.00","170,000,000.00",,
流动资产合计,"434,500,288.59","660,041,045.16","705,558,976.71","1,591,136,454.94","1,713,695,870.25","1,698,955,494.93","1,605,010,596.69","1,508,925,224.86","1,586,232,995.37","1,733,946,378.76","1,765,299,715.78","1,679,534,797.70","1,821,619,668.26","1,947,421,797.29","2,124,280,132.76","2,032,909,282.36","2,213,281,511.32","2,232,594,947.78","2,171,250,222.50","2,297,247,666.04","2,416,244,630.17","2,421,147,324.88","2,417,170,230.27","2,332,475,996.63","2,381,610,112.35","2,511,589,419.24","2,865,533,644.21","2,551,658,680.40","2,574,715,430.89","2,608,230,054.41","2,592,365,097.72","2,561,883,258.72","2,503,025,202.64","2,650,713,431.80","2,715,957,018.17","2,710,029,977.73","2,491,080,444.44","2,627,309,825.63","2,407,999,337.56","2,472,070,144.70","2,414,329,211.71","2,863,529,846.06"
流动负债合计,"219,533,296.77","375,573,287.23","383,585,650.84","348,069,310.07","437,026,620.31","479,930,984.92","347,165,803.64","306,291,414.75","337,083,920.62","459,689,398.60","462,076,939.12","378,456,552.20","470,193,578.21","572,930,870.50","773,252,240.07","696,116,972.72","946,330,682.79","953,373,489.79","879,218,387.83","934,990,685.05","1,055,313,147.32","1,032,331,884.92","978,841,827.11","929,208,034.58","1,045,142,830.73","1,157,563,088.53","1,315,077,769.66","1,130,890,562.66","1,164,022,568.12","1,184,391,863.28","1,197,175,548.16","1,171,029,001.86","1,140,802,975.84","1,414,834,160.83","1,467,254,577.70","1,469,202,599.11","1,436,362,443.02","1,328,230,337.95","1,261,704,985.70","1,338,886,772.88","1,313,168,025.50","1,969,804,999.92"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15,000,000.00","15,000,000.00","15,000,000.00","15,000,000.00","15,000,000.00","15,000,000.00","15,000,000.00","15,000,000.00","23,322,401.80","28,026,439.52","25,871,052.69","17,072,917.64","7,959,031.45",
长期借款,"33,000,000.00","20,000,000.00","20,000,000.00",,,,,,,,,,,,,,"92,400,000.00","92,400,000.00","92,400,000.00","160,000,000.00","160,000,000.00","160,000,000.00","204,000,000.00","167,000,000.00","98,600,000.00","98,600,000.00","98,600,000.00","42,000,000.00","41,000,000.00","41,000,000.00",,,,,,,,,,,,
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"170,000,000.00",,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"235,330,000.00","235,330,000.00","235,330,000.00","235,829,800.00","285,768,774.36","284,181,372.48","277,511,935.25","242,726,975.97","235,862,184.31"
长期股权投资,,,,,,,,,,,,,,,,,,,,,,,,,"9,000,000.00","9,000,000.00","8,758,483.21","23,979,853.20","8,684,755.87","9,049,512.11","11,718,952.00","11,823,057.55","19,752,564.37","22,818,341.46","24,821,262.17","28,625,989.10","39,747,356.17","40,780,161.64","38,708,023.94","37,851,122.06","32,571,965.26","36,036,890.50"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"53,472,903.12","57,247,655.32","56,328,754.01","57,135,860.24","63,742,856.13","72,497,579.29","80,208,511.90","87,360,133.01","103,297,594.23","111,811,724.59","114,212,586.24","113,814,947.46","175,341,265.76","175,031,182.78","173,958,738.93","170,229,983.45","170,421,049.18","166,719,948.50","167,714,859.21","163,990,850.23","160,303,528.41","158,920,496.56","154,280,775.60","151,156,230.24","147,182,183.26","143,330,247.12","139,785,234.30","136,526,771.79","132,792,753.31","129,728,180.93","126,833,753.25","124,438,017.58","122,949,765.68","122,050,009.22","120,084,207.63","118,644,204.41","118,220,603.18","117,036,819.44","116,068,939.09","114,417,842.92","112,255,032.52","122,321,012.15"
递延所得税负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"586,191.94","1,762,201.37","2,003,354.66","1,423,820.90","495,349.35","495,349.35"
在建工程,"754,523.54",,,,,,"46,098,403.63","84,972,566.80","70,259,721.73","62,068,487.50","62,070,660.00","62,320,830.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"33,000,000.00","20,000,000.00","20,000,000.00",,,,,,,,,,,,,,"92,400,000.00","92,400,000.00","92,400,000.00","160,000,000.00","160,000,000.00","160,000,000.00","204,000,000.00","167,000,000.00","98,600,000.00","98,600,000.00","98,600,000.00","42,000,000.00","41,000,000.00","41,000,000.00",,,,"235,330,000.00","235,330,000.00","235,330,000.00","236,415,991.94","457,530,975.73","286,184,727.14","278,935,756.15","243,222,325.32","236,357,533.66"
固定资产清理,,,,,,"128,096.80","128,096.80","127,280.13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"252,533,296.77","395,573,287.23","403,585,650.84","348,069,310.07","437,026,620.31","479,930,984.92","347,165,803.64","306,291,414.75","337,083,920.62","459,689,398.60","462,076,939.12","378,456,552.20","470,193,578.21","572,930,870.50","773,252,240.07","696,116,972.72","1,038,730,682.79","1,045,773,489.79","971,618,387.83","1,094,990,685.05","1,215,313,147.32","1,192,331,884.92","1,182,841,827.11","1,096,208,034.58","1,143,742,830.73","1,256,163,088.53","1,413,677,769.66","1,172,890,562.66","1,205,022,568.12","1,225,391,863.28","1,197,175,548.16","1,171,029,001.86","1,140,802,975.84","1,650,164,160.83","1,702,584,577.70","1,704,532,599.11","1,672,778,434.96","1,785,761,313.68","1,547,889,712.84","1,617,822,529.03","1,556,390,350.82","2,206,162,533.58"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"160,000,000.00","160,000,000.00","160,000,000.00","215,000,000.00","215,000,000.00","215,000,000.00","279,500,000.00","279,500,000.00","279,500,000.00","279,500,000.00","363,350,000.00","363,350,000.00","363,350,000.00","363,350,000.00","363,350,000.00","363,350,000.00","363,350,000.00","363,350,000.00","363,350,000.00","363,350,000.00","363,350,000.00","363,350,000.00","363,350,000.00","363,350,000.00","363,350,000.00","363,350,000.00","398,921,895.00","398,921,895.00","398,921,895.00","398,921,895.00","398,921,895.00","398,921,895.00","398,921,895.00","398,921,895.00","398,921,895.00","398,921,895.00","398,921,895.00","398,921,895.00","398,921,895.00","398,921,895.00","398,921,895.00","658,813,336.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"16,457,590.60","16,457,590.60","16,457,590.60","888,808,938.60","888,808,938.60","888,808,938.60","888,808,938.60","888,808,938.60","888,808,938.60","888,808,938.60","804,958,938.60","804,958,938.60","810,127,903.24","810,127,903.24","810,127,903.24","810,127,903.24","810,127,903.24","810,127,903.24","810,127,903.24","810,127,903.24","810,127,903.24","810,127,903.24","789,021,203.24","789,021,203.24","808,467,613.71","808,467,613.71","983,029,315.81","946,212,828.78","946,215,047.03","946,215,047.03","946,215,047.03","946,215,047.03","948,915,467.03","948,915,467.03","948,915,467.03","948,915,467.03","948,915,467.03","948,915,467.03","948,915,467.03","948,915,467.03","949,573,967.03","2,045,972,949.37"
无形资产,"20,310,120.59","20,483,437.16","20,754,484.51","20,661,000.62","20,844,253.48","21,337,775.23","21,603,795.15","23,849,844.29","23,616,035.30","23,547,848.75","24,897,435.23","24,881,588.37","25,527,277.40","25,357,011.65","25,660,787.00","25,453,361.50","25,632,855.47","26,219,574.96","27,686,710.61","28,294,276.00","28,638,094.67","28,919,848.69","28,486,002.43","29,305,318.97","28,874,617.33","28,871,242.31","28,600,250.78","32,594,512.54","33,347,197.07","32,971,177.78","32,709,481.04","32,051,223.04","32,398,896.10","37,922,219.15","36,658,283.24","35,841,733.05","34,799,944.93","33,895,117.79","32,799,874.57","31,705,714.27","30,929,592.89","41,526,070.35"
盈余公积,"12,579,000.76","22,889,359.73","22,889,359.73","22,889,359.73","34,268,775.26","34,268,775.26","34,268,775.26","34,268,775.26","44,469,264.29","44,469,264.29","44,469,264.29","44,469,264.29","54,867,166.67","54,867,166.67","54,867,166.67","54,867,166.67","60,816,273.08","60,816,273.08","60,816,273.08","60,816,273.08","63,944,365.94","63,944,365.94","63,944,365.94","63,944,365.94","68,101,482.42","68,101,482.42","68,101,482.42","68,101,482.42","68,101,482.42","68,101,482.42","68,101,482.42","68,101,482.42","69,931,642.59","69,931,642.59","69,931,642.59","69,931,642.59","69,931,642.59","69,931,642.59","69,931,642.59","69,931,642.59","69,931,642.59","69,931,642.59"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,,,,,,,"184,659,894.46","184,659,894.46","184,659,894.46","184,659,894.46","184,659,894.46","184,659,894.46","184,659,894.46","184,659,894.46","184,659,894.46","184,659,894.46","184,659,894.46","184,659,894.46","184,659,894.46","184,659,894.46","184,659,894.46","184,659,894.46","184,659,894.46","547,562,469.91","547,607,474.28","547,607,474.28","362,977,148.91","362,977,148.91","362,977,148.91","362,977,148.91","360,803,942.26","1,727,093,064.73"
未分配利润,"68,179,888.67","144,807,773.83","182,318,407.88","196,967,507.60","231,244,505.23","183,587,570.39","216,237,455.38","214,401,219.32","249,319,960.23","274,955,182.02","306,456,993.62","304,866,074.01","338,366,880.54","363,533,621.88","349,632,658.17","343,819,014.08","351,916,313.19","368,020,352.79","382,961,904.34","378,349,031.99","382,809,751.43","400,105,293.36","416,135,764.73","411,629,356.86","414,603,848.47","426,820,469.77","405,292,882.45","401,962,673.09","400,803,415.44","410,036,697.17","420,959,958.28","418,344,657.28","419,812,876.38","431,355,428.17","442,126,780.05","439,011,157.89","67,766,970.47","87,004,781.04","97,269,513.92","87,497,866.91","76,700,524.02","98,083,244.25"
长期待摊费用,,,,,,,"3,850,000.00","7,808,729.90","4,923,333.34","4,615,625.01","3,077,083.36","2,153,958.37","1,230,833.38","2,067,324.68","10,425,228.94","19,950,771.27","31,055,870.44","37,440,376.51","43,154,676.14","40,616,184.36","46,528,482.05","39,153,609.50","34,035,109.47","27,529,814.64","29,924,198.58","31,239,241.27","28,556,257.80","24,551,477.95","27,101,270.58","25,023,693.54","23,092,291.84","22,244,341.93","38,228,002.87","41,324,440.00","44,335,754.54","45,725,203.36","50,213,746.96","53,662,682.07","51,473,227.59","56,958,251.24","52,752,429.86","179,051,586.12"
少数股东权益,"54,780.71","106,532.14","113,925.64","115,842.12","132,112.53","110,822.77","127,894.51","124,197.46","148,892.61","114,482.78","137,144.63","135,306.96","7,149,711.96","7,072,187.24","7,035,335.65","7,225,171.53","27,723,032.95","26,878,776.91","28,773,071.49","28,910,432.33","29,808,143.83","29,162,876.85","30,243,712.11","30,319,018.35","25,203,133.51","25,314,863.61","26,179,794.60","8,229,690.60","8,564,343.20","8,669,071.87","9,041,419.75","8,893,636.69","8,777,971.31","18,600,077.67","20,314,547.21","21,743,470.46","23,504,097.69","24,328,434.43","26,965,815.85","22,550,683.46","19,848,281.48","54,079,909.42"
递延所得税资产,"766,721.67","2,062,405.89","2,722,719.46","2,917,642.32","8,197,972.07","8,788,145.69","9,209,463.22","10,350,766.40","11,001,296.38","11,547,201.68","11,891,799.65","13,530,014.16","20,336,195.82","22,004,433.13","23,940,416.17","26,962,829.66","22,324,561.84","21,248,310.56","20,998,310.56","19,710,378.00","25,362,518.90","25,631,808.62","26,276,342.11","28,640,354.58","41,265,251.04","38,690,471.67","38,981,901.70","41,179,812.59","50,570,511.29","51,434,823.30","51,726,340.29","55,431,355.85","63,159,534.86","73,228,975.05","68,400,043.66","71,913,569.65","52,027,254.00","50,831,996.60","52,179,438.16","52,269,036.10","58,439,931.60","64,557,164.59"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,"5,288,462.54","6,083,743.04","2,182,866.50","2,025,076.60","3,616,163.10","589,341.60","628,518.79","704,369.45","955,017.26","865,724.61","341,890.21","1,170,927.74","712,854.55","1,213,570.55","2,201,341.64","3,814,194.98","7,656,684.17","6,939,715.29","9,772,738.47","9,642,148.97","11,220,494.76","5,863,446.84","7,816,596.56","4,370,467.50","2,616,869.96","68,800,058.00"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"75,304,268.92","79,793,498.37","79,805,957.98","80,714,503.18","92,785,081.68","102,751,597.01","161,098,270.70","214,469,320.53","213,097,980.98","213,590,887.53","216,149,564.48","216,701,338.36","222,435,572.36","224,459,952.24","233,985,171.04","242,596,945.88","439,382,693.93","442,371,848.03","446,397,317.48","439,296,659.65","449,108,681.59","437,874,999.43","428,366,642.86","421,995,982.34","441,861,161.93","436,656,821.44","429,683,912.46","444,663,250.27","452,869,237.13","449,080,852.67","447,942,054.52","449,462,085.39","483,805,342.51","866,846,170.08","866,679,763.99","873,000,322.82","692,528,950.71","693,073,812.81","687,894,301.51","677,622,500.64","658,328,795.80","2,270,899,857.63"
所有者权益(或股东权益)合计,"257,271,260.74","344,261,256.30","381,779,283.85","1,323,781,648.05","1,369,454,331.62","1,321,776,107.02","1,418,943,063.75","1,417,103,130.64","1,462,247,055.73","1,487,847,867.69","1,519,372,341.14","1,517,779,583.86","1,573,861,662.41","1,598,950,879.03","1,585,013,063.73","1,579,389,255.52","1,613,933,522.46","1,629,193,306.02","1,646,029,152.15","1,641,553,640.64","1,650,040,164.44","1,666,690,439.39","1,662,695,046.02","1,658,263,944.39","1,679,728,443.55","1,692,083,152.15","1,881,539,787.01","1,823,431,368.01","1,822,562,099.90","1,831,919,043.80","1,843,131,604.08","1,840,316,342.25","1,846,027,569.31","1,867,395,441.05","1,880,052,204.46","1,878,497,701.44","1,510,830,960.19","1,534,622,324.76","1,548,003,926.23","1,531,870,116.31","1,516,267,656.69","2,928,267,170.11"
资产总计,"509,804,557.51","739,834,543.53","785,364,934.69","1,671,850,958.12","1,806,480,951.93","1,801,707,091.94","1,766,108,867.39","1,723,394,545.39","1,799,330,976.35","1,947,537,266.29","1,981,449,280.26","1,896,236,136.06","2,044,055,240.62","2,171,881,749.53","2,358,265,303.80","2,275,506,228.24","2,652,664,205.25","2,674,966,795.81","2,617,647,539.98","2,736,544,325.69","2,865,353,311.76","2,859,022,324.31","2,845,536,873.13","2,754,471,978.97","2,823,471,274.28","2,948,246,240.68","3,295,217,556.67","2,996,321,930.67","3,027,584,668.02","3,057,310,907.08","3,040,307,152.24","3,011,345,344.11","2,986,830,545.15","3,517,559,601.88","3,582,636,782.16","3,583,030,300.55","3,183,609,395.15","3,320,383,638.44","3,095,893,639.07","3,149,692,645.34","3,072,658,007.51","5,134,429,703.69"
