科目,2007年度,2008年度,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月
筹资活动现金流入小计,"23,031,342.09","64,370,668.00","49,116,400.00","49,116,400.00","793,209,900.00",,"2,851,700.00","2,851,700.00","15,925,528.24","1,413,714.15","3,764,267.04","4,023,116.79","13,869,713.63","173,954.00","2,297,257.96","3,112,729.05","12,622,238.20","2,292,970.43","3,026,408.50","5,151,635.87","5,786,949.51","8,545,437.59","8,583,428.34","10,203,536.50","13,297,033.52","8,903,810.84","176,110,182.40","176,171,856.23","182,163,519.78","349,917.78","14,026,791.08","28,612,035.19","43,869,494.14","150,880,441.99","378,095,531.02","379,789,381.22"
经营活动现金流出小计,"133,326,094.17","181,078,792.14","97,288,076.02","164,109,571.61","235,714,278.23","84,866,875.99","185,081,483.03","300,875,013.85","404,463,445.78","133,519,477.72","284,219,927.18","437,257,391.99","592,124,781.91","142,763,104.90","291,825,034.71","448,787,610.04","603,677,740.86","167,975,978.84","319,557,610.89","470,036,027.11","620,935,257.86","144,173,515.07","305,744,598.11","485,379,522.30","671,355,202.67","189,861,013.72","366,475,725.86","548,182,003.89","766,882,351.27","247,475,276.60","526,088,699.08","843,594,564.02","1,188,708,106.04","402,624,741.99","763,435,570.10","1,073,215,301.48"
偿还债务支付的现金,"18,437,666.65","28,403,133.35","45,914,637.00","45,914,637.00","70,914,637.00","3,655,400.00","4,116,400.00","4,116,400.00","4,116,400.00","2,851,700.00","2,851,700.00","2,851,700.00","2,851,700.00",,,,,,,,,,,"8,900,000.00","14,700,000.00","5,000,000.00","10,000,000.00","34,148,864.00","36,548,864.00",,,,,"7,429,871.40","7,429,871.40","7,429,871.40"
经营活动产生的现金流量净额,"26,836,872.00","17,969,471.63","12,630,531.03","9,173,409.81","28,195,532.87","-13,831,875.74","-16,250,910.11","-18,475,106.42","-802,920.19","-26,640,061.63","-13,984,048.11","27,681,611.91","42,552,469.94","32,489,060.62","78,585,217.02","87,835,791.90","139,239,742.09","6,763,548.58","49,115,479.52","80,475,996.03","118,636,129.61","52,299,217.57","108,740,231.74","121,465,199.77","133,066,422.04","28,955,485.38","30,964,657.17","68,431,890.02","103,836,703.85","16,149,665.46","84,570,745.26","137,959,277.96","189,345,164.18","-26,530,058.54","50,548,328.83","105,787,547.23"
分配股利、利润或偿还利息支付的现金,"811,404.35","367,247.68","6,452,907.57","8,342,482.57","8,496,382.57",,"29,959,998.96","29,959,998.96","29,959,998.96",,"32,100,000.00","32,100,000.00","32,100,000.00",,"42,800,000.00","42,800,000.00","42,800,000.00",,"42,800,000.00","42,800,000.00","42,800,000.00",,"42,800,000.00","43,046,417.88","43,321,224.54","184,166.65","281,666.65","593,759.54","671,191.63",,"55,085,097.92","55,131,086.71","55,310,353.47",,"95,872,920.43","95,977,139.18"
收回投资收到的现金,"30,000.00","32,825.00","16,190,000.00","21,010,000.00","21,010,000.00",,,,,,,,,,,,"4,000,000.00","31,000,000.00","106,500,000.00","228,000,000.00","287,000,000.00","80,500,000.00","150,000,000.00","485,000,000.00","740,772,500.00","268,155,425.82","644,891,325.06","876,981,160.69","1,042,340,000.00","248,830,000.00","444,250,000.00","586,250,000.00","658,250,000.00","343,631,800.00","865,449,400.00","1,463,099,400.00"
支付其他与筹资活动有关的现金,"366,297.96","1,532,478.22","158,696.54","2,729,659.64","5,726,443.32","4,535,000.00","6,598,040.16","6,603,540.16","6,553,540.16",,"22,267.82","22,267.82","22,267.82",,"93,994.62","93,994.62","2,093,994.62","64,686.87","42,393.89","42,393.89","42,393.89",,"49,838.29","49,838.29","100,538.29",,"3,394.20","12,820.88","6,596,886.88","-3,079,673.32","1,808.22","8,175,012.26","10,108,308.64","1,741,206.02","2,500,474.58","4,339,316.18"
取得投资收益收到的现金,"18,199.27","16,693.47","25,042.11","27,990.55","27,990.55",,,,,,,,,,,,"11,660.32","315,513.70","2,100,659.60","3,998,519.89","7,582,773.32","1,698,153.43","3,430,009.60","6,587,346.59","7,072,533.75","145,918.39","3,730,985.13","4,482,380.53","4,378,871.48","405,170.86","311,819.01","-500,566.85","1,130,479.28","1,830,432.63","3,084,938.08","3,986,620.28"
筹资活动现金流出小计,"19,615,368.96","30,302,859.25","52,526,241.11","56,986,779.21","85,137,462.89","8,190,400.00","40,674,439.12","40,679,939.12","40,629,939.12","2,851,700.00","34,973,967.82","34,973,967.82","34,973,967.82",,"42,893,994.62","42,893,994.62","44,893,994.62","64,686.87","42,842,393.89","42,842,393.89","42,842,393.89",,"42,849,838.29","51,996,256.17","58,121,762.83","5,184,166.65","10,285,060.85","34,755,444.42","43,816,942.51","-3,079,673.32","55,086,906.14","63,306,098.97","65,418,662.11","9,171,077.42","105,803,266.41","107,746,326.76"
处置固定资产、无形资产和其他长期资产收回的现金净额,,"66,320.34",500.00,650.00,"35,650.00","1,000.00","1,000.00","2,200.00","2,200.00",,"62,300.00","71,766.40","121,751.40",,"100,093.00","100,693.00","142,999.66","43,300.00","79,274.23","80,574.23","80,574.23",,,,"127,310.18","7,700.00","110,700.00","124,700.00","324,260.00","16,960.00","91,472.00","127,472.00","259,060.00","57,950.00","181,283.97","217,583.97"
筹资活动产生的现金流量净额,"3,415,973.13","34,067,808.75","-3,409,841.11","-7,870,379.21","708,072,437.11","-8,190,400.00","-37,822,739.12","-37,828,239.12","-24,704,410.88","-1,437,985.85","-31,209,700.78","-30,950,851.03","-21,104,254.19","173,954.00","-40,596,736.66","-39,781,265.57","-32,271,756.42","2,228,283.56","-39,815,985.39","-37,690,758.02","-37,055,444.38","8,545,437.59","-34,266,409.95","-41,792,719.67","-44,824,729.31","3,719,644.19","165,825,121.55","141,416,411.81","138,346,577.27","3,429,591.10","-41,060,115.06","-34,694,063.78","-21,549,167.97","141,709,364.57","272,292,264.61","272,043,054.46"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
四、汇率变动对现金的影响,"-82,901.09","-15,052.72","-139,606.64","87,176.27","-64,790.51","-38,449.28","-29,777.17","-2,634.65","-178,632.27","-142,810.34","-107,608.98","444,204.24","109,546.75","-1,098,196.84","-654,916.40","-358,056.98","-1,683,585.50","-378,570.34","-1,056,960.18","-1,160,375.21","-2,091,741.46","509,231.64","690,376.10","343,114.68","487,896.52","153,360.95","-1,860,888.05","-2,569,354.95","4,869,524.40","-777,528.59","1,592,921.93","2,687,733.54","9,510,212.60","-907,239.12","-4,081,496.87","-8,543,682.85"
收到其他与投资活动有关的现金,532.87,,,16.65,,"4,875,304.66","5,336,054.88","5,336,054.88","5,336,054.88",,,,,,,,,,"1,650,000.00","4,030,823.33","11,030,823.33","500,000.00","500,000.00","2,150,000.00","2,150,000.00","4,100,000.00","4,233,993.75","8,119,575.60","9,185,074.73","19,723,908.71","19,723,908.71","29,796,658.71","31,720,000.00",,"5,000,000.00","5,000,000.00"
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"48,732.14","115,838.81","16,215,542.11","21,038,657.20","21,073,640.55","4,876,304.66","5,337,054.88","5,338,254.88","5,338,254.88",,"62,300.00","71,766.40","121,751.40",,"100,093.00","100,693.00","4,154,659.98","31,358,813.70","110,329,933.83","236,109,917.45","305,694,170.88","82,698,153.43","153,930,009.60","493,737,346.59","750,122,343.93","272,409,044.21","652,967,003.94","889,707,816.82","1,056,228,206.21","268,976,039.57","464,377,199.72","615,673,563.86","691,359,539.28","345,520,182.63","873,715,622.05","1,472,303,604.25"
五、现金及现金等价物净增加额,"15,932,872.01","35,382,693.49","-2,353,408.09","-3,261,093.15","725,396,658.39","-18,286,664.86","-58,253,864.90","-76,264,386.63","-67,955,307.14","-61,134,850.20","-142,717,821.49","-157,316,606.75","-168,038,273.36","16,222,313.48","5,254,988.23","-12,469,761.22","-71,269,452.63","-49,105,731.75","-81,239,629.08","-60,777,309.89","-107,537,719.82","68,200,126.72","32,735,612.37","-30,976,999.01","-47,414,347.01","60,041,528.55","-19,440,153.04","-17,517,565.23","-85,206,418.22","15,761,275.33","10,219,913.59","70,382,029.84","61,721,416.21","3,555,353.08","86,659,749.24","21,939,443.78"
购建固定资产、无形资产和其他长期资产支付的现金,"14,255,804.17","5,949,128.57","2,540,851.34","4,679,208.22","6,040,368.15","1,071,502.25","6,635,793.38","22,444,961.32","47,049,848.68","32,913,992.38","97,478,763.62","154,563,338.27","189,717,556.26","15,317,944.30","32,178,668.73","60,266,923.57","76,708,512.78","24,077,807.25","45,431,273.53","72,631,266.81","152,840,011.14","17,351,913.51","32,259,926.00","47,117,038.08","67,735,887.87","32,478,570.18","69,784,515.32","108,991,946.08","145,126,863.73","34,891,576.26","71,135,222.67","109,114,198.67","157,441,842.50","34,058,843.47","111,663,653.86","172,594,850.54"
期初现金及现金等价物余额,"13,419,495.16","29,352,367.17","64,735,060.66","64,735,060.66","64,735,060.66","790,131,719.05","790,131,719.05","790,131,719.05","790,131,719.05","722,176,411.91","722,176,411.91","722,176,411.91","722,176,411.91","554,138,138.55","554,138,138.55","554,138,138.55","554,138,138.55","482,868,685.92","482,868,685.92","482,868,685.92","482,868,685.92","375,330,966.10","375,330,966.10","375,330,966.10","375,330,966.10","327,916,619.09","327,916,619.09","327,916,619.09","327,916,619.09","242,710,200.87","242,710,200.87","242,710,200.87","242,710,200.87","304,431,617.08","304,431,617.08","304,431,617.08"
投资支付的现金,"30,000.00","32,825.00","19,190,000.00","21,010,000.00","21,010,000.00",,,,,,,,,,,,"104,000,000.00","65,000,000.00","152,000,000.00","263,500,000.00","337,000,000.00","58,500,000.00","150,000,000.00","525,399,900.00","784,517,500.00","212,566,000.00","467,560,000.00","673,760,000.00","909,010,000.00","237,121,600.00","428,121,600.00","542,121,600.00","643,773,000.00","422,176,400.00","992,676,400.00","1,561,737,900.00"
期末现金及现金等价物余额,"29,352,367.17","64,735,060.66","62,381,652.57","61,473,967.51","790,131,719.05","771,845,054.19","731,877,854.15","713,867,332.42","722,176,411.91","661,041,561.71","579,458,590.42","564,859,805.16","554,138,138.55","570,360,452.03","559,393,126.78","541,668,377.33","482,868,685.92","433,762,954.17","401,629,056.84","422,091,376.03","375,330,966.10","443,531,092.82","408,066,578.47","344,353,967.09","327,916,619.09","387,958,147.64","308,476,466.05","310,399,053.86","242,710,200.87","258,471,476.20","252,930,114.46","313,092,230.71","304,431,617.08","307,986,970.16","391,091,366.32","326,371,060.86"
