科目,2008-12-31,2009-12-31,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
货币资金,"24,439,937.93","57,611,411.87","76,114,546.18","760,937,968.34","672,369,588.34","653,931,541.80","648,642,535.57","609,037,482.20","522,502,612.47","518,590,951.61","477,513,764.62","473,133,999.37","423,317,639.33","285,952,237.54","212,340,768.36","244,816,847.05","171,276,303.53","325,810,411.23","223,644,964.65","190,977,991.19","365,524,093.67","321,221,675.93","354,354,230.24","250,988,633.44","1,501,734,221.75","1,457,734,324.46","1,476,014,097.68","1,531,847,949.64","1,376,175,929.90","1,390,666,812.56","1,023,554,085.41","963,518,413.47"
短期借款,"11,000,000.00","18,500,000.00","50,000,000.00","50,000,000.00","20,000,000.00","20,000,000.00","20,000,000.00","20,000,000.00",,,,,,,"4,823,428.38","4,823,428.38","4,823,428.38","24,823,428.38","20,000,000.00","47,000,000.00","237,000,000.00","317,000,000.00","402,000,000.00","425,000,000.00","455,000,000.00","475,000,000.00","395,000,000.00","380,800,000.00","314,174,000.00","352,558,250.00","277,505,750.00","169,000,000.00"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,,,,,,,"500,000.00","3,300,000.00","2,700,000.00",,"100,000.00","100,000.00",,"2,227,114.88","2,227,114.88","2,000,000.00","4,058,564.00","6,420,000.00","9,400,000.00","5,710,000.00","3,060,000.00","395,288,919.11","5,650,000.00","7,951,274.67","5,800,000.00","8,255,600.00","21,671,257.78","27,034,712.42","35,181,744.55","25,790,440.00","48,182,316.33","41,353,758.70"
应付票据,"2,648,195.00","5,927,360.30","9,049,526.92","417,429.00","1,242,693.00","5,714,431.75","17,459,118.85","26,203,495.82","27,257,796.00","26,263,698.30","26,239,845.18","24,438,052.41","13,988,176.58","14,757,907.30","17,866,764.95","18,449,632.80","16,626,674.97","21,951,437.41","24,954,205.94","24,394,002.50","33,722,962.45","48,749,577.40","44,887,082.90","56,401,543.50","21,726,778.69","19,067,543.64","28,007,787.44","29,779,729.20","23,101,800.95","30,665,037.00","53,387,549.74","47,452,714.58"
应收账款,"35,572,184.64","38,664,217.59","68,209,841.32","89,216,164.06","103,708,359.89","98,319,225.78","168,387,324.12","163,863,760.22","202,027,796.84","198,512,469.10","282,525,221.49","295,072,894.21","299,102,022.18","305,794,104.47","290,742,647.02","287,386,025.54","270,409,668.25","300,738,954.13","378,726,063.69","324,069,240.89","314,094,493.28","122,037,763.01","447,735,930.21","462,481,865.29","476,795,563.70","518,982,831.44","548,754,872.43","481,381,594.71","646,411,988.96","726,415,543.30","899,399,367.48","895,817,297.93"
应付账款,"11,659,659.93","24,363,304.55","75,428,062.00","94,189,731.44","87,913,300.65","88,378,819.95","104,545,165.30","104,172,173.89","100,731,322.85","95,270,443.30","107,703,908.33","82,977,681.47","87,597,699.71","92,587,304.35","138,574,368.29","135,129,190.33","150,621,970.43","199,408,084.22","323,559,796.33","346,734,022.83","394,369,216.06","444,332,940.05","381,659,764.52","314,818,030.66","395,416,033.92","412,768,249.12","457,677,735.46","507,415,749.53","530,135,626.98","507,931,935.36","667,539,614.04","635,779,307.86"
预付款项,"3,930,981.45","7,524,465.56","20,826,103.52","32,051,672.08","18,670,865.19","21,933,506.01","26,497,964.65","49,033,532.68","50,717,293.49","39,864,877.05","39,662,596.40","41,112,905.95","37,418,394.36","44,123,534.40","19,664,549.99","32,953,797.35","29,399,734.42","73,643,370.34","44,253,583.09","116,387,346.92","90,582,531.23",,"30,590,428.88","106,892,177.22","43,546,940.92","42,057,274.11","36,751,438.72","46,160,202.24","72,832,357.52","100,789,479.19","70,689,647.62","92,636,331.21"
预收款项,"1,183,977.83","8,666,507.15","12,378,434.75","9,960,278.67","10,046,119.68","5,116,974.62","12,543,197.13","18,113,729.88","5,881,146.10","4,894,689.85","15,277,264.39","14,264,148.74","13,871,341.72","14,351,229.91","2,396,889.45","13,368,770.85","13,197,621.27","11,094,664.13","21,136,938.39","23,726,443.02","38,205,963.60","42,696,681.95","34,397,736.41","26,794,338.84","32,654,931.83","36,481,786.80","62,104,375.66","30,405,954.10","93,443,841.73","106,469,432.62","110,965,122.89","113,749,627.21"
