科目,2007-12-31,2008-12-31,2009-12-31,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31
其他流动资产,"82,973.47","66,028.24",,,,,,,,,"488,000.00","122,000.00",,,,,"1,500,000.00",,,,"122,155,890.01","127,341,331.03","125,938,364.07","112,791,974.64","143,560,196.93","122,654,730.40","125,168,029.93","122,327,952.94","118,162,108.07","95,343,105.42","55,569,050.48","57,559,945.72","75,102,115.14"
其他流动负债,"104,174.32","69,232.00",,,,,,,,,,"460,000,000.00","460,000,000.00","460,000,000.00","460,000,000.00",,"456,623,013.70","465,388,767.13","474,251,917.82","483,212,465.77",,,,,,,,,,,,,
流动资产合计,"757,470,109.58","1,038,935,294.60","908,135,727.92","1,040,761,758.00","1,122,305,508.55","3,438,433,111.41","3,226,021,338.79","3,152,175,988.24","3,267,669,389.77","3,332,506,853.81","3,526,453,729.95","3,503,510,176.47","3,182,305,208.92","3,466,236,428.82","3,488,180,574.93","3,012,319,648.34","2,862,573,737.22","2,830,142,903.50","2,705,572,132.59","2,827,431,864.98","2,804,906,154.40","3,413,367,261.72","3,464,941,351.01","3,379,007,845.32","3,467,538,588.99","3,587,644,388.21","4,908,028,700.30","4,739,578,118.64","4,618,253,685.25","4,649,897,932.49","4,789,654,200.69","4,814,038,200.08","5,052,670,826.93"
流动负债合计,"1,083,730,208.63","1,038,429,653.69","844,122,778.53","1,027,793,010.63","1,221,849,134.74","1,388,230,259.49","1,345,005,467.05","1,457,466,161.72","1,858,775,144.03","1,993,912,447.12","2,445,460,737.39","2,393,487,220.85","2,272,163,328.62","2,604,944,389.89","2,751,530,565.77","2,522,328,711.84","2,663,050,490.26","2,615,385,681.55","2,744,867,748.73","2,902,827,765.07","2,811,438,554.35","2,988,249,469.96","3,124,697,768.77","2,792,198,161.77","2,832,214,107.80","2,929,245,366.14","2,808,160,915.90","2,971,523,832.10","2,971,272,458.99","2,905,491,982.16","3,628,480,615.31","3,405,158,276.22","3,877,588,581.76"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,"1,000,000.00","1,000,000.00","1,000,000.00","1,000,000.00","1,000,000.00","1,000,000.00","1,000,000.00","1,000,000.00","1,000,000.00","1,000,000.00","1,000,000.00","1,000,000.00","1,000,000.00"
长期借款,"114,360,000.00","384,010,000.00","233,690,000.00","367,840,000.00","315,890,000.00","329,500,000.00","259,740,000.00","258,246,000.00","328,243,219.41","297,833,219.41","256,173,219.41","267,755,839.51","268,709,963.53","301,198,487.55","353,687,011.57","308,175,535.59","294,647,859.60","363,139,716.95","204,061,807.64","204,293,664.99","219,858,855.68","254,090,713.03","290,718,403.72","463,137,761.07","445,327,951.76","449,166,667.46","456,375,000.00","231,250,000.00","253,125,000.00","360,731,857.35","404,585,000.00","477,335,000.00","398,490,000.00"
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,"476,040,000.00","476,229,873.65","476,559,797.84","476,905,690.95","477,255,090.84","477,614,228.58","477,973,366.32","478,332,504.06","478,702,241.91",,,
长期应收款,,,,,,,,,,,,,,,,,,,,,"12,000,000.00","12,000,000.00","12,000,000.00","12,000,000.00","12,000,000.00","12,000,000.00","15,600,000.00","15,600,000.00","3,600,000.00","3,600,000.00","3,600,000.00","21,600,000.00","25,600,000.00"
长期应付款,"509,339.22",,,,,,,,,,,,,,,,,,,,"135,299,453.54","119,506,976.77","103,156,907.58","166,207,403.65","195,028,383.42","179,375,632.18","200,721,758.16","179,855,013.26","30,488,897.06","25,833,761.59","21,121,316.47","306,488,366.95","342,018,932.73"
长期股权投资,"2,900,000.00","2,900,000.00","74,098,623.92","79,924,735.92","77,907,742.53","75,758,201.51","81,276,393.23","82,282,415.58","79,412,709.80","83,204,412.39","85,666,431.27","85,744,314.75","88,233,424.54","90,370,738.97","91,937,416.71","92,099,967.57","96,094,493.94","102,781,732.11","108,638,615.40","109,865,226.41","103,506,893.25","103,695,983.71","115,872,024.86","117,984,530.73",,,"2,499,730.72","2,500,017.30","2,499,666.05","2,499,955.17","2,500,287.25","2,500,522.69","2,500,884.62"
专项应付款,"2,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,"7,116,960.04","7,030,390.06","6,943,820.08","6,857,250.10","6,770,680.12","6,684,110.14","6,597,540.16","6,510,970.28","6,424,400.45","6,337,830.62","6,251,260.79","6,164,690.96","6,078,121.13","5,991,551.30","5,904,981.47","5,818,411.64","5,731,841.81","5,645,271.98","5,558,702.15","5,472,132.32","5,385,562.49","5,298,992.66","5,212,422.83"
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"440,237,285.99","490,298,574.81","410,337,331.79","434,792,701.13","699,777,598.57","717,605,339.88","936,832,020.68","930,253,137.51","1,006,143,046.25","1,011,522,769.95","1,257,233,270.57","1,238,363,278.56","1,384,832,338.06","1,335,274,160.68","1,388,622,858.02","1,470,833,792.90","1,584,991,117.87","1,559,366,665.79","1,515,325,042.22","1,493,777,963.25","1,541,217,614.46","1,540,699,879.77","2,396,867,652.89","2,677,173,819.88","3,323,138,777.74","3,278,338,738.44","3,241,445,662.07","3,205,384,606.26","3,189,638,563.90","3,145,534,149.40","3,538,336,542.61","3,551,577,467.89","3,645,663,922.57"
递延所得税负债,"85,014.96","65,020.70",,,,,,,"7,040,835.72","6,844,124.35","7,306,603.17","7,079,259.67","6,181,959.35","5,985,247.98","5,808,181.40","21,546,675.13","19,340,614.72","18,864,598.94","12,832,083.76","12,442,859.23","19,789,663.29","19,140,955.74","18,473,989.96","17,825,282.41","24,718,438.81","24,672,960.14","23,440,689.40","22,897,588.87","22,141,051.25","21,534,101.27","20,927,151.29","20,320,201.31","19,566,331.11"
在建工程,"75,465,273.86","283,658,217.85","581,364,071.63","872,752,492.31","720,983,214.57","782,996,844.88","668,830,417.13","885,709,906.83","1,209,365,702.69","1,300,021,922.95","1,212,879,549.55","1,319,732,980.91","1,371,463,078.55","1,500,134,408.20","1,535,769,790.68","1,611,485,092.86","1,617,811,805.00","1,693,859,858.79","1,717,883,541.78","1,786,664,835.51","1,823,228,162.47","1,897,618,954.74","1,109,099,816.71","841,551,787.21","411,451,110.45","434,220,419.32","498,551,277.42","539,273,836.75","618,736,529.87","681,562,502.03","386,136,219.36","524,137,168.41","663,884,523.60"
其他非流动负债,"1,080,000.00","57,266,674.62","110,187,822.83","100,514,690.33","97,290,312.83","104,065,935.33","100,591,557.84","97,117,180.35","97,609,469.53","94,035,092.05","90,460,714.57","86,886,337.09","83,311,959.61","79,737,582.13","76,163,204.65","72,588,827.17","71,686,828.36","67,862,450.89","61,871,406.73","58,297,029.25",,,,,,,,,,,,,
工程物资,,"2,589,248.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"118,034,354.18","441,341,695.32","343,877,822.83","468,354,690.33","413,180,312.83","433,565,935.33","360,331,557.84","355,363,180.35","432,893,524.66","398,712,435.81","353,940,537.15","361,721,436.27","358,203,882.49","386,921,317.66","435,658,397.62","402,311,037.89","385,675,302.68","449,866,766.78","278,765,298.13","275,033,553.47","429,669,539.00","919,925,834.55","939,076,443.80","1,170,578,679.02","1,193,313,476.45","1,177,476,064.66","1,211,255,998.67","961,259,424.01","828,748,413.04","926,821,513.17","482,011,609.19","836,480,300.07","799,721,610.30"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,"50,411.90",,,,,,,,,
负债合计,"1,201,764,562.81","1,479,771,349.01","1,188,000,601.36","1,496,147,700.96","1,635,029,447.57","1,821,796,194.82","1,705,337,024.89","1,812,829,342.07","2,291,668,668.69","2,392,624,882.93","2,799,401,274.54","2,755,208,657.12","2,630,367,211.11","2,991,865,707.55","3,187,188,963.39","2,924,639,749.73","3,048,725,792.94","3,065,252,448.33","3,023,633,046.86","3,177,861,318.54","3,241,108,093.35","3,908,175,304.51","4,063,774,212.57","3,962,776,840.79","4,025,527,584.25","4,106,721,430.80","4,019,416,914.57","3,932,783,256.11","3,800,020,872.03","3,832,313,495.33","4,110,492,224.50","4,241,638,576.29","4,677,310,192.06"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"120,000,000.00","143,216,500.00","180,000,000.00","270,000,000.00","270,000,000.00","360,000,000.00","360,000,000.00","360,000,000.00","360,000,000.00","360,000,000.00","900,000,000.00","900,000,000.00","900,000,000.00","900,000,000.00","900,000,000.00","900,000,000.00","900,000,000.00","900,000,000.00","900,000,000.00","900,000,000.00","900,000,000.00","900,000,000.00","900,000,000.00","900,000,000.00","900,000,000.00","900,000,000.00","1,089,247,976.00","3,267,743,928.00","3,267,743,928.00","3,267,743,928.00","3,267,743,928.00","3,267,743,928.00","3,267,743,928.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"2,324,632.05","185,967,632.05","406,668,632.05","663,591,841.36","663,591,841.36","2,721,902,012.61","2,721,902,012.61","2,721,902,012.61","2,718,311,186.39","2,718,411,509.19","2,178,496,209.61","2,178,612,154.79","2,178,311,186.39","2,178,311,186.39","2,178,311,186.39","2,178,311,186.39","2,167,283,509.50","2,167,283,509.50","2,153,782,836.84","2,153,782,836.84","2,153,782,836.84","2,153,782,836.84","2,153,782,836.84","2,153,782,836.84","2,153,782,836.84","2,153,782,836.84","3,331,640,829.52","1,153,207,212.32","1,153,297,778.40","1,153,297,778.40","1,153,297,778.40","1,153,297,778.40","1,153,297,778.40"
无形资产,"132,973,230.73","202,098,493.50","171,821,736.06","168,584,512.38","167,649,124.98","166,713,737.58","171,466,219.18","170,789,986.10","224,827,799.86","223,583,858.76","247,132,593.98","247,322,518.33","243,557,713.79","278,152,553.97","276,747,394.13","361,367,468.44","354,977,774.79","350,953,947.55","328,811,115.23","324,943,820.83","322,065,787.03","470,799,135.34","466,046,131.36","461,293,251.46","509,071,291.45","503,955,416.01","498,840,113.10","502,659,225.31","497,477,795.60","492,289,789.81","487,101,784.02","481,913,778.24","523,412,979.24"
盈余公积,"27,994,166.12","41,890,213.32","58,995,177.06","17,355,363.78","23,359,333.39","23,359,333.39","23,359,333.39","23,359,333.39","38,961,226.32","38,961,226.32","38,961,226.32","38,961,226.32","49,406,288.25","49,406,288.25","49,406,288.25","49,406,288.25","52,238,694.11","52,238,694.11","52,238,694.11","52,238,694.11","57,349,274.65","57,349,274.65","57,349,274.65","57,349,274.65","78,740,500.90","78,740,500.90","87,620,697.16","87,620,697.16","94,668,169.37","94,668,169.37","94,668,169.37","94,668,169.37","107,892,634.73"
开发支出,,,,"698,162.12","918,959.45","918,959.45","918,959.45","918,959.45","918,959.45","918,959.45","918,959.45","918,959.45","7,448,959.45","9,007,446.25","9,007,446.25","8,092,456.25","14,615,456.25","22,737,456.25","22,777,884.25","26,054,784.25","25,063,338.00","26,872,198.00","26,872,198.00","28,625,589.28","30,965,187.60","31,236,560.66","31,704,617.38","31,751,728.91","34,032,266.63","34,620,158.84","34,619,176.40","34,617,275.43","34,261,078.63"
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,"32,073,815.01","32,073,815.01",,,,,,,,,"3,195,857.72","3,195,857.72","3,173,570.47","3,173,570.47","3,173,570.47","82,027,209.05","76,670,289.87","76,670,289.87","73,496,719.40","73,496,719.40","73,496,719.40","73,496,719.40","89,126,045.46","89,126,045.46","79,911,180.07","79,911,180.07","79,911,180.07","79,911,180.07","74,207,737.21","74,207,737.21","74,207,737.21","74,207,737.21","70,775,892.77"
未分配利润,"89,420,439.85","201,550,767.90","320,508,830.36","156,117,561.44","201,868,604.96","260,299,755.87","296,238,249.60","325,954,295.03","370,946,003.94","432,563,854.31","363,665,716.32","387,478,311.49","384,905,899.73","422,035,503.32","337,278,055.67","349,417,659.69","350,693,417.34","357,890,978.53","377,070,210.22","399,302,541.70","399,248,377.05","408,138,156.42","393,990,617.38","421,634,268.05","435,483,033.74","447,471,290.99","509,687,210.87","406,742,929.94","476,844,869.37","493,368,608.75","445,135,318.25","486,864,215.64","546,428,659.76"
长期待摊费用,,,,,,,"608,152.26","597,902.49","587,652.72","577,402.95","567,153.18","556,903.41","546,653.64","536,403.87","526,154.10","515,904.33","505,654.56","504,524.27","485,155.02","474,905.25","464,655.48","1,034,405.71","1,564,155.94","1,493,906.17","1,611,156.36","1,537,781.58","1,464,406.80","1,626,858.01","2,417,657.18","2,316,782.39","2,215,907.60","2,750,969.75","2,436,360.05"
少数股东权益,"6,729,406.90","7,737,600.96",,,,,,,"116,085,005.14","116,921,887.62","169,144,599.94","170,893,791.89","171,472,240.32","173,317,448.65","173,380,732.54","270,327,947.76","268,536,959.01","265,870,768.62","145,277,703.94","141,600,133.17","139,048,370.40","153,976,796.93","157,326,390.44","157,197,233.61","296,932,764.41","297,688,691.05","298,100,702.10","329,337,925.96","306,955,184.02","305,697,169.51","307,739,694.45","324,511,233.78","335,285,864.13"
递延所得税资产,"5,108,621.13","7,580,419.47","8,415,749.51","5,698,105.68","4,307,078.63","4,931,101.98","20,883,119.77","21,316,686.90","25,046,829.94","25,147,180.11","26,504,521.02","24,778,761.95","25,958,058.30","25,193,172.83","24,829,340.83","26,677,181.94","26,628,041.24","27,699,888.68","27,399,310.21","27,521,683.51","27,488,476.66","28,721,320.00","30,291,980.62","31,489,895.23","35,173,643.01","36,006,734.06","38,856,618.68","40,464,899.09","40,090,285.47","42,058,760.43","42,252,885.27","42,973,629.11","47,826,546.31"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,"2,004,871.43",,,,,,,,"82,000,000.00","82,000,000.00","82,000,000.00",,,,,,"146,012,462.00","137,308,162.00","145,188,575.42","148,215,890.35","149,847,890.35","5,951,820.00","6,463,853.90","5,951,820.00","13,016,120.00","13,016,120.00","13,016,120.00","13,016,120.00","12,803,137.50","12,803,137.50","12,803,137.50","12,803,137.50","13,251,897.50"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"690,763,098.15","1,021,198,768.64","1,246,037,512.91","1,562,450,709.54","1,671,543,718.73","1,748,924,185.28","1,880,815,281.70","2,091,868,994.86","2,628,302,700.71","2,726,976,506.56","2,923,215,296.78","2,927,643,965.14","3,132,157,616.88","3,248,699,705.34","3,337,384,651.31","3,659,783,183.48","3,924,904,635.68","3,978,393,495.59","3,946,430,359.38","3,997,353,659.38","4,085,630,797.89","4,168,055,107.63","4,261,281,980.87","4,273,732,608.62","4,423,243,448.15","4,397,041,361.78","4,428,621,568.05","4,438,833,743.68","4,482,062,341.56","4,497,965,105.10","4,590,159,239.71","4,755,380,678.89","5,035,826,508.12"
所有者权益(或股东权益)合计,"246,468,644.92","580,362,714.23","966,172,639.47","1,107,064,766.58","1,158,819,779.71","3,365,561,101.87","3,401,499,595.60","3,431,215,641.03","3,604,303,421.79","3,666,858,477.44","3,650,267,752.19","3,675,945,484.49","3,684,095,614.69","3,723,070,426.61","3,638,376,262.85","3,747,463,082.09","3,738,752,579.96","3,743,283,950.76","3,628,369,445.11","3,646,924,205.82","3,649,428,858.94","3,673,247,064.84","3,662,449,119.31","3,689,963,613.15","3,865,254,452.89","3,877,964,319.19","5,317,233,353.78","5,245,628,606.21","5,300,295,154.78","5,315,549,542.26","5,269,321,215.90","5,327,780,302.68","5,411,187,142.99"
资产总计,"1,448,233,207.73","2,060,134,063.24","2,154,173,240.83","2,603,212,467.54","2,793,849,227.28","5,187,357,296.69","5,106,836,620.49","5,244,044,983.10","5,895,972,090.48","6,059,483,360.37","6,449,669,026.73","6,431,154,141.61","6,314,462,825.80","6,714,936,134.16","6,825,565,226.24","6,672,102,831.82","6,787,478,372.90","6,808,536,399.09","6,652,002,491.97","6,824,785,524.36","6,890,536,952.29","7,581,422,369.35","7,726,223,331.88","7,652,740,453.94","7,890,782,037.14","7,984,685,749.99","9,336,650,268.35","9,178,411,862.32","9,100,316,026.81","9,147,863,037.59","9,379,813,440.40","9,569,418,878.97","10,088,497,335.05"
负债和所有者(或股东权益)合计,"1,448,233,207.73","2,060,134,063.24","2,154,173,240.83","2,603,212,467.54","2,793,849,227.28","5,187,357,296.69","5,106,836,620.49","5,244,044,983.10","5,895,972,090.48","6,059,483,360.37","6,449,669,026.73","6,431,154,141.61","6,314,462,825.80","6,714,936,134.16","6,825,565,226.24","6,672,102,831.82","6,787,478,372.90","6,808,536,399.09","6,652,002,491.97","6,824,785,524.36","6,890,536,952.29","7,581,422,369.35","7,726,223,331.88","7,652,740,453.94","7,890,782,037.14","7,984,685,749.99","9,336,650,268.35","9,178,411,862.32","9,100,316,026.81","9,147,863,037.59","9,379,813,440.40","9,569,418,878.97","10,088,497,335.05"
