科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
货币资金,"10,947,644.33","51,170,677.58","33,519,306.91","62,035,253.95","17,975,703.97","26,224,080.99","16,989,328.74","38,316,363.28","18,929,381.74","131,875,879.23","95,528,643.80","103,130,174.72","70,921,330.33","76,730,832.49","45,638,484.69","90,642,256.13","79,970,565.72","66,393,389.17","73,745,970.76","57,496,475.68","25,766,376.23","74,330,654.24","47,508,631.70","59,361,565.65","39,321,937.44","138,392,423.83","49,232,364.14","35,806,645.62","19,359,838.93","32,648,179.88","21,322,431.52","14,435,170.06","12,805,405.51","21,330,259.54","98,808,680.69","385,893,198.18","238,888,741.35","272,188,201.39","212,857,365.92","415,056,070.32","343,202,733.24","364,686,077.25","365,646,541.90"
短期借款,"198,500,000.00","296,500,000.00","290,500,000.00","249,000,000.00","222,500,000.00","237,142,426.69","235,500,000.00","97,500,000.00","47,500,000.00","147,500,000.00","147,500,000.00","160,891,999.46","160,891,999.46","61,009,094.62","61,009,094.62","55,000,000.00","55,000,000.00","55,000,000.00","56,500,000.00","56,500,000.00","54,000,000.00","54,000,000.00","45,000,000.00","45,000,000.00","45,000,000.00","45,000,000.00","45,000,000.00","45,000,000.00","45,000,000.00","57,000,000.00","37,000,000.00","36,500,000.00","36,000,000.00","25,000,000.00","214,186,922.39","169,150,000.00","160,600,000.00","174,600,000.00","179,275,000.00","255,650,000.00","251,150,000.00","336,250,000.00","356,250,000.00"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"2,715,000.00","20,621,400.00","15,224,700.00","10,535,000.00","13,360,000.00","2,617,910.87","5,675,000.00","22,740,000.00","1,062,200.00","24,974,200.00","18,264,960.50","27,042,000.00","7,938,000.00","41,810,000.00","76,031,200.00","127,772,625.88","66,564,972.00","32,464,500.00","9,298,377.61","78,976,190.00","28,900,000.00","16,320,000.00","7,680,000.00","71,630,799.20","44,720,600.00","3,800,000.00","13,419,019.22","17,136,476.00","3,080,000.00","7,330,000.00","10,146,800.00","18,691,000.00","16,121,808.75","8,943,148.75","20,623,571.99","10,954,290.25","12,050,905.56","11,521,500.00","14,478,042.88","40,553,144.84","24,608,867.91","13,562,430.46","12,589,024.58"
应付票据,,,,,,,,,,,,"3,000,000.00",,"7,460,000.00","33,250,000.00","35,290,000.00","12,750,000.00","3,250,000.00","3,250,000.00",,"2,000,000.00","2,000,000.00",,,,"2,000,000.00",,,,"31,333,546.00","31,276,486.00","7,864,000.00","11,764,000.00","20,081,536.00","76,443,836.00","123,388,927.32","186,979,169.62","220,174,021.80","293,280,947.50","470,985,964.00","479,342,587.00","469,950,894.50","491,944,924.50"
应收账款,"170,171,602.09","211,275,293.02","240,505,522.92","192,518,155.09","157,990,701.30","205,228,784.79","197,825,658.87","141,704,351.09","293,107,137.45","252,538,553.29","279,635,531.92","233,989,987.53","232,117,218.19","251,536,450.00","236,207,833.85","200,868,615.25","201,490,098.08","286,183,447.50","286,806,714.14","295,517,992.15","329,384,148.58","390,238,234.98","387,686,886.50","422,522,001.58","393,477,280.82","464,138,464.44","451,919,264.33","483,555,552.38","488,554,450.98","504,700,658.05","471,238,025.55","415,476,515.48","411,547,025.20","432,250,409.41","1,313,068,795.06","1,303,293,305.94","1,298,794,885.25","1,427,712,097.21","1,488,919,903.07","1,390,087,347.59","1,373,766,291.18","1,607,393,344.33","1,704,251,527.14"
应付账款,"60,300,626.99","75,337,395.75","50,169,339.07","70,607,752.75","37,745,595.99","67,523,108.80","30,403,396.98","95,113,157.35","69,803,773.82","128,666,462.74","111,820,385.14","105,405,026.46","98,275,575.98","90,247,192.30","43,289,572.74","98,418,613.31","116,339,912.85","130,453,619.86","131,811,811.49","112,623,242.31","103,612,293.49","156,375,935.44","181,210,112.86","145,546,679.18","159,363,480.71","181,447,873.35","197,529,118.05","187,010,825.82","183,662,211.31","185,167,522.49","177,586,055.72","188,828,968.89","175,428,075.62","176,889,466.71","1,197,078,635.78","1,062,064,217.73","1,050,585,576.44","1,123,578,836.50","1,167,579,620.45","1,118,563,411.93","1,164,254,193.92","1,392,371,612.96","1,441,054,968.22"
预付款项,"10,043,172.20","39,227,286.37","15,452,950.45","29,007,787.18","36,041,508.21","48,207,439.07","47,439,151.73","35,783,184.37","25,636,416.65","37,926,781.37","35,178,319.44","9,853,519.04","9,671,544.92","10,770,464.55","21,607,378.97","6,421,004.23","16,790,777.09","14,788,727.68","11,365,034.59","9,132,470.33","17,125,727.37","18,351,543.07","59,545,853.61","12,826,673.68","22,047,716.83","23,079,067.45","39,394,965.70","12,208,123.76","21,779,201.75","33,857,818.39","44,754,451.33","12,001,599.11","16,068,745.20","23,248,755.23","53,936,466.34","55,165,426.99","99,442,735.81","137,584,160.87","110,020,718.26","44,984,290.62","102,285,874.27","82,098,084.79","202,024,069.35"
预收款项,"29,707,338.17","13,478,891.34","13,915,073.00","18,811,783.33","43,604,656.23","62,831,702.96","101,469,399.45","110,124,663.27","103,783,581.69","59,251,606.24","18,138,047.46","5,961,202.41","6,606,880.14","10,189,527.18","9,826,885.07","23,614,443.49","12,693,141.86","15,199,311.91","9,359,249.46","30,469,213.30","40,248,803.50","23,643,562.63","29,132,112.06","8,358,681.99","12,568,539.02","56,189,021.98","19,691,396.53","4,720,686.09","17,433,914.68","19,752,832.32","9,973,919.32","10,887,165.28","14,127,267.88","7,707,821.39","11,042,962.36","10,503,803.97","14,295,022.18","15,328,489.76","24,386,645.17","12,635,908.92","19,268,859.95","27,501,335.48","55,581,725.82"
