科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
货币资金,"306,167,573.89","299,547,084.33","298,533,746.44","374,799,246.49","216,000,812.56","239,060,182.70","271,616,516.50","330,682,530.45","336,630,021.36","405,408,796.35","584,972,168.50","617,244,306.77","603,392,332.39","615,787,635.42","714,692,713.73","853,372,070.28","574,188,238.85","683,195,115.61","736,257,556.98","2,440,901,309.80","1,912,889,782.93","2,105,682,539.87","2,274,622,058.50","3,805,367,230.76","3,039,370,216.01","2,405,862,931.48","2,307,464,564.84","3,597,891,668.77","2,283,470,126.36","2,379,647,395.54","1,808,263,135.18","1,983,241,480.22","1,071,327,041.14","1,130,701,781.72","1,176,855,812.50","1,222,846,234.01","1,009,592,483.52","1,395,245,966.76","1,404,485,666.81","1,873,094,403.87","1,600,857,132.24","1,652,307,953.69","2,221,416,709.32","2,677,462,935.61","1,383,617,957.67","1,900,720,042.27","1,806,754,740.30","3,069,373,348.80","2,479,725,832.63"
短期借款,"18,000,000.00",,,,"15,000,000.00","50,000,000.00","15,000,000.00",,,"70,000,000.00","10,000,000.00",,,,,,,,,,,,,,,"25,071,996.83","39,980,929.69","15,242,250.00","21,380,250.00","21,382,000.00","6,000,000.00","20,000,000.00","45,000,000.00","90,000,000.00","400,000,000.00","1,077,494,326.44","863,226,326.44","1,744,184,000.00","1,136,656,400.00","1,160,094,000.00","1,451,756,600.00","1,394,012,800.00","1,615,487,800.00","1,181,765,400.00","562,659,700.00","574,814,200.00","536,954,429.05","695,357,851.99","272,549,969.84"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"15,566,531.90","12,912,580.00","14,263,757.93","22,488,388.97","27,630,007.04","41,156,848.30","37,912,457.56","43,036,673.87","22,624,600.00","36,540,600.00","38,416,182.26","45,525,649.88","94,355,732.32","71,654,395.39","95,109,798.45","130,056,772.07","170,300,602.10","160,046,928.73","151,295,337.00","220,751,704.00","362,116,423.90","229,370,445.46","212,214,910.86","309,148,842.94","607,212,960.97","493,521,130.93","410,558,291.86","342,824,276.65","580,619,251.05","406,332,173.55","395,545,190.38","793,129,225.18","1,196,966,970.65","1,176,572,782.71","995,021,484.09","1,190,184,055.92","1,260,999,765.14","1,094,164,560.26","897,536,906.30","998,372,289.32","1,240,171,962.61","866,645,937.51","457,817,583.72","1,103,865,992.38","2,101,374,404.11","2,261,253,599.90","2,269,157,071.63","3,888,539,355.94","3,592,139,095.18"
应付票据,"10,173,200.00","10,080,000.00",,,"5,000,000.00","5,000,000.00","5,000,000.00","11,000,000.00","11,000,000.00","5,000,000.00",,,,"24,233,271.92","43,583,271.92","38,550,000.00","26,270,000.00","85,943,144.00","126,470,457.00","74,595,206.94","172,046,585.30","194,422,194.68","122,052,603.32","138,876,100.00","292,655,000.00","266,961,264.84","57,301,264.84","174,701,535.00","413,802,535.00","302,245,000.00","176,374,572.83","337,482,258.49","528,087,314.13","571,140,020.81","553,134,646.27","739,065,710.94","886,096,775.33","756,309,011.29","648,807,600.96","630,146,469.82","863,699,829.19","805,934,510.08","519,938,727.81","608,928,569.79","1,122,385,433.70","1,114,958,794.41",,"2,169,478,455.29",
应收账款,"705,213,757.28","786,144,454.33","864,130,396.88","991,320,843.34","877,023,233.76","972,545,952.11","1,018,614,073.44","1,198,703,638.40","1,051,699,901.20","1,113,396,437.87","1,137,891,843.40","1,382,739,793.51","1,117,014,741.89","1,382,539,816.52","1,687,162,802.71","2,359,239,443.86","2,135,837,323.78","2,728,524,178.69","3,188,814,312.91","4,163,148,154.64","3,867,808,242.00","4,828,277,092.61","5,759,939,847.01","7,542,304,289.19","6,463,071,645.83","7,653,986,114.68","8,800,459,134.97","11,073,814,546.03","10,478,446,835.79","11,783,236,319.72","13,838,003,030.48","14,842,517,478.07","14,144,862,915.03","15,907,964,539.53","17,565,981,420.92","16,642,100,939.80","15,491,368,101.04","17,324,955,292.72","18,498,705,038.55","17,849,141,329.13","16,327,876,692.24","18,030,920,199.27","19,336,535,671.24","18,024,477,086.74","16,192,233,560.51","17,567,415,260.96","20,383,944,481.62","18,608,761,161.27","18,548,576,159.51"
应付账款,"427,991,474.92","486,146,756.80","544,722,531.70","660,150,901.07","511,276,583.89","616,737,660.76","674,109,651.51","880,633,591.79","778,427,992.51","881,988,587.36","993,075,488.49","1,260,682,631.65","922,587,363.17","1,140,039,971.77","1,351,223,945.68","2,026,268,885.41","1,697,896,316.18","2,100,993,699.34","2,385,192,604.94","3,582,753,033.41","2,956,811,581.46","3,677,943,608.50","4,376,278,696.72","6,138,201,374.21","4,845,204,860.99","5,603,684,251.92","6,507,011,054.38","8,865,654,715.59","7,634,887,314.75","8,460,499,515.90","9,841,375,613.60","10,737,869,610.98","9,168,914,992.90","10,332,084,852.51","11,547,070,144.91","11,133,585,087.73","9,532,989,387.27","10,693,719,365.54","11,823,228,342.85","11,698,068,094.79","9,783,578,505.28","10,682,206,052.47","11,568,071,226.34","11,675,888,174.46","9,413,782,397.41","10,860,780,197.02",,"12,892,076,079.20",
预付款项,"51,096,768.14","57,022,195.01","67,927,175.69","21,009,978.04","61,044,594.04","54,271,812.45","39,620,895.10","17,850,420.98","30,496,545.44","15,833,649.15","28,258,028.47","22,011,358.46","35,349,137.52","51,886,709.86","40,576,967.21","27,484,663.51","92,352,253.14","117,374,408.85","147,444,781.55","107,696,575.63","127,205,759.70","90,572,488.49","124,340,969.37","113,556,233.75","184,949,718.92","193,850,183.37","161,389,812.53","149,264,236.67","206,346,210.54","181,352,379.97","193,275,969.11","127,540,375.00","101,103,558.56","158,785,073.82","162,547,486.53","95,233,647.55","147,509,529.60","138,273,592.23","168,229,819.33","175,328,703.54","251,069,637.92","283,386,745.99","366,828,396.93","239,127,261.83","308,736,578.47","294,662,279.14","325,622,247.11","323,335,126.98","422,954,222.32"
预收款项,"170,244,503.99","197,896,491.82","195,888,697.16","191,432,321.80","193,744,656.08","199,534,952.40","221,073,754.31","177,314,089.62","220,109,313.19","223,257,094.60","356,902,836.08","330,282,933.33","486,262,891.54","521,456,898.08","511,956,077.15","409,100,056.66","463,296,510.24","550,451,523.09","550,469,415.80","372,171,212.64","353,591,805.55","408,635,848.69","475,742,943.62","535,026,035.97","508,514,473.80","554,524,637.39","536,173,134.92","465,029,152.93","472,121,000.46","423,967,014.04","380,059,941.63","273,762,979.62","236,883,169.75","265,669,925.47","240,246,799.32","230,652,763.78","238,524,714.37","265,942,795.75","405,455,959.20","389,402,455.80","559,903,434.74","487,726,121.26","512,611,810.55","555,055,332.12","616,577,748.00","624,597,218.09","744,966,776.88","728,064,239.09","961,294,805.39"
其他应收款,"54,045,465.96","35,735,319.70","39,931,503.34","29,129,871.48","47,231,425.28","36,706,666.86","44,839,923.42","37,392,054.41","52,198,894.16","76,233,413.17","71,645,605.35","63,646,123.02","107,576,933.31","149,290,691.96","103,984,056.20","96,634,968.76","119,075,758.41","133,089,850.69","122,285,722.31","120,222,111.64","134,837,623.70","151,847,723.37","148,579,272.98","195,545,024.04","227,022,912.76","186,280,749.65","261,203,252.46","272,734,155.61","298,724,914.73","318,768,409.48","348,613,387.37","356,366,099.26","361,605,639.29","369,836,650.96","327,966,445.74","297,284,386.14","402,458,853.73","398,275,545.55","403,992,783.92","306,853,393.62","352,318,203.12","360,647,402.25","372,003,467.37","281,406,255.39","301,209,873.42","301,169,503.55","306,846,361.78","268,553,504.34","314,383,800.03"
应付职工薪酬,"29,991,272.77","40,587,504.85","58,843,601.95","85,452,161.29","21,388,155.84","50,193,915.35","64,821,593.54","93,878,500.59","19,333,863.26","55,592,811.72","84,685,612.39","122,026,022.58","40,491,410.64","72,677,032.14","114,832,475.21","189,912,541.33","48,149,487.11","108,543,655.48","203,506,665.41","364,033,138.84","123,670,744.21","231,644,249.74","350,649,686.50","662,732,514.50","381,718,228.02","600,321,463.51","740,049,260.00","908,450,066.50","581,457,098.93","718,482,581.94","922,618,177.69","1,057,100,559.92","638,838,477.60","789,609,342.92","923,220,060.18","982,914,426.79","534,131,311.64","737,271,213.61","910,469,423.32","951,496,667.04","542,099,148.75","743,289,310.76","880,997,796.41","1,034,082,258.25","393,593,436.97","478,393,954.87","966,805,705.98","1,313,876,473.28","487,594,224.47"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"58,521,183.99","59,616,037.70","70,984,451.80","81,773,862.64","71,600,257.58","66,961,544.05","72,925,319.60","78,663,674.94","64,084,577.29","62,488,498.39","74,847,165.21","102,870,279.03","82,251,995.65","79,771,213.15","92,021,267.59","142,583,458.47","103,109,501.77","145,160,276.61","191,063,699.37","171,306,652.58","138,491,324.63","162,607,307.90","251,019,745.66","399,376,439.23","326,237,245.18","322,717,480.14","407,115,160.48","587,785,557.33","535,597,046.75","555,669,945.41","625,545,896.31","708,752,229.13","647,245,623.85","646,505,330.83","683,396,293.62","646,346,797.19","595,092,101.92","554,477,796.95","640,870,055.28","203,399,072.32","176,041,127.67","176,553,049.33","165,550,516.11","207,120,890.77","179,105,082.99","195,050,684.85","266,223,560.60","214,408,622.00","202,924,903.55"
应收利息,,,,,,,,,,,,,,,,"1,360,119.57","680,252.78","356,510.86","632,035.84","1,524,707.34","7,539,162.57","11,848,885.03","10,886,953.59","3,681,874.32","6,554,674.59","8,838,649.79","9,552,142.73","11,421,044.99","15,795,392.41","18,866,058.62","18,818,350.47","27,992,422.90","32,259,296.97","36,316,375.87","35,660,755.14","15,141,595.99","18,170,703.67","11,220,937.34","8,081,464.83","10,645,355.94","12,031,059.18","11,468,035.53","11,105,921.02","9,913,696.71","11,563,247.69","6,482,468.37",,"9,198,793.10","7,883,484.21"
应付利息,,,,,,,,,,,,,,,,,,,,,,,,"6,761,114.95","16,389,998.22","24,983,462.05","32,744,879.61","6,937,804.47","16,073,833.92","25,264,075.63","32,750,421.18","6,701,077.44","15,267,686.91","24,423,777.61","34,153,420.41","7,393,228.48","14,082,850.57","21,353,976.96","24,272,979.66","7,121,270.54","16,651,251.45","18,066,847.23","26,008,942.02","6,069,880.68","7,790,362.46","3,521,015.64",,"2,479,265.93","3,931,062.90"
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,,"142,462.10","142,462.10",,,,,,,,,,,,"44,869,890.40",,,,,"4,200,000.00","4,200,000.00","4,853,937.00","4,200,000.00","4,200,000.00","4,200,000.00","4,200,000.00","4,200,000.00","60,648,201.20","4,200,000.00","4,200,000.00","4,200,000.00","46,536,150.90","46,536,150.90","46,536,150.90",,,,,,,,,,,,,
