科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31
货币资金,"35,432,184.27","31,858,081.27","33,744,706.70","28,203,215.52","21,424,871.46","31,604,810.35","23,973,951.31","24,705,978.56","24,026,424.15","20,567,993.87","31,076,881.10","40,856,440.82","41,321,465.92","27,333,056.07","53,745,279.42","42,119,066.73","37,784,426.28","61,726,168.25","63,041,584.30","72,481,123.79","21,705,953.91","36,486,762.37","24,591,010.22","25,886,589.94","12,977,104.53","8,131,847.48","16,428,413.84","30,177,505.70","11,399,138.34","23,643,912.83","11,069,934.23","26,955,685.09","16,407,744.76","15,892,428.87","29,371,958.18","117,597,574.28","98,017,675.14","93,690,937.37","77,308,331.30","50,993,854.13","15,880,045.38","7,553,974.38","38,853,929.13","74,207,395.51"
短期借款,"541,999,961.88","529,799,961.88","492,299,961.88","418,098,061.88","358,298,061.88","343,298,061.88","343,298,061.88","344,296,767.88","312,944,761.24","312,737,061.24","306,237,061.24","305,774,061.24","272,427,821.44","269,427,821.44","154,985,099.00","226,935,099.00","146,935,100.00","108,985,100.00","114,479,832.91","114,550,000.00","97,050,000.00","97,050,000.00","77,050,000.00","30,000,000.00","35,000,000.00","35,000,000.00","48,000,000.00","48,000,000.00","13,000,000.00","48,000,000.00","35,000,000.00","35,000,000.00","35,000,000.00","30,000,000.00","30,000,000.00","30,000,000.00","30,000,000.00","30,000,000.00","30,000,000.00","30,000,000.00","30,000,000.00",,,
交易性金融资产,"8,008,055.81","4,846,878.39","7,356,855.75","7,402,866.00","7,097,318.00","1,727,775.00","1,405,896.04","1,006,256.16","2,010,836.88","2,059,507.80","682,080.00","511,000.00","402,000.00","243,200.00","289,600.00","332,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"3,443,651.50","2,021,754.46","1,397,469.90","496,957.18","214,134.20","220,309.60","572,115.40","50,000.00","3,704,000.00","6,409,164.87","16,789,524.41","9,075,795.00","6,199,718.40","6,457,244.07","6,940,189.73","3,905,500.00","9,015,500.00","4,797,000.00","6,678,933.32","9,061,997.91","7,093,299.71","2,553,396.85","4,029,053.10","2,918,632.30","1,721,404.50","1,968,267.00","1,561,550.00","2,511,016.00","4,961,000.00","3,620,000.00","3,601,222.00","1,032,064.00","952,863.98","984,690.00","836,030.00","1,353,057.00","606,640.00","809,419.94","103,000.00","813,760.00","2,453,160.00","711,946.47","50,000.00",
应付票据,,,,,,,,,,,,,,,,,,,"53,143,307.03",,,,,"700,000.00","900,000.00","1,950,000.00","1,750,000.00","400,000.00","1,700,000.00","2,300,000.00","1,100,000.00",,,,,,,,,,,,,
应收账款,"123,731,086.16","119,687,249.55","111,073,390.09","97,329,510.01","88,997,727.35","114,401,117.95","111,209,757.28","112,891,135.28","107,642,144.19","108,785,829.09","109,145,947.64","93,219,186.01","99,412,391.66","98,839,252.18","88,718,336.60","87,658,082.96","74,264,991.47","90,949,263.90","102,037,025.59","86,797,393.18","87,612,011.97","80,491,548.72","83,577,572.60","72,719,943.47","79,778,782.01","87,120,745.45","76,533,726.41","75,504,396.16","78,778,714.12","75,711,740.50","116,387,380.47","69,964,609.08","68,443,523.24","71,724,159.09","71,261,781.60","72,213,106.70","56,003,201.35","55,972,271.65","52,630,829.36","53,939,105.68","54,868,636.84","60,338,372.13","53,838,529.64","1,537,253.09"
应付账款,"84,113,125.26","80,315,133.00","88,731,871.68","92,591,758.04","90,871,312.19","90,494,099.65","90,431,684.83","99,258,248.83","79,747,046.02","81,839,737.84","95,982,760.06","76,964,113.09","77,197,695.02","89,622,113.88","54,366,422.47","44,369,261.64","49,051,461.95","48,602,320.15","9,443,482.02","60,333,053.30","53,238,986.23","54,695,732.09","57,094,620.27","57,815,939.45","55,502,518.99","55,688,575.50","46,736,459.59","52,484,620.54","54,990,299.82","56,069,878.73","93,874,346.31","51,932,053.99","51,362,919.45","49,347,056.20","56,878,923.68","54,558,059.76","40,758,554.24","43,632,346.80","45,152,161.30","37,650,108.47","32,217,123.73","37,533,118.39","25,349,883.16",
预付款项,"14,587,497.11","19,522,775.48","30,124,635.95","30,352,522.43","34,396,778.77","27,515,303.07","21,584,371.65","16,582,874.19","14,905,822.61","11,554,273.51","12,899,527.22","12,086,721.83","21,402,139.84","12,814,910.88","27,747,243.69","12,633,405.78","16,876,749.43","19,455,551.72","14,831,551.93","7,637,489.14","21,121,786.90","4,097,355.75","2,257,976.54","2,543,402.77","8,874,884.42","2,956,322.87","2,627,652.27","3,369,179.65","2,304,876.05","4,925,078.79","26,602,057.87","5,872,626.12","15,556,460.29","21,549,465.60","7,866,185.42","2,058,620.27","1,801,633.59","1,901,393.63","96,448,899.46","6,573,984.27","32,757,365.38","7,506,604.71","73,833,776.89","57,575,641.37"
预收款项,"44,363,741.10","62,711,025.58","63,192,333.33","47,407,644.09","53,621,641.16","55,882,567.28","50,516,292.06","38,988,398.60","40,702,458.54","42,576,487.87","44,788,552.16","38,754,336.88","38,720,146.79","39,008,893.09","27,072,019.23","8,454,797.32","10,462,193.99","14,749,726.67",,"16,282,915.00","12,919,648.25","16,028,240.31","10,131,027.40","8,736,056.85","5,017,438.27","4,539,006.29","4,093,509.37","4,974,579.58","4,859,215.66","4,329,877.38","4,446,193.25","3,854,571.94","4,556,833.60","16,777,734.01","11,682,410.64","6,733,174.61","8,204,505.94","5,234,149.39","86,603,119.75","6,431,328.50","6,276,110.84","8,001,047.50","81,950,422.18","2,656,633.44"
其他应收款,"23,804,995.47","18,916,209.20","17,450,028.13","151,111,916.46","55,847,392.66","26,714,174.59","29,568,619.22","15,136,314.81","11,072,872.70","11,031,543.74","13,067,403.04","36,603,592.81","45,350,399.20","13,461,668.03","123,030,485.93","54,595,098.26","13,133,423.16","4,798,549.50","3,518,167.32","3,217,407.01","3,113,245.49","6,074,191.00","7,702,811.11","2,848,494.72","3,038,841.61","3,307,037.32","4,994,815.29","3,397,323.67","2,972,914.97","5,747,680.75","2,077,692.24","1,378,069.22","2,128,957.91","2,870,927.31","4,196,041.31","2,176,367.47","2,428,839.22","2,015,880.68","2,364,898.03","1,405,985.47","1,494,865.92","1,782,484.15","1,396,207.41","479,712.31"
