科目,2007年度,2008年度,2009年度,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月
堪探费用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
加:影响利润总额的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
财务费用,"893,169.76","3,771,590.46","5,404,448.08","5,036,524.91","7,777,074.24","10,443,547.08","1,140,774.23","1,927,245.23","-378,864.95","-439,238.25","64,126.19","-3,765,883.79","-3,392,096.72","-2,518,231.16","-566,152.11","729,208.39","546,806.30","1,588,742.18","-754,893.85","-1,204,851.00","1,227,075.47","5,435,130.80","3,119,766.80","5,479,204.19","7,922,019.00","8,887,049.93","2,812,859.51","2,273,197.99","2,833,470.72","1,841,828.85","674,768.67","11,725,411.51","18,584,084.55","20,438,909.59","6,361,644.23","1,116,148.87"
三、利润总额,"8,312,165.28","15,173,732.66","22,318,945.02","18,735,307.46","23,769,822.22","34,828,458.14","6,510,375.57","19,498,959.94","34,350,821.87","45,147,376.01","6,021,988.26","15,493,904.02","25,338,058.60","31,715,582.20","4,223,211.85","11,727,788.08","20,905,186.15","26,313,027.67","7,605,618.50","19,064,491.52","25,840,839.93","39,069,770.69","1,714,005.15","3,268,282.11","11,527,919.35","32,679,355.21","3,193,139.08","39,203,049.34","54,999,290.11","82,538,192.18","-5,008,550.74","-1,099,441.95","1,082,898.07","-9,011,900.37","-16,217,041.51","-27,424,124.47"
资产减值损失,"442,040.11","217,047.76","482,655.81","451,281.52","1,230,728.67","94,280.94",,"1,416,137.09","1,406,137.10","656,673.73","-1,248.94","1,165,928.59","1,163,578.59","1,608,572.56","28,087.57","1,080,206.68","1,105,373.17","1,426,743.81","996,648.92","1,294,634.36","1,719,105.85","-2,707,703.11","2,264,225.37","1,081,578.85","2,703,942.45","4,489,153.93","1,013,325.74","4,824,984.63","6,469,892.28","8,490,868.06","4,029,417.49","5,942,191.30","6,126,644.35","1,865,164.28","3,598,209.26","6,933,433.95"
减:所得税,"3,344,902.15","2,954,516.04","3,098,282.76","3,413,265.45","4,268,944.56","5,973,370.83","970,656.68","3,463,550.18","6,275,964.16","8,326,490.66","693,917.50","1,951,628.48","3,835,066.84","5,479,258.34","399,624.47","1,930,837.99","3,505,018.53","4,428,431.26","1,051,167.22","3,236,046.31","5,248,719.09","7,896,284.73","-256,150.36","-1,623,146.11","-1,099,776.60","2,870,358.72","88,062.69","5,875,684.19","7,749,984.73","11,301,472.65","-1,092,796.36","-2,118,687.55","-3,347,785.06","26,246,334.08","-1,689,283.56","-2,339,206.04"
加:公允价值变动净收益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
加:影响净利润的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资收益,,,"797,219.95",,"51,718.20","67,717.87",,,,,,,,,,,"5,917.81","68,054.79",,,,,,,,,,,,,,,,,,
四、净利润,"4,967,263.13","12,219,216.62","19,220,662.26","15,322,042.01","19,500,877.66","28,855,087.31","5,539,718.89","16,035,409.76","28,074,857.71","36,820,885.35","5,328,070.76","13,542,275.54","21,502,991.76","26,236,323.86","3,823,587.38","9,796,950.09","17,400,167.62","21,884,596.41","6,554,451.28","15,828,445.21","20,592,120.84","31,173,485.96","1,970,155.51","4,891,428.22","12,627,695.95","29,808,996.49","3,105,076.39","33,327,365.15","47,249,305.38","71,236,719.53","-3,915,754.38","1,019,245.60","4,430,683.13","-35,258,234.45","-14,527,757.95","-25,084,918.43"
其中:对联营企业和合营企业的投资权益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
归属于母公司所有者的净利润,"4,967,263.13","12,219,216.62","19,220,662.26","15,322,042.01","19,500,877.66","28,855,087.31","5,539,718.89","16,035,409.76","28,074,857.71","36,820,885.35","5,328,070.76","13,542,275.54","21,502,991.76","26,236,323.86","3,823,587.38","9,796,950.09","17,400,167.62","21,884,596.41","6,554,451.28","15,828,445.21","20,592,120.84","30,962,598.45","2,381,562.26","6,407,864.29","14,849,700.39","31,751,857.98","3,252,298.92","32,473,577.81","45,978,893.17","67,923,101.80","-1,078,080.30","2,551,438.10","6,481,566.81","-27,953,728.90","-12,168,280.90","-20,517,645.01"
影响营业利润的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
少数股东损益,,,,,,,,,,,,,,,,,,,,,,"210,887.51","-411,406.75","-1,516,436.07","-2,222,004.44","-1,942,861.49","-147,222.53","853,787.34","1,270,412.21","3,313,617.73","-2,837,674.08","-1,532,192.50","-2,050,883.68","-7,304,505.55","-2,359,477.05","-4,567,273.42"
