科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月
一、营业收入,"796,495,585.60","1,578,516,126.24","2,382,626,568.28","3,409,768,336.62","948,330,558.89","2,017,614,580.61","2,671,463,852.69","2,851,053,875.19","4,167,983.73","76,835,765.68","160,728,266.75","355,894,195.13","22,067,084.27","78,611,425.07","139,095,229.56","167,928,078.72","14,613,262.38","49,571,338.11","57,882,028.97","96,027,596.35","2,771,332.96","34,157,167.76","46,245,811.05","70,101,842.50","25,272,516.59","38,669,464.08","162,694,423.16","118,351,874.94","2,313,173.07","5,790,288.09","7,993,633.89","10,823,268.59","2,490,939.82","4,459,075.02","6,982,281.35","106,620,701.16","1,041,897.99","2,783,429.82","3,902,483.44","13,001,935.70","1,041,378.46","4,324,128.43","5,989,697.26","269,986,791.41","30,350,344.89","96,867,670.82"
二、营业利润,"17,647,865.25","35,246,528.37","76,027,660.96","131,519,294.14","29,596,636.19","42,422,251.47","89,811,265.11","146,428,540.05","-3,326,038.81","31,894,346.38","71,039,444.62","175,901,627.05","8,435,690.78","41,586,240.43","79,114,154.97","91,615,750.62","3,952,135.08","30,573,564.04","31,223,037.19","8,675,690.31","-5,316,834.29","1,268,369.37","4,127,783.80","5,083,686.66","4,814,488.22","8,597,899.82","12,499,178.52","19,946,266.57","-12,024,038.71","-21,689,654.34","-34,693,733.88","-50,504,090.22","-9,750,049.54","-24,788,995.15","-28,244,475.73","14,950,049.69","-6,316,995.80","-22,210,390.11","-41,743,942.21","-50,891,102.20","-11,126,004.12","-11,198,701.49","-29,569,840.22","21,032,148.78","2,666,308.30","6,803,771.29"
减:营业成本,"740,367,139.32","1,474,782,190.85","2,224,606,768.56","3,155,395,212.86","883,067,237.85","1,903,923,199.58","2,450,065,936.16","2,554,936,021.59","2,125,760.57","30,891,937.79","65,782,910.97","140,067,822.20","9,203,562.06","19,903,413.99","34,030,914.15","43,412,354.87","5,481,744.66","12,097,230.23","15,664,019.65","28,697,189.03","1,309,617.60","7,966,737.62","11,813,406.24","16,016,353.51","4,973,756.53","10,720,704.74","106,548,075.71","29,106,145.69","1,151,041.75","2,125,672.59","3,424,889.80","4,411,341.32","1,118,613.21","1,996,207.85","2,994,311.72","28,522,023.32","379,205.93","999,430.33","1,378,636.18","3,617,067.85","591,996.80","2,514,710.59","3,473,350.27","158,563,778.45","16,270,179.29","49,300,388.55"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"2,694,452.15","4,215,051.80","6,432,621.44","9,565,306.64","1,998,993.44","4,342,932.03","28,162,608.43","37,557,886.44","171,934.45","4,169,514.35","8,969,570.63","20,480,903.30","1,269,528.97","4,647,010.68","7,991,984.10","10,009,321.08","1,024,609.45","3,577,230.44","4,145,390.93","42,259,226.17","157,739.98","8,720,888.88","11,369,328.15","17,717,843.05","7,072,020.35","8,996,357.57","17,892,587.90","28,774,973.91","140,364.84","264,463.03","392,180.54","567,227.48","143,928.66","255,200.35","489,557.53","20,705,335.07","241,049.17","468,814.17","-100,000.85","3,335,843.73","722,718.79","387,658.39","3,155,491.42","31,687,675.94","4,135,527.99","14,454,103.75"
营业外收入,,"16,421.45","450,160.06","455,264.04","5,500.00","5,500.00","120,424,866.24","119,253,788.95","219,374.44","228,846.32","246,483.82","255,348.60","101,921.80","130,787.41","152,509.79","1,066,139.51","10,830.52","149,049.68","151,265.30","151,789.75","1,759,385.96","7,495,325.45","7,495,325.45","7,457,576.84","60,927.00","360,927.00","885,023.73","887,066.29","323,363.21","339,507.54","524,492.74","544,801.99",,"20,240,246.37","20,240,246.37","24,756,912.98",,,"-762,450.44","3,249,359.23","45,544.25","1,277,902.87","2,347,247.37","470,032.05","66,807.67","164,937.18"
销售费用,"23,149,048.13","43,750,811.75","67,588,937.24","112,884,910.65","21,645,073.63","55,723,596.45","47,285,508.92","47,651,039.36","300,239.93","592,569.43","865,012.06","2,074,822.31","72,247.75","521,948.15","630,299.60","1,147,847.30",,"1,206,008.98","1,391,305.37","622,197.56","10,802.72","30,117.79","63,139.84","69,813.24","99,038.34","140,248.40","707,761.15","993,177.75","114,610.62","467,308.85","585,651.83","831,726.98","743,521.74","1,284,504.29","2,248,427.42","3,040,564.37","586,138.98","1,450,338.41","2,539,157.03","2,798,995.67","1,082,722.97","1,620,622.19","2,672,800.36","4,868,183.54","2,542,976.86","3,583,548.16"
减:营业外支出,"1,615,231.54","987,700.22","1,830,218.53","24,801,012.53","10,313.39","1,798,177.84","12,419,314.60","12,419,314.60","403,748.80","1,498,978.76","3,734,273.29","9,734,773.29","136,519.32","4,102,924.62","5,322,924.62","5,323,424.62",,"3,180,000.00","3,224,797.80","3,224,797.80",,"100,000.00","114,914.74","135,788.16",,"81,751.01","169,751.01","4,366,322.65","248,872.64","248,872.64","248,872.64","248,872.64",,"3,200.86","84,767.69","872,283.62","664,865.00","1,326,150.82","1,326,150.82","726,148.69",,568.00,"1,068.00","27,080.37",,
管理费用,"12,691,761.99","21,303,995.64","28,694,146.02","38,960,157.07","12,086,434.56","28,221,141.38","67,775,092.43","75,669,864.24","4,160,577.37","8,430,818.25","13,158,026.69","17,067,852.39","3,446,051.84","11,171,584.47","16,574,023.88","24,149,978.91","3,934,057.06","7,283,383.01","10,916,072.88","21,260,694.54","3,538,128.15","7,787,804.37","11,061,971.59","15,617,385.83","2,742,162.02","5,654,721.76","11,251,777.56","18,271,230.90","5,476,907.20","9,616,226.24","15,497,481.62","30,404,806.36","4,253,083.52","12,400,687.37","19,043,727.63","32,298,702.72","5,614,557.46","12,524,166.37","20,212,390.27","35,784,392.71","8,438,319.76","15,264,180.00","27,154,997.16","41,789,633.43","8,592,141.46","21,584,598.09"
其中:非流动资产处置净损失,,,,"23,311,608.63",,,,"2,644,866.74",,,,,,,,,,,,"16,178.80",,,,,,,,,,,,,,,,,,,,,,,,,,
