科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
货币资金,"201,335,371.34","335,229,072.73","437,801,596.81","818,754,900.72","684,285,482.21","621,088,968.69","848,088,780.95","3,903,945,181.25","2,154,342,774.96","2,699,740,213.76","4,329,734,517.35","5,425,986,248.21","6,995,211,536.83","7,003,469,320.61","5,964,615,613.24","6,811,168,256.09","7,304,588,049.05","8,252,470,743.97","9,219,291,095.57","6,287,681,655.29","5,127,985,893.80","4,507,749,686.12","4,352,608,872.17","5,249,811,340.84","5,431,758,105.92","5,649,677,909.81","5,000,277,909.00","4,125,528,030.57","3,505,185,650.48","3,700,835,422.07","3,665,036,952.03","3,719,276,591.83","3,480,802,345.39","4,623,815,687.08","5,443,939,075.85","3,175,028,357.56","2,268,772,003.95","2,054,815,582.23","1,867,054,429.50","2,974,639,229.53","2,734,842,072.50","3,358,112,532.28","3,444,204,312.01","2,733,831,862.72","3,298,692,577.16"
短期借款,"849,420,396.00","899,741,890.00","997,225,226.53","1,580,927,187.61","1,708,541,234.47","1,641,046,915.19","1,553,480,460.04","8,093,276,352.70","6,821,790,980.87","7,568,213,849.32","10,041,945,503.22","10,864,246,578.27","12,367,095,201.74","13,024,212,766.85","11,337,882,335.00","12,013,229,866.70","12,704,802,612.49","14,049,601,640.18","14,970,162,988.84","11,596,408,002.65","10,399,610,803.33","10,171,748,371.21","10,178,183,843.23","11,006,894,490.89","11,373,420,166.81","12,505,485,562.53","12,225,413,710.85","11,354,877,317.37","10,917,761,825.58","8,269,106,316.12","8,887,392,123.88","8,624,161,357.37","9,442,534,612.99","11,591,187,769.90","11,683,891,733.91","10,657,267,141.49","10,074,028,541.46","10,298,017,873.58","6,448,199,968.50","6,353,236,552.22","6,459,717,123.84","6,466,166,874.51","8,006,264,027.99","7,791,069,931.51","9,134,958,648.18"
交易性金融资产,"28,821.91","28,268.53","27,882.08","26,961.28","24,706.88","24,294.35","24,294.35","6,734.27","6,735.55","6,461.16","105,604.13","372,274.04","262,623.01","130,703.45","461,067.58","86,124.61","499,453.65","367,296.74","2,640.69","1,151.17","1,081.49",878.00,"1,999.09","1,290.10","1,039.85",447.88,821.07,"2,062.52","1,808.62","1,494.87","1,622.03",896.07,672.25,923.95,840.54,"1,013.16",951.91,768.67,766.95,"1,701.93","199,064.17","91,513.71","207,107.51","30,533.61","30,638.61"
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,,,,,,,,"8,634,931.63","4,525,715.49","1,920,638.32","4,381,328.05","4,449,053.84","6,604,485.36","11,123,955.61","11,207,267.51","11,183,399.54","8,947,695.51","9,392,645.07","5,691,137.73","22,304,637.30","4,199,670.81","2,085,090.83","540,742.95","23,073,972.32","1,059,564.99",,"1,070,000.00",,"3,903,067.70","8,944,645.20","561,913.30",,,,"80,000.00","80,000.00",,"90,000.00",,,,,,,"546,180.60"
应付票据,,,,,,,,"5,313,493.45","3,727,838.40","7,372,984.15","111,005,602.30","102,164,772.75","4,903,664.70","4,397,474.48","10,575,563.95","4,244,342.05","2,611,333.00","622,831.00","665,467.60","24,112,647.35","11,476,142.67","9,639,842.10","7,915,341.15","19,344,169.20","44,099,320.50","5,500,688.60","16,028,689.55","20,613,118.81","47,607,600.90","43,740,373.70","5,321,470.35","15,323,852.55","23,089,760.70","1,731,285.95","55,245,891.13","48,666,964.00","50,824,581.37","21,752,919.75","27,699,012.55","16,363,891.37","33,502,446.71","50,739,681.27","17,650,716.81","122,863,667.37","96,911,499.53"
应收账款,"31,182,091.11","30,643,890.42","119,343,947.31","117,642,945.69","138,556,621.13","133,074,335.88","122,016,234.88","477,839,130.25","402,152,259.26","375,421,638.47","407,201,357.17","423,827,644.68","396,178,412.57","413,916,087.89","442,970,306.12","591,304,468.05","489,479,758.45","431,224,644.98","474,585,222.98","641,650,166.58","241,377,054.51","376,639,903.93","332,291,473.23","416,435,034.74","259,386,592.73","259,253,631.68","243,985,874.92","363,181,065.81","197,756,542.08","225,878,168.33","203,623,612.49","333,483,359.85","184,119,361.07","199,204,673.08","191,341,397.21","416,788,953.32","282,986,532.76","803,410,594.24","531,608,162.26","516,197,836.63","626,529,183.30","406,554,443.32","481,561,414.17","549,313,243.16","576,001,448.79"
应付账款,"49,248,494.13","62,001,963.03","93,397,071.40","104,853,201.52","114,189,619.17","134,223,022.79","114,945,784.96","482,652,899.57","391,230,775.07","620,086,983.73","620,855,118.49","447,225,266.13","586,762,384.09","716,842,738.83","741,393,545.61","654,510,404.71","590,220,164.75","599,237,288.77","473,080,373.75","667,560,499.48","408,675,171.79","463,209,672.58","496,105,049.30","710,992,034.79","468,175,597.94","521,692,697.27","496,869,899.76","778,111,306.88","633,009,366.81","707,045,564.77","812,874,531.67","1,189,341,410.93","1,009,600,679.29","1,423,627,459.75","1,260,211,542.27","1,569,491,416.37","1,131,766,930.57","1,189,045,390.31","1,324,693,410.88","1,790,892,153.65","1,014,075,372.14","1,100,760,688.02","1,212,633,269.60","1,652,790,773.95","1,179,220,717.79"
预付款项,"11,416,795.49","27,463,600.56","25,425,962.66","45,841,465.48","51,398,905.74","102,481,953.09","76,349,155.92","188,262,096.88","200,977,556.21","194,734,310.08","294,202,840.01","252,883,040.20","187,958,490.16","156,955,394.62","299,573,097.11","242,505,888.34","342,321,587.50","355,937,418.21","348,144,657.02","286,668,388.06","288,596,111.50","532,715,084.86","349,923,841.49","185,903,602.85","308,509,127.45","156,985,077.44","205,897,778.77","174,461,132.57","131,650,215.44","410,370,491.54","391,702,285.82","340,196,693.96","335,078,186.52","478,022,887.12","571,974,859.10","407,741,796.28","399,991,176.17","418,486,365.80","448,997,308.18","513,931,278.69","612,670,044.48","618,667,185.00","633,066,854.16","616,643,033.28","914,836,735.34"
预收款项,"21,595,350.82","85,270,702.64","226,591,366.12","152,771,962.66","201,883,829.71","145,089,796.22","843,321,961.66","505,084,016.50","390,284,505.12","292,171,242.19","996,680,523.77","1,650,269,211.19","2,412,152,085.94","1,831,073,472.02","1,722,102,435.05","626,300,113.06","523,339,774.69","535,447,991.84","439,941,678.41","493,991,326.13","405,889,387.93","504,125,638.10","471,490,027.07","2,274,440,697.69","2,198,188,625.14","640,009,435.38","794,507,144.97","1,549,148,311.50","1,750,878,009.04","1,860,968,038.36","582,396,708.78","830,365,569.59","486,826,488.33","601,084,996.13","1,638,812,900.64","2,259,970,133.25","2,362,455,342.27","1,587,139,840.12","733,343,411.52","577,021,883.88","807,985,327.10","1,253,584,787.60","2,217,061,998.92","1,355,646,730.40","534,557,356.82"
