科目,2009年度,2010年度,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
堪探费用,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
加:影响利润总额的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
财务费用,"4,181,620.68","9,187,692.85","12,261,395.98","2,891,414.14","6,437,097.34","7,163,392.73","7,803,549.75","3,261,264.74","4,331,681.88","8,998,729.84","12,694,474.30","4,229,230.03","5,212,053.27","7,366,055.02","12,476,235.94","549,748.53","1,569,277.68","4,561,734.49","10,072,724.59","8,036,714.39","18,292,174.80","44,104,260.65","86,309,628.03","36,132,134.05","105,860,490.21","175,328,945.14","273,365,737.54","74,846,910.38","141,217,067.08","189,874,890.45","354,115,405.45","71,649,195.65"
三、利润总额,"32,678,707.00","43,109,094.95","48,822,238.40","13,269,759.40","29,163,920.96","36,933,106.61","49,518,628.29","-7,512,575.70","-16,508,309.38","-31,075,629.86","-20,439,894.13","-3,715,614.94","2,146,800.27","101,145.86","11,853,017.35","1,889,103.84","-1,488,044.25","-3,766,683.36","-5,185,463.25","161,930.17","18,610,377.07","1,113,499.48","79,316,015.26","2,369,254.24","53,963,880.52","107,190,455.63","-166,116,461.72","-11,397,006.04","-362,763,019.96","-658,721,535.84","-2,780,077,356.55","-206,084,388.07"
资产减值损失,"-108,904.19","-879,606.68","95,354.30",,"167,895.94","240,262.19","364,121.39","-69,334.53","-76,728.61","-135,443.75","43,504.95","139,095.23","743,571.30","89,595.35","879,281.10","-757,351.91","-781,992.96","-721,132.75","-248,069.62","-1,905,285.27","1,377,633.13","846,480.62","14,011,806.55","-3,590,912.61","10,952,563.68","24,685,974.01","166,029,580.02","510,084.56","54,785,148.81","73,545,354.99","1,202,402,173.64","-16,928,497.48"
减:所得税,"4,158,381.16","5,646,908.13","7,171,129.09","2,736,620.40","5,339,281.49","6,462,681.15","7,774,016.99","-1,795,153.44","-3,424,696.72","-6,667,493.13","-3,718,650.91","752,356.91","-627,466.22","-982,375.51","1,336,920.22","728,285.64","-1,164,740.63","-2,066,278.81","-4,781,225.59","-3,405,674.88","2,059,843.68","-5,419,876.38","2,855,875.23","-2,472,980.13","13,285,086.39","29,177,912.32","5,571,546.38","-17,212,066.02","-25,438,617.62","-29,185,911.09","79,218,139.32","-4,613,513.76"
加:公允价值变动净收益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
加:影响净利润的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资收益,,,,,,,,,,,,,,,,,,,"-761,415.31",,"19,227,762.44","19,227,762.44","23,410,693.51",,"-15,694,021.85","-19,380,465.45","-23,568,248.45","45,264.41","-4,411,215.69","3,624,036.16","-6,878,107.47","1,020,840.85"
四、净利润,"28,520,325.84","37,462,186.82","41,651,109.31","10,533,139.00","23,824,639.47","30,470,425.46","41,744,611.30","-5,717,422.26","-13,083,612.66","-24,408,136.73","-16,721,243.22","-4,467,971.85","2,774,266.49","1,083,521.37","10,516,097.13","1,160,818.20","-323,303.62","-1,700,404.55","-404,237.66","3,567,605.05","16,550,533.39","6,533,375.86","76,460,140.03","4,842,234.37","40,678,794.13","78,012,543.31","-171,688,008.10","5,815,059.98","-337,324,402.34","-629,535,624.75","-2,859,295,495.87","-201,470,874.31"
其中:对联营企业和合营企业的投资权益,,,,,,,,,,,,,,,,,,,,,,,"-2,922,947.12",,,,"-25,285,959.07",,,,"-13,058,201.59","996,863.04"
归属于母公司所有者的净利润,"28,520,325.84","37,462,186.82","41,651,109.31","10,533,139.00","23,824,639.47","30,470,425.46","41,744,611.30","-5,707,716.97","-13,065,795.55","-24,381,938.58","-16,345,250.60","-4,426,589.24","2,784,668.71","1,164,871.81","10,725,919.37","1,198,539.02","3,275,507.18","3,166,718.51","2,783,583.10","2,630,689.52","12,887,174.10","5,231,999.98","93,976,896.49","3,494,219.51","47,219,856.48","92,630,884.26","-134,145,093.76","21,131,591.81","-308,159,249.47","-587,456,284.41","-2,768,528,016.31","-184,980,348.19"
影响营业利润的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,-0.01,,,,
少数股东损益,,,,,,,,"-9,705.29","-17,817.11","-26,198.15","-375,992.62","-41,382.61","-10,402.22","-81,350.44","-209,822.24","-37,720.82","-3,598,810.80","-4,867,123.06","-3,187,820.76","936,915.53","3,663,359.29","1,301,375.88","-17,516,756.46","1,348,014.86","-6,541,062.35","-14,618,340.95","-37,542,914.34","-15,316,531.83","-29,165,152.87","-42,079,340.34","-90,767,479.56","-16,490,526.12"
