科目,2012年度,2013年度,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
筹资活动现金流出小计,"95,550,550.00","68,919,429.01","125,417,208.32","29,920,000.01","128,611,333.32","129,195,048.60","164,746,090.27",,"23,720,564.20","23,721,880.34","23,721,880.34",,"37,277,240.13","37,277,240.13","37,277,240.13",,"60,380,239.81","93,458,720.01","721,268,191.03","118,317,512.96"
处置固定资产、无形资产和其他长期资产收回的现金净额,"351,694.24","1,111,806.45","429,416.43","30,000.00","373,098.02","373,695.57","1,289,990.63","35,000.00","606,676.45","626,676.45","658,882.16","6,000.00","317,874.61","1,007,041.71","898,342.68","30,575.00","148,910.44","231,710.44","4,712,044.35","35,610.21"
筹资活动产生的现金流量净额,"10,722,553.76","-23,819,429.01","-125,417,208.32","-29,920,000.01","384,858,266.68","384,274,551.40","348,723,509.73",,"-23,720,564.20","-23,721,880.34","-23,721,880.34","40,000,000.00","2,722,759.87","2,722,759.87","2,722,759.87",,"-10,626,639.81","3,600,485,842.80","3,497,366,506.02","-86,884,804.78"
处置子公司及其他营业单位收到的现金净额,,,"7,799,260.55",,,,,,,,,,,,,,,,,
四、汇率变动对现金的影响,"-48,628.54","-113,351.46","-12,032.02","27,735.08","27,719.75","26,393.69","72,137.31",-14.46,"34,905.69","50,423.33","11,097.12","-1,431.91","-20,718.90","-20,780.25","-65,643.07",-110.00,"-1,503.92","-19,272,582.68","-13,995,184.18","-73,548.62"
收到其他与投资活动有关的现金,"5,000,000.00","76,400,000.00","137,724,112.56",,"241,310,000.00",,"2,550,000.00",,"1,076,000,000.00","7,950,000.00","2,354,750,000.00","405,000,000.00","242,090,000.00","1,717,890,000.00","2,578,403,392.61","765,222,768.10","1,031,560,000.00",,"777,657,773.89",
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"8,056,543.73","80,118,759.51","150,900,495.68","775,217.25","242,820,533.27","3,117,877.40","12,255,093.69","3,460,154.95","1,083,254,495.02","19,647,030.81","2,370,470,369.46","407,664,146.50","247,452,509.62","1,727,406,393.26","2,601,908,652.05","768,966,144.87","1,036,388,517.11","6,988,740.44","788,709,315.61","35,610.21"
五、现金及现金等价物净增加额,"-82,488,851.47","46,636,481.69","84,697,164.50","-89,879,814.49","-75,457,770.84","-21,762,244.78","-38,319,547.70","-16,734,786.42","53,029,805.60","115,757,234.54","332,187,018.44","-197,437,801.66","-175,823,391.91","-65,240,654.87","450,159,187.08","-150,001,851.97","-61,631,387.74","-637,193,721.19","-629,137,108.33","-47,722,739.01"
购建固定资产、无形资产和其他长期资产支付的现金,"75,187,460.10","55,662,087.34","64,576,956.84","9,348,418.72","26,155,972.10","43,545,815.14","59,782,343.47","9,918,483.45","24,356,709.19","65,334,029.37","122,792,103.61","62,796,087.53","121,896,438.48","176,621,687.98","206,323,341.03","64,276,982.59","94,867,861.83","133,375,612.92","195,169,541.04","99,898,028.38"
期初现金及现金等价物余额,"131,278,954.19","48,790,102.72","95,426,584.41","180,123,748.91","180,123,748.91","180,123,748.91","180,123,748.91","141,804,201.21","141,804,201.21","141,804,201.21","141,804,201.21","473,991,219.65","473,991,219.65","473,991,219.65","473,991,219.65","924,150,406.73","924,150,406.73","924,150,406.73","924,150,406.73","295,013,298.40"
投资支付的现金,"20,350,634.36",,,,,,,,,,"90,000,000.00",,,,,,,,,
期末现金及现金等价物余额,"48,790,102.72","95,426,584.41","180,123,748.91","90,243,934.42","104,665,978.07","158,361,504.13","141,804,201.21","125,069,414.79","194,834,006.81","257,561,435.75","473,991,219.65","276,553,417.99","298,167,827.74","408,750,564.78","924,150,406.73","774,148,554.76","862,519,018.99","286,956,685.54","295,013,298.40","247,290,559.39"
