科目,2007-12-31,2008-12-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
应收利息,,,,,"691,377.14","2,088,695.17","2,361,837.78","3,550,362.00","3,787,200.96","1,487,073.86","2,947,694.01","2,303,672.29","3,477,386.49","1,505,897.06","2,460,430.99","2,197,517.80","2,040,376.90","702,640.38","1,064,462.45","384,101.07","369,465.05","369,465.05",,"5,788,704.25","3,080,979.00","1,089,000.00","2,377,359.38","2,377,359.38","3,424,351.38","2,122,812.49","2,198,628.10","265,091.67","7,033,694.89","7,837,343.63","2,433,402.61","4,547,300.91","6,043,540.81","6,039,096.17"
应付利息,,"11,930.79","8,748.00","8,748.00","17,831.00","17,831.00","27,000.00","54,000.00","65,450.00","29,608.33","59,941.67","59,941.67","148,494.24","148,494.24","106,427.57","106,427.57","106,427.57","106,427.57","164,635.20","174,633.33","215,591.67","245,050.00","908,033.34","2,795,866.67","164,176.67","155,476.60","328,636.47","416,181.77","573,604.86","703,130.12","606,016.61","445,183.28","658,930.07","2,077,554.56","638,198.73","2,253,027.41","924,797.66","3,244,293.55"
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,"82,500.00",,,,"3,336,741.72","3,336,741.72","3,336,741.72","3,336,741.72","3,336,741.72",,,,,,,,"1,303,685.61","11,696,388.60",,260.77,"4,900,000.00",,,"400,000.00","400,000.00","400,000.00","13,086,452.32","400,000.00","400,000.00",,,,,,,
存货,"42,592,106.40","59,888,836.59","46,773,578.96","44,607,150.53","54,929,723.68","36,039,028.75","44,570,283.98","49,743,706.38","66,089,871.78","87,869,995.86","91,135,041.77","89,388,012.55","96,034,857.23","80,546,400.72","82,966,422.78","90,109,789.76","86,019,754.72","100,705,290.68","92,920,974.88","131,525,486.30","110,975,525.26","124,571,619.47","133,140,269.99","173,873,161.97","177,588,496.81","225,521,884.37","207,138,063.05","238,803,437.87","205,288,909.94","402,137,350.05","473,871,369.40","562,986,445.38","527,161,975.66","535,496,251.47","572,478,884.56","777,627,211.63","550,733,839.09","551,076,108.65"
其他应付款,"9,106,431.07","787,981.37","939,445.99","7,093,587.11","549,539.77","306,898.68","10,908,346.72","12,453,289.58","29,342,414.81","29,377,344.66","15,464,866.93","12,182,387.32","13,421,334.53","8,267,110.52","6,043,687.76","13,774,581.99","47,746,768.13","43,879,681.27","34,998,079.87","17,609,876.34","41,610,060.05","21,744,470.74","20,039,403.06","25,827,975.12","39,774,218.83","42,780,435.65","40,735,920.37","35,778,903.41","72,629,695.08","602,204,525.96","25,651,537.75","206,015,026.92","632,622,800.81","484,352,349.41","528,184,884.53","366,035,688.55","521,064,988.35","506,056,431.45"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,583.33,,,,,,,,,"636,960.00",,"764,352.00","782,677.01","700,656.00","764,352.00","541,416.00","541,416.00","541,416.00","541,416.00","541,416.00","541,416.00","212,320.00","212,320.00","212,320.00","212,320.00","212,320.00","5,753,320.00","7,783,240.24","7,468,381.34","6,583,240.24","5,878,740.23","24,193,428.62","24,193,428.62","24,193,428.62","16,656,035.62","66,709,372.55","65,151,573.17"
一年内到期的非流动负债,,"667,749.84","238,324.53","83,093.95","22,108.40","22,108.40","547,227.12","375,097.09","349,534.39","188,665.39","28,113.15",,,,,,,,,,,,,,"4,841,438.00","3,631,078.50","3,631,078.50","3,631,078.50","14,386,827.52","14,386,827.52","16,858,849.45","16,596,349.45","135,998,690.91","132,348,851.34","29,239,156.34","29,326,656.34","62,106,124.99","62,368,624.99"
其他流动资产,,"558,701.14","95,091.89","182,245.92","1,800,114.12","2,969,290.24","315,388.68","1,662,311.31","3,457,999.31","4,341,538.56","5,800,227.82","5,506,310.52","9,162,989.32","10,256,840.66","8,486,311.56","8,133,775.62","5,296,813.31","5,137,083.73","4,583,649.19","6,948,817.62","11,078,397.09","9,729,744.51","9,729,059.84","10,612,311.47","18,349,552.93","15,161,737.27","18,179,717.16","12,050,378.96","15,693,867.85","14,742,784.96","113,626,544.89","815,104,494.35","827,728,600.62","839,109,841.88","671,296,616.50","624,448,690.53","708,994,356.69","706,520,661.58"
其他流动负债,,,,,,,,,,,,,,,,,"2,820,000.00","2,820,000.00","3,490,000.00","3,640,000.00",,"4,160,000.00",,,,,,,,,,,,,,,"166,126,254.06","165,546,439.29"
流动资产合计,"113,513,278.52","157,725,229.44","153,977,495.65","587,092,321.68","651,697,212.88","607,493,659.68","607,699,702.03","644,299,995.94","670,836,762.88","669,240,039.02","625,009,037.06","579,922,606.41","666,645,171.23","624,273,658.07","590,908,193.69","612,077,249.71","641,792,443.38","587,156,186.52","583,772,106.06","583,338,776.25","678,419,502.02","647,654,996.02","752,081,183.02","936,660,501.31","1,049,244,577.30","1,027,499,374.78","1,139,239,445.79","1,126,903,679.55","1,357,989,449.95","1,613,859,862.00","2,873,517,636.52","2,665,294,817.05","3,088,171,785.46","2,877,977,024.80","2,820,386,355.71","2,928,997,243.26","3,341,019,339.46","3,126,495,564.26"
流动负债合计,"77,841,412.33","93,658,751.26","76,256,543.57","59,070,556.10","108,339,448.00","59,618,599.82","111,602,701.87","152,915,704.70","193,173,449.00","179,845,576.31","182,886,550.68","170,899,479.95","223,866,682.70","178,941,391.59","171,063,289.42","175,964,847.52","238,398,196.27","245,308,794.72","273,730,246.80","293,190,173.09","352,100,683.39","330,027,440.71","356,697,171.58","413,820,774.60","422,772,281.23","419,269,209.85","453,887,920.65","509,750,837.49","723,588,125.17","1,329,317,897.65","833,973,142.21","902,427,962.43","1,854,629,129.33","1,549,684,120.86","1,545,147,175.18","1,432,063,466.09","1,940,736,371.91","1,873,575,727.42"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,"391,406.73","391,406.73","391,406.73","391,406.73","391,406.73","94,709,474.29","95,859,474.29","118,169,474.29","124,719,474.29","176,319,412.46","176,319,412.46","184,459,412.46","215,164,467.46","374,117,795.46","386,088,790.46"
长期借款,,,,,,,,,,,,,,,,,,,,,,,,,,,"100,000,000.00","100,000,000.00","132,356,855.75","134,564,500.27","139,126,870.47","149,029,532.98","144,353,569.57","241,383,603.76","299,385,724.42","322,961,724.42","286,400,387.17","268,400,387.17"
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,"100,000,000.00","100,000,000.00","104,300,000.00","106,400,000.00","100,750,000.00",,,,,,,,,"318,304,000.00","330,118,961.63","330,118,961.63"
长期应收款,,,,,,,,,,,"2,420,448.00","2,420,448.00","1,910,880.00","1,677,148.00","1,581,784.00","1,411,928.00","1,273,920.00","1,273,920.00","1,220,840.00","937,097.00","626,665.00","626,344.00","1,029,752.00","1,029,752.00","392,792.00","427,529.00","462,266.00","2,529,215.20",,,,,"28,227,859.18","28,412,563.19","28,597,267.20","35,950,364.21","78,411,877.74","80,705,628.22"
长期应付款,,"1,728,322.40","1,361,047.76","1,203,343.40","1,041,278.84","805,236.84","151,322.12","131,583.15",,,,,,,,"450,000.00",,,,,,,,"2,539,591.55","6,672,342.52","6,818,402.80","6,053,969.61","4,689,804.32","9,271,377.09","18,207,077.85","10,027,283.35","6,178,378.78","3,796,166.69","3,796,166.69","1,898,534.12","212,534.18","660,541.70","143,702,208.37"
长期股权投资,"120,000.00",,,,,,,,,,,,,,,"5,641,406.73","5,562,913.56","5,483,361.40","5,034,302.47","7,052,823.12","6,094,040.01","7,514,040.01","14,413,737.43","37,493,587.14","16,412,097.42","15,838,411.95","16,356,782.39","89,318,065.62","21,664,075.78","38,664,693.62","14,680,597.54","31,534,139.78","13,029,965.24","18,686,350.78","23,983,185.87","84,225,671.32","31,628,479.10","49,695,880.53"
专项应付款,,,,,,,,"300,000.00",,,,,,,,"1,930,000.00",,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"43,066,153.75","43,410,815.25","43,057,251.57","42,610,374.64","42,257,111.11","41,903,847.58","41,550,584.05","41,084,984.44","40,731,720.91"
预计负债,,,,,,,,,,,,,,,,,,,,,,,,"164,114.40","6,814,553.99","6,530,960.94","6,355,039.39","6,601,731.02","53,324,163.73","53,297,394.13","53,213,921.20","53,347,492.35","110,662,311.16","110,678,400.62","110,603,984.58","110,660,314.68","1,310,102.63","1,014,005.40"
固定资产,"40,062,749.27","47,112,282.15","49,923,011.97","52,969,113.91","53,552,736.33","54,883,126.45","68,855,262.74","76,701,589.97","114,807,288.41","117,209,582.45","121,717,581.05","124,497,062.51","94,467,704.85","91,986,851.57","92,257,374.09","110,677,126.24","110,235,097.79","109,262,776.76","106,212,019.63","109,542,999.78","108,052,272.92","105,949,670.78","108,680,976.25","118,499,491.20","116,236,982.23","111,691,015.87","110,542,741.24","112,371,693.97","126,646,316.57","129,574,314.53","124,022,923.97","124,080,096.59","121,169,222.39","119,017,575.98","115,601,819.88","115,840,540.38","282,948,926.08","283,577,459.48"
递延所得税负债,,,,,,,,,,,,,,,,,,,,,,,,"2,745,392.36","2,908,363.64","2,832,744.76","2,768,694.01","6,474,017.17","5,883,390.71","16,804,446.22","16,358,589.80","16,017,088.46","22,901,723.39","22,546,888.76","20,879,682.91","20,524,848.27","26,914,071.95","30,813,479.80"
在建工程,,,,,,"659,697.94","695,697.94",,,,"2,315,000.00","39,715,000.00","87,969,800.00","88,041,800.00","88,483,664.48","90,553,151.00","105,700,271.31","107,260,006.32","109,608,264.34","131,414,014.21","138,053,436.35","147,286,432.79","148,418,856.40","148,734,305.59","150,125,436.69","150,209,742.69","154,908,823.82","91,080,787.24","126,348,407.81","127,380,397.44","134,354,916.56","144,166,719.02","167,362,689.72","174,939,949.03","194,387,447.72","194,939,098.39",,
其他非流动负债,,"1,000,000.00","2,000,000.00","2,700,000.00",,,,,,,,,,,,,,,,,"4,160,000.00",,"8,390,000.00","12,890,000.00",,"14,485,000.00",,,,,,,"2,302,905.43","4,302,905.43","8,402,905.43","11,178,396.94",,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,,"2,728,322.40","3,361,047.76","3,903,343.40","1,041,278.84","805,236.84","151,322.12","431,583.15",,,,,,,,"2,380,000.00",,,,,"4,160,000.00",,"108,390,000.00","118,339,098.31","135,180,260.15","137,067,108.50","234,697,107.74","136,334,692.02","224,154,396.39","256,441,497.18","252,081,845.73","250,099,775.68","308,487,594.15","406,873,210.37","465,073,178.77","808,881,268.00","671,363,291.86","803,426,496.35"
固定资产清理,,,,,,,,,,,,,,,,,,,,"24,130.76",,,"2,000.20",,,,,,,,,,,,,,,
负债合计,"77,841,412.33","96,387,073.66","79,617,591.33","62,973,899.50","109,380,726.84","60,423,836.66","111,754,023.99","153,347,287.85","193,173,449.00","179,845,576.31","182,886,550.68","170,899,479.95","223,866,682.70","178,941,391.59","171,063,289.42","178,344,847.52","238,398,196.27","245,308,794.72","273,730,246.80","293,190,173.09","356,260,683.39","330,027,440.71","465,087,171.58","532,159,872.91","557,952,541.38","556,336,318.35","688,585,028.39","646,085,529.51","947,742,521.56","1,585,759,394.83","1,086,054,987.94","1,152,527,738.11","2,163,116,723.48","1,956,557,331.23","2,010,220,353.95","2,240,944,734.09","2,612,099,663.77","2,677,002,223.77"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"65,000,000.00","71,500,000.00","78,650,000.00","105,150,000.00","105,150,000.00","105,150,000.00","157,725,000.00","157,725,000.00","157,725,000.00","157,725,000.00","236,587,500.00","236,587,500.00","236,587,500.00","236,587,500.00","236,587,500.00","260,867,333.00","260,867,333.00","260,867,333.00","260,867,333.00","260,867,333.00","263,197,333.00","263,197,333.00","263,197,333.00","293,293,248.00","293,908,248.00","293,924,998.00","646,703,231.00","684,577,510.00","685,592,493.00","763,797,583.00","864,746,396.00","870,707,549.00","871,750,432.00","871,991,895.00","872,086,850.00","872,610,697.00","871,882,647.00","871,882,647.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"1,075,789.65","1,075,789.65","1,075,789.65","420,305,711.65","420,305,711.65","420,305,711.65","367,730,711.65","367,730,711.65","367,736,892.40","367,737,243.88","288,874,743.88","288,874,743.88","289,110,335.86","289,110,335.86","289,110,335.86","401,577,673.39","359,976,069.57","357,048,402.56","357,048,402.58","357,048,402.56","359,306,634.04","359,306,634.04","359,306,634.04","739,410,675.84","743,810,116.45","744,007,656.83","392,362,083.45","710,320,711.35","651,493,244.58","2,172,394,398.60","3,833,187,202.57","3,888,446,436.87","3,876,017,000.14","3,876,670,315.54","3,789,969,842.15","3,780,579,305.67","3,780,742,435.87","3,780,742,435.87"
无形资产,"17,519.25","2,219,738.11","2,089,106.43","2,080,158.27","4,670,117.48","6,481,733.80","6,502,482.40","6,663,891.14","9,034,651.12","9,448,315.15","23,927,837.78","23,565,803.48","14,667,407.98","16,804,967.83","31,019,159.54","32,444,894.30","39,367,571.88","42,984,516.20","42,129,543.34","42,278,758.99","59,061,887.97","57,923,578.03","58,650,521.92","77,538,574.78","87,463,039.13","91,087,411.58","93,129,047.10","110,291,356.77","121,319,764.48","160,150,823.89","156,594,631.49","167,450,400.47","182,941,816.87","178,407,192.89","193,603,059.06","210,839,469.73","320,681,842.88","318,675,302.74"
盈余公积,"207,402.80","2,613,384.55","2,613,384.55","2,613,384.55","6,223,888.62","6,223,888.62","6,223,888.62","6,223,888.62","10,688,355.36","10,688,355.36","10,688,355.36","10,688,355.36","13,578,771.24","13,578,771.24","13,578,771.24","13,578,771.24","15,104,148.78","15,104,148.78","15,104,148.78","15,104,148.78","15,608,789.78","15,608,789.78","15,608,789.78","15,608,789.78","15,667,437.76","15,667,437.76","14,809,652.51","14,809,652.52","15,667,437.76","15,667,437.76","15,667,437.76","15,667,437.76","15,667,437.76","15,667,437.76","15,667,437.76","15,667,437.76","16,241,850.20","16,241,850.20"
开发支出,,"939,473.70","2,421,963.53","5,065,815.05","2,877,990.48","2,886,537.49","4,482,714.54","5,544,280.20","4,333,192.54","6,400,019.96","9,180,429.22","12,030,492.69","8,812,959.47","14,141,197.27","3,875,705.36","13,246,535.79","8,487,202.66","15,468,959.48","21,489,132.02","29,289,310.25","21,917,686.26","26,324,719.44","33,776,221.53","40,829,370.33","42,452,746.53","41,373,666.17","46,038,671.11","53,176,661.93","57,591,346.09","74,292,154.44","93,125,170.16","85,755,965.86","98,684,901.02","116,444,489.58","108,061,587.47","96,985,353.25","61,537,518.21","79,395,932.95"
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,"6,452,320.00","6,452,320.00","6,263,384.48","6,452,320.00","3,601,254.39","3,601,254.39","3,485,399.04","3,485,399.04","60,406,991.31","60,406,991.31","60,333,000.00","60,333,000.00","34,292,880.00","34,292,880.00"
商誉,,,,,,,"20,119,074.54","31,520,718.02","44,973,013.76","44,973,013.76","44,973,013.76","44,973,013.76","44,973,013.76","44,973,013.76","44,973,013.76","145,918,033.51","142,807,615.47","191,644,489.85","191,644,489.85","203,209,404.00","203,633,462.59","203,633,462.59","217,829,979.91","452,390,096.90","448,227,351.78","448,227,351.78","448,227,351.78","726,624,189.42","776,024,189.42","2,645,148,308.64","2,649,287,840.06","2,982,194,457.15","3,601,724,473.62","3,601,724,473.62","3,601,724,473.62","3,601,724,473.62","3,579,259,069.24","3,579,259,069.24"
未分配利润,"11,175,096.93","37,402,375.66","47,321,361.98","56,976,858.00","72,861,089.33","81,320,980.12","61,635,719.24","69,444,670.97","97,447,796.65","111,875,967.44","92,355,719.59","102,695,886.76","133,934,414.46","142,443,792.13","121,930,355.45","140,043,920.75","155,317,844.11","160,800,977.26","132,136,866.96","156,610,829.25","191,194,094.40","197,257,511.44","195,909,281.96","206,529,171.45","270,483,063.09","253,551,587.81","241,214,539.07","272,138,871.94","391,812,622.93","404,083,053.59","422,049,242.90","449,385,908.88","672,124,651.58","695,973,400.61","707,085,741.46","711,453,324.51","848,173,024.70","865,963,239.18"
长期待摊费用,"7,583.33",,,,,,"2,912,331.17","2,984,745.94","2,599,248.30","2,546,658.21","2,780,667.20","5,047,236.60","4,528,262.91","4,380,735.86","4,583,287.79","5,020,624.66","6,097,414.23","6,352,685.24","6,665,691.41","5,694,412.81","5,503,502.47","5,297,917.55","5,307,186.84","5,185,283.08","5,058,848.63","5,917,427.58","5,647,859.40","5,387,263.36","4,316,941.84","5,952,624.37","5,470,865.68","5,533,014.33","13,888,993.02","17,938,726.35","18,552,044.08","20,650,730.95","20,477,512.06","22,241,051.74"
少数股东权益,,,,,,,"7,124,037.17","16,476,696.49","22,083,521.85","24,678,730.75","24,273,365.39","24,804,500.28","29,873,179.10","29,062,366.46","28,485,244.16","26,346,000.83","36,254,521.61","32,165,283.17","33,473,439.60","34,050,947.55","43,094,280.58","43,645,227.64","49,054,924.70","47,930,503.15","55,353,270.07","54,367,035.35","55,183,320.32","19,307,765.10","22,370,412.39","22,424,584.57","21,733,320.70","25,858,894.72","47,523,757.32","48,162,382.77","42,774,467.29","32,858,879.22","159,471,267.96","158,287,307.29"
递延所得税资产,"1,578,571.34","981,900.12","866,549.93","812,444.79","1,123,359.27","1,019,661.69","926,115.31","3,233,034.37","2,270,858.25","2,733,245.19","3,342,220.83","2,378,802.78","2,975,683.16","3,444,784.92","3,073,313.42","3,767,596.79","4,593,663.06","4,408,037.72","4,584,048.60","4,090,107.06","7,299,359.60","6,831,775.40","7,973,719.56","16,179,892.07","14,717,078.31","18,739,375.97","17,650,074.90","22,713,400.63","24,467,511.60","26,576,390.99","27,318,317.31","25,322,230.19","44,121,517.35","44,950,901.81","46,211,191.96","46,907,886.30","71,073,172.60","75,893,766.62"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,540,000.00","7,540,000.00",,,"52,068,400.00","293,025,500.00"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"41,786,423.19","51,253,394.08","55,300,631.86","60,927,532.02","62,224,203.56","65,930,757.37","104,493,678.64","126,648,259.64","178,018,252.38","183,310,834.72","210,657,197.84","254,627,859.82","260,305,712.13","265,450,499.21","269,847,302.44","408,681,297.02","424,125,669.96","484,138,752.97","488,588,331.66","533,533,057.98","550,242,313.17","561,387,940.59","596,082,952.04","898,271,759.82","881,477,779.45","883,903,339.32","893,355,024.47","1,213,884,040.87","1,353,088,027.88","3,346,665,335.96","3,366,435,552.31","3,733,813,749.25","4,497,621,225.51","4,526,638,746.80","4,557,085,336.90","4,664,778,639.66","4,913,289,577.81","5,209,290,102.89"
所有者权益(或股东权益)合计,"77,458,289.38","112,591,549.86","129,660,536.18","585,045,954.20","604,540,689.60","613,000,580.39","600,439,356.68","617,600,967.73","655,681,566.26","672,705,297.43","652,779,684.22","663,650,986.28","703,084,200.66","710,782,765.69","689,692,206.71","842,413,699.21","827,519,917.07","825,986,144.77","798,630,190.92","823,681,661.14","872,401,131.80","879,015,495.90","883,076,963.48","1,302,772,388.22","1,372,769,815.37","1,355,066,395.75","1,344,009,441.87","1,694,702,190.91","1,763,334,956.27","3,374,765,803.13","5,153,898,200.89","5,246,580,828.19","5,422,676,287.49","5,448,058,440.37","5,367,251,338.66","5,352,831,148.83","5,642,209,253.50","5,658,783,443.38"
