科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
货币资金,"187,596,376.24","191,918,903.00","184,033,708.96","155,468,188.71","149,648,423.70","193,360,585.35","208,239,984.71","141,837,249.10","107,702,083.22","149,859,578.58","88,766,526.32","144,882,864.33","153,190,525.75","200,119,620.26","180,875,430.50","178,383,404.57","190,926,630.45","142,897,861.85","69,796,405.31","68,313,655.58","69,266,835.28","35,842,140.93","50,023,980.75","46,165,773.50","445,142,025.22","58,549,937.02","24,773,707.41","57,110,239.13","50,781,672.93","75,137,204.36","45,266,883.86","70,210,936.87","101,638,169.87","76,758,725.18","111,931,745.32","96,198,352.21","127,768,979.83","874,529,949.75","910,175,733.89","9,179,126,897.06","16,468,118,295.66","14,563,213,130.68","13,460,838,358.95","14,013,572,535.17","12,653,877,873.22"
短期借款,"282,090,000.00","291,090,000.00","323,090,000.00","313,090,000.00","348,090,000.00","368,090,000.00","363,090,000.00","329,000,000.00","349,000,000.00","357,000,000.00","357,000,000.00","367,000,000.00","447,000,000.00","420,000,000.00","390,000,000.00","400,000,000.00","430,000,000.00","410,000,000.00","410,000,000.00","430,000,000.00","539,000,000.00","527,000,000.00","527,000,000.00","518,000,000.00","608,000,000.00","266,000,000.00","266,000,000.00","156,000,000.00","260,000,000.00","360,000,000.00","450,000,000.00","596,788,515.35","700,000,000.00","792,900,285.73","420,000,000.00","377,580,337.38","437,044,240.67","444,383,334.36","453,988,861.86","3,200,000,000.00","6,227,000,000.00","6,377,000,000.00","48,803,749,999.99","44,897,000,000.00","45,677,000,000.00"
交易性金融资产,,,,"2,202,161.00","932,500.00","658,800.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"543,156,674.69","3,464,676,590.13","1,624,217,277.95","1,451,459,569.70","1,174,597,375.72","1,519,003,546.21"
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"469,500,452.09",,,"298,255,980.19",
应收票据,"38,286,584.90","44,410,104.61","39,284,084.79","44,535,587.22","40,010,217.90","33,926,141.55","22,905,847.13","66,952,762.59","37,248,802.52","16,039,707.69","38,078,337.28","49,375,700.26","80,967,948.25","74,667,011.68","48,032,451.58","97,410,006.17","49,862,092.40","32,311,872.34","21,441,131.83","69,195,794.90","57,579,661.56","16,727,469.67","37,058,585.18","64,164,756.80","30,505,131.91","24,495,540.47","28,513,681.53","23,312,238.54","49,047,128.50","60,472,840.82","44,047,685.25","93,274,876.11","81,105,835.10","83,816,676.27","57,148,431.24","64,463,033.73","74,980,547.66","95,042,902.87","125,972,666.28","134,504,031.98","152,619,191.48","168,786,459.97","201,971,233.69","688,266.03",
应付票据,"177,284,963.66","174,099,040.74","151,903,224.71","81,137,256.30","98,349,346.54","137,484,452.74","128,753,100.00","62,916,834.00","33,851,334.00","62,477,400.00","73,788,606.06","56,973,503.79","105,766,020.03","113,879,842.30","105,286,140.00","96,520,420.00","74,448,730.00","80,093,630.00","62,349,200.00","7,279,300.00",,,"2,000,000.00","2,100,000.00","100,000.00",,,,"20,000,000.00","20,000,000.00","22,080,000.00","72,833,500.00","98,385,800.00","70,023,170.00","82,609,624.23","82,998,754.23","72,310,000.00","42,310,000.00","42,643,744.90","133,348,344.90","90,704,600.00","18,560,000.00","75,560,000.00",,
应收账款,"156,390,507.74","186,520,918.13","199,597,738.16","206,615,758.74","218,786,384.42","254,761,483.49","225,520,020.38","162,767,902.63","169,260,525.44","189,984,087.65","261,642,164.99","172,445,324.17","243,946,890.01","249,190,759.68","251,614,772.80","220,902,008.66","252,895,499.57","309,286,892.72","250,941,898.05","192,114,453.54","227,919,523.62","219,881,373.43","239,624,659.68","156,951,120.01","193,564,660.87","201,434,626.49","225,097,378.79","284,409,754.54","370,974,132.52","395,246,729.43","423,818,822.98","381,924,458.26","433,399,918.98","437,152,703.06","540,440,820.39","457,539,128.85","512,613,160.34","529,476,411.62","566,525,898.20","501,584,764.04","578,466,582.13","659,116,307.60","649,685,118.30","45,994,765.41","6,223,215.13"
应付账款,"70,751,010.84","99,374,161.52","102,152,977.45","100,446,666.75","90,450,319.53","102,870,662.81","107,597,578.65","59,551,370.13","59,838,986.91","60,421,095.54","53,546,851.97","54,144,903.65","59,993,102.29","72,627,472.11","48,901,589.14","77,356,232.38","63,751,877.31","72,042,341.24","46,707,891.57","58,932,132.85","53,998,606.10","58,753,313.25","56,141,737.46","77,689,751.80","79,137,706.62","108,002,936.96","118,430,338.59","142,698,736.40","201,551,144.23","195,519,533.93","238,920,381.53","167,238,486.90","194,118,849.45","185,561,102.00","216,939,020.78","140,605,268.48","150,572,015.88","140,450,204.08","114,866,616.71","159,795,167.35","195,383,381.81","208,550,094.79","291,650,047.34","131,902,991.17","90,060,105.33"
预付款项,"38,589,991.79","53,092,530.60","56,465,723.91","22,095,284.20","35,031,643.21","25,241,287.75","27,409,257.71","14,729,199.80","25,368,057.75","32,854,515.03","24,554,501.96","27,774,765.67","44,547,030.12","64,490,995.75","44,338,994.20","11,048,480.47","25,580,569.10","33,900,772.77","68,333,964.34","29,108,872.97","71,390,686.84","61,946,866.50","59,005,043.73","51,203,616.48","97,734,044.70","83,567,069.17","109,156,636.32","61,529,780.85","81,714,506.15","82,053,413.02","124,903,966.09","42,929,005.66","31,842,383.04","93,254,626.26","103,631,441.18","59,295,218.33","75,032,280.70","30,088,080.00","49,044,072.73","146,604,814.07","203,178,261.85","148,023,805.25","307,172,205.22","12,872,258.37","213,303,883.25"
预收款项,"8,838,494.35","10,118,060.22","14,768,152.19","15,131,749.80","8,135,001.87","10,662,999.06","4,007,361.90","9,969,849.04","4,302,761.71","5,616,867.47","3,272,243.86","3,660,501.52","5,240,618.61","14,121,747.35","14,013,306.07","4,642,860.89","6,094,813.25","14,484,703.12","9,243,957.13","11,189,878.17","11,350,796.51","7,588,480.40","17,993,837.36","2,969,637.30","1,871,104.75","10,293,466.33","3,442,390.34","2,171,139.91","5,436,135.14","6,240,375.78","2,004,781.16","2,760,088.57","2,816,204.86","2,378,067.84","11,762,162.95","82,100,226.52","34,240,393.73","27,146,644.77","45,786,580.54","44,277,578.97","154,812,474.81","145,036,656.72","253,116,938.98","19,833,443.52","170,953,773.11"
