科目,2007年度,2008年度,2009年度,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月
支付给职工以及为职工支付的现金,"5,076,257.01","10,681,956.95","16,078,937.30","9,893,010.95","12,802,346.97","19,299,514.98","6,003,201.31","12,261,120.80","18,984,323.85","29,952,303.61","6,490,661.88","12,114,470.23","18,021,087.27","25,489,258.32","6,019,746.24","10,687,917.63","15,152,947.98","22,494,934.78","7,918,984.55","14,479,835.69","23,004,221.88","33,627,915.80","13,900,703.92","27,120,387.95","44,938,108.04","59,084,629.13","27,658,059.09","29,851,880.22","58,139,966.24","110,761,116.56","37,206,560.03","36,624,687.58","72,399,401.73","144,693,333.99","35,299,112.54","66,718,857.65"
取得借款收到的现金,"5,000,000.00","10,000,000.00","62,000,000.00","45,000,000.00","90,000,000.00","115,000,000.00","10,000,000.00","10,000,000.00","20,000,000.00","20,000,000.00",,,"30,000,000.00","40,000,000.00","5,000,000.00","35,000,000.00","94,811,243.00","135,000,000.00","75,000,000.00","177,316,674.58","214,016,674.58","262,316,674.58","4,000,000.00","69,000,000.00","117,000,000.00","157,024,796.95","3,000,000.00","107,843,828.40","328,343,828.40","388,500,000.00","3,000,000.00","80,000,000.00","243,730,000.00","338,000,000.00",,"35,000,000.00"
支付的各项税费,"6,091,794.47","11,014,856.89","18,473,570.89","8,031,743.43","14,094,384.88","19,173,500.93","7,055,415.13","15,332,045.44","22,600,277.94","24,831,307.85","6,486,480.21","13,603,763.08","17,504,439.18","21,213,379.09","4,363,248.46","10,348,539.26","12,333,894.40","12,809,404.71","6,641,187.48","12,165,080.93","17,708,958.09","22,259,946.72","2,695,284.56","9,328,601.86","12,914,521.94","13,146,255.93","7,076,487.89","14,310,577.66","17,297,273.97","22,967,769.38","17,317,710.02","29,535,815.60","36,511,993.19","40,077,848.29","7,538,269.85","21,350,406.93"
收到其他与筹资活动有关的现金,,,,,,,,,,"5,943,251.00",,"3,727,907.64","5,841,898.14","7,885,380.82","1,649,070.57","3,533,879.31","4,887,491.81","5,578,061.38","277,989.03","1,005,419.87","1,672,539.65","2,363,333.63","253,668.18","496,872.55","1,327,679.72","34,489,896.21","39,577.34",,,,,,,,,"203,454.00"
支付其他与经营活动有关的现金,"23,199,948.36","33,193,019.19","39,135,472.19","19,721,848.78","36,590,270.19","54,436,922.63","19,665,254.15","33,730,725.76","48,592,134.86","48,559,148.74","11,207,643.14","29,880,809.11","43,190,474.77","46,822,271.25","11,183,350.65","18,442,495.05","77,450,673.64","150,949,257.82","16,024,550.38","24,864,035.41","51,997,137.74","92,431,145.30","30,230,269.10","99,491,094.68","158,843,103.70","171,098,469.70","32,992,671.23","58,490,250.79","110,787,657.93","132,082,436.16","16,964,375.24","49,316,359.28","72,264,221.23","126,824,324.67","26,522,314.02","41,289,175.91"
筹资活动现金流入小计,"5,000,000.00","30,160,000.00","62,000,000.00","45,900,000.00","90,900,000.00","117,800,000.00","540,067,248.00","540,067,248.00","550,067,248.00","556,010,499.00",,"3,727,907.64","35,841,898.14","47,885,380.82","6,649,070.57","38,533,879.31","99,698,734.81","140,578,061.38","75,277,989.03","178,322,094.45","215,689,214.23","264,680,008.21","7,053,668.18","92,596,872.55","141,617,679.72","239,314,693.16","3,039,577.34","107,843,828.40","328,353,828.40","388,800,000.00","3,000,000.00","86,670,000.00","250,400,000.00","344,670,000.00",,"35,203,454.00"
经营活动现金流出小计,"89,178,145.21","123,352,685.78","151,419,477.29","90,595,954.42","149,232,219.61","242,594,873.09","56,820,394.09","119,934,902.22","184,336,159.19","203,280,539.59","109,537,918.98","176,909,353.76","262,284,676.55","323,206,425.28","61,570,346.12","119,760,427.10","267,572,109.32","370,035,744.50","172,376,278.67","268,222,301.46","393,807,124.90","568,011,637.04","93,023,433.86","212,040,303.69","386,436,341.96","517,247,972.84","152,674,766.24","302,631,132.79","544,620,094.21","730,396,218.20","145,740,691.38","274,744,763.87","414,851,049.38","612,288,217.62","197,818,275.40","290,911,920.50"
偿还债务支付的现金,"3,150,000.00","5,350,000.00","30,250,000.00","31,450,000.00","35,050,000.00","78,650,000.00","67,000,000.00","67,000,000.00","77,000,000.00","77,000,000.00","1,000,000.00","1,000,000.00","20,000,000.00","30,000,000.00","20,000,000.00","30,000,000.00","64,802,066.00","65,000,000.00",,"30,000,000.00","94,700,000.00","142,316,674.58","45,100,000.00","110,276,548.53","140,268,765.41","210,937,796.95","21,087,000.00","119,537,000.00","170,437,000.00","209,537,000.00","129,500,000.00","196,793,828.40","287,018,828.40","346,726,000.00","11,776,000.00","77,924,000.00"
经营活动产生的现金流量净额,"13,391,374.03","3,969,170.61","28,416,641.27","-2,286,063.45","-27,726,296.02","4,808,208.54","-35,917,694.16","-56,431,109.12","-57,993,138.52","-10,191,566.25","-50,336,677.53","-84,853,333.43","-114,609,861.57","-81,815,966.00","-27,385,754.37","-25,689,622.33","-64,567,462.67","24,215,868.79","-133,549,673.45","-209,355,091.62","-260,928,767.92","-294,050,341.14","80,668,183.62","104,917,989.21","20,923,016.25","54,963,947.45","-41,114,837.98","-21,948,810.88","-149,851,792.71","-113,006,268.67","8,743,528.40","-45,594,935.82","-34,553,306.93","-58,816,251.47","-59,549,308.37","-84,429,113.38"
分配股利、利润或偿还利息支付的现金,"11,243,730.96","278,855.01","1,662,945.42","1,776,521.17","2,933,678.03","4,390,411.48","1,016,404.21","9,889,385.33","10,211,486.73","10,931,189.41","343,589.30","7,293,935.90","7,658,633.25","14,878,073.16","308,190.78","16,296,748.96","17,227,791.97","18,617,812.59","1,807,166.66","5,576,831.24","9,947,857.14","14,034,634.59","3,843,460.57","7,040,246.45","10,141,655.20","13,202,735.83","2,280,709.14","4,477,812.04","9,101,971.67","17,004,099.69","3,620,052.60","26,109,022.21","40,467,363.78","45,307,336.18","4,995,826.18","12,187,786.50"
收回投资收到的现金,,"100,915.63",,,,,,,,,,"7,000,000.00","7,000,000.00","7,000,000.00",,,,"255,000.00",,"900,000.00","900,000.00","900,000.00","640,000.00","640,000.00","640,000.00",,,"7,000,000.00","7,000,000.00",,,,,,,
支付其他与筹资活动有关的现金,"130,000.00","1,007,909.98","2,221,000.00","1,608,815.96","1,245,410.71","2,101,635.91",,"615,509.72","1,201,355.37","5,929,767.03","290,408.27","501,207.06","501,207.06","501,207.06",,,,,,,"7,525,374.27",,"61,458.34","173,419.26","645,409.51",,,,,,,,,,,"1,554,000.00"
取得投资收益收到的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
筹资活动现金流出小计,"14,523,730.96","6,636,764.99","34,133,945.42","34,835,337.13","39,229,088.74","85,142,047.39","68,016,404.21","77,504,895.05","88,412,842.10","93,860,956.44","1,633,997.57","8,795,142.96","28,159,840.31","45,379,280.22","20,308,190.78","46,296,748.96","82,029,857.97","83,617,812.59","1,807,166.66","35,576,831.24","112,173,231.41","156,351,309.17","49,004,918.91","117,490,214.24","151,055,830.12","224,140,532.78","23,367,709.14","124,014,812.04","179,538,971.67","226,541,099.69","133,120,052.60","222,902,850.61","327,486,192.18","392,033,336.18","16,771,826.18","91,665,786.50"
处置固定资产、无形资产和其他长期资产收回的现金净额,,,"1,870.00","22,980.00","22,980.00","22,980.00",,,,880.00,"14,713.00","14,713.00","14,713.00","19,401.00","4,135.00","5,685.00","6,985.00","13,775.55",,,800.00,"75,800.00",,,,"136,938.00","50,000.00","50,000.00","262,909.02","262,909.02",,"243,300.00","363,300.00","363,300.00",,"290,000.00"
筹资活动产生的现金流量净额,"-9,523,730.96","23,523,235.01","27,866,054.58","11,064,662.87","51,670,911.26","32,657,952.61","472,050,843.79","462,562,352.95","461,654,405.90","462,149,542.56","-1,633,997.57","-5,067,235.32","7,682,057.83","2,506,100.60","-13,659,120.21","-7,762,869.65","17,668,876.84","56,960,248.79","73,470,822.37","142,745,263.21","103,515,982.82","108,328,699.04","-41,951,250.73","-24,893,341.69","-9,438,150.40","15,174,160.38","-20,328,131.80","-16,170,983.64","148,814,856.73","162,258,900.31","-130,120,052.60","-136,232,850.61","-77,086,192.18","-47,363,336.18","-16,771,826.18","-56,462,332.50"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,"16,876,665.87",,,,"10,505,991.25",,,"2,000,000.00","14,116,277.92",,"4,900,000.00"
四、汇率变动对现金的影响,,,,,,,,,,,,,,,,-89.88,"-29,062.55","-11,488.46","35,034.63","34,934.88","45,716.13","2,772.02","37,136.68","21,622.99","24,057.23","396,226.95","-22,085.23","83,904.20","114,466.00","279,614.91","-33,365.97","-132,467.50","-223,108.03","-291,829.42","-171,243.63","35,152.08"
收到其他与投资活动有关的现金,,,,,,,,,,,,,,"6,690,923.35",,,,"1,990,000.00",,,,"6,500,000.00",,,"4,780,272.03",,"117,292.00",,,"18,000,000.00",,,,,,
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,,"100,915.63","1,870.00","22,980.00","22,980.00","22,980.00",,,,880.00,"14,713.00","7,014,713.00","7,014,713.00","13,710,324.35","4,135.00","5,685.00","6,985.00","2,258,775.55",,"900,000.00","900,800.00","7,475,800.00","640,000.00","640,000.00","5,420,272.03","17,013,603.87","167,292.00","7,050,000.00","7,262,909.02","28,768,900.27",,"243,300.00","2,363,300.00","14,479,577.92",,"5,190,000.00"
五、现金及现金等价物净增加额,"3,763,726.07","23,822,796.75","45,258,769.17","2,668,164.09","-3,957,072.02","7,852,044.91","434,354,556.72","401,388,655.87","373,940,216.36","401,721,813.59","-93,195,628.13","-90,113,766.10","-110,545,001.21","-98,413,702.65","-42,460,086.72","-34,874,409.46","-49,680,622.98","76,723,610.40","-61,999,986.45","-94,461,929.43","-231,950,119.12","-230,332,701.41","24,801,445.57","35,083,104.81","-47,174,539.52","11,451,310.77","-65,501,808.90","-43,296,323.91","-14,208,657.60","60,213,503.78","-121,570,984.61","-183,612,339.37","-120,175,490.85","-134,481,327.28","-79,770,498.95","-139,136,242.77"
购建固定资产、无形资产和其他长期资产支付的现金,"103,917.00","3,355,299.57","11,025,796.68","6,133,415.33","27,924,667.26","29,637,096.24","1,778,592.91","4,742,587.96","9,721,051.02","43,237,042.72","1,239,666.03","7,207,910.35","10,631,910.47","32,814,161.60","1,419,347.14","1,427,512.60","1,859,959.60","3,654,449.78","1,956,170.00","4,168,939.60","6,644,969.12","16,989,662.64","5,909,824.00","36,920,365.70","48,600,934.63","62,705,988.12","204,045.89","800,433.59","4,039,096.64","4,427,643.04","161,094.44","1,895,385.44","3,507,803.71","11,821,588.31","278,120.77","469,948.97"
期初现金及现金等价物余额,"8,952,159.18","12,715,885.25","36,538,682.00","81,797,451.17","81,797,451.17","81,797,451.17","90,399,184.08","90,399,184.08","90,399,184.08","89,649,496.08","499,189,497.67","491,371,309.67","491,371,309.67","491,371,309.67","392,957,607.02","392,957,607.02","392,957,607.02","392,957,607.02","469,681,217.42","469,681,217.42","469,850,066.43","469,681,217.42","239,348,516.01","240,507,637.12","240,507,637.12","239,348,516.01","250,799,826.78","250,799,826.78","250,799,826.78","250,799,826.78","311,013,330.56","311,013,330.56","310,981,173.11","311,013,330.56","176,532,003.28","176,532,003.28"
投资支付的现金,,,,,,,,,"20,000,000.00","7,000,000.00","40,000,000.00",,,,,,"900,000.00",,,"23,250,000.00","44,395,269.07","14,250,000.00","8,682,800.00","8,682,800.00","15,502,800.00","2,923,435.77","4,000,000.00","11,510,000.00","16,510,000.00","9,160,000.00",,,"7,168,380.00","9,568,380.00","3,000,000.00","3,000,000.00"
期末现金及现金等价物余额,"12,715,885.25","36,538,682.00","81,797,451.17","84,465,615.26","77,840,379.15","89,649,496.08","524,753,740.80","491,787,839.95","464,339,400.44","491,371,309.67","405,993,869.54","401,257,543.57","380,826,308.46","392,957,607.02","350,497,520.30","358,083,197.56","343,276,984.04","469,681,217.42","407,681,230.97","375,219,287.99","237,899,947.31","239,348,516.01","264,149,961.58","275,590,741.93","193,333,097.60","250,799,826.78","185,298,017.88","207,503,502.87","236,591,169.18","311,013,330.56","189,442,345.95","127,400,991.19","190,805,682.26","176,532,003.28","96,761,504.33","37,395,760.51"
