科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
货币资金,"159,086,336.60","230,982,339.24","134,639,828.10","87,554,286.59","96,355,200.23","122,622,292.29","85,393,947.13","129,679,806.15","150,456,708.72","174,608,097.31","116,564,903.17","223,362,026.90","113,310,866.01","89,594,649.86","153,759,642.85","157,747,488.70","185,564,050.41","142,979,678.25","112,942,660.73","173,437,350.84","159,887,365.43","185,167,915.44","154,123,772.13","144,398,241.54","177,590,695.20","154,690,377.64","132,942,852.77","364,175,042.20","137,658,495.56","205,868,711.19","164,941,895.23","168,578,009.72","193,767,522.98","174,141,514.52","201,129,250.25","206,644,795.90","146,841,221.38","171,291,147.88","133,237,185.27","136,826,983.48","134,570,130.77","174,392,688.33","221,770,807.07","269,543,177.36","347,175,236.93"
短期借款,"403,074,271.31","478,685,283.31","410,858,676.31","500,083,082.32","537,742,756.80","579,443,800.00","520,799,151.43","545,959,790.00","549,959,790.00","528,659,790.00","488,659,790.00","529,040,000.00","507,640,000.00","450,400,000.00","457,481,362.20","451,731,562.20","481,818,286.94","444,962,900.00","435,631,173.39","431,324,006.05","541,844,913.03","479,402,256.69","464,281,325.58","492,801,007.59","565,309,580.80","552,194,845.00","646,149,493.73","504,891,214.51","400,637,689.00","470,400,000.00","456,100,000.00","446,053,676.02","444,609,605.22","397,117,819.70","415,827,973.94","472,910,000.00","393,010,000.00","408,010,000.00","378,000,000.00","438,000,000.00","436,000,000.00","457,700,000.00","452,000,000.00","414,000,000.00","435,200,000.00"
交易性金融资产,,"151,216.32","151,216.32",,,,,"100,150.00","100,150.00","99,840.00",,,,,,,,,,,,,,"502,250.00",,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"4,787,768.30","7,902,185.70","7,884,564.00","10,926,720.99","21,556,960.00","19,483,897.00","4,200,592.30","323,624.00","12,898,814.00","7,884,810.20","6,222,122.00","9,222,615.56","14,319,299.53","9,437,765.60","17,521,331.22","7,731,380.00","16,947,000.00","8,370,130.00","8,603,511.60","1,795,165.00","4,664,200.00","9,894,916.00","12,238,635.00","5,903,158.04","4,582,500.00","7,252,878.00","8,946,330.00","10,153,800.00","34,144,344.33","14,238,921.00","6,115,911.32","17,768,731.50","26,079,579.51","10,292,157.10","6,028,646.16","17,138,925.00","8,057,282.50","18,726,424.15","31,042,735.20","17,853,187.18","18,716,431.76","11,229,327.36","12,841,239.47","2,441,600.00","5,348,143.50"
应付票据,"174,990,000.00","164,420,000.00","116,800,000.00","55,310,000.00","67,840,000.00","59,640,000.00","84,250,000.00","100,950,000.00","143,650,000.00","149,500,000.00","136,700,000.00","152,130,000.00","93,500,000.00","92,000,000.00","115,000,000.00","117,199,198.73","94,040,000.00","115,000,000.00","105,000,000.00","117,000,000.00","178,000,000.00","212,000,000.00","217,500,000.00","194,900,000.00","213,000,000.00","224,340,000.00","174,000,000.00","179,390,000.00","79,000,000.00","54,000,000.00","104,000,000.00","179,720,000.00","171,000,000.00","172,270,000.00","200,350,000.00","192,440,000.00","184,270,000.00","115,200,000.00","104,000,000.00","41,000,000.00","52,308,738.93","20,750,000.00","30,920,000.00","45,270,000.00","90,800,000.00"
应收账款,"138,210,881.52","150,018,120.53","139,844,650.83","62,430,399.48","63,519,844.44","53,672,067.14","54,979,919.43","97,695,135.51","88,831,052.29","86,042,085.45","52,052,243.35","84,185,914.48","102,152,546.14","97,227,587.26","44,139,171.90","102,525,325.01","111,268,835.01","107,303,776.47","95,226,619.72","106,970,545.89","129,435,043.26","137,932,004.86","133,446,097.70","153,977,354.74","162,383,811.46","138,900,643.50","138,821,253.00","145,708,161.87","136,916,519.01","133,937,433.89","111,732,459.64","150,630,104.72","142,082,064.27","116,859,094.66","88,362,988.81","107,096,959.89","107,873,463.08","83,086,967.13","97,733,240.37","133,046,711.74","151,753,855.34","130,349,836.08","81,914,045.11","103,808,428.60","125,504,181.55"
应付账款,"78,525,367.10","111,256,427.31","119,343,980.66","135,222,802.14","128,628,779.09","125,879,790.15","136,380,526.69","131,502,980.94","130,284,022.12","127,632,006.36","118,478,693.83","95,419,318.65","122,686,917.77","126,193,948.91","133,030,349.03","126,552,596.86","147,836,238.07","130,249,103.12","145,293,872.05","142,115,745.65","128,449,466.69","164,610,874.97","156,706,273.42","119,284,555.58","145,698,848.09","165,062,259.27","144,063,812.03","131,309,650.01","141,387,061.67","114,538,298.85","97,449,083.93","102,721,142.87","116,253,896.17","124,550,502.48","107,757,850.37","123,515,337.43","130,221,828.98","133,662,985.91","121,631,567.97","154,348,267.24","143,296,601.76","145,397,394.64","113,124,430.77","107,057,735.63","83,793,433.05"
预付款项,"42,751,888.12","74,423,562.15","71,515,147.83","26,490,432.81","39,771,848.36","32,145,450.47","22,144,907.56","21,116,459.78","14,887,525.52","25,946,452.47","21,042,198.84","20,809,900.78","26,633,063.29","30,602,608.03","27,970,640.86","25,159,519.13","30,255,420.16","21,150,333.17","27,104,009.59","26,427,014.71","25,137,459.78","36,070,448.00","43,870,933.92","19,303,328.44","37,622,544.43","26,605,421.06","26,397,687.80","10,500,591.56","20,991,431.02","16,129,592.96","32,841,405.67","10,197,146.37","15,017,708.06","12,188,380.95","12,715,719.61","7,780,016.31","11,615,297.32","9,428,442.49","9,379,344.99","8,836,985.46","16,332,848.85","23,084,912.06","23,374,552.76","13,741,713.47","27,228,702.92"
预收款项,"33,662,321.62","42,728,639.72","25,630,286.82","28,236,085.27","42,936,557.90","32,476,293.73","19,103,716.96","25,765,157.97","28,458,812.77","39,366,957.97","18,883,990.61","20,434,064.13","24,893,663.67","46,862,692.06","21,945,211.95","30,886,616.24","18,317,809.95","45,996,916.27","22,595,574.70","41,137,648.43","43,941,577.42","64,496,600.34","52,964,681.56","54,457,040.92","88,445,082.60","76,682,837.66","64,906,151.87","62,260,402.37","61,061,940.01","50,059,536.51","55,871,946.45","47,715,602.65","68,130,017.74","56,359,388.22","43,582,348.76","53,917,270.50","83,076,970.26","70,004,920.19","62,355,413.01","54,831,950.91","76,877,937.87","48,060,124.09","63,791,272.51","54,326,516.22","63,135,490.82"
