科目,2012-12-31,2013-12-31,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31
其他应收款,"816,281.38","1,660,218.19","4,446,455.41","4,455,384.99","7,743,933.37","4,224,870.50","5,690,961.96","5,792,923.94","4,559,296.47","5,195,549.04","10,824,022.81","906,093.96","3,785,115.96","2,645,274.34","765,847.42"
应付职工薪酬,"1,098,751.58","2,404,243.16","3,025,558.47","854,032.65","794,624.52","794,624.52","3,702,024.52","794,624.52","794,624.52","794,224.52","3,705,981.52","794,624.52","797,928.52","803,386.52","4,301,066.32"
应收关联公司款,,,,,,,,,,,,,,,
应交税费,"2,844,941.18","6,172,793.76","290,615.62","5,247,504.98","13,033,906.48","13,688,132.09","12,143,752.00","1,134,627.08","1,578,033.59","2,020,740.76","7,577,806.58","4,736,124.94","3,868,679.61","3,031,007.33","1,484,536.07"
应收利息,,,,,,,,,,,,,,,
应付利息,,,,"207,044.43",,,,,,,,,,,
应收股利,,,,,,,,,,,,,,,
应付股利,,,,,,,,,,,,,,,
存货,"104,604,502.55","106,358,970.22","137,871,914.74","143,787,983.08","167,076,590.23","159,660,439.68","160,844,709.36","157,711,175.42","162,291,636.52","158,629,404.54","152,346,273.14","143,875,347.19","174,506,325.12","182,402,528.55","192,223,433.24"
其他应付款,"1,118,167.03","1,000,000.00","1,000,000.00","1,000,000.00","1,000,000.00","1,000,000.00",,,,,,"3,479.00","18,717.00","21,092.00","151,656.81"
其中:消耗性生物资产,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,,,,,,,,,,
其他流动资产,,,,,,,,"22,261,110.42","89,437,427.40","204,857,653.46","321,324,191.91","341,485,008.20","280,702,763.18","430,613,619.98","311,822,951.84"
其他流动负债,,,,,,,,,,,,,,,
流动资产合计,"325,396,169.16","389,308,485.55","453,170,651.00","509,105,355.01","831,220,267.58","779,336,793.52","689,196,663.15","681,061,061.48","628,645,660.18","1,087,938,341.05","1,177,871,837.93","1,159,961,743.60","1,110,001,183.68","1,142,927,560.69","1,088,620,090.40"
流动负债合计,"211,519,293.86","216,140,739.06","201,292,582.13","245,975,261.03","233,567,888.33","214,732,756.04","129,556,887.13","134,484,325.55","150,048,627.48","152,153,902.26","215,309,676.07","152,247,200.22","124,982,814.58","120,658,087.96","111,325,716.24"
可供出售金融资产,"866,947.00","866,947.00",,,,,,,,,"32,000,000.00","32,000,000.00","56,000,000.00","56,000,000.00","80,000,000.00"
长期借款,,,,,,,,,,,,,,,
持有至到期投资,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,
长期股权投资,,,,,,,,,,,,,,,
专项应付款,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,"11,296,038.10"
预计负债,,,,,,,,,,,,,,,
固定资产,"129,286,367.68","122,308,056.28","124,784,328.49","122,962,979.01","129,981,460.40","146,937,304.06","185,423,513.40","288,578,469.87","274,897,937.68","269,503,390.01","369,022,220.35","389,067,955.00","417,121,420.11","436,713,056.44","439,788,369.32"
递延所得税负债,,,,,,,,,,,,,,,
在建工程,"1,936,390.19","1,899,274.91","13,241,669.66","30,966,838.08","58,728,611.67","97,803,049.84","92,681,151.05","56,283,171.62","143,915,242.36","170,472,632.73","88,774,125.20","74,899,568.49","50,128,560.09","25,935,245.02","56,787,920.54"
其他非流动负债,,,,,,,,,,,,,,,
工程物资,,,,,,,"1,484,128.70","512,961.97","1,531.64","198,411.92","528,166.39","639,248.62","449,888.90","80,931.64","110,142.39"
非流动负债合计,"429,166.61","379,166.57","329,166.53","316,666.52","304,166.51","1,978,666.50","279,166.49","1,161,166.48","1,103,941.48","1,046,716.48","989,491.48","1,512,266.49","1,445,041.50","4,407,756.62","4,267,040.51"
固定资产清理,,,,,,,,,,"44,742.42","699,853.57","338,365.73","334,830.76","405,877.33","418,099.42"
负债合计,"211,948,460.47","216,519,905.63","201,621,748.66","246,291,927.55","233,872,054.84","216,711,422.54","129,836,053.62","135,645,492.03","151,152,568.96","153,200,618.74","216,299,167.55","153,759,466.71","126,427,856.08","125,065,844.58","115,592,756.75"
生产性生物资产,,,,,,,,,,,,,,,
实收资本(或股本),"45,000,000.00","45,000,000.00","45,000,000.00","45,000,000.00","56,260,000.00","56,260,000.00","56,260,000.00","56,260,000.00","112,520,000.00","119,028,401.00","119,028,401.00","119,028,401.00","238,056,802.00","238,056,802.00","238,056,802.00"
油气资产,,,,,,,,,,,,,,,
资本公积,"109,829,665.47","109,829,665.47","109,829,665.47","109,829,665.47","432,518,578.47","432,518,578.47","432,518,578.47","432,518,578.47","376,258,578.47","802,749,805.84","802,749,805.84","802,749,805.84","683,721,404.84","683,721,404.84","683,721,404.84"
无形资产,"29,979,016.86","29,318,825.21","28,643,437.01","28,474,589.96","28,305,742.91","47,484,181.97","57,946,169.22","57,626,443.35","57,306,717.48","56,986,991.61","56,667,265.74","57,071,937.84","56,804,132.37","56,450,942.28","56,097,752.19"
盈余公积,"12,205,480.51","17,452,076.18","26,600,437.31","26,600,437.31","26,600,437.31","26,600,437.31","41,127,212.00","41,127,212.00","41,127,212.00","41,127,212.00","62,115,568.89","62,115,568.89","62,115,568.89","62,115,568.89","77,219,506.96"
开发支出,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,,,,,
未分配利润,"109,849,324.43","157,068,685.47","239,403,935.66","266,403,432.67","302,132,497.93","342,937,301.01","370,144,907.84","422,003,576.22","428,037,066.10","473,392,469.59","529,784,919.86","580,574,661.07","584,169,347.31","613,882,777.01","622,108,214.90"
长期待摊费用,,,,,,,,,,,,,,,
少数股东权益,,,,,,,,,,,,,,,
递延所得税资产,"1,368,039.99","2,168,743.80","2,615,700.94","2,615,700.94","3,147,485.99","3,466,409.94","3,155,126.41","3,492,750.43","4,328,336.19","4,353,997.43","4,414,393.96","4,249,084.23","3,650,963.21","4,328,783.92","3,580,273.09"
外币报表折算价差,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,
非正常经营项目收益调整,,,,,,,,,,,,,,,
非流动资产合计,"163,436,761.72","156,561,847.20","169,285,136.10","185,020,107.99","220,163,300.97","295,690,945.81","340,690,088.78","406,493,797.24","480,449,765.35","501,560,166.12","552,106,025.21","558,266,159.91","584,489,795.44","579,914,836.63","648,078,595.05"
所有者权益(或股东权益)合计,"276,884,470.41","329,350,427.12","420,834,038.44","447,833,535.45","817,511,513.71","858,316,316.79","900,050,698.31","951,909,366.69","957,942,856.57","1,436,297,888.43","1,513,678,695.59","1,564,468,436.80","1,568,063,123.04","1,597,776,552.74","1,621,105,928.70"
资产总计,"488,832,930.88","545,870,332.75","622,455,787.10","694,125,463.00","1,051,383,568.55","1,075,027,739.33","1,029,886,751.93","1,087,554,858.72","1,109,095,425.53","1,589,498,507.17","1,729,977,863.14","1,718,227,903.51","1,694,490,979.12","1,722,842,397.32","1,736,698,685.45"
负债和所有者(或股东权益)合计,"488,832,930.88","545,870,332.75","622,455,787.10","694,125,463.00","1,051,383,568.55","1,075,027,739.33","1,029,886,751.93","1,087,554,858.72","1,109,095,425.53","1,589,498,507.17","1,729,977,863.14","1,718,227,903.51","1,694,490,979.12","1,722,842,397.32","1,736,698,685.45"
