科目,2009年度,2010年度,2011年度,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
支付给职工以及为职工支付的现金,"22,459,011.43","27,405,314.13","41,298,322.06","28,362,318.27","36,612,413.18","46,253,543.09","25,922,804.88","34,968,706.91","43,937,844.89","54,537,429.34","25,104,474.14","35,767,406.65","46,814,895.29","59,297,501.90","28,951,055.57","41,223,475.10","54,143,533.39","70,422,473.05","29,662,506.40","49,843,653.08","67,800,219.48","156,883,276.89","56,068,620.96","95,923,468.60","140,848,187.26","187,596,677.93","68,109,792.34","116,313,611.60","164,743,008.92","220,428,068.42","82,447,803.18"
取得借款收到的现金,"40,000,000.00",,"60,000,000.00","30,000,000.00","30,000,000.00","30,000,000.00",,,,,,,,,,,,,,,,,"45,000,000.00","45,000,000.00","45,000,000.00","56,241,700.00","5,000,000.00","9,000,000.00","9,000,000.00","9,000,000.00","9,000,000.00"
支付的各项税费,"53,401,515.06","59,768,659.66","82,039,053.54","52,893,757.68","73,384,331.53","96,483,471.55","25,481,976.28","46,788,339.93","69,445,549.45","89,279,299.34","20,780,619.05","41,606,632.03","68,196,143.99","95,464,173.23","20,270,969.14","36,450,612.74","56,420,045.95","69,877,153.68","17,960,203.37","28,887,639.84","37,858,425.81","71,749,117.79","27,260,251.84","39,101,462.55","59,432,000.36","95,559,013.78","25,953,209.74","46,811,085.68","77,953,128.76","119,156,108.25","36,843,231.51"
收到其他与筹资活动有关的现金,,,,,,,,,,,,,,,"4,480,000.00","4,480,000.00","4,480,000.00","4,480,000.00","1,853.23","1,853.23","2,008,913.07",,"27,500,000.00","27,500,000.00","27,500,000.00","30,500,000.00",,,,,
支付其他与经营活动有关的现金,"40,458,604.87","36,512,325.71","58,298,023.76","27,717,324.30","48,002,658.01","65,009,112.31","18,542,740.55","39,642,761.79","56,741,260.00","74,991,893.98","14,738,196.99","30,450,520.60","43,033,691.75","58,373,372.84","16,719,861.42","30,611,214.92","45,171,653.39","68,444,808.33","15,404,199.86","32,248,528.36","46,046,222.08","68,502,305.37","21,934,941.22","72,536,626.86","97,628,995.94","105,060,367.62","28,219,909.43","73,642,715.45","106,706,243.26","153,643,599.72","27,491,968.70"
筹资活动现金流入小计,"40,000,000.00",,"60,000,000.00","30,000,000.00","527,184,000.00","527,184,000.00",,,,,,,,"22,400,000.00","4,585,000.00","4,585,000.00","4,585,000.00","4,585,000.00","491,853.23","24,971,853.23","26,978,913.07","39,970,000.00","72,500,000.00","72,500,000.00","74,200,000.00","93,441,700.00","5,000,000.00","9,000,000.00","14,000,000.00","14,000,000.00","9,000,000.00"
经营活动现金流出小计,"304,249,731.57","410,682,586.06","544,076,850.31","290,822,146.39","465,608,743.17","600,064,577.73","157,062,046.91","275,140,253.93","400,485,157.78","533,282,537.56","148,624,884.61","270,270,012.22","397,293,491.02","540,520,667.42","135,898,513.65","264,750,647.90","390,439,714.90","509,621,183.09","126,079,194.64","287,740,838.12","430,306,609.31","601,225,052.35","187,321,807.86","381,482,133.53","592,200,867.04","833,754,100.37","320,058,314.69","648,796,537.71","963,491,719.65","1,346,795,733.00","343,482,898.32"
偿还债务支付的现金,"70,000,000.00",,"314,600.00","60,000,000.00","90,000,000.00","90,157,300.00",,,,"157,300.00",,,,"157,300.00",,,,"157,300.00",,,,"157,300.00",,,"63,793.18","284,474.48","63,351.18","7,830,437.40","8,090,829.17","8,371,864.86","10,099,689.11"
经营活动产生的现金流量净额,"115,232,984.56","44,657,720.08","80,875,725.15","-23,329,623.13","-46,244,626.56","-15,894,582.73","22,509,392.60","105,513,721.01","154,588,286.20","228,340,086.48","-8,582,043.06","22,936,846.25","54,482,196.27","92,284,550.24","34,209,786.87","40,820,880.37","66,307,250.75","62,341,814.47","-1,286,544.62","22,090,299.90","45,929,821.70","9,004,940.00","26,703,992.28","3,932,744.27","59,081,354.46","110,997,596.83","-3,626,497.33","84,667,995.06","162,904,542.20","223,747,834.88","79,469,984.59"
分配股利、利润或偿还利息支付的现金,"45,996,055.00","5,713,920.00","30,960,116.67","1,351,349.99","1,503,841.66","1,557,641.66",,"37,319,755.23","40,100,000.00","40,141,517.30",,"45,206,412.72","48,120,000.00","48,156,326.40",,,"48,119,596.35","48,148,776.76",,"47,719,000.00","47,719,000.00","47,733,151.60",,"48,035,288.50","48,372,416.17","48,758,782.84","368,285.86","55,372,307.93","55,816,546.68","56,283,168.67","398,859.82"
收回投资收到的现金,"62,687,670.00",,,,,,,"140,001,100.00","540,201,100.00","1,386,021,446.00","515,000,000.00","1,100,683,993.95","1,571,993,677.48","1,980,235,108.99","362,300,000.00","708,000,000.00","1,095,199,999.93","1,543,119,999.93","326,600,000.00","874,593,313.68","1,261,803,313.68","1,792,895,540.87","469,100,000.00","1,146,729,999.92","1,523,289,999.92","1,923,886,449.80","393,332,636.76","900,229,885.16","1,241,269,885.16","1,768,982,798.22","321,130,150.32"
支付其他与筹资活动有关的现金,,,,,"704,035.40","3,654,035.40",,,"500,000.00","500,000.00",,,,"4,480,000.00",,,,,"2,007,059.84","2,007,059.84","2,007,059.84",,,"27,500,000.00","27,503,217.16","30,506,413.56",,,,"16,042.89","4,033.26"
取得投资收益收到的现金,"9,096,793.52","1,043,489.40",,,,,,"654,471.10","4,039,764.05","14,105,267.16","4,839,065.20","10,099,236.04","15,680,419.50","20,480,111.76","3,910,437.48","8,417,588.16","15,351,926.93","20,780,979.22","2,352,750.00","32,919,508.22","37,602,350.97","48,400,839.37","2,691,558.22","13,270,988.90","15,808,257.81","22,999,573.29","10,194,262.59","22,681,636.41","34,156,348.23","41,812,746.39","6,780,196.39"
筹资活动现金流出小计,"115,996,055.00","5,713,920.00","31,274,716.67","61,351,349.99","92,207,877.06","95,368,977.06",,"37,319,755.23","40,600,000.00","40,798,817.30",,"45,206,412.72","48,120,000.00","52,793,626.40",,,"48,119,596.35","48,306,076.76","2,007,059.84","49,726,059.84","49,726,059.84","47,890,451.60",,"75,535,288.50","75,939,426.51","79,549,670.88","431,637.04","63,202,745.33","63,907,375.85","64,671,076.42","10,502,582.19"
处置固定资产、无形资产和其他长期资产收回的现金净额,"1,732,150.00","742,520.78","472,913.85",,,,,,"100,000.00","380,000.00","270,000.00","342,000.00","387,000.00","583,000.00","55,000.00","142,660.89","294,988.89","615,006.71","9,744.00","10,248.42","888,398.48","994,939.75","68,132.00","78,585.60","102,096.60","110,673.83","105,918.92","318,310.79","311,561.48","817,881.18","7,678.60"
筹资活动产生的现金流量净额,"-75,996,055.00","-5,713,920.00","28,725,283.33","-31,351,349.99","434,976,122.94","431,815,022.94",,"-37,319,755.23","-40,600,000.00","-40,798,817.30",,"-45,206,412.72","-48,120,000.00","-30,393,626.40","4,585,000.00","4,585,000.00","-43,534,596.35","-43,721,076.76","-1,515,206.61","-24,754,206.61","-22,747,146.77","-7,920,451.60","72,500,000.00","-3,035,288.50","-1,739,426.51","13,892,029.12","4,568,362.96","-54,202,745.33","-49,907,375.85","-50,671,076.42","-1,502,582.19"
处置子公司及其他营业单位收到的现金净额,"223,683.14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
四、汇率变动对现金的影响,,-380.55,"82,433.33",-644.02,"-2,469.75","-2,782.86",-776.86,"-3,312.59","-3,428.32","-3,799.28",-256.71,770.56,"-13,848.86","-31,700.36","-7,154.45","-6,635.92","-8,901.67","-10,153.93","6,112.65","8,843.18","12,198.98","13,380.11","3,100.49","9,991.26","-41,382.15","486,792.49","-531,407.53","-1,262,639.54","4,691,457.66","1,261,555.26","-4,440,609.08"
收到其他与投资活动有关的现金,"223,550.00",,"460,000.00",,,"713,600.00",,,,,,,,,,,,,,,,,,,"1,220,389.63",,,,,,"835,750.00"
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"73,963,846.66","1,786,010.18","932,913.85",,,"713,600.00",,"140,655,571.10","544,340,864.05","1,400,506,713.16","520,109,065.20","1,111,125,229.99","1,588,061,096.98","2,001,298,220.75","366,265,437.48","716,560,249.05","1,110,846,915.75","1,564,515,985.86","328,962,494.00","907,523,070.32","1,300,294,063.13","1,842,291,319.99","471,859,690.22","1,160,079,574.42","1,540,420,743.96","1,946,996,696.92","403,632,818.27","923,229,832.36","1,275,737,794.87","1,811,613,425.79","328,753,775.31"
五、现金及现金等价物净增加额,"67,026,310.59","25,574,641.28","66,503,775.22","-58,471,547.70","380,905,634.29","394,490,470.29","-87,334,461.05","-537,937,830.56","-510,771,624.53","-584,044,196.87","-14,416,724.83","59,134,009.91","-3,879,062.44","-4,841,365.68","16,923,143.52","57,080,354.45","-5,351,915.69","-4,412,448.15","-2,193,768.77","4,602,144.84","21,219.90","-492,940.23","75,353,443.02","17,537,994.86","41,014,256.83","44,648,241.08","18,777,080.42","41,327,812.21","167,266,794.52","141,920,125.07","-25,389,139.95"
购建固定资产、无形资产和其他长期资产支付的现金,"24,654,145.63","11,499,319.43","44,112,580.44","3,789,930.56","7,823,392.34","22,140,787.06","2,843,076.79","19,308,134.85","40,264,626.46","67,885,233.93","4,943,190.26","10,821,314.17","14,887,396.83","32,306,711.50","12,188,826.38","17,147,589.05","23,611,034.17","28,727,467.79","5,960,624.19","11,165,862.03","17,167,717.22","24,318,970.81","3,813,339.97","7,876,025.59","33,154,031.93","37,331,873.28","3,216,195.99","10,841,472.38","17,626,466.40","32,767,906.62","5,243,708.58"
期初现金及现金等价物余额,"52,058,842.60","119,085,153.19","144,659,794.47","211,163,569.69","211,163,569.69","211,163,569.69","605,654,039.98","605,654,039.98","605,654,039.98","605,654,039.98","21,609,843.11","21,609,843.11","21,609,843.11","21,609,843.11","16,768,477.43","16,768,477.43","16,768,477.43","16,768,477.43","12,356,029.28","12,356,029.28","12,356,029.28","12,356,029.28","14,386,330.29","11,863,089.05","14,368,497.53","11,863,089.05","56,511,330.13","56,511,330.13","56,511,330.13","56,511,330.13","197,622,480.86"
投资支付的现金,"21,227,670.00",,,,,,"107,000,000.00","727,119,120.00","1,128,119,120.00","2,103,029,546.00","521,000,300.00","1,018,901,110.00","1,583,401,110.00","2,033,303,309.93","375,501,100.00","687,291,550.00","1,114,911,550.00","1,558,811,550.00","322,400,000.00","889,099,999.92","1,306,299,999.92","1,819,563,157.92","491,900,000.00","1,072,310,000.00","1,460,290,000.00","1,927,130,000.00","382,049,999.96","900,263,157.96","1,208,533,157.96","1,811,263,707.82","422,350,000.00"
期末现金及现金等价物余额,"119,085,153.19","144,659,794.47","211,163,569.69","152,692,021.99","592,069,203.98","605,654,039.98","518,319,578.93","67,716,209.42","94,882,415.45","21,609,843.11","7,193,118.28","80,743,853.02","17,730,780.67","16,768,477.43","33,691,620.95","73,848,831.88","11,416,561.74","12,356,029.28","10,162,260.51","16,958,174.12","12,377,249.18","11,863,089.05","89,739,773.31","29,401,083.91","55,382,754.36","56,511,330.13","75,288,410.55","97,839,142.34","223,778,124.65","198,431,455.20","172,233,340.91"
