科目,2007-12-31,2008-12-31,2009-12-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31
其他应收款,"2,199,164.00","2,953,508.50","1,302,207.53","3,874,317.67","3,443,950.03","1,235,373.43","2,440,579.68","1,854,664.28","2,230,709.63","1,286,664.85","1,955,200.32","4,106,205.34","4,824,521.44","4,134,516.19","5,797,684.10","6,531,190.20","7,292,026.37","5,044,831.22","6,198,104.22","5,592,790.08","5,598,024.88","9,154,492.83","11,462,347.09","10,564,793.07","16,561,007.18","9,236,736.62","12,556,219.86","14,605,320.60","17,172,520.09","4,912,091.49","13,721,865.06","13,190,322.17","13,923,195.97","6,492,308.49"
应付职工薪酬,"7,853,642.31","22,186,905.39","22,352,037.85","16,775,475.11","14,694,628.99","15,808,249.26","9,749,666.76","13,060,061.89","12,711,456.10","13,524,647.23","8,690,013.21","12,922,492.43","10,609,131.04","11,896,256.54","9,684,386.07","11,539,865.60","7,798,669.30","10,664,913.06","9,789,828.24","12,665,315.25","15,976,408.57","22,527,306.01","14,839,137.83","17,555,490.27","27,542,126.05","36,481,232.70","21,809,202.80","24,637,138.91","21,079,987.84","37,754,701.70","29,006,568.10","28,856,664.40","27,428,319.13","49,861,697.07"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"10,117,089.78","-2,048,459.98","3,441,950.13","7,152,304.60","3,413,705.89","4,217,836.69","3,534,311.61","5,873,962.08","5,980,494.99","4,730,843.44","5,499,449.51","3,289,609.78","5,340,736.02","434,693.53","1,238,769.37","-2,471,589.37","1,679,088.25","4,770,313.55","5,336,914.94","5,181,661.22","9,593,423.72","11,991,891.04","16,322,401.49","17,337,537.13","13,180,414.52","18,494,925.08","13,930,090.11","19,288,033.99","14,738,390.72","16,642,696.14","14,072,817.87","14,920,488.47","12,901,669.76","11,860,614.97"
应收利息,,,,,,"2,538,006.11","3,415,305.56","5,054,475.00","918,466.67","3,046,272.23","3,473,992.28","4,994,972.22","297,598.61","545,277.78","708,359.72","650,168.06","521,055.55","764,368.06","1,432,013.90","1,159,298.61","894,442.34","518,047.22","760,200.00","360,750.00","814,305.56","845,730.56","657,138.88","956,986.09","1,086,094.45","43,983.33","829,686.69","1,228,786.12","1,259,175.00","117,808.33"
应付利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收股利,,,"11,265.40","10,514.90","10,514.90","48,682.40","48,682.40","37,417.00","38,531.64","62,198.36","62,198.36","23,666.72","58,904.30","5,191,735.37","5,191,735.37","23,666.72","57,909.32","6,057,509.32","6,057,509.32","23,666.67","23,666.67","7,135,987.11","7,135,987.11","7,135,987.11","107,926.51","7,855,333.11","7,855,333.11","7,855,333.11","3,070,035.03","7,210,841.85","7,210,841.85","2,230,808.31","2,230,808.31","2,360,210.31"
应付股利,"10,380,000.00",,,,,,,,,,,"6,988,004.88",,,,"6,908,004.88","2,542,652.67",,,"11,076,564.30","4,192,014.30","7,139,800.00","5,804,650.00","12,989,928.05","10,733,763.55","5,505,812.50","3,400,000.00","11,662,917.60","7,088,779.36","2,500,000.00","2,500,000.00","2,500,000.00","2,500,000.00",
存货,"12,683,178.54","19,985,433.41","24,470,986.78","16,954,165.71","20,062,189.64","26,550,780.26","61,307,201.70","76,722,384.94","80,137,482.14","86,569,866.34","101,095,453.59","148,854,066.13","144,022,886.80","137,638,678.43","153,338,050.26","160,781,857.72","171,951,796.35","210,831,513.62","220,657,749.90","216,372,706.10","221,196,653.27","330,021,931.42","335,649,106.38","294,237,865.79","283,786,831.55","297,541,894.28","293,107,432.51","274,590,504.54","309,339,831.95","282,769,166.95","303,752,279.69","304,597,629.40","338,760,501.17","358,039,200.18"
其他应付款,"7,184,730.53","5,852,141.36","5,006,563.15","4,167,020.24","6,994,675.36","3,352,233.64","3,683,469.58","14,045,001.36","8,387,667.82","5,879,857.95","5,972,535.02","41,413,671.30","17,778,831.14","14,866,869.28","14,358,992.41","15,114,679.56","17,047,757.39","10,766,233.35","12,990,793.85","15,916,401.60","11,238,842.66","24,626,264.16","20,456,921.86","33,809,966.38","37,132,892.32","22,395,806.81","20,830,561.81","21,226,882.45","18,140,991.45","14,295,279.91","14,795,879.51","15,724,253.48","18,966,095.30","41,381,182.25"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他流动资产,,,,,,,"788,282.66","1,883,687.50","1,054,365.95","1,356,393.50","741,446.76","1,323,507.36","895,055.79","1,324,026.16","687,846.40","1,184,638.63","684,708.76","9,884,069.21","6,557,114.86","5,592,768.63","6,316,464.13","11,674,466.69","11,748,861.83","6,569,639.84","3,659,025.50","7,685,805.16","3,239,496.31","5,078,650.09","5,479,764.31","9,783,934.75","8,243,914.37","6,710,162.46","4,616,399.23","10,848,423.03"
其他流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
流动资产合计,"127,165,390.25","139,826,710.66","184,033,497.46","196,564,323.80","611,479,644.75","612,333,889.54","642,188,081.34","691,620,236.63","696,121,499.32","679,762,722.92","658,556,787.24","690,729,748.96","647,784,200.33","624,656,914.80","628,598,938.63","654,748,582.08","684,116,776.21","696,936,049.61","685,898,623.97","727,543,412.36","729,116,159.37","1,064,868,617.57","1,046,786,907.63","1,106,157,374.28","1,122,153,229.74","1,166,094,167.63","1,095,969,617.88","1,194,197,339.09","1,263,193,086.10","1,259,841,300.28","1,294,641,141.15","1,385,557,405.49","1,451,055,909.72","1,529,858,103.76"
流动负债合计,"150,347,326.05","151,806,489.39","144,681,978.37","136,233,857.52","83,956,932.87","79,510,879.95","101,399,134.79","144,178,538.69","132,653,812.60","119,103,008.18","112,352,140.99","205,028,549.61","171,033,851.93","166,900,950.98","171,403,921.41","209,255,485.08","234,248,949.83","248,557,388.66","239,658,600.67","275,360,169.72","267,644,453.14","373,575,302.63","352,895,071.73","384,874,746.17","390,120,042.37","428,230,887.36","366,490,857.24","433,913,602.29","464,023,460.09","462,383,822.43","491,482,487.72","528,907,612.56","570,028,151.63","621,579,699.33"
可供出售金融资产,"1,256,211.00",,,,,,,,,,,,,,,,,,,,,"4,000,000.00","4,000,000.00","4,000,000.00","4,000,000.00","4,000,000.00","4,000,000.00","4,000,000.00","4,000,000.00","4,000,000.00","4,000,000.00","4,000,000.00","4,000,000.00","4,000,000.00"
长期借款,,,"10,000,000.00","10,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期股权投资,"35,891,269.66","41,636,144.69","43,019,547.43","40,404,425.82","42,625,159.23","44,265,239.03","46,583,163.24","50,199,624.89","51,102,419.41","53,194,003.40","55,315,328.03","58,199,860.49","58,587,882.61","56,396,972.31","59,430,064.55","63,135,713.03","64,742,320.65","62,606,198.11","65,691,405.96","70,701,174.22","73,633,725.96","74,444,987.05","78,815,947.92","79,188,947.90","82,983,383.62","78,855,647.31","81,859,797.30","79,322,671.17","80,009,147.34","81,519,379.85","84,541,338.03","85,655,051.26","87,957,294.34","94,903,863.25"
专项应付款,"10,844,500.00","11,289,360.00","6,430,000.00","6,678,056.20","7,567,315.78","745,729.06","379,269.33",,"1,863,635.74","635,409.00","1,825,915.86","93,128.88","1,316,360.12","1,616,920.65","605,491.99","365,306.04","1,481,645.87","-1,432,153.17","-1,772,213.99","-152,510.78","-1,736,070.77","113,740.92","1,897,907.25","-1,190,555.41","-4,744,919.99","-5,357,228.25","-7,945,674.64","230,574.84","-2,783,554.92","-3,821,376.69","-5,560,851.17","12,963,500.43","-5,784,785.73","-6,559,819.81"
投资性房地产,"1,103,540.99","1,061,992.55",,,,,,,,,"465,211.24","460,017.67","454,824.10","449,630.53","444,436.96","439,243.39","434,049.82","428,856.25","423,662.68",,,"5,691,232.17","5,630,709.48","5,969,612.79","5,903,896.52","5,838,180.24","5,772,463.97","5,706,747.69","5,641,031.42","6,434,307.31","6,358,321.77","6,293,653.20","6,228,984.63","6,164,316.06"
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"93,024,128.34","109,339,559.06","110,842,582.41","110,126,181.83","110,597,055.72","110,253,084.04","113,809,717.59","113,138,619.46","114,592,155.24","135,191,419.78","134,048,314.30","166,556,578.47","170,109,049.53","173,539,725.09","174,978,836.17","173,511,691.06","182,070,070.76","195,299,238.05","191,816,162.43","188,780,471.96","232,768,794.73","280,315,888.47","278,711,713.32","274,415,297.02","271,509,150.21","420,782,765.06","426,142,204.29","425,071,135.82","413,277,970.01","448,637,552.25","452,769,179.83","446,898,679.94","440,629,414.13","439,590,817.68"
递延所得税负债,"38,431.65",,,,,,"4,168,278.46","4,033,689.89","3,899,101.31","3,752,454.25","3,617,865.67","6,166,877.29","5,941,875.56","5,707,783.83","5,482,790.57","5,249,192.79","5,019,938.60","4,848,929.22","4,633,814.34","4,418,699.46","4,203,584.57","4,005,142.10","3,791,623.97","3,578,105.83","3,364,587.70","3,227,448.41","3,034,303.14","2,841,157.86","2,648,012.60","2,489,062.60","2,304,466.15","2,119,869.69","1,935,273.25","1,750,676.79"
在建工程,"10,651,225.50","87,545.55",,"1,351,537.64","630,022.94","11,684,725.00","12,214,725.00","13,757,389.32","16,742,953.86","1,457,646.37","12,886,169.42","25,393,155.00","47,710,883.62","76,678,119.13","81,817,437.44","101,038,786.54","105,576,805.00","112,115,280.43","129,100,578.92","132,309,208.21","96,186,491.01","108,649,815.06","120,645,858.42","135,304,371.22","146,415,802.80","11,115,959.01","21,660,146.51","29,768,847.36","29,795,884.66","9,216,773.43","9,224,971.63","9,445,192.23","9,699,463.20","14,068,740.93"
其他非流动负债,"8,892,327.75","16,135,338.06","28,370,875.81","28,313,098.81","28,284,210.31","28,255,321.81","28,226,433.31","28,197,544.81","28,168,656.31","28,133,980.75","28,096,411.66","28,058,842.57","28,021,273.48","27,983,704.39","27,946,135.30","27,908,566.21","27,870,997.12","27,833,428.03","27,795,858.94","27,758,289.85","27,720,720.76",,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"19,775,259.40","27,424,698.06","44,800,875.81","44,991,155.01","35,851,526.09","29,001,050.87","32,773,981.10","32,231,234.70","33,931,393.36","32,521,844.00","33,540,193.19","34,318,848.74","35,279,509.16","35,308,408.87","34,034,417.86","33,523,065.04","34,372,581.59","31,250,204.08","30,657,459.29","32,024,478.53","30,188,234.56","32,682,034.69","34,215,113.80","32,875,563.91","29,070,112.11","28,423,095.47","23,603,934.72","30,849,469.83","27,604,625.72","28,370,284.86","26,408,644.84","42,390,830.89","23,420,379.20","22,448,225.63"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"170,122,585.45","179,231,187.45","189,482,854.18","181,225,012.53","119,808,458.96","108,511,930.82","134,173,115.89","176,409,773.39","166,585,205.96","151,624,852.18","145,892,334.18","239,347,398.35","206,313,361.09","202,209,359.85","205,438,339.27","242,778,550.12","268,621,531.42","279,807,592.74","270,316,059.96","307,384,648.25","297,832,687.70","406,257,337.32","387,110,185.53","417,750,310.08","419,190,154.48","456,653,982.83","390,094,791.96","464,763,072.12","491,628,085.81","490,754,107.29","517,891,132.56","571,298,443.45","593,448,530.83","644,027,924.96"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"60,000,000.00","60,000,000.00","60,000,000.00","60,000,000.00","80,000,000.00","80,000,000.00","80,000,000.00","120,000,000.00","120,000,000.00","120,000,000.00","120,000,000.00","120,000,000.00","120,000,000.00","120,000,000.00","120,000,000.00","156,000,000.00","156,000,000.00","156,000,000.00","156,000,000.00","156,000,000.00","156,000,000.00","201,969,402.00","201,969,402.00","262,560,222.00","262,560,222.00","262,560,222.00","262,560,222.00","393,840,333.00","393,840,333.00","393,840,333.00","393,840,333.00","590,760,499.00","590,760,499.00","590,760,499.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"14,576,688.40","15,234,587.77","26,854,587.77","26,854,587.77","476,884,340.27","482,984,340.27","482,984,340.27","482,984,340.27","482,984,340.27","482,984,340.27","482,984,340.27","482,984,340.27","482,984,340.27","482,877,066.43","482,877,066.43","484,323,999.36","484,323,999.36","489,103,931.85","489,103,931.85","492,690,216.10","492,690,216.10","580,079,878.89","580,079,878.89","519,489,058.89","519,489,058.89","523,063,861.22","523,063,861.22","391,783,750.22","391,783,750.22","391,697,902.80","391,697,902.80","194,777,736.80","194,777,736.80","202,249,336.44"
无形资产,"15,559,895.30","23,248,223.74","22,789,995.41","22,560,881.27","22,446,324.20","22,331,767.13","49,391,726.18","48,379,911.95","47,368,097.68","60,980,306.99","73,329,127.75","84,726,575.25","83,271,089.50","82,068,968.91","80,506,709.01","80,242,519.20","78,680,259.30","76,871,161.96","75,358,793.13","74,316,600.37","72,828,479.35","82,873,615.29","81,200,091.81","79,675,952.02","78,064,167.73","85,230,498.15","83,695,816.47","82,141,135.90","80,586,455.34","79,272,387.06","77,788,533.30","76,303,890.21","74,826,566.61","73,765,722.08"
盈余公积,"19,005,764.84","33,385,041.84","37,259,709.63","52,758,380.78","52,758,380.78","57,839,682.26","57,839,682.26","68,002,285.22","68,002,285.22","73,803,303.06","73,803,303.06","85,405,338.75","85,405,338.75","89,619,774.30","89,619,774.30","98,048,645.40","98,048,645.40","101,408,685.71","101,408,685.71","108,128,766.33","108,128,766.33","135,606,557.70","135,606,557.70","140,741,526.73","140,741,526.73","142,411,500.81","142,411,500.81","145,751,448.97","145,751,448.97","148,171,361.98","148,171,361.98","153,011,188.00","153,011,188.00","161,914,259.14"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,"3,202,546.58","3,202,546.58","3,202,546.58","3,202,546.58","3,202,546.58","30,239,649.76","30,239,649.76","30,239,649.76","30,239,649.76","30,239,649.76","30,239,649.76","30,239,649.76","30,239,649.76","30,239,649.76","30,239,649.76","30,239,649.76","30,239,649.76","30,239,649.76","30,239,649.76","30,239,649.76","30,239,649.76","30,239,649.76","30,239,649.76","30,239,649.76","30,239,649.76","30,239,649.76","30,239,649.76","30,239,649.76"
未分配利润,"21,459,612.74","28,875,094.79","48,760,886.37","51,934,868.59","60,268,489.58","73,357,837.85","83,122,165.95","41,539,897.95","55,774,694.41","69,111,084.79","79,389,527.80","73,955,209.68","86,783,511.50","91,576,232.82","100,803,538.11","61,571,051.81","74,315,014.72","81,741,055.79","91,479,181.40","85,570,017.76","100,594,639.16","252,363,176.84","263,938,745.62","291,436,960.40","314,136,631.21","335,782,840.34","348,192,170.02","372,733,728.05","396,372,431.97","412,053,215.85","428,924,948.18","458,421,807.06","490,584,966.99","508,063,761.16"
长期待摊费用,,,,,,,"78,538.07","75,664.73","72,791.39","69,918.05","67,044.71","118,431.75","109,297.62","100,163.49","91,029.36","207,095.23","72,761.10","63,626.97","54,492.84","45,358.71","38,311.31","408,338.78","383,460.44","358,582.10","333,703.76","705,352.98","665,077.95","640,914.99","608,130.44","578,310.06","554,417.94","839,682.97","2,109,847.28","3,469,638.31"
少数股东权益,,,,,,,"31,426,541.53","33,546,897.49","37,987,008.20","38,130,460.12","37,705,481.94","57,448,672.72","59,469,371.16","60,839,908.60","60,484,936.58","64,089,875.69","67,729,331.66","69,450,858.31","73,449,119.28","77,603,136.42","83,523,971.11","84,665,156.38","87,337,825.89","93,653,198.88","96,655,358.23","96,241,951.97","97,379,470.70","96,061,705.00","101,108,402.24","104,318,142.45","100,725,906.87","98,833,646.03","106,877,078.35","110,686,334.73"
递延所得税资产,"512,990.39","1,525,735.60","1,672,415.24","1,765,499.31","1,941,462.75","1,825,086.46","2,077,347.90","2,109,200.76","2,131,070.58","1,795,476.33","1,904,457.98","2,716,942.42","2,689,045.70","2,992,197.98","3,116,552.81","3,248,842.09","3,105,829.96","2,952,063.26","3,173,608.51","3,440,909.27","3,958,668.91","3,868,947.66","4,047,839.53","4,573,200.54","5,421,678.05","7,276,661.19","7,121,764.74","7,391,780.48","6,679,282.04","6,983,918.51","7,427,283.15","7,386,677.44","7,525,644.75","5,663,598.86"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,674,352.70","7,269,616.67","8,046,305.68","8,750,093.39","9,720,532.58"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"157,999,261.18","176,899,201.19","178,324,540.49","176,208,525.87","178,240,024.84","190,359,901.66","227,357,764.56","230,862,957.69","235,212,034.74","255,891,317.50","281,218,200.01","368,411,210.81","393,171,722.44","422,465,427.20","430,624,716.06","452,063,540.30","464,921,746.35","480,576,074.79","495,858,354.23","499,833,372.50","509,654,121.03","590,492,474.24","603,675,270.68","613,725,613.35","624,871,432.45","644,044,713.70","661,156,920.99","664,282,883.17","650,837,551.01","674,556,630.93","680,173,312.08","675,108,782.69","671,966,958.09","681,586,879.51"
所有者权益(或股东权益)合计,"115,042,065.98","137,494,724.40","172,875,183.77","191,547,837.14","669,911,210.63","694,181,860.38","735,372,730.01","746,073,420.93","764,748,328.10","784,029,188.24","793,882,653.07","819,793,561.42","834,642,561.68","844,912,982.15","853,785,315.42","864,033,572.26","880,416,991.14","897,704,531.66","911,440,918.24","919,992,136.61","940,937,592.70","1,249,103,754.49","1,263,351,992.78","1,302,132,677.55","1,327,834,507.71","1,353,484,898.50","1,367,031,746.91","1,393,717,150.14","1,422,402,551.30","1,443,643,823.92","1,456,923,320.67","1,489,367,744.73","1,529,574,336.98","1,567,417,058.31"
资产总计,"285,164,651.43","316,725,911.85","362,358,037.95","372,772,849.67","789,719,669.59","802,693,791.20","869,545,845.90","922,483,194.32","931,333,534.06","935,654,040.42","939,774,987.25","1,059,140,959.77","1,040,955,922.77","1,047,122,342.00","1,059,223,654.69","1,106,812,122.38","1,149,038,522.56","1,177,512,124.40","1,181,756,978.20","1,227,376,784.86","1,238,770,280.40","1,655,361,091.81","1,650,462,178.31","1,719,882,987.63","1,747,024,662.19","1,810,138,881.33","1,757,126,538.87","1,858,480,222.26","1,914,030,637.11","1,934,397,931.21","1,974,814,453.23","2,060,666,188.18","2,123,022,867.81","2,211,444,983.27"
负债和所有者(或股东权益)合计,"285,164,651.43","316,725,911.85","362,358,037.95","372,772,849.67","789,719,669.59","802,693,791.20","869,545,845.90","922,483,194.32","931,333,534.06","935,654,040.42","939,774,987.25","1,059,140,959.77","1,040,955,922.77","1,047,122,342.00","1,059,223,654.69","1,106,812,122.38","1,149,038,522.56","1,177,512,124.40","1,181,756,978.20","1,227,376,784.86","1,238,770,280.40","1,655,361,091.81","1,650,462,178.31","1,719,882,987.63","1,747,024,662.19","1,810,138,881.33","1,757,126,538.87","1,858,480,222.26","1,914,030,637.11","1,934,397,931.21","1,974,814,453.23","2,060,666,188.18","2,123,022,867.81","2,211,444,983.27"
