科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31
货币资金,"518,130,770.52","428,620,450.09","524,216,565.26","555,649,909.46","417,065,471.08","584,527,936.81","634,816,597.60","560,744,939.39","678,418,073.44","987,589,575.79","795,704,976.14","1,157,096,238.65","1,353,080,287.71","748,395,614.04","966,764,613.48","942,371,175.47","782,460,607.22","1,121,611,644.87","1,997,494,429.41","854,257,105.09","611,581,925.47","1,160,841,049.80","838,059,867.87","1,163,691,950.81","1,182,245,160.43","1,791,907,633.49","1,214,538,790.28","1,740,129,336.61","1,837,366,490.33","2,541,501,669.49","2,424,972,133.66","3,132,739,399.92","3,347,022,465.97","2,276,520,605.70","1,772,978,964.99","1,335,887,391.15","2,722,109,122.54","3,075,724,100.56","2,433,451,634.35","990,161,741.46","635,647,757.70","1,316,719,993.93","1,004,886,218.16","2,836,957,414.70"
短期借款,"300,000,000.00","300,000,000.00",,"1,300,000,000.00","1,000,000,000.00","100,000,000.00","1,100,000,000.00","648,000,000.00","648,000,000.00","648,000,000.00",,,,,"1,000,000,000.00","600,000,000.00",,,,,"50,000,000.00",,"800,000,000.00","800,000,000.00","700,000,000.00","700,000,000.00",,,,,,,,,,,,,,,,"200,000,000.00","1,550,000,000.00","1,400,000,000.00"
交易性金融资产,,,,,,,,,,,,,,,,,,,,"10,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,"1,000,000,000.00",,"500,000,000.00","500,000,000.00","500,000,000.00","1,200,000,000.00","1,500,000,000.00","1,500,000,000.00","1,500,000,000.00",,"1,000,000,000.00","1,500,000,000.00","1,500,000,000.00","2,500,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,,,"5,186,568.50","3,278,844.50","1,130,024.50",,,,,,"5,908,085.50","25,024,048.04","21,824,585.04",,,,,,,,,,,,,,,"4,000,000.00","6,000,000.00","6,000,000.00","6,000,000.00","9,462,869.70","6,000,000.00","2,000,000.00","2,000,000.00",,,,,,,,,"60,478,799.73"
应付票据,"315,901,716.75","42,000,000.00","36,014,200.00","9,000,000.00","10,000,000.00","10,000,000.00",,"70,645,647.12","335,690,521.99","355,791,992.03","20,101,470.04",,,,,"22,000,000.00","22,000,000.00",,,"23,700,000.00","23,700,000.00","23,700,000.00","23,700,000.00","14,100,000.00","14,100,000.00","14,100,000.00",,"23,600,000.00","23,600,000.00","23,600,000.00",,"23,200,000.00","23,200,000.00","23,200,000.00","23,200,000.00","12,000,000.00","12,000,000.00","12,000,000.00","12,200,000.00","12,200,000.00","9,600,000.00","9,600,000.00","9,600,000.00","9,600,000.00"
应收账款,"1,073,022,134.87","1,109,824,187.96","886,297,091.66","679,050,446.42","890,822,850.31","1,073,049,325.95","1,137,584,933.76","961,883,320.84","1,220,123,832.44","1,254,550,102.36","1,077,178,655.57","946,518,215.45","1,053,166,512.00","1,030,411,698.44","718,693,001.22","805,453,239.04","1,031,457,526.11","856,237,975.25","924,797,371.15","699,689,778.28","934,291,876.63","737,544,843.07","879,473,988.23","627,287,789.86","939,769,184.10","743,825,344.80","830,179,814.29","578,314,837.77","910,700,869.08","668,684,210.66","847,188,540.98","657,734,435.68","1,051,645,933.64","688,787,023.71","833,397,874.95","591,686,519.65","937,887,932.20","633,462,110.35","862,282,289.28","772,783,112.00","1,148,185,399.71","767,650,066.66","957,439,060.87","821,335,742.15"
应付账款,"58,649,315.05","59,232,904.58","72,690,559.85","67,153,227.27","62,679,757.61","36,177,889.15","42,390,132.85","43,801,957.67","52,751,301.18","48,567,331.55","50,825,756.91","55,554,751.17","41,232,994.98","48,163,506.40","59,348,361.06","73,808,991.74","65,941,653.89","74,240,533.41","79,766,409.10","85,580,845.53","106,586,211.24","88,187,624.35","87,761,366.63","105,774,414.66","101,462,729.80","111,193,763.77","117,638,516.80","98,905,573.69","83,218,371.49","79,883,495.67","100,539,121.03","88,337,080.93","97,794,367.78","101,793,374.17","88,634,379.73","106,953,285.39","102,649,492.12","93,135,256.24","83,226,110.90","194,831,056.12","173,662,547.78","188,795,380.18","202,766,663.59","261,819,016.86"
预付款项,"10,234,498.30","9,592,951.28","11,160,659.41","8,290,509.26","36,069,940.04","13,896,841.51","23,090,283.57","12,556,542.60","5,087,726.64","16,186,170.96","25,610,066.00","13,556,784.66","16,233,683.93","20,633,777.02","28,180,963.90","17,563,470.30","30,905,745.30","19,933,393.85","25,914,171.54","33,584,281.12","36,667,831.25","34,683,501.85","43,323,370.77","14,017,867.99","31,679,433.44","29,625,321.34","27,754,208.42","14,263,174.66","16,483,774.45","25,055,899.58","22,286,359.08","15,375,992.20","23,499,405.57","30,674,316.08","25,022,952.01","12,079,665.87","18,920,265.15","21,153,564.08","28,768,696.75","21,977,628.92","42,307,780.67","43,650,890.14","38,458,532.09","10,881,245.12"
预收款项,"36,663,309.14","29,647,416.11","32,835,950.68","30,035,852.82","43,706,039.70","49,653,685.79","49,461,663.18","33,134,452.06","40,429,012.16","39,255,820.45","39,181,717.95","31,763,044.20","47,534,893.48","46,071,666.55","51,633,203.62","72,286,219.61","76,325,683.97","54,626,219.30","48,874,331.14","61,972,630.72","73,897,607.19","78,517,451.13","74,905,045.89","91,722,954.47","96,190,779.85","92,511,997.06","97,999,845.38","89,540,232.61","96,558,331.40","86,641,348.00","85,435,857.31","101,905,325.66","86,707,075.69","79,468,974.65","96,344,297.11","73,920,243.93","75,003,066.41","66,027,433.19","81,046,523.20","31,954,973.08","42,908,969.41","44,237,263.98","37,403,728.62","33,207,575.51"
