科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
货币资金,"4,467,625.38","2,942,497.59","1,861,488.21","2,424,831.17","8,056,676.72","3,597,765.85","3,855,136.97","6,009,603.45","5,560,386.88","3,451,168.37","2,693,746.23","3,425,846.65","4,431,082.31","3,458,203.94","4,718,543.95","3,104,278.19","4,828,674.72","2,233,728.81","1,434,822.61","12,374,582.48","12,208,408.93","2,547,675.25","1,976,304.67","15,194,668.69","19,114,810.09","17,568,928.80","6,746,544.21","6,835,685.46","9,297,529.66","6,691,402.14","10,880,996.11","22,550,289.54","23,500,825.97","23,354,872.95","11,991,590.81","19,782,392.26","13,489,352.86","11,825,290.70","11,592,142.99","27,210,248.01","20,723,591.92","10,108,175.91","6,730,011.76","9,681,607.16","11,557,919.84","10,751,658.64"
短期借款,"16,098,222.40","16,098,222.40",,,,,,,,,,,,,,"1,000,000.00","1,000,000.00","1,000,000.00","1,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付票据,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收账款,"1,204,483.88","1,188,371.56","1,111,077.42","2,612,739.71","2,837,221.88","4,676,855.04","3,529,487.18","3,437,875.15","4,080,434.35","3,433,389.43","2,687,386.66","6,254,566.72","7,031,476.44","8,035,144.75","5,738,448.87","5,273,407.83","7,035,369.37","5,970,379.63","877,036.73","1,174,352.45","2,189,350.34","1,534,733.83","1,716,104.84","2,523,510.68","3,553,474.48","3,171,262.36","3,045,431.40","3,509,377.76","3,887,997.04","3,479,148.05","3,040,766.20","2,632,379.02","3,036,257.02","456,843.54","499,628.08","460,197.28","723,728.21","531,683.28","497,733.21","690,444.72","1,035,621.97","337,187.05","372,921.04","594,130.89","625,380.05","266,236.51"
应付账款,"3,316,561.66","3,143,199.75","4,049,648.23","2,300,798.98","2,851,137.04","2,732,639.76","3,466,779.99","1,919,594.13","2,144,190.73","2,107,484.60","2,214,498.83","1,698,454.68","2,548,970.34","2,105,814.23","2,093,386.63","1,523,437.56","2,151,014.10","1,964,997.86","2,118,534.18","3,872,102.24","2,943,538.56","2,113,382.09","2,113,754.37","1,981,833.63","2,154,027.10","2,149,146.05","2,194,593.98","2,171,955.96","2,333,569.51","2,209,188.28","2,434,243.11","2,390,345.19","2,603,804.64","2,120,545.16","2,260,060.53","2,415,602.37","2,433,426.20","2,267,968.68","2,220,253.46","1,967,565.51","1,788,421.84","2,042,988.73","2,387,427.84","2,161,172.26","1,834,116.05","1,651,770.31"
预付款项,,,"890,353.38","39,263.00",,"87,300.00","86,464.00","66,120.00","60,320.00","303,405.30","466,221.50","1,324,440.00","2,350,217.00","1,741,004.68","1,219,939.12","411,098.56","605,942.00","1,104,521.11","1,168,496.49","376,368.53","147,757.81","196,959.03","430,105.23","86,579.35","163,525.84","163,547.45","205,129.84","201,053.21","104,208.03","134,694.62","170,694.57","40,778.52","20,666.47","38,026.00","128,106.08","42,358.16","26,129.24","114,467.44","147,971.35","58,783.23","24,993.93","38,660.36","407,179.10","49,530.21","38,688.64","43,206.84"
预收款项,,,,"2,180,295.18",,"1,304,492.41",,"2,316,405.01",,,,"3,721,351.62",,"2,017,897.22","2,187,248.57","3,091,887.24","2,229,641.44","1,559,566.52","2,184,871.56","3,646,722.01","1,710,881.91","1,219,616.45","1,527,319.77","2,031,429.61","1,875,760.03","1,403,553.93","1,522,386.86","1,599,994.81","1,540,049.11","1,216,013.54","1,573,406.38","1,360,245.91","1,027,502.43","1,179,821.60","1,404,260.70","1,153,854.95","1,253,071.39","952,186.37","1,010,616.49","1,894,524.28","1,654,524.62","1,246,924.32","1,347,587.23","1,271,174.12","1,176,584.99","1,057,513.07"
