科目,2008-12-31,2009-12-31,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,"222,500.00","209,150.00","195,800.00","182,450.00","169,100.00","155,750.00","142,400.00","129,050.00","115,700.00","102,350.00","84,550.00","75,650.00","62,300.00","53,400.00",,"17,800.00","4,450.00","4,450.00",,,,,
长期股权投资,"170,000.00",,,,,,,,,,,,,,,"16,000,000.00","16,000,000.00","25,495,847.98","35,664,191.21","35,196,024.57","44,406,941.49","79,667,247.26","98,897,968.25","148,899,240.78","146,655,233.04","163,378,930.07","159,972,979.39","158,026,145.25","153,592,819.83","148,570,830.23","141,791,810.29","145,424,891.43","139,423,627.05"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"3,308,787.70","5,353,918.59","5,716,737.38","5,358,267.85","5,035,185.10","4,964,694.67","5,066,233.98","6,169,761.16","80,896,248.06","133,501,939.60","180,876,529.42","180,423,328.25","177,549,547.43","176,115,289.08","193,465,411.64",,"189,236,172.10","211,042,923.97","209,956,218.12","207,299,087.48","204,073,827.70","203,660,861.04","203,723,411.02","201,596,613.58","197,945,769.59","194,015,484.65","193,597,399.26","189,648,640.22","185,498,479.44","182,550,268.94","193,561,500.67","193,323,034.70","205,402,741.29"
递延所得税负债,,,,,,,,,,,,,,,,,,,"327,145.60","327,145.60","327,145.60","327,145.60","250,983.67","250,983.67","214,056.61","7,522,582.57","8,912,996.68","10,518,909.29","12,700,016.99","14,227,422.35","16,484,705.91","16,098,600.61","19,107,448.60"
在建工程,"995,266.08","21,358,760.05","67,402,909.08",,"79,250,165.83","101,458,506.45","111,733,378.62","129,717,558.66","67,896,997.31","54,907,919.88","24,945,646.35","25,015,646.35","26,510,515.27","30,049,958.50","17,005,808.58","190,668,090.78","20,020,634.76","3,268,763.60","2,433,073.36","3,082,390.12","6,156,853.92","2,428,464.89","1,573,814.08","1,573,814.08","1,848,682.01","2,924,194.48","3,580,965.53","3,429,883.37","3,146,443.31","47,165,728.46","48,550,211.82","48,765,409.83","57,760,008.58"
其他非流动负债,"13,685,914.17","39,405,878.50","40,136,706.62","41,260,847.00","39,867,350.18","45,136,444.56","46,469,670.30","56,594,399.55","55,385,650.00","59,371,026.08","54,435,892.38","52,478,636.06","50,158,765.18","48,070,380.59","46,313,065.46","44,801,890.94","43,292,908.59","41,555,546.40","57,182,951.43","14,006,150.00","14,006,150.00","14,006,150.00","8,664,383.91","8,664,383.91","8,664,383.91","8,664,383.91","4,353,871.88","4,353,871.88",,,,,
工程物资,,,,"67,917,674.09",,,,,,,,,,,,"19,317,259.38",,,,,,,,,,,,,,,,,
非流动负债合计,"13,685,914.17","39,405,878.50","49,136,706.62","50,260,847.00","48,867,350.18","48,836,444.56","46,469,670.30","56,594,399.55","55,385,650.00","59,371,026.08","54,658,392.38","52,687,786.06","50,354,565.18","48,252,830.59","46,482,165.46","44,957,640.94","43,435,308.59","41,684,596.40","57,625,797.03","56,209,827.48","55,180,591.91","54,350,861.45","49,992,734.78","48,425,840.23","50,587,255.71","56,078,447.73","50,810,862.65","50,868,641.32","47,143,293.20","49,663,464.62","208,817,265.91","206,563,351.96","221,194,159.85"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"24,807,749.32","45,344,839.19","91,029,069.14","86,164,517.04","93,229,749.97","73,091,272.76","63,270,988.38","79,227,270.25","87,715,878.47","101,879,206.52","87,883,584.38","76,068,904.04","76,347,750.90","73,372,188.09","74,361,124.22","66,741,965.78","61,740,184.00","71,331,097.27","87,924,847.51","78,704,527.37","84,403,452.25","123,216,988.43","186,406,295.91","190,862,327.31","299,121,370.17","322,430,214.40","201,519,929.52","161,128,794.39","172,237,518.29","184,275,581.67","505,245,300.09","485,115,111.20","585,322,627.40"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"31,628,000.00","41,800,000.00","45,800,000.00","45,800,000.00","61,100,000.00","61,100,000.00","61,100,000.00","61,100,000.00","122,200,000.00","122,200,000.00","122,200,000.00","122,200,000.00","122,200,000.00","122,200,000.00","123,445,000.00","123,445,000.00","123,445,000.00","123,445,000.00","123,595,000.00","123,497,500.00","246,995,000.00","246,995,000.00","246,995,000.00","246,768,126.00","246,768,126.00","265,798,829.00","265,798,829.00","265,753,829.00","265,155,701.00","265,155,701.00","265,155,701.00","265,155,701.00","265,155,701.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"1,039,773.75","16,339,816.75","48,339,816.75","48,339,816.75","280,301,574.02","280,301,574.02","280,301,574.02","280,301,574.02","219,201,574.02","219,201,574.02","219,201,574.02","219,201,574.02","219,201,574.02","219,201,574.02","233,848,324.02","235,367,824.02","236,887,324.02","238,507,424.02","243,415,036.85","243,260,128.34","120,377,074.86","121,615,296.48","112,826,870.98","110,813,200.90","112,481,933.23","830,886,415.82","827,694,263.72","827,472,188.72","833,376,675.19","832,299,806.76","591,872,875.20","589,829,898.84","572,778,953.75"
无形资产,"27,200,366.73","38,818,944.79","35,753,365.33","34,985,162.41","34,433,829.10","33,610,166.04","33,521,784.91","36,051,011.05","34,840,480.13","34,055,675.14","33,568,618.93","32,761,605.98","31,916,889.23","31,113,321.95","39,111,329.19","38,114,183.41","37,208,605.37","47,937,738.53","47,294,023.82","46,638,836.14","57,282,981.28","55,748,322.79","58,019,021.29","56,220,565.30","54,476,502.49","52,709,370.42","50,985,979.46","49,177,242.17","47,728,876.06","45,902,370.81","51,790,434.14","49,895,349.38","48,190,624.62"
盈余公积,"434,452.21","1,876,144.38","5,110,250.34","6,558,816.97","5,110,250.34","5,110,250.34","10,498,985.89","10,498,985.89","10,498,985.89","10,498,985.89","14,037,413.32","14,037,413.32","14,037,413.32","14,037,413.32","18,083,316.54","18,083,316.54","18,083,316.54","18,083,316.54","22,630,288.45","22,630,288.45","22,630,288.45","22,630,288.45","29,157,945.40","29,157,945.40","30,781,779.08","29,704,910.65","34,156,720.08","34,156,720.08","34,156,720.08","35,233,588.51","35,707,563.98","35,707,563.98","35,707,563.98"
开发支出,"3,997,191.86","588,266.61","2,287,774.74","2,563,834.39","2,881,594.97","3,729,562.70","6,354,639.64","6,107,086.03","7,630,815.45","8,612,657.77","10,219,338.43","11,894,634.63","13,589,726.88","17,148,487.29","18,088,879.04","19,217,717.83","20,519,660.32","21,320,153.70","22,437,633.61","22,637,070.70","12,343,553.73","14,277,825.13","17,738,806.31","19,050,226.45","20,857,793.60","22,174,128.70","23,689,204.85","24,616,606.48","25,046,457.99","26,238,549.85","62,205,893.78","68,771,679.25","74,987,394.32"
减:库存股,,,,,,,,,,,,,,,,,,,"14,006,150.00","14,006,150.00","14,006,150.00","14,006,150.00","8,664,383.91","8,664,383.91","8,664,383.91","8,664,383.91","4,353,871.88","4,353,871.88",,,,,
商誉,,,,,,,,,,,,,,,,,,,,,,"15,494,939.83","16,828,825.41","38,036,264.29","45,682,117.77","568,553,146.47","568,652,378.16","568,652,378.16","568,652,378.16","568,652,378.16","568,652,378.16","568,652,378.16","569,305,972.11"
未分配利润,"3,910,069.82","16,885,299.38","45,992,253.07","46,865,450.88","58,002,421.47","66,894,280.67","81,026,038.50","93,386,680.38","86,256,263.84","93,146,021.91","99,244,062.35","106,904,020.49","102,050,838.87","111,524,057.72","123,552,053.27","131,915,038.12","127,234,145.67","139,624,903.00","156,763,728.46","165,780,328.94","161,479,874.28","175,485,463.74","201,262,114.30","209,603,554.66","215,078,107.96","230,386,199.35","261,634,411.76","273,405,287.54","266,120,144.54","290,713,917.64","278,414,711.67","285,905,242.34","243,492,836.90"
长期待摊费用,"2,793,612.79","3,048,136.01","2,471,819.82","2,196,545.04","1,962,241.73","1,686,945.65","1,435,473.39","1,485,211.89","1,671,433.79","1,418,008.36","1,113,843.21","823,260.70","531,789.06","412,070.24","5,172,664.45","6,461,702.41","6,223,034.00","7,486,932.13","7,038,223.69","6,895,020.54","6,559,509.06","7,051,203.24","8,866,010.58","13,127,106.61","12,570,298.10","11,866,619.64","11,209,636.40","11,265,370.93","11,582,769.56","11,183,345.51","20,464,969.42","19,895,137.03","34,751,252.81"
少数股东权益,,,,,,,,,,,,,,,,,,,,"35,933,334.81","35,066,081.49","38,939,633.04","39,572,515.36","42,259,682.18","48,715,728.66","48,057,629.45","47,027,275.04","49,598,903.39","39,492,533.07","38,910,754.01","47,775,304.05","11,928,543.42","7,842,192.84"
递延所得税资产,"1,635,584.38","2,316,863.32","4,753,573.11","5,851,395.53","6,370,620.64","7,425,962.07","8,250,716.89","8,250,695.80","9,591,053.02","9,591,836.30","6,822,440.98","6,755,430.02","6,794,236.44","6,558,763.33","7,018,780.77","7,001,071.01","7,111,485.24","6,582,292.44","5,659,491.16","6,344,695.60","6,314,353.84","6,357,715.52","6,643,018.91","9,299,950.31","8,416,021.75","14,501,904.31","13,726,068.52","15,468,039.76","17,922,847.09","16,981,637.20","17,980,695.58","16,714,094.11","35,422,107.83"
外币报表折算价差,,"51,765.20","-250,304.24","-328,396.48","-420,764.00","-552,478.12","-133,619.36","-133,574.81","-557,525.25","-538,495.11","-577,460.20","-597,427.75","-675,324.56","-696,707.67","-771,625.79","-691,285.26","-688,548.09","-748,842.60",,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,,"3,727,010.34","2,334,700.00","9,743,306.00","3,099,030.06","5,072,600.00",,"120,000,000.00",,"41,720,795.74","41,720,795.74","41,720,796.74","4,948,624.50","20,247,337.71","74,372,472.08","29,267,932.32"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"40,100,809.54","71,484,889.37","118,386,179.46","118,872,879.31","129,933,637.37","152,875,837.58","166,362,227.43","187,781,324.59","202,527,027.76","242,088,037.05","257,546,417.32","257,673,905.93","256,892,704.31","261,397,890.39","279,862,873.67","296,780,024.82","296,319,591.79","323,134,652.35","334,209,865.31","330,427,825.15","346,881,327.02","387,785,609.76","417,363,475.85","537,803,781.40","658,452,418.35","1,092,123,778.74","1,145,135,407.31","1,139,525,102.08","1,132,411,868.18","1,129,913,733.66","1,190,245,231.57","1,257,714,445.97","1,271,811,660.93"
所有者权益(或股东权益)合计,"37,012,295.78","76,953,025.71","144,992,015.92","147,235,688.12","404,093,481.83","412,853,626.91","432,792,979.05","445,153,665.48","437,599,298.50","444,508,086.71","454,105,589.49","461,745,580.08","456,814,501.65","466,266,337.39","498,157,068.04","508,119,893.42","504,961,238.14","518,911,800.96","531,612,233.06","576,401,575.12","571,798,675.40","591,061,603.50","620,617,397.19","629,495,549.27","644,834,133.27","1,395,219,381.52","1,435,172,665.67","1,448,555,871.00","1,441,174,758.73","1,465,064,655.76","1,212,921,354.32","1,176,272,523.94","1,120,285,777.78"
资产总计,"61,820,045.10","122,297,864.90","236,021,085.06","233,400,205.16","497,323,231.80","485,944,899.67","496,063,967.43","524,380,935.73","525,315,176.97","546,387,293.23","541,989,173.87","537,814,484.12","533,162,252.55","539,638,525.48","572,518,192.26","574,861,859.20","566,701,422.14","590,242,898.23","619,537,080.57","655,106,102.49","656,202,127.65","714,278,591.93","807,023,693.10","820,357,876.58","943,955,503.44","1,717,649,595.92","1,636,692,595.19","1,609,684,665.39","1,613,412,277.02","1,649,340,237.43","1,718,166,654.41","1,661,387,635.14","1,705,608,405.18"
负债和所有者(或股东权益)合计,"61,820,045.10","122,297,864.90","236,021,085.06","233,400,205.16","497,323,231.80","485,944,899.67","496,063,967.43","524,380,935.73","525,315,176.97","546,387,293.23","541,989,173.87","537,814,484.12","533,162,252.55","539,638,525.48","572,518,192.26","574,861,859.20","566,701,422.14","590,242,898.23","619,537,080.57","655,106,102.49","656,202,127.65","714,278,591.93","807,023,693.10","820,357,876.58","943,955,503.44","1,717,649,595.92","1,636,692,595.19","1,609,684,665.39","1,613,412,277.02","1,649,340,237.43","1,718,166,654.41","1,661,387,635.14","1,705,608,405.18"
