科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31
货币资金,"296,461,260.73","53,799,881.72","51,715,307.86","41,432,970.36","40,276,383.26","33,244,784.02","58,675,964.54","18,244,180.60","79,282,263.30","569,814,854.00","535,482,242.32","367,828,284.13","238,975,631.51","268,551,647.24","275,150,122.20","221,386,818.84","219,184,739.10","170,078,608.65","90,529,410.55","113,063,361.68","448,347,146.07","191,568,582.62","148,912,366.57","214,110,988.88","86,669,702.28","98,936,825.30","158,009,698.75","149,520,302.80","99,767,281.44","127,822,800.32","118,344,279.32","102,426,241.24","117,385,433.50","94,001,939.32","165,186,029.00","179,832,109.47","230,922,456.99","234,293,167.26","729,480,590.39","336,248,876.16","282,526,953.88","338,151,270.53","153,397,531.04","292,985,618.20"
短期借款,"122,183,543.34","258,636,793.34","242,580,543.34","251,130,000.00","230,130,000.00","260,130,000.00","239,000,000.00","269,000,000.00","296,700,000.00","281,700,000.00","356,700,000.00","446,700,000.00","255,000,000.00","254,000,000.00","204,000,000.00","225,000,000.00","225,000,000.00","231,000,000.00","226,000,000.00","280,000,000.00","351,000,000.00","271,000,000.00","311,000,000.00","381,000,000.00","340,000,000.00","380,000,000.00","300,000,000.00","300,000,000.00","230,000,000.00","410,000,000.00","380,000,000.00","409,990,000.00","498,803,728.69","318,813,728.69","438,813,728.69","488,813,728.69","430,000,000.00","430,000,000.00","80,000,000.00","80,000,000.00","169,000,000.00","339,000,000.00","339,000,000.00","360,000,000.00"
交易性金融资产,,,"3,046,800.00","2,969,400.00","200,000.00","200,229.94","209,164.86","1,016,128.58","1,000,350.00","1,003,551.12","1,458,134.92",,"1,000,000.00","944,500.00",,,,,,,,,,,,,,"10,079,078.43","5,179,439.32","10,254,225.18","10,360,500.91","8,170,262.30","8,256,118.25","6,297,998.93","4,004,424.36",,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,,"3,938,000.00","2,960,000.00","8,974,170.19","6,259,500.00","1,531,400.00","9,218,101.30","10,208,751.22","9,513,424.54","15,523,703.79","11,809,303.20","3,877,749.53","13,814,367.50","16,949,316.97","18,910,602.34","19,328,954.05","18,460,436.00","23,851,472.51","24,603,815.40","26,777,462.80","13,638,556.58","7,131,359.00","3,488,925.33","4,040,000.00","2,378,200.00","1,769,504.00","12,265,000.00","23,365,000.00","9,246,525.71","35,105,946.60","32,358,000.00","7,690,635.43","7,383,470.50","11,789,039.00","7,250,000.00","3,200,000.00","800,000.00","2,400,000.00",,"16,690,000.00","12,520,424.50","28,888,820.98","62,912,682.39","177,226,324.62"
应付票据,,"15,000,000.00","5,000,000.00","3,600,000.00","10,000,000.00","5,000,000.00","10,000,000.00","10,000,000.00","54,000,000.00","151,416,900.00","137,006,900.00","58,790,000.00","52,552,880.50","39,552,880.50","13,150,000.00","37,930,000.00","103,051,202.85","72,271,202.85",,"49,800,000.00","50,000,000.00",,,,"20,000,000.00","20,000,000.00","54,000,000.00","37,100,000.00","24,100,000.00","15,000,000.00","3,000,000.00","5,900,000.00","7,000,000.00","7,000,000.00","16,000,000.00","13,000,000.00","2,000,000.00","17,800,000.00","2,000,000.00",,"30,000,000.00","30,000,000.00","30,000,000.00","30,000,000.00"
应收账款,"28,907,214.53","42,965,601.70","34,545,058.28","41,469,093.88","42,230,669.97","52,602,750.06","20,014,734.31","13,933,186.21","16,824,157.44","18,837,796.86","14,131,257.95","12,256,304.83","16,826,831.01","17,311,523.89","24,676,071.39","18,725,822.01","30,113,289.36","27,804,089.62","22,506,858.76","14,331,890.28","17,930,864.97","10,261,890.13","12,153,242.09","12,809,007.29","11,733,142.29","9,908,139.47","8,949,075.49","12,235,455.77","11,893,087.77","24,613,192.77","16,174,752.73","8,237,190.41","5,219,704.73","34,954,715.40","28,374,038.14","28,123,458.11","26,315,413.29","28,717,161.04","26,080,285.57","16,241,293.62","34,779,502.90","35,695,821.44","17,117,371.55","12,443,046.33"
应付账款,"24,963,074.89","59,509,260.35","30,845,905.47","37,104,111.07","24,777,660.90","32,388,817.46","25,299,270.93","23,785,452.33","21,199,101.47","15,984,959.15","19,414,106.80","118,562,718.37","99,867,037.79","113,460,042.63","115,703,206.17","163,976,462.98","175,514,860.37","189,329,987.54","221,617,200.41","333,659,203.62","345,741,590.57","283,598,905.99","259,687,318.09","216,274,777.72","261,622,973.65","262,212,371.41","253,065,891.50","261,258,706.68","289,073,058.71","255,690,728.68","235,337,001.14","195,053,832.84","250,139,748.26","200,271,831.18","140,180,840.79","161,623,738.40","176,887,404.38","190,072,564.66","244,397,193.33","192,505,393.83","205,448,675.83","225,155,912.32","284,974,476.74","310,910,215.03"
预付款项,"75,198.24","20,628,671.08","8,795,896.10","16,690,026.94","15,091,072.35","19,963,348.50","13,076,223.38","9,822,615.98","9,816,891.00","667,822,918.06","646,038,604.06","512,190,430.24","496,591,876.62","420,332,415.34","424,528,191.39","291,834,637.40","306,573,471.00","221,518,524.63","195,071,963.01","55,625,650.15","93,276,546.63","93,320,517.67","103,341,479.81","97,021,381.19","114,825,842.57","120,249,114.66","115,176,816.63","47,791,787.59","71,894,741.02","84,843,880.57","91,116,590.50","56,262,395.67","110,741,073.86","174,957,934.97","199,498,385.82","32,576,129.84","42,805,148.34","86,239,753.85","155,266,813.46","22,358,273.87","69,854,029.36","50,818,678.46","112,769,745.59","24,013,420.35"
预收款项,"14,200,558.85","8,995,107.60","17,534,449.69","5,576,042.54","7,340,375.42","6,898,398.69","4,865,067.94","2,596,104.51","8,177,444.46","4,147,113.45","4,296,653.24","3,363,960.40","11,455,318.13","13,672,688.98","13,635,835.64","215,915,614.37","214,267,758.13","215,030,665.12","227,430,293.90","246,419,796.33","395,867,766.10","399,479,243.75","298,371,720.84","209,833,725.02","207,858,726.22","223,950,365.39","245,089,494.89","176,738,731.56","190,075,305.34","239,141,378.57","257,234,393.35","96,576,372.47","122,778,811.32","71,813,441.12","78,482,030.70","8,460,745.64","14,865,333.43","20,723,150.60","27,399,990.55","23,168,128.21","17,215,465.92","49,839,245.03","57,041,035.82","73,144,444.34"
