科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
销售商品、提供劳务收到的现金,"3,963,378.83","12,393,394.81","20,561,843.71","37,261,617.94","1,869,314.78","8,396,592.64","6,866,403.30","14,527,077.23","587,705.07","568,242.50","2,649,239.77","3,676,478.22","85,946.00","85,946.00","85,946.00","155,411.91",,,,"37,569.15","9,960,755.75","16,007,396.88","42,422,671.88","49,090,737.83","23,678,290.00","57,555,527.25","58,475,527.25","81,772,024.25","27,416,136.50","146,438,925.33","241,709,501.38","357,262,540.53","107,352,203.28","189,634,113.39","286,449,387.85","503,681,565.84","162,907,577.28","308,422,608.97","537,284,393.38","802,651,311.66","139,214,771.07","333,402,626.68","578,232,232.67","839,855,674.35","180,327,556.10","403,959,213.15","643,129,518.12","917,929,120.96","183,343,039.34"
取得子公司及其他营业单位支付的现金净额,,,,,,,,,,,,,,,,,,,,,,,"11,282,520.96","11,282,520.96",,,,,,,,,,,,"254,352,743.29",,,,,,,,"108,905,000.00",,"44,562,988.58","45,723,421.02","45,792,920.38",
收到的税费返还,,"114,113.62","388,540.97","2,757,989.14","52,161.06","138,982.17","93,423.44","472,120.86",,,,,,,,,,,"257,895.06","257,895.06",,,,,,,,,,,,,,,,"200,777.81","977,275.35","132,434.07","951,649.01","3,392,806.73","200,157.58","1,115,724.65","2,062,838.66","2,345,887.20","1,890,637.87","4,485,973.11","5,942,691.70","8,917,945.69","362,913.63"
支付其他与投资活动有关的现金,,,,"12,506,532.82","99,612.02","39,737.02","161,117.51",,,,,,,,,,,,"60,779.95",,,,,,,,,,,,"117,000,000.00","134,000,000.00","17,500,000.00","66,100,000.00","70,300,000.00","318,000,000.00","62,000,000.00","303,350,000.00","229,632,158.82","482,007,607.15","30,000,000.00","90,080,800.00","112,308,350.00",,"57,049,422.52",,,,
收到其他与经营活动有关的现金,"211,590.52","2,235,872.14","6,840,207.90","14,598,970.48","1,462,209.39","8,061,033.21","43,533,512.34","50,867,586.16","396,828.80","1,492,975.62","873,197.31","823,898.73","334,536.15","496,475.55","674,071.62","735,594.22","324,597.49","389,448.49","716,096.35","641,980.50","133,352.54","272,756.29","395,925.73","871,815.74","106,997.53","337,860.50","835,550.13","897,944.16","673,350.07","122,559,828.77","6,156,653.95","46,600,375.74","5,907,760.50","36,455,790.87","36,482,913.25","69,265,934.18","11,850,034.42","42,740,988.13","307,505,064.53","37,865,000.90","10,832,117.75","19,772,228.67","36,729,302.59","74,577,397.23","14,383,819.87","38,263,180.19","56,217,941.07","63,200,622.64","12,178,334.67"
投资活动现金流出小计,"28,510.00","10,210.00","283,410.00","14,424,289.40","622,088.02","9,098,538.02","8,785,948.51","2,640,237.33","48,500.00","48,000.00","58,500.00","48,000.00","68,000.00","68,000.00","68,000.00",,,,"121,259.95","289,704.00",,,"12,069,569.92","102,663,131.92","308,852.00","1,504,724.40","1,726,079.40","91,130,959.32","236,030.98","2,177,515.51","120,290,304.51","138,312,156.51","59,376,400.00","114,947,653.00","200,197,057.90","628,455,245.28","113,746,583.65","497,353,475.68","1,081,890,464.17","1,028,796,474.06","58,290,347.80","254,333,959.95","352,716,021.03","425,616,781.61","59,489,784.57","186,965,638.12","258,438,194.37","279,758,022.55","19,036,200.00"
经营活动现金流入小计,"4,174,969.35","14,743,380.57","27,790,592.58","54,618,577.56","3,383,685.23","16,596,608.02","50,493,339.08","65,866,784.25","984,533.87","2,061,218.12","3,522,437.08","4,500,376.95","420,482.15","582,421.55","760,017.62","891,006.13","324,597.49","389,448.49","973,991.41","937,444.71","10,094,108.29","16,280,153.17","42,818,597.61","49,962,553.57","23,785,287.53","57,893,387.75","59,311,077.38","82,669,968.41","28,089,486.57","268,998,754.10","247,866,155.33","403,862,916.27","113,259,963.78","226,089,904.26","322,932,301.10","573,148,277.83","175,734,887.05","351,296,031.17","845,741,106.92","843,909,119.29","150,247,046.40","354,290,580.00","617,024,373.92","916,778,958.78","196,602,013.84","446,708,366.45","705,290,150.89","990,047,689.29","195,884,287.64"
投资活动产生的现金流量净额,"1,586,636.00","1,434,516.58","4,175,615.80","-9,324,442.94","-218,073.77","-5,080,343.31","2,968,820.74","15,553,256.58","4,580,842.59","4,910,280.00","5,174,820.63","55,321,279.02","2,842,000.00","3,282,000.00","10,658,547.09","16,720,196.29",,"100,000.00","423,359.91","31,480,645.29",,"15,000,000.00","2,930,430.08","-87,472,324.45","-308,852.00","-1,504,724.40","92,175,728.82","2,828,848.90","-236,030.98","121,232,038.24","120,136,249.24","102,244,397.24","-29,811,874.98","-104,787,379.02","-177,553,292.68","-425,399,113.85","-19,239,495.98","-496,139,313.40","-805,437,920.38","-839,348,730.74","-58,198,083.98","-238,016,427.54","-271,271,692.02","-172,800,530.21","-53,428,087.51","-163,535,861.74","-234,950,817.99","-135,341,416.71","21,843,330.50"
购买商品、接受劳务支付的现金,"850,892.64","6,460,764.32","10,915,408.16","25,542,827.90","999,499.99","2,434,808.43","4,147,544.51","15,228,873.24","470,565.80","491,519.65","1,596,672.82","1,126,893.47",,,,"16,936,042.34",,"1,903,821.42","1,903,821.42","1,930,405.88",,"346,118.82","2,474,008.84","10,725,560.71","21,168,385.69","35,693,687.98","45,628,533.38","58,986,250.62","13,698,471.64","74,366,738.34","110,254,438.91","162,823,949.79","40,124,213.93","71,697,574.57","111,805,297.72","247,015,547.51","83,398,043.48","141,598,490.83","232,875,228.65","272,865,409.51","61,370,631.37","144,984,468.80","237,140,074.15","303,853,644.52","101,680,443.70","181,730,918.31","251,566,817.75","357,454,473.91","81,886,615.65"
吸收投资收到的现金,,,,,,,,,,,,,,,,,,,,,,,"4,410,000.00","4,410,000.00",,,,,,,,"3,000,000.00",,,"569,299,676.92","569,299,676.92",,,,,,,,"12,000,000.00",,,,,
