科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
销售商品、提供劳务收到的现金,"153,988,713.60","314,659,518.17","492,441,954.99","778,900,491.73","168,290,209.02","373,422,376.12","580,206,856.73","863,351,784.51","211,584,850.91","408,518,630.73","615,872,681.95","892,743,514.11","186,288,860.88","406,824,903.24","613,024,483.21","840,702,503.77","145,917,658.87","368,521,451.93","610,081,607.45","895,438,217.68","184,183,974.83","408,666,956.90","636,525,404.00","916,945,996.61","222,366,145.51","463,768,735.95","659,921,747.36","939,873,987.48","217,040,465.86","437,893,577.96","676,898,226.97","961,791,734.14","206,232,836.86","460,981,829.37","705,619,950.00","1,026,375,973.05","244,843,655.42","498,119,308.92","778,809,178.28","7,898,403,639.91","2,045,729,927.27","4,706,711,778.85","7,457,294,728.29","11,071,693,380.83","2,982,009,747.64"
取得子公司及其他营业单位支付的现金净额,,,,,,,,"7,829,076.66",,,,,,,,,,,"22,357,572.00","17,357,572.00","11,628,000.00","6,828,000.00","6,828,000.00","6,310,896.62",,,,,,,,,,,,,,,,,,,,,
收到的税费返还,"2,644,912.43","11,256,581.71","21,131,909.90","28,557,047.06","7,391,960.95","23,212,993.19","35,283,939.64","35,108,867.95","7,022,871.98","12,494,517.97","23,807,008.00","35,463,253.05","8,701,213.44","14,788,599.79","31,775,668.46","47,887,394.47","16,802,080.44","18,460,129.17","31,175,290.01","48,844,130.80","19,038,688.93","38,427,859.36","47,580,838.15","63,249,571.23","14,917,062.04","31,720,713.11","51,590,745.77","60,921,971.59","19,264,383.58","31,315,125.86","50,068,695.48","59,661,394.08","19,029,507.15","27,629,626.82","42,272,404.45","54,921,918.38","22,550,281.04","34,930,819.20","54,823,490.12","1,858,506.90","11,266,611.52",,,,
支付其他与投资活动有关的现金,,,,"900,000.00",,,,,,,,,,,,,,,,,,,,"21,476,402.00",,,,,,,,,,,,,,"25,500,000.00","25,500,000.00","8,456,400,000.00","1,290,000,000.00","3,210,000,000.00","5,080,000,000.00","6,540,000,000.00","1,980,000,000.00"
收到其他与经营活动有关的现金,"1,022,992.52","3,586,092.25","12,400,433.90","26,736,169.18","815,714.49","2,342,308.00","6,408,456.25","13,822,974.54","5,589,616.51","12,582,872.32","7,997,254.20","17,740,831.97","927,860.44","4,165,685.40","6,244,719.40","32,174,429.39","2,255,673.54","6,994,263.54","27,491,850.24","14,891,746.37","1,033,039.48","5,236,394.00","6,261,856.72","15,500,461.78","1,444,267.58","9,498,440.54","11,919,646.70","24,459,488.13","4,939,921.53","6,216,217.18","9,350,920.36","20,187,327.27","270,724.98","4,574,521.61","7,373,912.73","16,264,452.72","247,102.99","4,978,643.85","4,763,645.68","580,390,905.54","427,589,300.76","134,365,188.33","294,521,578.30","457,737,901.50","159,311,676.82"
投资活动现金流出小计,"10,203,905.79","82,188,549.63","140,194,194.29","189,090,884.53","43,721,756.93","65,633,415.41","102,007,200.88","109,913,532.74","17,283,083.39","34,937,592.38","49,116,291.51","54,665,719.03","32,414,605.58","56,601,235.98","87,238,252.39","110,934,506.37","12,465,814.22","13,132,155.52","39,452,272.12","85,415,159.11","31,039,681.87","58,270,920.43","81,877,737.70","129,438,921.17","12,296,821.20","25,886,618.00","40,341,902.45","57,572,473.92","16,184,913.13","50,555,254.96","62,282,594.42","107,298,136.26","11,028,659.77","24,409,095.62","44,013,876.32","71,130,227.71","132,164,335.53","310,916,952.00","329,734,907.94","10,292,261,793.52","1,627,114,693.26","3,985,091,646.90","6,149,846,730.88","8,199,188,250.15","2,678,794,808.56"
经营活动现金流入小计,"157,656,618.55","329,502,192.13","525,974,298.79","834,193,707.97","176,497,884.46","398,977,677.31","621,899,252.62","912,283,627.00","224,197,339.40","433,596,021.02","647,676,944.15","945,947,599.13","195,917,934.76","425,779,188.43","651,044,871.07","920,764,327.63","164,975,412.85","393,975,844.64","668,748,747.70","959,174,094.85","204,255,703.24","452,331,210.26","690,368,098.87","995,696,029.62","238,727,475.13","504,987,889.60","723,432,139.83","1,025,255,447.20","241,244,770.97","475,424,921.00","736,317,842.81","1,041,640,455.49","225,533,068.99","493,185,977.80","755,266,267.18","1,097,562,344.15","267,641,039.45","538,028,771.97","838,396,314.08","8,480,653,052.35","2,484,585,839.55","4,841,076,967.18","7,751,816,306.59","11,529,431,282.33","3,141,321,424.46"
投资活动产生的现金流量净额,"-10,203,905.79","-81,395,520.09","-138,993,848.15","-187,008,503.21","-42,976,842.26","-64,300,861.39","-98,904,989.48","-102,829,789.65","-16,687,503.20","-34,158,871.19","-47,930,114.52","-49,824,176.57","-31,701,709.51","-55,560,332.99","-44,823,384.67","-74,203,819.24","-11,597,954.99","-9,474,799.06","-35,049,417.46","-19,334,552.62","100,114,868.75","128,656,063.81","144,300,366.52","144,084,382.82","-11,900,055.23","-23,479,263.67","-37,900,976.12","-53,352,682.75","1,620,086.87","37,934,745.04","26,207,405.58","-14,094,282.13","-11,021,659.77","-24,156,995.62","-43,697,276.32","-69,006,723.75","-132,164,335.53","-281,103,095.37","-299,738,791.76","-2,744,330,175.13","252,758,336.55","-504,687,624.35","-799,016,927.16","-1,512,430,008.54","-783,391,178.37"
购买商品、接受劳务支付的现金,"119,492,564.40","217,782,270.10","369,869,753.47","557,573,051.21","136,714,949.53","310,753,148.19","439,557,711.98","621,918,835.70","122,234,021.81","237,053,344.03","399,233,361.70","617,127,916.38","138,057,439.15","307,684,035.51","451,835,997.61","663,451,459.73","101,512,855.89","246,805,850.26","425,486,521.32","660,648,172.06","164,404,452.07","308,632,118.47","442,921,416.79","549,095,310.25","149,075,763.58","262,398,782.75","417,480,117.61","579,746,304.74","150,834,115.24","275,677,203.89","431,308,205.94","586,289,867.35","141,339,481.55","269,386,765.13","421,536,845.65","594,699,451.71","161,954,947.64","304,107,829.56","452,745,430.62","4,842,212,979.77","1,468,163,405.90","3,018,528,842.52","4,828,415,406.43","6,781,518,015.02","2,082,570,538.16"
吸收投资收到的现金,"164,740,000.00","164,740,000.00","164,740,000.00","167,056,198.87",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"897,443,663.47",,"23,891,488.13","23,891,488.13","56,558,338.13","7,663,100.00"
