科目,2008-12-31,2009-12-31,2010-12-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
应交税费,"-72,602,805.25","-52,523,302.94","1,012,725.94","763,620.99","-12,494,815.39","-24,033,481.30","-1,039,295.11","-50,323,648.14","-90,134,789.19","-73,859,658.36","-117,855,502.02","-108,167,494.86","-94,906,478.54","23,508,626.73","20,287,634.01","14,055,901.29","10,409,736.45","4,583,182.12","6,932,057.67","3,222,575.19","2,360,730.41","9,659,570.70","2,279,627.28","33,580,709.90","33,427,082.30","355,281,356.22","155,116,095.04","225,067,844.92","410,351,040.66","442,797,450.43","290,338,738.08","322,847,832.45"
应收利息,,,,,,,,,,,,,,,,,,,,,,,,,,"11,007,671.54","10,908,162.62","10,285,086.88","272,322.70","7,724,320.55","8,468,483.99","1,797,755.84"
应付利息,,,,,,"4,190,077.83","6,576,631.06","7,293,049.62","2,176,087.06","1,896,196.44","1,979,273.59","5,479,230.45","1,982,010.66","18,913,215.76","28,340,939.78","44,896,368.11","4,778,769.11","26,530,100.90","45,294,230.62","55,703,130.68","10,999,707.82","50,270,575.08","54,313,997.08","35,790,992.08","35,790,992.08","25,160,217.93","17,051,401.59","15,737,231.03","20,825,564.27","24,634,564.90","19,396,947.82","10,167,171.87"
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,,,,,,,,"22,050,000.00",,,,"22,050,000.00","11,264,571.50","11,264,571.50","11,264,571.50","11,264,571.50","11,264,571.50","11,264,571.50","11,264,571.50","11,264,571.50","11,264,571.50","56,000,000.00",,"422,544,694.65","94,250,000.00","38,500,000.00",,"113,750,000.00"
存货,"2,055,291,788.71","2,564,614,818.02","2,183,089,281.52","2,230,910,995.97","2,231,956,143.59","2,052,715,180.31","1,941,113,986.35","1,548,059,137.45","2,003,461,559.32","2,116,406,677.14","2,153,446,508.69","2,138,289,515.68","1,940,460,527.52","2,121,973,227.89","1,546,031,512.66","2,195,887,647.76","2,353,929,258.90","2,423,560,088.80","2,635,706,885.49","2,737,853,316.80","2,226,915,987.79","716,774,517.51","777,408,540.10",,,"767,162,831.84","545,687,061.69","626,159,643.48","463,872,812.43","695,621,212.06","803,106,332.73","836,568,351.86"
其他应付款,"71,421,199.64","142,544,077.41","27,306,403.16","27,669,093.95","42,166,265.58","26,474,093.59","25,979,441.83","8,871,305.55","7,590,371.24","9,415,923.51","9,742,661.72","7,344,491.44","8,999,338.05","4,252,923.83","6,417,098.85","5,442,316.50","40,740,467.64","807,360,316.85","1,017,908,692.56","125,445,581.65","229,529,154.54","218,959,552.55","1,032,608,472.14","1,208,847,548.49","1,046,489,204.48","3,067,655,320.88","2,807,215,340.97","2,801,040,935.98","2,569,668,878.34","3,548,479,992.19","3,095,149,171.39","2,384,065,441.66"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,"100,000,000.00","100,000,000.00","150,000,000.00","390,000,000.00","240,000,000.00","263,850,323.00","23,850,323.00","270,084,923.00","269,321,370.00","30,798,950.00",,,,,,,,"200,000,000.00","200,000,000.00","600,999,400.00","601,000,000.00","725,003,563.95","606,003,563.95",,,"2,431,762,173.43","1,489,653,855.84","3,111,425,442.07","3,406,638,959.12","3,148,057,268.57","2,337,209,065.42","3,312,576,660.23"
其他流动资产,,,,,,"17,871,794.88","17,871,794.88","62,871,794.88","175,871,794.88","267,069,419.40","254,357,900.06","131,151,961.76","99,666,313.39","245,007,856.89","179,125,499.47","197,722,096.33","112,203,963.06","208,814,057.09","223,597,250.78","188,722,140.26","152,870,438.92","38,639,677.71","29,332,756.70",,,"142,688,719.41","256,028,935.79","441,089,511.23","441,195,512.94","469,196,595.25","549,949,475.73","801,402,649.34"
其他流动负债,,,,,,,,,,,,,,,,"30,000,000.00","30,000,000.00","200,319,957.20","500,052,976.52","1,500,000,000.00","1,200,000,000.00","1,000,000,000.00","1,000,000,000.00","1,568,947,253.92","1,568,947,253.92",,,,,"13,301,843.62","16,234,013.86","30,660,078.06"
流动资产合计,"3,164,148,272.69","3,873,488,752.48","3,414,622,238.91","3,761,635,166.88","3,968,925,257.76","3,657,283,479.01","4,540,617,635.77","4,239,963,360.25","4,795,712,396.09","4,966,394,996.62","5,455,522,493.87","5,998,967,215.88","5,681,330,365.03","5,339,405,389.01","6,218,566,851.80","6,947,491,807.94","7,353,267,736.21","6,419,525,426.01","6,233,904,439.91","5,519,123,522.56","4,861,511,677.97","1,393,339,492.26","1,187,368,642.57","1,379,686,009.96","1,362,111,342.78","6,337,657,767.01","5,581,852,067.99","7,398,341,956.82","5,936,036,677.06","7,803,423,182.18","8,649,561,072.97","8,712,968,580.63"
流动负债合计,"2,833,449,721.46","3,393,104,072.26","2,733,380,961.22","3,413,243,560.93","2,883,132,877.65","2,704,145,895.10","3,574,235,043.37","3,422,620,973.89","3,282,701,381.74","3,637,582,288.57","4,177,254,435.33","4,659,510,091.15","4,343,878,104.45","3,803,660,377.59","4,302,228,334.94","4,717,665,522.23","4,929,835,205.35","6,593,133,219.76","6,681,247,471.12","6,710,347,302.44","6,409,367,104.15","6,119,795,908.09","6,833,207,485.54","7,325,376,063.83","7,364,696,726.49","14,621,370,367.36","13,204,196,151.61","16,843,910,715.11","16,276,516,347.02","17,161,095,350.80","16,997,778,737.76","17,295,868,728.80"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,"3,808,458,347.53","2,876,527,654.39","3,433,590,021.92","4,015,620,982.49","4,553,958,858.58","4,225,900,126.97","3,953,788,651.39"
长期借款,,,"263,850,323.00","23,850,323.00","23,850,323.00","57,021,300.00","151,063,200.00",,,,"125,378,000.00","423,574,000.00","422,960,000.00","721,488,000.00","1,301,859,900.00","1,559,659,640.00","1,719,653,045.00","1,165,588,951.00","941,798,254.90","418,508,881.00","428,115,945.00","640,535,133.92","639,334,713.92",,,"6,778,911,867.40","6,829,091,867.40","5,032,603,805.37","4,630,029,905.37","4,915,629,163.66","5,113,151,163.66","4,207,870,363.66"
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,"248,174,222.22","773,144,222.22","175,844,222.22","281,044,222.22","135,544,222.22","317,302,000.00","4,966,560,000.00"
应付债券,,,,,,,,,"773,237,300.00","787,338,500.00","800,696,000.00","814,053,500.00","775,931,000.00","774,492,429.30","774,817,429.30","775,467,429.30","775,954,929.30","776,442,429.30","776,929,929.30","777,417,429.30","777,904,929.30","780,000,000.00",,,,,,,,,,
长期应收款,,,,,,,,,,"167,921,319.59","361,144,354.82","658,931,876.10","657,448,634.55","153,979,004.55","904,001,530.52","896,142,180.70","888,750,168.36","170,446,320.07","167,823,495.00","166,540,460.84","173,137,497.22","124,638,000.00","124,070,999.97",,,"75,000,000.00","75,000,000.00","75,000,000.00","75,000,000.00","75,000,000.00","75,000,000.00","75,000,000.00"
长期应付款,,,,,,,,,,,,,,,,,,"452,707,824.76","447,818,688.79","457,521,892.61","467,450,424.26","414,690,580.08","412,985,044.08",,,"1,501,976,096.46","1,501,976,096.46","1,256,631,412.64","1,084,402,387.78","1,009,394,827.89","1,129,695,776.01","760,051,552.41"
长期股权投资,,,,,,,,,,,,,,,,,,,,,,,,,,"6,498,516,402.34","6,716,334,207.00","6,778,890,010.39","6,997,557,463.70","7,157,244,963.69","7,384,394,963.69","7,978,991,290.62"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
预计负债,"20,439,184.04","13,361,833.17","28,270,953.09","14,503,354.75","15,834,497.04","20,228,141.52","22,146,341.82","29,347,222.95","26,503,277.23","19,160,505.63","21,125,619.68","27,705,308.70","24,842,698.95","25,058,427.36","33,322,856.50","33,585,894.24","36,880,870.97","178,760,325.83","178,670,676.26","202,207,220.40","216,967,733.63","416,783,228.86","330,034,702.96","310,721,561.31","275,218,112.38","11,388,318.99","11,388,318.99","11,388,318.99","11,388,318.99","10,910,598.19","9,822,107.13","10,210,640.73"
固定资产,"270,009,957.28","270,436,615.67","268,489,261.34","289,682,066.36","271,797,893.89","873,193,390.26","931,603,609.78","942,314,230.13","1,004,890,443.66","1,133,383,318.72","1,122,864,654.27","1,116,999,492.00","1,109,086,673.87","1,669,960,452.50","1,202,161,060.84","1,192,550,280.61","1,183,628,499.19","2,534,586,038.04","2,521,036,292.46","2,464,239,305.51","2,427,550,974.62","1,503,867,060.94","1,475,067,343.15",,,"23,085,324,609.99","22,664,140,951.86","23,214,295,004.96","23,811,680,561.16","24,431,379,077.03","24,329,496,414.05","23,750,615,795.06"
递延所得税负债,,,"1,307,414.00","2,201,473.75","1,012,645.29","1,785,227.07","624,589.69","515,155.75","566,705.45","234,425.82",,,,,,,"42,560.98",,,,,,,,,"8,231,659.84","1,555,901.98","1,552,678.84","2,318,985.85",,,
在建工程,"10,387,871.46","12,503,684.81","281,253,007.56","447,094,787.37","552,589,411.47","141,884,393.86","168,178,625.10","194,498,738.48","207,532,960.38","113,168,042.49","121,010,540.52","126,304,156.05","130,299,073.31","94,640,076.76","127,342,015.46","95,784,721.65","78,897,798.71","22,500,895.04","25,047,956.90","21,597,661.26","21,606,011.83",,,,,"1,953,988,707.13","2,359,197,422.01","1,809,716,733.60","1,383,963,612.35","552,581,928.35","456,441,571.62","565,083,775.53"
其他非流动负债,,,,,,,,,,,,,,,,,,"20,000,000.00","20,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00",,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,"759,965.93","9,679,442.84","680,969.35","963,060.76","4,737,941.54","606,903.44","15,379.46"
非流动负债合计,"20,439,184.04","13,361,833.17","293,428,690.09","40,555,151.50","40,697,465.33","79,034,668.59","173,834,131.51","29,862,378.70","800,307,282.68","806,733,431.45","947,199,619.68","1,265,332,808.70","1,223,733,698.95","1,521,038,856.66","2,110,000,185.80","2,368,712,963.54","2,532,531,406.25","2,593,499,530.89","2,365,217,549.25","1,865,655,423.31","1,900,439,032.19","2,262,008,942.86","1,392,354,460.96","310,721,561.31","275,218,112.38","8,404,532,560.09","8,447,067,599.25","6,399,909,498.98","5,824,713,914.00","6,035,281,538.62","6,350,392,028.55","5,070,723,171.42"
固定资产清理,,,,,"3,362.50",,,,,,,"10,551.90","10,551.90",,,,,,,,,,,,,,,,,,,
负债合计,"2,853,888,905.50","3,406,465,905.43","3,026,809,651.31","3,453,798,712.43","2,923,830,342.98","2,783,180,563.69","3,748,069,174.88","3,452,483,352.59","4,083,008,664.42","4,444,315,720.02","5,124,454,055.01","5,924,842,899.85","5,567,611,803.40","5,324,699,234.25","6,412,228,520.74","7,086,378,485.77","7,462,366,611.60","9,186,632,750.65","9,046,465,020.37","8,576,002,725.75","8,309,806,136.34","8,381,804,850.95","8,225,561,946.50","7,636,097,625.14","7,639,914,838.87","23,025,902,927.45","21,651,263,750.86","23,243,820,214.09","22,101,230,261.02","23,196,376,889.42","23,348,170,766.31","22,366,591,900.22"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"110,000,000.00","110,000,000.00","110,000,000.00","110,000,000.00","147,000,000.00","147,000,000.00","147,000,000.00","147,000,000.00","147,000,000.00","147,000,000.00","147,000,000.00","147,000,000.00","220,500,000.00","220,500,000.00","220,500,000.00","220,500,000.00","374,850,000.00","374,850,000.00","374,850,000.00","374,850,000.00","374,850,000.00","374,850,000.00","374,850,000.00","374,850,000.00","374,850,000.00","3,253,145,323.00","3,253,145,323.00","3,253,145,323.00","3,253,145,323.00","3,253,145,323.00","3,253,145,323.00","3,778,079,704.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,,,,,"747,779,629.60","747,781,171.00","747,781,171.00","747,781,171.00","747,781,171.00","747,781,171.00","747,781,171.00","747,781,171.00","674,281,171.00","674,281,171.00","674,281,171.00","674,281,171.00","519,931,171.00","519,931,171.00","519,931,171.00","519,931,171.00","519,931,171.00","519,931,171.00","519,931,171.00","519,931,171.00","519,931,171.00","13,107,139,548.79","13,107,139,548.79","13,107,139,548.79","13,107,139,548.79","13,107,139,548.79","13,107,139,548.79","16,541,648,534.62"
无形资产,"47,139,730.13","74,684,438.05","79,932,019.71","78,765,638.80","78,185,759.35","77,605,879.87","77,401,444.92","76,774,136.91","76,146,828.90","85,111,492.06","94,596,529.88","94,023,707.61","93,308,435.19","92,593,162.96","91,908,939.75","91,240,241.19","91,290,292.63","90,527,844.20","89,900,011.05","89,129,727.77","88,365,142.49","84,958,620.73","84,268,821.79",,,"647,923,977.69","643,013,662.58","638,504,659.34","633,785,347.12","740,645,328.88","736,052,594.41","733,182,512.87"
盈余公积,"13,414,512.41","34,600,828.91","38,910,984.73","38,910,984.73","38,910,984.73","43,720,071.80","43,720,071.80","43,720,071.80","43,720,071.80","45,133,745.07","45,133,745.07","45,133,745.07","45,133,745.07","48,909,811.75","48,909,811.75","48,909,811.75","48,909,811.75","48,909,811.75","48,909,811.75","48,909,811.75","48,909,811.75","48,909,811.75","48,909,811.75","48,909,811.75","48,909,811.75","3,199,013,685.64","3,199,013,685.64","3,199,013,685.64","3,199,013,685.64","3,199,013,685.64","3,199,013,685.64","3,199,013,685.64"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
未分配利润,"523,138,311.20","655,874,511.41","849,361,860.23","985,976,496.13","1,022,630,739.85","1,006,053,044.44","1,047,088,974.64","1,076,926,869.27","1,074,404,387.38","1,028,849,502.01","1,107,536,955.26","1,147,733,177.40","1,177,053,982.66","1,099,112,789.19","1,205,793,984.35","1,214,552,194.51","1,214,308,158.03","-730,837,693.83","-786,693,212.60","-1,096,887,842.50","-1,494,436,485.31","-6,181,241,044.49","-6,258,064,459.74","-7,200,102,597.93","-7,221,494,478.84","-4,878,617,687.32","-4,504,779,630.24","-4,019,589,085.75","-3,463,839,697.06","-2,788,024,922.71","-2,342,951,076.96","-1,760,099,649.37"
长期待摊费用,,,,,,,,,,"7,247,500.00","6,760,000.00","6,272,500.00","5,785,000.00","5,297,500.00","4,972,500.00","4,322,500.00","3,835,000.00","54,038,907.39","54,975,084.03","50,235,313.97","50,238,405.24","4,544,374.76","4,637,770.52",,,"85,621,076.93","85,275,290.80","85,048,265.34","86,303,465.95","57,081,766.09","53,534,330.23","49,986,894.25"
少数股东权益,"711,138.61","1,046,667.13","1,623,499.03","2,330,402.07","2,192,804.30","2,532,167.11","2,129,391.86","2,158,599.52","2,226,912.69","4,212,828.10","3,077,149.94","3,124,020.56","4,356,753.36","2,980,817.10","4,084,152.50","4,281,046.34","4,446,372.33","1,057,491.64","45,336.03","-955,575.05","-786,890.35","-21,077,156.61","-22,102,181.44",,,"4,736,880,390.65","4,846,772,895.55","4,590,291,947.15","4,862,056,274.24","5,047,965,735.31","5,168,967,800.44","6,110,199,816.66"
递延所得税资产,"9,467,036.16","9,365,781.12","16,151,302.53","14,012,976.26","10,843,372.49","13,980,819.05","18,129,018.82","16,660,434.58","14,215,879.98","12,799,738.57","14,381,416.58","15,114,993.57","12,704,378.76","15,335,832.29","16,945,665.59","22,689,639.32","26,051,584.51","22,178,784.68","23,619,849.80","31,971,156.16","63,918,317.03",,,,,"64,216,449.56","65,161,657.74","79,725,223.75","66,587,662.82","109,096,143.19","119,593,471.32","142,220,063.68"
外币报表折算价差,,,"46,101.02","174,040.31",556.00,"-14,789.72","141,550.21","140,836.17","357,301.72","627,136.18","1,296,913.66","1,009,479.23","1,035,657.12",,"100,923.62","1,318,662.04","908,954.90",,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,"86,965,500.00","86,965,500.00","82,965,500.00","74,965,500.00","15,120,750.00","15,120,750.00",,,"437,618,456.42","486,812,566.09","468,145,385.97","556,241,742.82","185,003,690.39","175,631,392.57","89,347,816.85"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"337,004,595.03","366,990,519.65","645,825,591.14","829,555,468.79","913,419,799.70","1,106,664,483.04","1,195,312,698.62","1,230,247,540.10","1,302,786,112.92","1,519,631,411.43","1,720,757,496.07","2,017,657,277.23","2,008,642,747.58","2,031,806,029.06","2,347,331,712.16","2,302,729,563.47","2,272,453,343.40","2,981,244,289.42","2,969,368,189.24","2,906,679,125.51","2,899,781,848.43","1,733,128,806.43","1,703,165,685.43",,,"36,905,602,215.74","36,754,287,077.53","36,759,440,496.84","37,908,748,121.39","38,002,273,919.96","37,873,953,768.30","42,304,792,179.71"
所有者权益(或股东权益)合计,"647,263,962.22","834,013,366.70","1,033,638,178.74","1,137,391,923.24","1,958,514,714.48","1,980,767,398.36","1,987,861,159.51","2,017,727,547.76","2,015,489,844.59","2,041,710,688.03","2,051,825,934.93","2,091,781,593.26","2,122,361,309.21","2,046,512,183.82","2,153,670,043.22","2,163,842,885.64","2,163,354,468.01","214,136,964.78","156,807,608.78","-150,200,077.68","-548,512,609.94","-5,255,336,552.26","-5,335,027,618.50","-6,256,411,615.18","-6,277,803,496.09","20,217,357,055.30","20,684,875,394.66","20,913,962,239.57","21,743,554,537.43","22,609,320,212.72","23,175,344,074.96","28,651,168,860.12"
资产总计,"3,501,152,867.72","4,240,479,272.13","4,060,447,830.05","4,591,190,635.67","4,882,345,057.46","4,763,947,962.05","5,735,930,334.39","5,470,210,900.35","6,098,498,509.01","6,486,026,408.05","7,176,279,989.94","8,016,624,493.11","7,689,973,112.61","7,371,211,418.07","8,565,898,563.96","9,250,221,371.41","9,625,721,079.61","9,400,769,715.43","9,203,272,629.15","8,425,802,648.07","7,761,293,526.40","3,126,468,298.69","2,890,534,328.00","1,379,686,009.96","1,362,111,342.78","43,243,259,982.75","42,336,139,145.52","44,157,782,453.66","43,844,784,798.45","45,805,697,102.14","46,523,514,841.27","51,017,760,760.34"
负债和所有者(或股东权益)合计,"3,501,152,867.72","4,240,479,272.13","4,060,447,830.05","4,591,190,635.67","4,882,345,057.46","4,763,947,962.05","5,735,930,334.39","5,470,210,900.35","6,098,498,509.01","6,486,026,408.05","7,176,279,989.94","8,016,624,493.11","7,689,973,112.61","7,371,211,418.07","8,565,898,563.96","9,250,221,371.41","9,625,721,079.61","9,400,769,715.43","9,203,272,629.15","8,425,802,648.07","7,761,293,526.40","3,126,468,298.69","2,890,534,328.00","1,379,686,009.96","1,362,111,342.78","43,243,259,982.75","42,336,139,145.52","44,157,782,453.66","43,844,784,798.45","45,805,697,102.14","46,523,514,841.27","51,017,760,760.34"
