科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31
货币资金,"28,683,622.17","56,081,560.26","29,038,303.61","26,988,999.30","20,675,993.62","27,463,688.47","24,003,914.94","10,546,190.17","18,260,923.95","22,426,900.81","12,940,715.33","14,345,192.46","9,996,407.44","6,062,298.44","5,917,294.83","52,987,444.62","7,299,230.92","11,716,784.28","6,222,889.60","7,659,791.85","6,656,921.18","4,874,897.71","5,247,659.47","11,620,856.24","8,323,453.48","21,197,913.26","26,366,495.87","214,333,775.28","205,458,436.26","185,808,753.96","147,946,842.43","108,686,508.88","40,423,922.18","41,967,697.01","31,233,602.67","103,565,095.03","44,199,750.78","7,644,705.21","9,985,636.29","70,451,872.99","55,761,103.18","55,502,254.08","58,201,062.21","62,557,829.85","54,182,702.32"
短期借款,"398,979,585.18","392,291,515.18","392,091,515.18","294,293,713.88","273,528,495.51","232,476,984.51","220,810,389.29","209,597,906.29","210,738,943.60","208,588,943.60","200,770,890.78","157,836,289.57","143,834,107.78","118,214,107.78","116,627,207.78","105,028,053.27","69,746,123.27","69,746,123.27","65,746,123.27","65,446,123.27","62,913,217.00","62,863,217.00","62,863,217.00","62,863,217.00","62,863,217.00","96,803,217.00","96,803,217.00","15,000,000.00","15,000,000.00","15,000,000.00","8,000,000.00","8,000,000.00","8,000,000.00","8,000,000.00","8,000,000.00",,,,,,,,,,
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,"154,000.00","154,000.00","154,000.00","154,000.00",,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"3,942,876.71","2,331,255.91","2,010,100.00","3,727,855.38","3,866,387.00","8,124,899.43","365,000.00","192,000.00","130,000.00","245,000.00","355,000.00","110,000.00","1,040,000.00","580,000.00","975,821.60","130,000.00","500,000.00","803,990.00","395,490.00","50,000.00","50,000.00","1,930,000.00","853,000.00",,,"5,000.00",,,,"400,000.00","4,500,009.00",,,"1,004,252.67","800,000.00","380,862.30","2,480,862.30","2,000,000.00","500,000.00",,,,,,
应付票据,"8,757,000.00","15,407,000.00","17,707,000.00","4,750,000.00","3,800,000.00","14,450,000.00","14,095,000.00","245,000.00","5,436,794.23","10,236,794.23","5,300,000.00","3,360,000.00","3,360,000.00",,,,,,,,,,,,,,,"4,000,000.00","4,000,000.00","1,000,000.00",,,,,,,,,,,,,"50,000,000.00","50,000,000.00",
应收账款,"74,445,710.97","59,157,069.18","65,199,093.97","101,156,672.94","110,158,380.60","118,572,270.08","58,690,951.41","63,013,056.40","62,989,157.73","70,834,921.60","67,879,687.89","53,284,487.15","49,085,199.53","57,815,467.18","61,977,118.20","64,126,581.24","59,556,675.61","43,863,966.20","72,630,751.93","60,006,138.31","61,742,829.94","50,401,712.21","53,004,807.20","52,501,249.26","58,437,822.58","51,542,879.39","53,542,728.34","48,394,741.86","50,472,582.34","56,096,199.55","49,245,915.12","59,796,325.15","71,641,564.41","63,272,266.25","62,764,782.88","48,724,591.03","42,080,211.07","48,181,909.16","48,389,998.13","10,279,042.25","10,055,759.31","8,676,577.46","8,057,788.32","55,126,005.71","15,480,810.29"
应付账款,"69,425,692.49","72,792,398.77","71,995,368.86","79,837,682.80","81,171,941.62","89,998,187.34","72,474,008.04","77,981,259.54","78,493,575.07","87,113,180.67","85,291,532.11","98,137,411.86","106,323,713.08","115,895,473.47","120,674,731.14","120,035,136.01","128,794,905.90","126,366,630.86","172,138,798.63","122,030,977.55","140,260,479.84","141,975,033.94","145,192,515.46","136,288,325.75","144,773,522.97","154,039,510.97","154,803,152.32","175,418,530.66","166,777,029.09","198,878,346.09","155,558,236.85","179,300,494.36","161,450,722.48","169,445,837.54","178,746,439.85","131,619,460.47","133,064,916.98","136,043,669.88","135,816,940.00","28,484,091.59","19,061,693.65","12,530,864.63","10,195,795.49","1,809,079.49","1,864,851.14"
预付款项,"39,730,992.67","29,856,233.51","43,610,820.83","14,310,288.30","14,084,043.37","13,665,874.58","39,952,967.10","24,798,218.48","25,634,167.94","24,491,018.16","27,092,684.80","34,593,905.61","40,560,227.26","51,618,514.98","56,047,937.39","67,690,729.55","45,905,088.71","52,190,383.29","61,265,079.97","37,490,740.45","63,544,073.38","53,933,394.61","56,394,873.56","19,597,023.83","22,345,234.59","32,705,123.52","26,808,308.24","34,092,720.07","32,533,557.66","39,436,248.28","42,115,232.13","9,543,075.64","14,492,417.59","37,132,128.05","40,125,155.31","7,473,784.89","34,061,415.72","12,426,233.90","17,210,159.05",,"5,445,563.28","38,748,877.16","50,169,087.08","588,465.74","1,371,069.08"
预收款项,"34,741,684.13","32,899,946.95","33,987,711.67","29,999,320.54","32,995,862.15","34,625,890.31","81,883,739.75","57,047,134.52","55,047,740.25","56,116,329.15","56,284,648.55","46,576,708.16","70,220,807.74","86,249,116.23","104,492,946.79","45,717,356.95","102,875,429.35","40,511,267.46","49,635,505.46","43,448,039.29","37,504,325.62","37,384,882.18","38,954,897.95","40,293,612.58","41,364,632.68","35,690,936.70","32,771,526.60","33,170,920.89","31,538,763.49","38,138,247.67","37,724,982.02","32,235,121.28","36,447,205.58","37,583,884.25","38,028,124.44","13,663,872.70","14,472,194.05","13,256,162.94","11,611,859.86","4,195,045.63","5,594,829.87","43,404,945.40","5,157,839.28","5,995,433.21","6,095,433.21"
其他应收款,"118,253,906.97","96,337,684.34","107,340,054.33","73,953,029.59","74,054,519.05","71,260,904.93","41,098,475.45","35,619,765.59","28,270,639.64","40,469,897.72","105,927,522.41","122,376,077.22","103,505,987.43","56,979,071.25","62,823,949.09","38,238,294.51","43,002,807.33","28,639,361.76","37,518,732.32","18,554,308.23","61,145,025.72","38,954,431.08","34,321,089.01","16,920,737.88","17,232,832.48","9,924,160.83","18,508,818.89","29,217,667.14","28,745,433.58","26,650,436.08","28,003,273.40","38,458,799.65","42,256,793.97","27,998,681.58","36,233,216.51","74,221,081.98","90,326,214.78","125,722,457.78","114,226,713.70","58,253,552.16","55,329,520.81","58,388,243.12","52,587,533.75","31,154,238.32","32,197,834.61"
应付职工薪酬,"10,667,788.33","12,418,018.42","11,517,272.96","11,819,914.98","9,424,253.96","9,556,584.69","10,450,487.68","13,606,612.33","13,660,072.35","14,191,694.31","10,082,639.03","10,643,764.97","7,863,780.80","9,378,338.23","8,427,913.02","12,387,722.07","9,502,570.90","10,098,054.85","9,859,740.37","14,722,370.90","10,047,939.37","13,492,223.92","12,944,065.82","25,580,780.57","21,576,884.27","17,810,207.87","17,807,330.76","17,019,562.01","18,534,592.49","15,039,783.93","15,717,704.56","15,178,205.24","14,893,660.89","15,329,017.18","15,341,555.73","14,638,357.91","13,515,016.85","15,428,942.10","17,358,059.68","5,998,845.13","2,829,944.26","3,267,083.57","2,329,112.89","4,516,612.42","3,586,517.43"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"13,602,923.12","14,320,229.39","13,701,796.12","23,293,632.21","20,983,141.24","21,036,405.08","16,126,393.70","14,874,506.15","14,414,018.49","12,543,351.04","11,965,797.70","24,901,399.87","115,896,416.31","16,603,780.77","15,965,686.52","16,858,386.76","15,525,651.04","17,487,096.62","19,931,569.52","20,561,721.07","21,163,452.23","23,279,079.14","24,306,308.30","23,593,195.32","23,847,822.37","24,146,561.12","23,367,832.42","29,275,602.09","29,853,153.40","34,634,217.88","40,045,936.12","32,649,678.11","39,496,821.41","40,567,418.52","33,327,070.42","37,652,859.99","37,834,005.56","39,471,071.78","43,459,718.09","20,791,773.43","21,048,717.85","22,511,293.78","21,991,186.88","21,575,885.03","21,100,706.85"
应收利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付利息,"56,066,565.31","64,326,576.63","69,431,427.84","56,550,945.15","67,983,026.91","75,448,759.59","91,054,646.00","98,576,330.26","104,298,335.33","109,798,593.43","113,104,036.56","112,947,704.96","3,503,810.18","94,093,657.20","97,356,701.81","35,023,781.16","30,831,212.14","31,429,365.14","32,060,787.67","33,888,420.66","26,751,771.62","28,503,290.93","29,401,234.44","29,165,732.98","29,165,732.98","29,777,735.09","31,218,666.39","159,597.49","159,597.49","159,597.49","159,597.49","7,815,080.63","6,783,693.88","7,383,693.88","7,383,693.88","10,535,736.36","10,556,904.74","11,773,238.07","7,868,696.04",,,,,,
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
