科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
货币资金,"69,729,487.31","71,769,630.78","73,837,380.50","75,872,874.23","71,548,492.01","58,112,448.14","35,799,938.94","39,674,670.71","40,290,112.55","47,282,230.93","49,878,973.69","77,376,177.95","63,554,619.33","52,892,830.19","59,227,551.94","69,122,979.84","57,309,242.90","59,594,020.80","44,625,579.48","55,926,573.46","45,140,079.51","39,796,201.86","65,496,362.36","55,145,531.39","40,448,975.04","80,238,612.50","75,871,845.22","69,898,791.56","67,919,642.51","57,106,710.45","82,114,278.66","80,045,669.65","700,316,175.26","131,254,844.47","127,041,585.85","159,184,710.93","160,752,546.74","190,981,593.06","164,058,426.73","218,497,640.10","125,075,302.27","153,232,791.88","128,227,347.28"
短期借款,"239,889,008.55","213,039,008.55","248,047,888.35","258,131,109.01","253,428,330.48","233,422,383.47","137,707,254.18","133,511,834.70","126,867,608.12","94,159,667.12","49,430,264.12","52,418,922.86","47,711,348.86","46,170,179.08","48,843,540.08","42,363,705.42","40,347,031.42","34,840,900.42","40,309,038.42","42,792,388.00","47,929,815.00","45,496,287.00","64,081,155.00","93,881,155.00","93,826,654.00","81,806,233.00","98,806,233.00","110,969,952.93","163,752,422.00","182,741,296.00","89,741,296.00","74,719,672.00","55,702,909.00","20,702,909.00","20,680,480.00",,,,,"50,000,000.00","50,000,000.00","50,000,000.00","120,000,000.00"
交易性金融资产,,,,,"50,490.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付票据,"40,000,000.00","60,000,000.00","15,000,000.00",,,,,"1,194,477.04",,,,,,,,,,,,,,"4,061,052.45","2,068,428.96",,"6,513,591.24","12,149,433.27","15,072,693.24","15,920,748.09","2,809,098.04","6,225,651.90",,,,,,,,,,,,,
应收账款,"27,360,266.35","27,157,356.85","28,821,053.15","32,083,208.51","28,494,586.34","29,819,451.35","17,195,447.44","12,965,748.61","13,779,337.03","14,839,146.11","13,580,262.43","8,813,731.55","10,878,297.60","4,998,925.33","8,665,277.26","8,831,986.63","9,095,623.61","6,818,385.86","7,300,839.31","6,926,224.94","6,741,642.96","7,259,171.62","7,247,651.00","5,779,383.21","6,018,769.75","5,742,659.52","5,138,540.13","5,016,738.78","4,534,223.44","4,510,326.96","2,932,689.23","1,373,257.89","2,587,464.06","4,102,502.80","3,395,519.89","562,051.31","2,686,227.71","1,664,778.74","2,371,704.69","113,736.64","1,284,054.97","2,221,154.93","7,425,022.26"
应付账款,"42,697,918.33","58,033,543.03","44,660,490.36","41,697,566.62","36,621,130.83","37,162,372.45","39,124,335.94","31,910,199.64","34,283,440.37","33,175,121.72","34,530,049.56","32,734,686.58","35,754,506.09","33,763,867.98","33,375,874.15","30,767,809.82","31,737,612.75","27,470,361.89","28,224,943.82","22,950,543.71","22,622,066.79","22,072,536.09","44,073,195.07","23,626,617.53","22,395,002.54","22,477,553.48","21,918,357.53","22,008,010.24","22,200,308.49","22,062,234.53","22,304,477.01","22,340,922.90","21,885,663.28","21,606,693.00","21,980,687.45","27,417,068.61","23,490,306.91","21,507,032.73","21,245,494.85","23,599,227.33","22,428,893.41","22,195,793.29","22,820,917.74"
预付款项,"51,808,478.37","65,927,116.47","31,362,984.79","29,013,165.75","32,529,215.07","25,881,282.00","16,500,993.06","7,569,033.13","21,273,408.34","17,349,451.90","15,954,184.65","17,878,392.46","12,327,189.33","9,762,528.93","13,602,737.26","10,212,371.68","16,519,063.35","7,834,310.63","16,039,220.54","12,953,848.48","14,362,078.50","9,917,329.11","31,988,600.88","8,453,261.56","13,756,659.33","13,639,457.92","10,616,363.25","8,309,574.73","14,576,662.91","10,291,564.10","11,236,378.62","6,981,402.87","6,537,868.43","10,169,681.79","27,306,408.92","6,454,769.40","5,853,249.29","7,663,519.57","8,228,194.71","8,436,668.35","6,689,448.11","8,771,027.57","8,703,306.00"
预收款项,"20,443,880.85","8,296,338.15","5,144,103.58","24,574,657.41","19,559,232.15","24,682,757.40","6,778,098.50","5,147,850.02","3,137,684.36","2,395,067.63","2,583,269.67","1,561,591.32","1,285,417.63","2,377,860.02","1,292,770.64","1,838,938.58","812,842.77","2,137,661.03","1,456,763.76","2,070,889.22","3,580,552.84","2,711,544.98","9,716,226.31","31,857,080.49","3,374,718.05","40,217,581.73","2,791,234.48","22,087,866.51","8,709,199.96","2,228,640.04","4,951,761.09","9,979,166.89","5,715,765.67","4,742,719.34","4,846,834.45","11,460,807.66","4,147,623.49","8,747,886.64","8,877,019.81","11,930,493.02","7,183,121.93","11,203,114.07","8,098,453.20"
其他应收款,"69,519,997.67","79,381,086.26","72,211,268.35","75,599,502.62","111,209,716.53","110,839,275.49","55,675,023.08","17,496,636.48","25,771,840.83","25,223,868.38","25,347,228.52","22,274,103.75","21,703,973.66","26,535,299.31","20,155,598.25","13,743,165.24","25,231,005.05","21,095,058.70","24,478,620.86","11,043,423.52","31,965,690.98","25,247,513.36","29,333,430.29","12,294,045.05","20,472,235.91","23,198,908.96","24,750,138.45","8,028,356.69","26,294,635.66","10,256,908.59","11,234,780.56","7,904,999.44","8,620,054.97","8,202,352.43","4,644,548.96","11,128,001.89","10,685,204.82","11,395,983.87","9,967,724.31","16,586,387.45","12,863,426.73","17,508,786.88","15,892,442.11"
