科目,2012-12-31,2013-12-31,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
应付利息,,,,,,,,,,"78,133.15","82,763.46","79,427.21","73,390.35","66,083.91","178,070.62","103,408.33","212,662.10",,"237,721.02",
应收股利,,,,,,,,,,,,,,,,,,,,
应付股利,,,,"7,000,000.00",,,,"5,336,000.00",,,,"3,300,165.00",,,"10,407,268.27","10,407,268.27","14,983,098.34",,,
存货,"38,338,859.66","32,740,364.15","87,312,010.30","91,890,179.93","91,271,564.89","100,359,313.49","83,511,791.16","82,081,379.91","87,062,143.64","85,893,581.08","73,246,441.02","84,519,517.23","68,430,186.86","91,898,792.25","160,507,923.96","171,663,881.53","184,988,752.65","197,619,511.88","178,368,662.72","140,343,191.10"
其他应付款,"1,496,906.32","961,851.27","2,096,624.28","1,014,592.98","1,757,377.40","3,523,450.05","443,011.07","1,737,639.75","1,658,338.95","1,699,997.50","1,280,581.07","3,151,561.11","3,465,581.10","3,962,106.86","354,047,335.82","253,766,942.97","5,546,512.09","7,095,106.08","4,881,998.81","3,468,989.37"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,,,,,,,,,,,,,,,
其他流动资产,"3,448,309.51","2,244,475.23","8,535,256.98","9,502,928.05","4,755,825.28","4,806,891.05","3,568,999.84","3,825,580.47","3,698,040.58","5,906,724.18","6,303,906.71","7,194,135.80","6,685,533.66","7,475,112.12","14,611,000.84","8,031,390.79","11,757,134.15","11,556,397.64","5,303,465.47","1,384,835.05"
其他流动负债,,,,,,,,,,,,,"1,077,203.74","2,105,427.10","18,697,725.15","3,684,947.75","16,104,330.19","15,552,071.38","11,330,460.87","15,032,493.52"
流动资产合计,"158,805,266.81","190,850,573.60","276,490,938.10","240,119,229.97","405,159,462.82","391,142,939.94","400,490,772.56","376,934,536.47","374,169,315.51","382,138,795.85","395,426,621.20","371,180,053.06","363,379,418.59","368,369,947.95","703,145,515.03","939,507,797.57","723,753,312.36","747,303,391.83","707,955,990.45","661,782,696.62"
流动负债合计,"91,704,310.78","90,783,365.80","152,524,224.00","116,178,118.09","111,663,883.33","107,584,244.34","120,320,491.19","103,733,439.11","121,726,497.42","181,672,915.80","211,789,735.87","192,093,540.17","189,586,236.20","190,903,350.04","716,862,023.30","589,396,035.46","367,903,449.87","385,857,041.92","401,126,119.23","332,339,629.58"
可供出售金融资产,,,,,,,,,,,,,"5,500,000.00","5,500,000.00","7,500,000.00","10,000,000.00","11,500,000.00","11,500,000.00","10,500,000.00","10,500,000.00"
长期借款,,,,,,,,,,,,,,,,,,,,
持有至到期投资,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,
长期股权投资,,,,,,,,,,,,"4,500,000.00",,,,,,"980,000.00","5,620,483.04","5,620,483.04"
专项应付款,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,
预计负债,"1,140,755.44","1,306,322.17","1,303,078.28","614,686.81","578,679.67","453,720.02","374,636.52","514,095.38","606,337.22","599,316.64","88,185.62","176,237.65","236,514.23","322,943.54","2,706,567.90","2,520,456.04","2,867,657.61","2,347,812.95","1,945,214.25","1,220,315.25"
固定资产,"44,197,905.93","45,476,772.12","43,841,596.02","43,555,770.09","43,238,515.92","43,071,121.05","42,957,794.75","42,799,374.40","43,021,460.59","62,257,496.44","123,779,804.74","139,979,183.24","163,057,712.68","163,640,924.00","187,410,264.20","184,525,060.93","182,039,971.86","179,547,284.82","176,895,321.72","174,632,580.89"
递延所得税负债,,,,,,,"96,962.50",,,,,,,,"917,141.62","866,095.93","811,049.54","736,973.87","676,247.76","620,865.10"
在建工程,"371,640.00","1,465,691.64","6,146,662.83","6,155,437.83","7,814,212.83","18,260,299.33","29,242,401.03","31,380,578.37","46,092,060.73","65,007,563.22","46,630,053.94","29,357,496.94","10,951,191.71","9,698,251.78",,,,,"3,244,837.25","3,244,837.25"
其他非流动负债,"7,858,899.87","7,619,731.02","7,380,562.14",,,,,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"8,999,655.31","8,926,053.19","8,683,640.42","7,935,456.73","7,839,657.37","7,654,905.50","7,612,992.28","7,595,696.42","7,628,146.04","7,561,333.24","14,759,752.00","14,788,011.81","14,788,496.17","14,751,992.74","17,945,611.11","17,583,916.84","17,751,535.30","17,033,078.25","16,455,798.81","15,550,980.43"
固定资产清理,,,,,,,,,,,,,,,,,,,,
负债合计,"100,703,966.09","99,709,418.99","161,207,864.42","124,113,574.82","119,503,540.70","115,239,149.84","127,933,483.47","111,329,135.53","129,354,643.46","189,234,249.04","226,549,487.87","206,881,551.98","204,374,732.37","205,655,342.78","734,807,634.41","606,979,952.30","385,654,985.17","402,890,120.17","417,581,918.04","347,890,610.01"
生产性生物资产,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"50,000,000.00","50,000,000.00","50,000,000.00","50,000,000.00","66,670,000.00","66,670,000.00","66,670,000.00","66,670,000.00","100,005,000.00","100,005,000.00","100,005,000.00","100,005,000.00","100,005,000.00","100,005,000.00","113,639,054.00","132,545,543.00","132,545,543.00","132,545,543.00","132,545,543.00","132,545,543.00"
油气资产,,,,,,,,,,,,,,,,,,,,
资本公积,"38,289,767.60","38,289,767.60","38,289,767.60","38,289,767.60","184,709,742.00","184,709,742.00","184,709,742.00","185,570,448.73","152,235,448.73","151,374,742.00","151,374,742.00","151,374,742.00","151,374,742.00","151,374,742.00","560,669,043.08","896,121,034.38","896,121,034.38","896,121,034.38","789,670,400.18","789,670,400.18"
无形资产,"25,720,699.47","25,175,541.87","24,836,779.97","24,695,152.73","24,553,525.49","24,411,898.25","24,569,171.02","24,419,943.79","24,270,716.56","35,792,854.67","36,270,683.65","36,046,714.83","35,820,486.69","35,594,258.55","47,785,046.24","47,074,569.29","46,364,092.34","45,513,417.90","45,453,954.81","44,727,900.36"
盈余公积,"4,313,814.89","7,529,139.26","10,193,351.78","10,193,351.78","10,193,351.78","10,193,351.78","12,021,736.42","12,021,736.42","12,021,736.42","12,021,736.42","14,213,749.54","14,213,749.54","14,213,749.54","14,213,749.54","15,694,367.07","15,694,367.07","15,694,367.07","15,694,367.07","19,307,044.43","19,307,044.43"
开发支出,,,,,,,,,,,,,"762,391.99","1,019,638.53",,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,"2,015,378.00","2,015,378.00"
商誉,,,,,,,,"860,706.73","860,706.73","1,116,424.04","2,112,888.07","2,112,888.07","2,112,888.07","2,112,888.07","616,334,523.00","616,334,523.00","616,334,523.00","616,334,523.00","583,829,890.04","583,829,890.04"
未分配利润,"40,285,259.97","70,407,216.93","95,278,464.55","94,700,341.53","103,075,744.57","103,218,635.38","111,678,314.47","106,596,348.89","108,229,152.48","111,251,373.06","120,349,559.03","119,523,926.77","121,079,648.56","123,157,024.31","136,458,742.37","146,397,346.25","146,557,311.21","151,950,574.17","195,305,292.12","213,402,728.60"
长期待摊费用,,,,,,,,,,,,,,,"327,047.40","1,817,519.16","1,475,937.47","1,882,199.75","1,135,656.03","979,902.04"
少数股东权益,,,,,,,,"229,927.96","228,662.11","397,570.26","1,150,177.46","773,137.24","1,158,259.19","1,017,602.22","25,407,416.20","26,078,493.63","29,304,839.29","28,847,445.97","7,403,348.37","8,909,720.83"
递延所得税资产,"2,235,583.34","2,966,963.55","3,653,471.43","2,771,445.11","3,386,661.99","3,144,620.43","4,385,339.00","4,606,459.77","5,017,986.18","4,932,166.83","7,907,995.06","8,081,102.15","8,761,946.93","8,380,872.73","14,525,590.61","15,076,466.68","16,823,220.24","17,629,239.94","19,131,904.80","18,392,378.81"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,
其他非流动资产,"2,261,713.00",,,,,,"1,367,798.00","1,415,998.00","8,642,396.90","13,039,369.73","1,514,669.24","1,514,669.24","1,860,095.00","1,106,679.24","9,648,270.65","9,480,800.00","7,587,022.85","7,359,027.52","6,030,130.00","6,000,000.00"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"74,787,541.74","75,084,969.18","78,478,510.25","77,177,805.76","78,992,916.23","88,887,939.06","102,522,503.80","105,483,061.06","127,905,327.69","182,145,874.93","218,216,094.70","221,592,054.47","228,826,713.07","227,053,512.90","883,530,742.10","884,308,939.06","882,124,767.76","880,745,692.93","851,842,177.69","847,927,972.43"
所有者权益(或股东权益)合计,"132,888,842.46","166,226,123.79","193,761,583.93","193,183,460.91","364,648,838.35","364,791,729.16","375,079,792.89","371,088,462.00","372,719,999.74","375,050,421.74","387,093,228.03","385,890,555.55","387,831,399.29","389,768,118.07","851,868,622.72","1,216,836,784.33","1,220,223,094.95","1,225,158,964.59","1,142,216,250.10","1,161,820,059.04"
资产总计,"233,592,808.55","265,935,542.78","354,969,448.35","317,297,035.73","484,152,379.05","480,030,879.00","503,013,276.36","482,417,597.53","502,074,643.20","564,284,670.78","613,642,715.90","592,772,107.53","592,206,131.66","595,423,460.85","1,586,676,257.13","1,823,816,736.63","1,605,878,080.12","1,628,049,084.76","1,559,798,168.14","1,509,710,669.05"
负债和所有者(或股东权益)合计,"233,592,808.55","265,935,542.78","354,969,448.35","317,297,035.73","484,152,379.05","480,030,879.00","503,013,276.36","482,417,597.53","502,074,643.20","564,284,670.78","613,642,715.90","592,772,107.53","592,206,131.66","595,423,460.85","1,586,676,257.13","1,823,816,736.63","1,605,878,080.12","1,628,049,084.76","1,559,798,168.14","1,509,710,669.05"
