科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月
一、营业收入,"2,222,454.41","4,556,033.89","6,808,742.01","9,330,565.39","2,302,129.57","4,721,357.29","5,907,570.95","8,431,736.39","1,335,426.42","2,684,705.61","4,037,346.87","6,406,061.73","1,383,806.21","3,749,697.26","5,111,197.12","6,819,813.07","1,041,452.22","5,001,452.22","6,567,862.66","17,349,564.72","2,796,410.44","11,110,142.58","32,005,298.52","86,113,543.68","22,015,518.63","43,456,471.86","60,222,452.23","78,247,094.91","11,340,183.19","26,921,973.73","39,072,142.44","59,879,190.75","5,210,706.62","9,816,236.35","12,676,354.94","17,726,440.52","313,324,282.22","643,507,401.11","1,001,335,968.66","1,719,884,685.20","505,839,619.68","847,690,720.42","1,543,677,740.85","2,972,300,082.82","1,597,037,649.80","2,281,957,302.94"
二、营业利润,"-8,425,501.80","-18,396,815.33","-27,775,800.85","-42,286,968.64","-8,766,246.39","-16,825,423.75","-27,131,378.81","-30,965,073.85","-7,137,170.66","-29,417,805.11","-44,016,465.28","-53,342,226.25","-6,740,838.16","-10,616,799.20","-16,044,306.02","-20,186,245.20","-624,868.16","-1,215,921.36","-1,933,913.87","-567,503.50","86,704.08","1,154,631.49","3,709,194.10","4,864,471.92","1,540,605.58","2,822,629.41","3,558,824.95","6,798,598.44","32,106.89","941,861.54","848,317.78","4,640,984.33","-5,861.07","-1,274,717.93","-1,944,974.83","-4,810,201.81","78,878,748.46","184,019,695.33","376,793,934.27","737,752,429.96","115,410,878.96","256,667,382.68","516,796,395.98","985,977,576.26","332,880,296.74","559,090,102.98"
减:营业成本,"1,309,670.50","2,860,444.73","4,242,185.57","5,950,207.58","1,531,171.87","3,250,744.06","4,059,041.36","5,807,916.21","229,515.33","468,606.35","754,304.72","1,029,421.10","305,021.37","562,622.43","825,795.82","1,445,856.40","191,379.61","1,659,165.52","1,889,187.77","9,418,048.97","1,145,151.41","5,563,298.82","21,148,601.92","71,000,955.02","18,006,258.70","34,929,808.94","48,438,771.45","63,840,516.50","9,300,988.33","21,759,867.22","31,317,549.77","43,851,985.43","2,700,990.05","5,170,830.47","6,424,063.77","10,123,849.38","206,109,356.80","398,098,233.32","534,046,364.95","861,087,449.91","358,484,310.96","502,110,514.52","887,865,009.81","1,719,549,862.81","1,235,482,667.24","1,679,559,772.91"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"27,993.03","199,051.70","299,672.53","404,257.52","106,165.61","229,833.90","245,788.43","351,599.43","77,454.74","155,712.96","234,166.15","371,551.59","80,145.87","216,776.08","295,402.73","378,021.97","55,539.67","254,499.67","336,557.63","712,920.15","133,078.86","570,143.25","1,325,483.39","3,110,024.71","648,256.09","1,569,937.65","2,150,509.65","1,175,897.51","413,065.07","894,286.00","1,272,557.68","1,992,097.29","204,729.14","364,986.21","485,369.92","697,940.77","3,300,964.11","10,889,755.10","15,856,369.57","21,119,311.31","1,941,873.58","6,031,464.58","7,606,584.82","16,726,633.51","3,383,739.17","5,205,738.16"
营业外收入,,"70,000.00","74,631.00","114,126.00","12,000.00","4,193,268.72","4,193,268.72","143,055,647.01",,"30,308,792.16","37,755,712.67","62,418,569.82","3,056,102.08","2,882,978.00","25,946,958.00","51,893,936.00","925,578.74","26,106,493.64","26,106,493.64","26,106,493.64",,,,,,322.54,322.54,322.54,702.81,702.81,"10,702.81","11,302.81",,574.37,574.37,574.37,"469,684.45","791,776.85","15,681,642.96","15,480,863.06","145,832.87","611,157.08","5,086,065.15","4,314,202.98","71,624.28","878,391.09"
销售费用,"116,595.93","224,176.28","318,527.50","437,615.48","132,521.34","240,946.38","333,523.31","436,607.25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,741,097.91","8,156,477.56","12,251,357.64","17,544,279.54","6,946,393.64","15,624,107.82","23,390,805.09","41,174,265.78","17,480,453.74","34,261,882.28"
减:营业外支出,"159,655.24","506,414.14","510,414.14","-14,330,494.66",474.88,"5,280,841.85","5,280,841.85","63,616,199.93","1,507,561.73","-341,536.22","-511,704.33",600.00,"2,860.39","-343,209.77","-516,333.85","2,628,703.55",,,13.21,13.21,,,226.23,"4,626.23","9,937,598.80","9,937,598.80","9,937,598.80","10,287,598.80",0.52,0.52,0.52,0.52,21.79,21.79,21.79,21.79,"29,291.83","37,570.46","5,837,650.38","10,286,149.70","87,154.98","298,647.73","704,033.39","1,802,889.57","123,453.65","314,268.57"
管理费用,"1,944,956.92","4,896,336.71","7,625,575.31","10,350,573.76","2,574,534.21","5,441,204.25","9,454,294.05","11,197,323.69","3,769,616.54","27,997,138.36","41,781,872.41","47,342,395.53","5,235,731.51","8,641,361.74","13,157,470.87","19,861,573.06","1,416,800.54","3,968,957.43","5,960,990.48","7,494,210.65","1,392,003.07","3,683,183.40","5,792,656.09","7,622,781.19","1,883,984.17","4,207,993.09","6,073,396.59","7,678,728.84","1,632,708.68","3,368,822.68","5,896,222.52","8,492,029.69","2,334,017.25","4,366,842.27","6,428,008.16","8,331,756.34","20,149,112.00","39,082,580.10","59,422,964.60","79,016,491.71","26,731,136.66","63,737,203.62","93,934,302.39","149,574,121.70","31,083,945.11","63,400,570.71"
其中:非流动资产处置净损失,,"464,657.14","468,657.14","470,376.35",,"2,124,512.86","2,124,512.86","7,475,032.98",,,,,"2,722.20","2,722.20","2,722.20","2,722.20",,,,,,,,,,,,,,,,,,,,,"23,786.47","31,207.69","5,793,666.70","5,816,197.71","1,352.36","15,971.39","18,420.88",,,
