科目,2007-12-31,2008-12-31,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31
其他应收款,"5,814,344.23","12,730,322.06","26,650,171.07","27,938,412.27","35,682,989.09","25,436,251.87","11,307,682.20","17,386,148.03","16,937,438.16","18,010,223.16","14,864,633.17","16,273,205.48","19,170,149.86","20,015,679.41","18,989,949.84","64,806,924.65","65,783,631.95","65,365,674.79","18,512,441.69","18,305,744.76","33,661,619.64","38,359,993.23","22,005,558.49","17,146,869.39","20,040,003.17","83,858,944.67","80,453,663.98","91,831,099.89","30,652,675.80","45,159,437.49","21,542,316.95","22,276,808.84","25,525,879.40","31,699,270.00","24,733,726.07"
应付职工薪酬,"29,732,126.56","33,611,500.30","41,591,640.00","27,934,331.41","41,358,096.72","32,390,482.29","60,155,290.62","36,016,733.80","44,582,074.02","47,175,591.81","57,539,971.68","39,308,415.69","41,697,455.03","44,523,135.45","53,101,148.87","32,364,622.53","36,773,649.92","60,352,959.09","52,130,536.54","32,535,176.81","48,188,553.09","51,322,912.38","51,704,517.83","36,073,321.96","39,407,769.44","39,080,541.30","59,327,761.14","54,396,697.84","57,624,821.74","60,594,029.90","54,937,458.18","40,840,493.77","46,962,060.93","50,014,516.54","87,083,714.95"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"34,100,061.18","10,857,711.12","20,503,224.94","20,800,569.55","24,971,530.68","4,898,122.25","8,321,759.44","13,702,367.37","-24,348,171.53","2,486,487.45","19,972,141.61","-14,141,923.67","-23,251,375.80","-76,755,716.09","129,083,074.79","52,671,533.17","32,233,118.91","36,422,146.27","79,416,638.10","68,831,577.97","54,586,289.12","70,270,476.22","54,964,761.36","86,148,172.53","54,843,958.24","67,808,381.82","59,040,241.80","57,557,299.41","40,163,724.10","41,322,949.94","78,025,215.32","55,389,946.74","79,845,959.07","92,333,716.53","101,240,985.58"
应收利息,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"836,438.36"
应付利息,,"302,118.33","365,300.00","1,230,050.00","551,717.50","229,367.50","612,315.79","823,055.63","2,228,514.01","927,204.24","1,171,076.26","562,152.24","950,725.12","2,643,905.83","3,317,447.01","2,207,378.64","6,073,273.51","9,999,961.11","4,321,371.84","5,441,834.05","3,946,813.30","4,513,982.63","5,500,954.48","7,067,300.33","3,639,814.73","6,382,996.24","15,160,080.63","19,079,642.68","29,415,331.58","14,704,275.73","28,620,570.52","39,072,933.77","35,109,039.26","12,105,297.09","25,004,024.46"
应收股利,,,"231,279.36",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,"19,200,000.00",,,,,,"779,909.50","779,909.50",,,"9,064,134.28","1,552,352.40","1,397,117.16",,,,,,,,,,"2,500,000.00",,,,,,,,,"4,293,627.00","1,293,627.00"
存货,"464,808,205.89","647,872,821.12","347,626,461.80","462,275,362.32","470,819,636.64","574,832,054.17","626,035,810.39","678,442,476.72","694,951,612.81","828,659,222.04","822,454,510.46","1,007,478,288.81","1,075,503,746.06","1,123,588,906.10","924,261,817.02","1,092,016,232.53","953,112,441.03","943,953,846.76","923,750,155.93","995,964,754.63","956,596,506.90","938,349,130.25","859,845,052.93","904,636,590.85","971,841,336.88","1,004,159,904.59","786,674,569.16","745,694,908.71","869,928,729.91","850,878,300.32","793,140,956.90","896,591,103.26","916,044,373.71","939,906,442.12","979,296,301.98"
其他应付款,"13,798,175.54","14,899,309.70","61,593,160.23","60,150,624.35","77,860,989.17","64,871,349.65","59,474,553.25","64,724,318.36","93,239,427.28","72,439,814.12","53,111,141.37","59,058,906.28","62,735,337.76","69,253,310.51","51,871,770.34","68,318,430.32","75,305,597.70","72,661,104.88","48,548,006.38","43,407,643.38","54,043,362.24","52,659,700.81","38,579,965.98","31,473,330.12","41,580,082.93","47,070,588.89","35,617,075.89","42,213,939.10","55,373,666.97","58,886,103.29","62,419,357.02","69,455,251.37","63,231,478.18","71,923,693.32","48,754,888.38"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,"25,000,000.00","10,000,000.00",,"125,000,000.00","225,000,000.00","250,000,000.00","235,000,000.00",,"35,000,000.00","137,000,000.00","157,000,000.00","287,000,000.00","262,000,000.00","310,500,000.00","295,500,000.00","261,500,000.00","300,500,000.00","324,137,920.00","364,622,180.00","569,222,180.00","443,222,180.00","512,637,920.00","488,000,000.00","511,637,920.00","504,637,920.00","550,080,920.00","504,137,920.00","436,637,920.00","578,637,920.00","732,634,560.00","786,134,560.00","833,137,920.00","905,637,920.00","730,637,920.00"
其他流动资产,"361,097.97","36,549.11","33,158.03","177,003.15","177,506.97","272,848.22","8,335.00","287,113.83","133,696.86","73,240.74","411,594.04","82,740.12","235,977.42","431,551.26","206,013,890.02","208,656,266.46","232,702,373.15","223,557,100.76","251,206,378.81","274,267,657.99","292,277,202.84","299,319,348.24","264,762,982.31","317,264,254.54","257,754,764.93","249,665,450.66","236,404,767.38","213,627,151.81","232,432,198.28","203,751,850.27","172,036,001.42","173,144,587.92","159,748,432.84","170,956,121.09","177,166,584.35"
其他流动负债,"17,913.92","17,913.92",,"26,716,860.06",,,,,"135,000,000.00",,,,,,,"300,000,000.00","300,000,000.00","300,000,000.00","311,138,630.14",,,"150,000,000.00","152,260,273.97","154,294,520.55","156,351,369.87",,,,,,,,,,
流动资产合计,"2,141,884,863.56","2,399,540,980.67","2,212,428,819.26","2,297,513,761.09","3,726,399,521.81","3,790,626,590.07","4,084,627,785.19","4,146,913,293.24","4,156,727,704.83","4,395,648,835.15","4,207,830,119.74","4,555,714,202.67","4,762,623,774.73","4,985,290,805.35","4,535,787,802.56","5,382,988,329.62","5,479,319,855.67","4,933,216,743.27","4,977,799,254.98","5,298,993,428.57","5,067,597,327.05","5,166,613,147.08","4,293,162,198.07","4,317,447,582.37","4,587,201,459.04","5,312,109,189.79","4,436,309,194.12","4,360,720,414.60","4,312,123,716.43","4,747,634,036.32","4,369,183,919.92","5,409,069,656.44","4,799,556,002.43","5,899,135,673.18","5,820,589,698.13"
流动负债合计,"1,749,191,817.19","2,035,489,444.52","1,768,866,826.72","1,908,690,806.17","2,135,823,534.90","2,322,459,267.97","2,497,681,031.36","2,439,792,967.55","2,487,243,644.90","2,540,725,432.95","2,506,580,424.23","2,775,373,862.63","3,059,145,030.05","3,618,885,751.40","3,604,712,036.92","3,905,211,228.57","3,943,279,763.53","3,728,374,047.53","4,209,471,663.20","4,345,832,282.42","4,270,621,801.03","3,957,985,505.30","3,392,408,619.72","3,391,783,885.28","3,895,134,515.79","4,078,701,119.50","3,457,094,988.19","3,276,847,858.10","3,025,953,457.77","3,371,497,411.49","3,681,838,740.56","4,482,571,752.84","4,069,662,745.13","4,503,485,639.65","4,324,354,396.11"
可供出售金融资产,"3,193,178.14","1,422,000.00","2,805,000.00","2,484,000.00","2,073,450.00","2,001,000.00","1,890,600.00","1,963,050.00","1,911,300.00","1,700,160.00","1,700,160.00","1,787,445.00","1,722,930.00","1,616,670.00","1,874,730.00","1,787,445.00","1,544,565.00","1,502,850.00","1,457,280.00","1,434,510.00","1,472,460.00","1,628,055.00","4,682,915.58","4,527,320.58","5,229,395.58","4,409,675.58","4,546,295.58","4,216,130.58","4,238,900.58","2,102,315.58","2,102,315.58","2,102,315.58","2,102,315.58","2,102,315.58","2,102,315.58"
长期借款,,"84,000,000.00","234,000,000.00","344,000,000.00","350,740,000.00","240,460,000.00","293,514,000.00","311,514,000.00","354,518,000.00","481,118,000.00","419,016,000.00","465,516,000.00","418,864,390.00","639,242,640.00","806,340,640.00","1,297,483,640.00","1,718,953,640.00","1,791,953,640.00","1,695,449,640.00","1,674,949,640.00","1,476,949,640.00","1,884,949,640.00","1,642,947,640.00","1,791,383,010.00","1,486,947,640.00","1,486,447,640.00","1,266,002,640.00","1,359,002,640.00","1,414,502,640.00","1,310,502,640.00","1,123,004,000.00","1,181,504,000.00","846,504,000.00","465,004,000.00","403,502,000.00"
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,"500,000,000.00","500,000,000.00","500,000,000.00","800,000,000.00","1,000,000,000.00","1,000,000,000.00","1,000,000,000.00","1,000,000,000.00","1,000,000,000.00","1,000,000,000.00"
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,"55,865,000.00","118,600,000.00","109,860,000.00","109,740,000.00","810,000.00","690,000.00","8,281,620.00","8,161,620.00","8,281,620.00","8,161,620.00","7,943,280.00","7,331,440.00","9,897,360.00","9,532,543.22","8,861,332.13","8,859,055.84","8,867,309.35","8,845,663.26","6,570,121.61","6,506,836.63","6,505,340.00","6,505,340.00","5,353,680.00","5,436,230.00","5,353,680.00","5,353,680.00","4,217,760.00","4,217,760.00","4,217,760.00","4,217,760.00","3,081,840.00","3,081,840.00","3,081,840.00","3,081,840.00","1,945,920.00"
长期股权投资,"59,936,956.49","102,949,714.96","101,745,140.10","99,153,702.17","101,541,338.27","103,451,165.99","116,111,716.48","117,500,985.87","124,671,995.14","122,403,103.43","120,947,914.02","122,268,757.39","121,722,011.72","120,958,560.60","125,082,032.41","124,868,954.14","122,594,610.76","120,488,428.58","124,094,848.06","123,059,260.03","76,577,732.26","73,968,312.88","69,689,655.08","69,450,539.21","69,845,892.02","69,216,448.53","70,446,463.70","71,492,645.91","68,699,819.03","67,983,770.69","62,790,965.49","61,506,661.32","57,588,121.43","57,663,115.97","60,152,300.42"
专项应付款,"80,880,000.00","170,490,000.00",,,,,,,,,"63,610,200.00","63,610,200.00","103,610,200.00","103,610,200.00","100,121,600.00","99,900,381.00","149,900,381.00","149,887,370.90","117,425,769.75","149,691,830.77",,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"99,010,144.46"
预计负债,,,,"1,369,731.64",,,,,,,,,,,,,,,"21,076,453.66","21,076,453.66","18,152,353.66","18,152,353.66","1,254,000.00","1,254,000.00","1,254,000.00","1,254,000.00","1,254,000.00","1,254,000.00","1,254,000.00","1,954,000.00","1,254,000.00","1,254,000.00","1,254,000.00","1,254,000.00","1,254,000.00"
固定资产,"235,629,497.25","300,214,354.79","830,202,350.68","816,725,441.23","852,606,586.10","851,151,506.15","1,081,130,731.84","1,183,309,905.95","1,168,096,236.63","1,157,842,133.19","1,402,917,540.26","1,357,211,504.26","1,333,548,950.37","1,639,728,197.54","2,371,639,452.27","2,309,714,953.46","2,436,844,565.02","3,241,638,168.27","3,365,299,012.85","3,295,773,408.80","3,484,647,829.99","3,537,228,197.03","3,996,027,183.14","3,987,229,209.46","3,947,599,029.61","3,800,436,403.08","3,753,527,823.21","3,909,012,331.79","4,138,823,606.00","4,033,177,146.35","4,580,018,818.73","4,454,654,932.89","4,350,382,457.35","4,321,673,427.75","4,207,198,690.84"
递延所得税负债,"830,729.02","634,632.74","879,472.05","565,500.00","645,959.55","627,847.05","600,247.05","618,359.55","605,422.05","552,637.05","552,637.05","574,458.30","558,329.55","531,764.55","596,279.55","574,458.30","546,754.80","540,497.55","420,739.05","417,323.55","423,016.05","446,355.30","589,237.05","565,897.80","671,209.05","548,251.05","568,744.05","519,219.30","522,634.80","313,972.05","313,972.05","313,972.05","313,972.05","313,972.05","313,972.05"
在建工程,"47,632,409.05","428,697,987.48","161,164,102.06","182,497,853.27","175,164,640.15","253,951,883.12","173,142,300.20","92,761,552.41","176,248,908.37","300,984,978.31","306,793,201.06","443,810,421.80","585,558,842.11","955,275,338.43","811,369,294.44","894,295,422.25","1,131,722,369.96","808,105,318.69","1,105,382,488.85","1,163,989,743.34","992,322,641.07","983,356,877.81","631,673,965.31","801,640,566.00","779,085,143.64","915,397,501.92","954,327,318.22","757,291,604.73","695,963,397.76","707,263,647.90","376,541,625.00","355,735,717.72","392,595,581.21","405,819,921.87","378,474,883.84"
其他非流动负债,"11,305,835.90","12,252,730.43","142,982,557.64","126,933,482.31","140,105,901.87","138,611,687.29","218,227,650.91","230,796,173.94","210,955,042.15","274,076,856.37","219,928,926.21","234,288,005.99","234,497,748.16","236,733,984.18","235,315,661.78","231,817,942.75","226,361,685.64","232,241,810.02","255,435,082.40","233,782,183.57","434,770,177.75","425,793,944.56",,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"148,881,564.92","385,977,363.17","487,722,029.69","582,608,713.95","492,301,861.42","380,389,534.34","520,623,517.96","551,090,153.49","574,360,084.20","763,909,113.42","711,051,043.26","771,320,104.29","767,428,027.71","989,651,131.95","1,151,235,513.46","1,638,635,477.89","2,104,629,770.79","2,183,468,981.73","2,096,377,806.47","2,086,424,268.18","1,936,800,527.46","2,335,847,633.52","2,066,066,450.77","2,208,782,624.09","1,896,194,781.50","2,401,004,831.12","2,170,829,098.65","2,257,822,000.81","2,604,320,554.14","2,695,744,235.34","2,498,365,467.79","2,549,951,644.68","2,210,195,300.36","1,821,488,877.24","1,753,350,558.46"
固定资产清理,,,,,,,,,,,,,,,,,,,,,"12,649,004.36","6,039,554.17",,,,,,,,,,,,,
负债合计,"1,898,073,382.11","2,421,466,807.69","2,256,588,856.41","2,491,299,520.12","2,628,125,396.32","2,702,848,802.31","3,018,304,549.32","2,990,883,121.04","3,061,603,729.10","3,304,634,546.37","3,217,631,467.49","3,546,693,966.92","3,826,573,057.76","4,608,536,883.35","4,755,947,550.38","5,543,846,706.46","6,047,909,534.32","5,911,843,029.26","6,305,849,469.67","6,432,256,550.60","6,207,422,328.49","6,293,833,138.82","5,458,475,070.49","5,600,566,509.37","5,791,329,297.29","6,479,705,950.62","5,627,924,086.84","5,534,669,858.91","5,630,274,011.91","6,067,241,646.83","6,180,204,208.35","7,032,523,397.52","6,279,858,045.49","6,324,974,516.89","6,077,704,954.57"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"200,312,000.00","330,000,000.00","330,000,000.00","330,000,000.00","401,000,000.00","401,000,000.00","401,000,000.00","401,000,000.00","601,500,000.00","601,500,000.00","601,500,000.00","601,500,000.00","812,025,000.00","812,025,000.00","812,025,000.00","812,025,000.00","812,025,000.00","812,025,000.00","812,025,000.00","831,776,000.00","831,776,000.00","831,776,000.00","831,776,000.00","831,776,000.00","831,776,000.00","831,776,000.00","831,776,000.00","831,776,000.00","831,776,000.00","831,776,000.00","831,776,000.00","831,776,000.00","831,776,000.00","964,603,777.00","964,603,777.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"42,723,144.12","41,967,230.45","37,887,031.02","13,103,612.34","1,178,952,432.04","1,178,085,849.89","1,165,359,217.90","1,165,397,254.15","964,696,364.77","964,585,516.27","961,416,402.82","961,462,227.45","750,903,357.07","750,847,570.57","752,383,151.11","752,337,326.49","750,717,593.48","750,961,579.58","750,712,693.53","884,094,823.15","883,468,118.07","883,560,697.09","883,419,927.65","883,419,927.65","883,419,927.65","883,419,927.65","883,419,927.65","883,419,927.65","883,419,927.65","883,419,927.65","883,419,927.65","883,419,927.65","883,419,927.65","1,686,907,364.12","1,635,921,360.56"
无形资产,"184,397,439.63","199,009,046.31","98,961,432.34","94,963,824.41","98,478,260.24","107,521,777.72","109,455,156.63","113,591,774.82","142,518,867.49","165,754,825.65","169,550,262.24","171,117,853.45","166,330,765.08","194,674,802.95","286,119,352.05","285,029,071.78","281,676,325.33","284,660,051.35","286,027,478.36","282,320,509.67","281,367,574.12","277,030,697.20","282,649,015.53","279,599,444.65","277,367,619.17","273,036,483.33","301,478,483.94","297,336,085.51","296,273,947.80","292,296,028.23","359,063,371.41","358,794,628.70","353,956,203.79","349,412,169.34","328,689,179.79"
盈余公积,"118,535,168.66","111,704,915.95","137,002,157.48","137,002,157.48","137,002,157.48","137,002,157.48","167,406,785.25","167,406,785.25","167,406,785.25","167,406,785.25","201,286,582.25","201,286,582.25","201,286,582.25","201,286,582.25","236,011,651.82","236,011,651.82","236,011,651.82","236,011,651.82","262,995,951.42","262,995,951.42","262,995,951.42","262,995,951.42","269,119,230.33","269,119,230.33","269,119,230.33","269,119,230.33","270,306,403.56","270,306,403.56","270,306,403.56","270,306,403.56","270,306,403.56","270,306,403.56","270,306,403.56","270,306,403.56","273,713,565.68"
开发支出,,,,,,,,,,,,,,,,,,,,,"3,067,321.33","3,868,727.61","9,477,865.47","11,731,949.74","13,130,983.14","16,582,415.42","19,303,052.47","21,103,156.50","22,002,890.00","23,188,544.93","34,632,824.13","44,141,721.89","45,470,343.15","48,429,694.70","55,198,538.45"
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
未分配利润,"262,851,175.86","363,933,976.66","473,912,948.87","408,205,807.38","487,101,699.21","565,975,032.27","666,272,474.90","778,404,171.46","815,528,424.63","931,186,211.23","1,049,545,637.59","1,150,974,674.02","1,163,905,184.44","1,259,269,354.49","1,346,788,978.57","1,391,883,906.26","1,346,957,370.65","1,396,309,074.76","1,429,645,216.01","1,453,318,718.83","1,432,888,536.20","1,470,637,127.19","1,525,074,352.29","1,556,250,000.06","1,569,837,996.54","1,608,640,596.18","1,651,357,046.68","1,617,858,970.42","1,570,289,968.96","1,487,812,361.44","1,343,787,899.11","1,382,490,906.27","1,442,125,857.73","1,551,031,910.38","1,701,084,728.37"
长期待摊费用,"327,895.97","4,276.48",,,,,,,,,,,,,,,,,,,,,"2,319,166.67","2,016,666.68","1,714,166.69","1,470,970.55","1,109,166.71","806,666.72","504,166.73","201,666.74",,,,,
少数股东权益,"171,777,287.35","188,398,194.75","207,105,263.31","146,582,224.17","158,696,537.69","159,808,087.49","194,340,443.98","199,862,067.31","211,259,470.74","229,087,559.00","246,338,807.44","257,587,835.74","285,833,057.05","335,669,278.25","345,546,491.97","388,585,814.78","388,246,002.50","404,471,889.99","410,075,661.25","410,272,665.07","411,319,092.02","412,100,303.63","404,315,975.24","408,240,138.99","408,719,190.19","395,802,063.39","426,788,764.36","428,964,735.80","420,966,428.37","418,479,963.47","354,539,774.80","355,867,214.99","352,792,178.03","338,758,895.92","377,493,811.35"
递延所得税资产,"22,337,740.96","23,100,794.79","32,554,224.63","28,932,168.25","29,378,481.63","31,194,604.86","42,385,164.73","44,428,867.99","49,432,670.05","49,866,858.55","60,147,217.64","60,301,594.71","60,524,795.44","62,318,351.06","73,746,236.42","82,554,151.45","85,168,369.31","81,106,399.13","80,567,431.32","82,059,957.21","81,926,672.96","82,150,099.08","75,715,597.08","76,083,100.08","77,225,074.57","80,219,341.18","95,062,758.77","94,888,548.87","92,991,989.88","109,475,786.67","119,492,076.50","116,133,385.48","113,653,554.39","110,237,751.58","121,497,181.12"
外币报表折算价差,"1,067,822.95","-2,531,970.02","-2,635,188.02","-3,922,571.07","-5,235,944.54","-4,821,401.53","-3,940,016.28","-2,483,968.93","-2,387,091.98","-4,199,723.84","-7,832,482.63","-7,293,507.10","-8,494,169.12","-7,771,942.98","-5,181,876.70","-6,065,571.11","-6,014,299.26","-5,200,365.89","-4,557,499.63","-4,470,281.01","-10,543,708.23",,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,"46,200,000.00","46,200,000.00","46,200,000.00","46,200,000.00","44,333,710.56","43,133,710.56","43,911,175.83","42,443,903.54","36,355,535.22","36,123,029.22","36,123,029.22","35,720,388.23","94,603,592.46","91,336,325.46","21,336,325.46","21,336,325.46","9,875,487.10","8,965,487.10","2,317,760.00","2,317,760.00","16,291,749.94"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"553,455,117.49","1,055,398,174.81","1,227,432,249.81","1,224,756,989.33","1,259,242,756.39","1,349,271,937.84","1,524,115,669.88","1,553,556,137.04","1,662,879,977.68","1,798,552,059.13","2,062,056,295.22","2,156,497,576.61","2,269,408,294.72","2,974,571,920.58","3,716,031,097.59","3,744,449,998.08","4,105,750,805.38","4,583,701,216.02","5,007,162,250.00","4,991,771,099.61","4,977,942,411.92","5,007,714,424.32","5,108,590,899.08","5,268,401,825.62","5,207,320,333.64","5,196,489,627.82","5,294,404,955.06","5,247,483,496.07","5,340,835,043.24","5,257,025,232.55","5,544,517,483.94","5,402,034,850.68","5,318,066,336.90","5,297,656,156.79","5,268,614,984.44"
所有者权益(或股东权益)合计,"797,266,598.94","1,033,472,347.79","1,183,272,212.66","1,030,971,230.30","2,357,516,881.88","2,437,049,725.60","2,590,438,905.75","2,709,586,309.24","2,758,003,953.41","2,889,566,347.91","3,052,254,947.47","3,165,517,812.36","3,205,459,011.69","3,351,325,842.58","3,495,871,349.77","3,583,591,621.24","3,537,161,126.73","3,605,074,930.03","3,679,112,035.31","3,858,507,977.58","3,838,117,410.48","3,880,494,432.58","3,943,278,026.66","3,985,282,898.62","4,003,192,495.39","4,028,892,866.99","4,102,790,062.34","4,073,534,051.76","4,022,684,747.76","3,937,417,622.04","3,733,497,195.51","3,778,581,109.60","3,837,764,293.84","4,871,817,313.08","5,011,499,728.00"
