科目,2012-12-31,2013-12-31,2014-12-31,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
其他应收款,"20,712,641.13","32,032,249.80","36,093,362.52","52,313,161.98","38,922,718.81","47,741,947.76","43,030,448.54","46,003,557.13","97,042,152.98","107,875,236.82","128,729,649.04","134,565,643.61","113,922,257.38","128,544,384.68","120,028,129.18"
应付职工薪酬,"7,159,114.23","10,563,628.57","12,025,679.06","1,339,745.87","10,591,577.87","571,524.34","1,269,901.75","1,522,117.24","11,746,524.46","1,730,326.84","1,734,991.93","4,497,610.75","21,064,185.45","7,564,623.61","9,795,465.45"
应收关联公司款,,,,,,,,,,,,,,,
应交税费,"17,653,988.48","22,648,893.28","17,378,857.47","17,595,129.18","24,256,489.42","17,291,508.55","21,660,314.87","18,066,179.91","20,199,366.70","16,361,579.12","22,451,228.08","17,076,801.39","40,769,977.64","13,785,568.93","22,728,380.94"
应收利息,,,,,,,,,"2,387,605.21","2,539,716.66","2,712,458.69","2,887,098.97","3,059,127.61","3,213,680.56",
应付利息,,,,,,,,,,,,"376,276.50","5,509,488.20","4,848,112.05","5,487,733.66"
应收股利,,,,,,,,,,,,,,,
应付股利,,,,,,,,,,,,,,,
存货,"425,774,501.68","470,376,609.90","528,968,610.19","573,482,231.39","570,310,891.22","776,873,648.62","951,886,534.24","929,183,518.13","747,765,075.24","775,878,502.81","1,068,206,205.29","1,160,079,851.85","1,067,738,424.85","1,188,649,192.36","1,162,054,166.31"
其他应付款,"78,133,844.49","40,056,470.45","37,397,917.69","24,303,137.62","26,441,379.69","34,363,071.84","31,000,616.03","32,131,312.24","28,773,158.03","26,610,087.17","136,771,310.67","347,274,546.88","237,642,823.87","299,707,663.32","285,860,194.72"
其中:消耗性生物资产,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,,,,,,,,"23,778,425.00","23,778,425.00","6,100,000.00"
其他流动资产,"11,190,753.27","6,109,314.17","6,463,780.66","10,012,579.29","7,730,932.04","6,959,392.82","66,207,111.23","34,115,462.88","27,350,798.88","17,080,932.41","69,356,725.04","48,167,702.97","49,584,531.16","36,895,753.38","39,130,824.01"
其他流动负债,,,,,,,,,,,,,"300,000.00","300,000.00","190,578.24"
流动资产合计,"2,039,296,183.56","2,453,085,508.25","2,876,551,698.69","3,030,451,391.49","2,986,993,347.98","3,724,865,058.73","3,651,234,318.13","3,395,766,255.65","2,983,688,716.29","3,161,141,723.03","3,898,793,582.77","4,475,006,261.00","4,279,621,813.71","4,704,335,467.33","4,654,512,807.90"
流动负债合计,"1,775,596,937.60","2,250,249,750.75","2,646,601,773.41","2,744,451,106.02","2,662,276,222.91","2,855,830,942.84","2,807,491,952.98","2,545,161,756.54","2,109,155,422.63","2,267,353,525.78","3,020,724,713.16","3,709,035,858.93","3,394,717,560.49","3,797,533,961.09","3,828,610,031.20"
可供出售金融资产,,,,,,,,,,,,,"500,000.00",,
长期借款,,"13,758,500.00","13,805,225.00","14,364,000.00","16,661,150.00","14,581,875.00","14,956,725.00","15,066,975.00","15,653,925.00","15,536,325.00","76,188,600.00","75,869,050.00","48,800,000.00","48,193,450.00","48,800,000.00"
持有至到期投资,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,"113,464,000.00","113,464,000.00","110,264,000.00"
长期股权投资,,,,,,,,,,,,,,,
专项应付款,"396,335.40","395,012.48","298,852.46","298,852.46","298,852.46","298,852.46","298,852.46","298,852.46","298,852.46","298,852.46","287,292.46","287,292.46","287,292.46","787,292.46","287,292.46"
投资性房地产,"1,603,680.96","1,508,471.28","1,413,261.52","1,341,854.17","1,318,051.72","1,294,249.27","1,270,446.82","1,246,644.37","1,222,841.92","1,199,039.47","1,175,237.02","1,151,434.57","1,127,632.12","1,103,829.67","1,080,027.22"
预计负债,,,,,,,,,,,,,,,
固定资产,"126,002,433.95","256,629,260.15","310,874,949.82","301,111,664.15","312,021,375.17","309,152,486.43","334,766,442.49","331,350,819.37","324,623,837.08","359,979,613.67","359,368,577.55","427,425,974.26","483,110,585.87","466,127,247.48","490,533,128.26"
递延所得税负债,,,,,,,,,,,,,,,
在建工程,"21,537,325.19","23,610,032.79","6,895,010.12","13,458,114.09","5,609,911.92","23,131,366.90","35,824,715.32","55,437,759.98","77,101,035.75","45,856,105.02","60,419,613.97","127,504,567.14","72,008,981.38","78,620,431.93","72,609,650.43"
其他非流动负债,,,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,
非流动负债合计,"681,335.40","17,520,490.45","18,101,540.42","18,523,546.22","20,738,299.97","18,630,526.39","19,734,532.21","19,806,898.42","24,121,461.70","24,816,998.20","84,109,408.17","85,542,597.64","171,345,038.72","171,775,662.23","167,799,286.20"
固定资产清理,,,,,,,,"324,321.04",,,,,,,
负债合计,"1,776,278,273.00","2,267,770,241.20","2,664,703,313.83","2,762,974,652.24","2,683,014,522.88","2,874,461,469.23","2,827,226,485.19","2,564,968,654.96","2,133,276,884.33","2,292,170,523.98","3,104,834,121.33","3,794,578,456.57","3,566,062,599.21","3,969,309,623.32","3,996,409,317.40"
生产性生物资产,,,,,,,,,,,,,,,
实收资本(或股本),"96,118,800.00","96,118,800.00","96,118,800.00","96,118,800.00","96,118,800.00","128,168,800.00","128,168,800.00","128,168,800.00","128,168,800.00","128,168,800.00","128,168,800.00","128,168,800.00","128,168,800.00","128,168,800.00","192,253,200.00"
油气资产,,,,,,,,,,,,,,,
资本公积,"143,588,282.60","143,588,282.60","140,836,505.47","140,836,505.47","140,836,505.47","650,087,005.47","650,087,005.47","650,087,005.47","650,270,999.01","650,270,999.01","650,270,999.01","650,270,999.01","650,270,999.01","650,270,999.01","591,532,209.46"
无形资产,"15,726,284.97","33,159,219.44","62,370,483.41","61,913,626.55","61,676,583.20","61,207,202.77","60,967,505.91","60,524,285.56","60,097,803.41","59,673,024.57","59,488,265.93","74,540,684.65","82,169,143.90","82,419,615.20","82,339,275.87"
盈余公积,"13,106,727.10","20,654,576.15","28,610,092.51","28,610,092.51","38,068,356.14","38,068,356.14","38,068,356.14","38,068,356.14","50,793,616.43","50,793,616.43","50,793,616.43","50,793,616.43","62,370,439.87","62,370,439.87","62,370,439.87"
开发支出,,,,,,,,,,,,,"9,469.51","9,469.51","9,469.51"
减:库存股,,,,,,,,,,,,,,,
商誉,"11,704,618.49","35,419,255.80","35,437,016.13","33,969,044.23","33,969,044.23","33,969,044.22","28,135,543.30","28,135,543.30","28,135,543.31","28,135,543.30","105,633,053.92","158,066,909.69","119,234,204.14","142,204,040.02","145,320,758.75"
未分配利润,"192,890,921.21","293,626,193.57","376,836,147.04","434,180,180.76","461,633,866.99","483,327,714.47","490,454,245.29","514,642,156.09","538,797,942.00","562,005,397.33","576,620,230.26","608,713,160.20","632,166,271.73","664,545,446.92","618,624,587.90"
长期待摊费用,"5,193,868.57","6,261,118.95","13,458,560.93","15,821,411.07","16,685,408.02","18,372,489.30","18,830,086.15","18,474,863.84","22,183,498.60","22,707,964.38","23,090,169.02","29,555,780.19","35,292,653.10","42,126,432.01","39,377,047.10"
少数股东权益,"2,447,636.30","4,069,475.57","7,034,306.40","7,827,329.06","8,435,456.70","8,903,733.83","8,596,239.81","8,863,042.66","7,991,446.34","9,119,436.96","36,337,564.54","80,474,566.73","92,640,799.62","102,316,727.44","69,715,688.99"
递延所得税资产,"3,366,244.52","5,968,781.27","6,797,111.27","10,722,045.22","10,029,821.22","11,832,473.66","12,802,218.81","14,846,306.35","14,358,148.66","15,845,644.77","18,089,527.66","20,721,013.63","23,502,295.90","24,049,149.94","30,190,976.50"
外币报表折算价差,,,,,,,,,,,,,,,
其他非流动资产,,"10,000,000.00","209,960.00","2,306,873.74","711,489.00",,"50,839.00","114,083.00","46,829.00",,"22,490,465.00","99,290.50","35,845,929.00","35,797,968.28","15,895,301.00"
非正常经营项目收益调整,,,,,,,,,,,,,,,
非流动资产合计,"185,134,456.65","372,556,139.68","437,456,353.20","440,644,633.22","442,021,684.48","458,959,312.55","492,647,797.80","510,454,626.81","527,769,537.73","533,396,935.18","649,754,910.07","839,065,654.63","852,800,894.92","872,458,184.04","877,355,634.64"
所有者权益(或股东权益)合计,"448,152,367.21","557,871,406.73","649,304,738.06","708,121,372.47","746,000,509.58","1,309,362,902.05","1,316,655,630.74","1,341,252,227.50","1,378,181,369.69","1,402,368,134.23","1,443,714,371.51","1,519,493,459.06","1,566,360,109.42","1,607,484,028.05","1,535,459,125.14"
资产总计,"2,224,430,640.21","2,825,641,647.93","3,314,008,051.89","3,471,096,024.71","3,429,015,032.46","4,183,824,371.28","4,143,882,115.93","3,906,220,882.46","3,511,458,254.02","3,694,538,658.21","4,548,548,492.84","5,314,071,915.63","5,132,422,708.63","5,576,793,651.37","5,531,868,442.54"
负债和所有者(或股东权益)合计,"2,224,430,640.21","2,825,641,647.93","3,314,008,051.89","3,471,096,024.71","3,429,015,032.46","4,183,824,371.28","4,143,882,115.93","3,906,220,882.46","3,511,458,254.02","3,694,538,658.21","4,548,548,492.84","5,314,071,915.63","5,132,422,708.63","5,576,793,651.37","5,531,868,442.54"
