科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月
一、营业收入,"1,410,947,950.00","3,459,816,186.00","5,444,734,040.00","8,709,307,156.00","2,006,361,159.00","6,244,680,170.00","10,370,684,968.00","12,619,226,032.00","1,701,939,581.00","4,386,971,535.00","7,523,094,640.00","16,886,505,391.00","2,668,238,759.00","7,821,983,947.00","12,404,281,386.00","18,511,447,284.00","3,720,982,446.00","9,936,672,756.00","15,050,917,104.00","21,273,153,001.00","4,247,877,884.00","10,723,114,600.00","17,121,947,296.00","19,829,215,410.00","2,801,083,067.00","10,632,446,347.00","17,476,430,032.00","25,271,519,802.00","4,122,323,181.00","9,358,930,642.00","14,939,747,823.00","24,247,085,352.00","4,042,957,610.00","8,940,798,147.00","18,395,801,109.00","26,767,019,600.00","6,384,328,901.00","15,301,140,322.00","24,766,088,194.00","27,776,047,120.00","6,357,233,700.00","15,155,609,862.00","22,160,561,720.00"
二、营业利润,"455,019,894.00","1,073,650,273.00","1,707,231,903.00","2,287,622,356.00","258,551,418.00","919,307,153.00","1,301,172,697.00","647,714,613.00","48,673,660.00","75,566,351.00","270,267,879.00","770,106,516.00","309,709,630.00","706,989,735.00","1,007,824,888.00","1,253,389,550.00","285,047,602.00","819,582,236.00","967,751,037.00","1,108,740,062.00","15,683,084.00","156,807,158.00","111,125,294.00","-138,336,754.00","72,208,154.00","166,158,814.00","338,036,933.00","755,378,637.00","100,368,054.00","199,331,158.00","413,548,640.00","444,834,684.00","-28,989,382.00","108,106,798.00","117,647,454.00","165,333,548.00","-83,416,854.00","102,247,395.00","233,634,765.00","222,424,657.00","118,530,007.00","469,097,572.00","550,511,919.00"
减:营业成本,"770,843,723.00","1,896,071,751.00","3,094,906,499.00","5,551,872,643.00","1,544,077,914.00","4,936,513,084.00","8,385,285,838.00","11,097,629,221.00","1,606,128,664.00","4,061,170,511.00","6,818,394,634.00","15,106,782,975.00","2,202,643,073.00","6,775,984,194.00","10,787,652,021.00","16,281,190,704.00","3,261,972,705.00","8,645,795,089.00","13,094,748,426.00","18,983,446,009.00","4,012,207,353.00","10,070,537,746.00","16,156,849,450.00","18,564,175,209.00","2,539,431,174.00","10,002,004,646.00","16,516,466,001.00","23,955,191,352.00","3,807,619,893.00","8,707,557,019.00","13,787,737,856.00","22,761,559,175.00","3,898,060,673.00","8,454,755,530.00","17,561,620,162.00","25,422,490,243.00","6,229,009,686.00","14,705,633,337.00","23,712,760,064.00","26,091,316,546.00","5,723,310,757.00","13,815,117,053.00","20,110,093,635.00"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"9,414,601.00","25,405,317.00","40,371,560.00","61,003,641.00","11,643,829.00","36,403,117.00","51,235,036.00","60,631,965.00","9,882,320.00","26,013,838.00","38,589,780.00","57,597,449.00","9,495,346.00","26,218,080.00","44,973,022.00","63,148,429.00","13,401,029.00","34,925,565.00","51,643,803.00","79,874,401.00","14,756,578.00","32,574,601.00","49,770,738.00","45,825,580.00","8,273,507.00","19,508,688.00","31,754,697.00","54,845,881.00","7,577,999.00","17,119,815.00","37,453,420.00","57,837,600.00","4,902,663.00","15,376,099.00","23,535,105.00","36,947,463.00","7,916,425.00","19,956,200.00","27,299,858.00","153,754,106.00","71,321,100.00","142,574,868.00","220,476,761.00"
营业外收入,"691,163.00","1,092,983.00","1,567,990.00","22,212,244.00","247,290.00","309,086.00","1,179,661.00","11,237,949.00","868,861.00","4,749,451.00","7,306,542.00","70,575,577.00","1,499,304.00","8,660,363.00","12,328,731.00","30,576,799.00","1,068,550.00","2,077,557.00","3,620,798.00","112,922,182.00","20,118,365.00","42,939,906.00","76,318,327.00","48,925,536.00","4,625,658.00","9,283,350.00","12,131,924.00","39,822,722.00","684,770.00","10,943,847.00","19,799,810.00","56,512,594.00","288,226.00","4,064,347.00","4,951,220.00","90,862,402.00","766,904.00","10,776,615.00","13,292,027.00","44,366,419.00","4,206,965.00","6,556,453.00","15,328,596.00"
销售费用,"19,820,859.00","47,195,283.00","78,551,687.00","122,086,780.00","27,119,747.00","63,381,125.00","102,080,034.00","147,246,993.00","28,558,336.00","61,684,509.00","91,224,416.00","138,582,927.00","24,527,776.00","59,812,967.00","94,595,613.00","136,462,473.00","25,815,613.00","73,881,421.00","122,491,471.00","168,253,228.00","31,749,366.00","63,732,117.00","109,010,688.00","159,427,616.00","27,167,466.00","62,088,260.00","95,927,127.00","148,183,252.00","21,193,490.00","50,601,124.00","108,197,235.00","140,889,175.00","10,451,409.00","28,044,241.00","63,273,050.00","96,458,353.00","16,033,766.00","35,978,773.00","61,782,377.00","81,518,532.00","20,393,787.00","36,089,945.00","52,678,892.00"
减:营业外支出,"2,915,476.00","3,230,644.00","12,911,591.00","18,730,799.00","1,497,804.00","35,658,079.00","48,638,562.00","57,684,638.00","6,774,394.00","7,743,836.00","15,977,841.00","27,825,675.00","375,070.00","18,593,949.00","30,264,284.00","90,757,222.00","426,743.00","3,601,814.00","5,878,585.00","41,688,351.00","1,300,416.00","18,763,660.00","26,843,790.00","37,734,182.00","3,389,845.00","21,066,805.00","22,910,277.00","260,229,436.00","3,544,384.00","4,904,762.00","17,442,665.00","22,431,192.00","1,309,576.00","1,568,263.00","1,837,470.00","19,977,614.00","114,069.00","190,166.00","620,105.00","19,445,152.00","600,047.00","4,185,761.00","44,592,408.00"
管理费用,"99,352,016.00","352,921,859.00","449,437,774.00","589,528,704.00","125,875,605.00","223,191,001.00","386,190,559.00","621,944,783.00","117,539,369.00","253,703,589.00","421,351,618.00","522,902,302.00","119,630,421.00","283,062,265.00","471,362,186.00","815,090,295.00","135,507,976.00","326,965,487.00","498,901,652.00","823,853,706.00","160,483,971.00","352,743,493.00","553,845,219.00","785,047,115.00","159,027,130.00","335,411,059.00","482,470,569.00","692,920,145.00","119,725,652.00","262,847,739.00","431,345,139.00","623,322,245.00","120,172,375.00","239,014,427.00","399,883,575.00","507,345,677.00","140,285,363.00","254,806,196.00","410,802,940.00","529,882,660.00","98,574,647.00","240,075,639.00","392,365,851.00"
其中:非流动资产处置净损失,,,,"265,717.00",,"505,218.00","505,218.00","937,995.00",,"34,020.00","34,020.00","2,186,005.00",,,,"11,876,681.00",,,,"1,933,022.00",,"7,342,031.00",,"9,908,349.00",,"1,297,585.00",,"236,606,409.00",,,,"8,510,817.00",,,,"10,400,436.00",,,,"5,978,409.00",,,
