科目,2013-12-31,2014-12-31,2015-12-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30,2018-09-30,2018-12-31,2019-03-31
其他应收款,"3,660,965.25","4,436,246.94","5,054,506.68","4,686,595.95",,"6,616,964.59","8,763,035.16","8,169,002.31","8,896,673.27","8,167,978.65","10,203,437.13","9,713,047.80","7,683,211.61","5,302,680.75","5,660,385.49"
应付职工薪酬,"3,416,272.07","5,358,014.14","4,292,495.06","3,578,683.36",,"4,502,911.93","3,592,881.26","4,001,071.90","3,964,557.07","4,882,588.73","4,683,474.89","4,048,471.90","4,153,418.79","6,671,632.06","4,578,737.90"
应收关联公司款,,,,,,,,,,,,,,,
应交税费,"18,338,622.46","14,560,538.45","18,097,714.94","2,907,428.48",,"8,107,587.05","1,592,974.30","5,487,668.59","6,912,592.10","5,617,907.84","626,175.49","3,981,443.18","4,345,045.74","6,707,273.22","2,782,875.34"
应收利息,,,,,,,,,,,,,,,
应付利息,,"90,783.88","106,209.72","86,907.73",,"103,719.69",,"127,714.86","181,366.32","140,795.00","134,282.10","108,206.26",,"945,059.35",
应收股利,,,,,,,,,,,,,,,
应付股利,,"3,000,000.00",,,,,,,,,,,,,
存货,"151,181,879.32","132,691,887.94","52,771,211.03","82,147,957.86",,"71,830,046.13","53,000,281.43","116,101,701.10","102,298,411.88","88,563,763.74","100,656,335.22","168,256,171.74","114,308,753.63","204,884,074.20","235,599,102.56"
其他应付款,"110,396.00","315,030.05","453,648.74","552,087.92",,"945,913.68","431,568.32","244,029.00","162,723.44","809,717.77","880,645.63","377,798.31","713,213.82","1,211,475.50","1,288,501.00"
其中:消耗性生物资产,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,"20,000,000.00","20,000,000.00",,,,,,,,,,,
其他流动资产,,,,"6,203,871.13",,"11,339,068.91","13,918,849.96","12,703,704.84","15,479,951.29","34,675,242.90","34,258,301.23","47,917,758.35","47,991,851.59","35,193,554.98","30,205,360.03"
其他流动负债,,,,,,,,,,"18,670,458.09","13,072,645.04","23,504,661.08","25,440,854.60","27,994,928.06","17,613,057.51"
流动资产合计,"297,747,826.22","257,569,925.86","207,828,936.92","258,722,492.18","254,706,300.00","281,005,493.20","345,551,393.74","419,315,164.91","369,592,739.35","406,584,707.11","424,258,632.41","489,329,935.44","510,527,180.18","592,646,623.45","610,340,707.98"
流动负债合计,"356,308,848.77","313,168,545.56","369,888,570.12","331,523,481.27","321,117,100.00","329,114,414.26","284,656,105.80","357,042,777.43","333,537,064.56","368,200,693.94","389,373,114.26","461,365,039.92","483,534,721.10","562,238,876.40","581,182,507.51"
可供出售金融资产,,,"90,500,000.00",,,,,,,,,,,,
长期借款,"30,000,000.00","50,000,000.00","10,000,000.00",,,,,,,,,,,,
持有至到期投资,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,
长期股权投资,,,,,,"971,237.89","5,685,745.22","12,505,031.58","16,542,025.41","17,304,640.10","16,268,658.68","16,325,730.35","15,768,536.46","18,142,249.27","17,969,500.83"
专项应付款,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,
固定资产,"86,736,946.21","129,142,535.50","152,310,253.33","173,514,700.70",,"176,144,297.16","174,557,417.97","175,773,817.73","174,677,982.27","174,810,976.36","174,396,257.81","175,619,466.14","177,917,464.68","226,837,461.06","232,181,287.22"
递延所得税负债,,,,,,,,,,,,,,,
在建工程,"23,891,817.11","36,558,263.98","30,888,026.03","8,838,979.12",,"8,851,206.94","8,122,949.48","8,479,447.41","37,543,095.48","46,057,550.77","52,455,602.72","71,280,636.87","77,614,217.06","36,963,203.94","35,532,497.12"
其他非流动负债,,,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,
非流动负债合计,"41,770,000.00","62,328,333.34","23,759,625.01","13,594,386.70","12,711,300.00","12,399,310.63","12,195,965.77","12,009,060.61","12,373,935.62","12,761,291.63","12,547,666.60","21,046,076.85","20,683,600.33","21,351,314.71","20,967,547.35"
固定资产清理,,,,,,,,,"185,522.92",,,,,,
负债合计,"398,078,848.77","375,496,878.90","393,648,195.13","345,117,867.97","333,828,400.00","341,513,724.89","296,852,071.57","369,051,838.04","345,911,000.18","380,961,985.57","401,920,780.86","482,411,116.77","504,218,321.43","583,590,191.11","602,150,054.86"
生产性生物资产,,,,,,,,,,,,,,,
实收资本(或股本),"26,000,000.00","65,000,000.00","65,000,000.00","65,000,000.00",,"65,000,000.00","86,670,000.00","112,671,000.00","112,671,000.00","112,671,000.00","112,671,000.00","202,807,800.00","202,807,800.00","202,807,800.00","202,807,800.00"
油气资产,,,,,,,,,,,,,,,
资本公积,,"17,543,017.31","17,543,017.31","17,543,017.31",,"17,543,017.31","104,160,817.31","88,560,217.31","88,560,217.31","88,560,217.31","88,560,217.31","9,690,517.31","9,690,517.31","9,690,517.31","9,690,517.31"
无形资产,"43,025,068.71","42,431,213.81","41,414,068.84","41,627,531.72",,"41,021,551.60","40,724,477.20","40,427,402.80","40,325,200.20","40,257,971.79","39,950,631.30","39,643,290.81","39,432,441.71","39,433,805.26","39,116,145.82"
盈余公积,"4,644,788.58","1,778,813.53","5,024,951.75","5,024,951.75",,"8,709,271.36","8,709,271.36","8,709,271.36","8,709,271.36","12,210,125.79","12,210,125.79","12,210,125.79","12,210,125.79","15,323,222.80","15,323,222.80"
开发支出,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,
商誉,,,,,,,,,,,,,,,
未分配利润,"39,035,484.45","16,009,321.78","45,224,565.72","53,325,360.55",,"78,383,442.17","81,460,520.57","80,981,869.40","86,882,752.30","96,890,631.99","95,129,138.17","89,660,595.02","96,839,793.35","110,261,275.10","111,544,708.31"
长期待摊费用,,"236,981.82","194,738.31","58,615.41",,,"33,018.87","33,018.87","34,846.96","80,267.27","78,891.47","77,515.67","133,656.44","1,374,531.63","1,348,355.08"
少数股东权益,,,,,,,,,,,,,,,
递延所得税资产,"2,487,956.95","2,979,760.55","3,243,706.48","3,248,878.45",,"3,155,668.94","3,177,678.33","3,440,312.81","3,832,828.56","3,787,847.26","3,082,587.74","4,503,579.61","4,373,061.35","4,921,732.35","5,027,809.23"
外币报表折算价差,,,,,,,,,,,,,,,
其他非流动资产,"13,869,506.60","6,909,350.00","61,000.00",,,,,,,"2,410,000.00",,,,"1,353,399.36",
非正常经营项目收益调整,,,,,,,,,,,,,,,
非流动资产合计,"170,011,295.58","218,258,105.66","318,611,792.99","227,288,705.40","232,131,500.00","230,143,962.53","232,301,287.07","240,659,031.20","273,141,501.80","284,709,253.55","286,232,629.72","307,450,219.45","315,239,377.70","329,026,382.87","331,175,595.30"
所有者权益(或股东权益)合计,"69,680,273.03","100,331,152.62","132,792,534.78","140,893,329.61","153,009,400.00","169,635,730.84","281,000,609.24","290,922,358.07","296,823,240.97","310,331,975.09","308,570,481.27","314,369,038.12","321,548,236.45","338,082,815.21","339,366,248.42"
资产总计,"467,759,121.80","475,828,031.52","526,440,729.91","486,011,197.58","486,837,800.00","511,149,455.73","577,852,680.81","659,974,196.11","642,734,241.15","691,293,960.66","710,491,262.13","796,780,154.89","825,766,557.88","921,673,006.32","941,516,303.28"
负债和所有者(或股东权益)合计,"467,759,121.80","475,828,031.52","526,440,729.91","486,011,197.58",,"511,149,455.73","577,852,680.81","659,974,196.11","642,734,241.15","691,293,960.66","710,491,262.13","796,780,154.89","825,766,557.88","921,673,006.32","941,516,303.28"
