科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
货币资金,"149,194,188.78","208,976,255.22","208,841,612.05","388,085,071.47","757,625,568.10","923,804,739.28","832,950,741.07","847,630,041.82","703,773,976.38","809,593,577.75","768,977,226.78","645,866,510.36","522,407,573.30","1,107,904,144.59","1,173,029,449.55","1,119,433,837.38","1,101,271,798.03","1,561,719,315.34","882,484,968.12","744,386,296.85","835,996,608.94","1,216,546,523.67","1,172,951,299.96","1,555,081,921.91","1,524,968,631.79","1,391,869,566.89","1,223,090,283.23","1,434,463,496.83","1,038,008,112.99","1,383,074,479.14","1,717,753,865.15","1,516,802,678.75","1,254,068,783.40","849,169,167.92","724,910,293.48","1,380,902,284.60","1,472,163,716.77","1,234,628,442.23","1,426,294,307.73","1,610,199,152.63","1,377,335,549.51","1,395,877,034.09","1,343,991,153.49","1,360,366,319.02","1,001,835,068.03","1,024,970,589.73"
短期借款,"270,000,000.00","386,725,854.20","351,427,161.14","376,468,811.80","507,580,604.35","535,624,201.07","626,095,104.27","580,721,286.44","486,000,000.00","480,497,890.00","537,459,900.00","537,449,420.00","576,218,199.13","689,632,186.21","677,321,783.07","780,636,852.15","926,457,797.44","1,305,086,241.17","1,280,357,596.71","1,056,791,280.25","1,392,378,894.62","1,836,737,387.67","1,615,667,398.33","912,179,609.02","1,096,593,391.13","783,344,578.64","705,448,475.65","671,325,352.02","979,274,763.33","1,161,698,255.91","1,121,686,629.67","877,769,034.68","975,371,207.67","242,965,453.59","378,706,989.55","428,939,165.64","597,572,720.58","542,491,485.59","545,512,181.39","193,500,000.00","193,500,000.00","173,500,000.00","164,200,000.00","530,000,000.00","511,231,148.44","436,515,000.00"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,259,627.35","8,247,750.80","5,314,501.50","5,860,905.50","4,824,578.25","4,152,707.85","4,272,691.25","606,577.55","4,061,821.05","7,055,652.10","13,700,731.40"
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"32,844,578.02","128,890,160.22","226,709,447.06","98,404,271.86","152,621,195.19","234,198,632.97","283,819,149.03","237,470,733.50","146,765,299.12","170,853,509.87","163,748,570.66","197,762,422.90","87,393,198.46","43,112,179.21","99,891,179.46","379,715,127.44","294,664,175.70","508,293,067.38","247,873,976.06","230,764,055.97","154,577,594.92","159,904,585.81","290,500,326.67","439,412,049.32","360,734,964.20","205,481,401.15","150,666,298.37","358,425,122.13","280,916,295.10","294,372,018.18","95,902,092.71","159,163,598.73","113,749,455.67","99,992,378.72","79,167,798.99","102,312,320.49","72,234,212.22","90,358,354.56","59,378,020.85","111,147,503.84","134,377,777.86","123,191,144.15","97,044,834.71","351,933,969.05","194,422,460.18","187,802,056.30"
应付票据,,,,"31,020,248.11","100,000,000.00","100,000,000.00",,,,,,"51,067,539.85","29,596,668.16",,,"84,533,554.21",,"91,603,504.28","18,000,000.00","228,469,360.71","51,199,657.63","101,300,372.45","142,909,634.40","54,877,683.65","103,611,770.76","175,933,019.22","221,000,000.00","176,879,885.00","34,673,288.05","156,347,000.00","286,732,000.00","379,831,824.90","189,912,820.00","95,137,546.10","95,923,337.40","73,001,242.16","51,801,590.77","88,243,702.14","185,283,246.70","199,015,953.53","106,570,390.05","46,679,095.94","78,743,584.09","103,632,147.79","56,499,258.78","65,234,612.01"
应收账款,"134,336,733.28","113,380,129.82","161,398,496.36","143,767,689.75","169,238,470.94","205,257,513.80","242,980,087.41","238,787,005.28","273,852,651.96","350,669,374.85","377,603,419.87","309,305,491.92","336,301,583.61","372,344,373.21","429,990,467.72","490,985,246.68","539,851,589.18","505,180,264.78","529,144,456.92","517,059,988.07","578,032,183.28","570,244,617.91","624,118,417.78","546,056,699.36","659,638,805.69","674,419,516.95","660,664,729.09","583,170,899.36","726,702,179.01","649,175,949.57","871,366,776.47","714,814,374.43","737,449,559.65","975,892,650.84","1,084,503,426.87","997,832,742.46","1,143,753,329.76","1,154,589,407.60","1,108,099,768.93","1,051,562,931.21","967,037,998.54","1,059,015,449.82","1,028,105,673.82","605,140,503.56","676,692,593.72","935,432,545.80"
应付账款,"203,148,425.61","203,758,819.61","201,073,177.77","231,222,396.36","159,596,638.15","404,149,606.29","322,457,532.43","184,781,904.64","292,773,466.93","333,600,259.60","322,628,457.26","277,119,764.57","342,303,117.14","272,393,820.57","345,433,784.56","374,576,566.55","497,564,618.06","584,680,948.16","593,725,936.39","491,305,220.08","587,400,956.09","527,977,165.36","635,619,833.55","573,296,135.66","621,642,902.17","710,992,066.22","628,943,564.77","604,148,522.30","548,054,022.04","819,192,284.43","767,995,835.23","579,508,889.44","660,485,975.58","521,640,769.83","510,933,288.91","357,748,404.59","317,433,598.35","365,970,673.61","390,287,957.25","365,887,367.80","283,053,272.66","343,256,975.43","296,538,802.02","324,049,232.40","295,335,838.89","473,434,975.69"
预付款项,"127,456,291.09","52,810,030.22","87,739,783.32","71,753,630.31","197,555,600.61","83,935,369.46","87,981,573.10","79,672,912.57","156,261,439.50","133,426,608.19","155,992,809.41","110,790,284.43","191,591,858.49","210,270,357.97","205,940,634.56","179,816,544.61","124,029,101.30","127,865,027.12","260,827,950.40","126,614,006.46","148,203,264.51","160,435,112.09","167,624,935.72","161,184,946.65","214,556,979.75","302,772,086.73","205,131,195.73","166,128,336.57","267,715,630.51","261,062,233.29","272,180,960.77","163,717,853.16","128,699,814.01","95,464,124.15","97,479,856.65","73,525,088.41","102,579,349.87","106,971,765.93","141,966,070.21","92,981,398.71","124,641,262.12","125,994,136.91","161,942,880.10","114,875,936.81","253,841,059.23","203,590,361.54"
预收款项,"220,290,561.46","192,030,904.33","257,034,262.82","279,968,379.44","441,555,592.24","396,126,834.58","522,301,085.60","443,045,366.02","426,236,095.61","459,186,971.67","482,101,072.62","342,191,051.86","421,012,937.64","364,614,141.88","448,456,217.68","340,632,740.18","285,239,545.68","382,986,836.52","477,291,430.46","546,496,085.84","671,286,693.70","836,298,434.84","989,868,234.97","652,578,331.61","741,698,963.57","837,923,674.39","1,024,245,904.48","1,012,339,743.49","883,385,613.96","926,015,675.41","1,068,074,033.63","818,674,543.68","557,280,348.36","391,903,045.19","490,767,239.84","273,254,291.93","325,076,686.78","338,798,874.05","338,813,145.98","288,898,975.25","330,814,700.32","382,070,066.78","494,380,334.94","446,947,481.01","548,339,167.04","582,147,886.02"
