科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
一、营业收入,"32,420,774.68","91,048,006.19","151,512,874.41","210,910,942.19","36,734,978.00","100,353,449.49","168,114,110.90","222,780,660.64","37,330,766.96","105,296,036.69","166,785,003.53","239,070,922.53","49,839,164.20","130,033,650.94","208,162,356.35","289,359,006.00","51,801,009.90","142,082,721.82","236,503,565.51","330,154,743.47","53,071,419.21","154,647,843.59","255,339,030.93","1,565,249,474.67","218,290,026.08","650,119,897.51","1,321,192,773.78","1,600,676,735.83","210,826,041.24","544,480,182.48","1,034,405,906.89","1,467,381,591.29","175,601,538.28","556,663,949.05","1,059,081,533.07","1,325,624,600.11","228,013,992.44","648,936,731.29","1,243,234,113.43","1,591,536,891.26","233,631,466.22","748,047,120.26","1,403,403,108.14","1,903,145,741.91","290,891,650.17","883,843,576.91","1,727,158,939.76","2,305,941,868.89","359,635,808.13"
二、营业利润,"-4,249,792.35","-1,498,091.13","-1,297,704.88","-1,972,995.28","-6,436,055.83","-7,487,628.18","-3,981,306.02","-9,344,882.68","-4,526,282.75","-2,083,894.59","-5,830,032.55","-3,024,553.83","-3,220,062.72","1,942,265.00","2,753,550.25","-2,702,965.33","-3,205,910.71","2,723,080.63","9,163,484.76","-15,688,098.47","-6,173,951.41","-3,533,815.43","-181,810.86","365,844,811.28","-60,696,586.28","80,174,749.90","457,467,850.43","375,714,236.73","-68,194,111.60","3,802,254.53","196,991,082.62","228,384,385.38","-131,617,059.64","-64,874,816.94","129,592,659.97","61,266,222.04","-200,192,130.53","-175,550,890.33","11,019,535.03","-88,995,667.07","-145,028,236.41","-20,957,239.56","259,335,086.60","271,493,141.68","-93,807,632.66","130,222,235.72","569,244,778.81","568,780,489.79","-26,147,595.32"
减:营业成本,"28,853,845.83","77,948,910.43","130,042,605.82","184,518,353.90","33,352,738.49","87,488,618.92","144,137,007.44","188,238,692.17","28,660,301.36","79,315,445.85","127,619,303.22","184,553,733.50","42,356,043.32","109,286,065.40","174,290,444.95","243,370,671.71","43,426,996.36","114,944,920.53","190,077,250.96","265,931,319.19","44,699,393.80","126,056,665.69","205,224,427.01","744,877,013.49","163,893,515.28","348,422,853.13","546,540,302.66","789,033,141.35","165,495,326.36","334,950,794.73","537,304,708.89","793,167,953.66","179,444,522.36","381,095,124.64","586,277,345.48","810,008,701.51","259,303,253.53","516,240,297.98","785,652,842.94","1,076,740,876.77","236,028,058.52","490,737,314.86","759,032,601.29","1,071,287,907.09","245,279,856.14","518,269,079.07","807,917,607.61","1,185,578,550.28","258,522,210.32"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"159,477.10","545,435.79","917,506.58","1,469,993.71","302,642.60","861,848.82","1,356,431.03","2,429,652.70","445,560.38","1,216,532.41","1,630,658.41","2,154,055.24","355,247.13","1,011,703.66","1,743,319.66","2,365,450.68","440,607.09","1,163,750.94","1,952,116.57","2,714,976.63","606,044.33","1,573,297.40","2,462,958.24","18,200,771.76","2,929,483.45","7,940,125.90","16,314,795.11","20,056,589.30","2,958,535.65","7,503,753.25","14,213,173.86","18,917,033.43","2,362,719.86","6,965,970.11","13,190,974.43","16,587,227.80","1,742,052.62","5,529,755.27","11,136,071.88","21,074,860.81","1,723,592.29","11,356,742.56","17,762,436.19","24,987,429.56","2,243,671.47","12,709,545.45","20,890,056.77","30,764,820.59","3,415,208.32"
营业外收入,"21,897.10","1,894,446.03","2,264,157.73","20,437,033.20","52,378.19","2,073,076.96","3,382,155.69","31,017,486.88","32,450.00","1,397,547.09","8,767,032.27","13,117,188.80","252,585.95","529,786.90","1,811,300.02","10,420,831.30","605,220.27","1,867,228.16","2,363,426.75","7,026,972.11","1,403,369.61","15,304,011.38","16,054,052.73","674,306.76",,"100,704.71","100,704.71","478,007.26",,"1,822.35","1,822.35","1,822.35",,"416,189.01","420,786.38","502,207.07","107,896.46","107,896.49","328,328.39","348,317.48",,"14,418,573.83","14,591,837.76","29,339,660.00","18,000.00","10,612,798.89","10,747,016.96","12,858,662.88","130,000.00"
销售费用,"2,977,530.04","5,639,008.46","9,499,065.39","10,715,508.45","2,128,567.68","4,925,289.28","9,089,404.65","8,775,140.93","4,051,717.91","9,114,506.59","18,002,228.78","21,779,291.58","4,038,023.62","7,778,932.22","12,251,395.47","14,272,047.65","3,606,181.41","6,523,815.52","10,581,674.43","21,287,802.28","5,545,682.41","12,555,188.79","19,994,374.82",,,,,,,,,,,,,,,,,,,,,,,,,,
减:营业外支出,"9,925.16","12,790.42","480,462.48","844,603.70",858.71,"3,500.95","3,909.95","64,686.29",825.68,"15,348.86","28,150.94","32,567.65","33,314.35","33,314.35","286,767.17","646,607.51",,"1,958,178.37","1,958,178.37","2,229,205.37","26,430.02","148,536.88","187,912.49","1,726,547.94","21,979.04","31,979.04","185,444.80","2,951,290.42","50,000.00","50,168.59","105,784.33","250,843.05","65,382.18","183,660.33","276,881.98","1,232,836.68",,"380,213.69","1,049,214.46","1,078,745.78","1,061,174.01","1,298,469.89","1,348,634.87","12,306,703.32","168,079.24","326,536.98","618,884.31","1,142,429.32","22,751.53"
管理费用,"3,982,662.91","7,347,086.89","10,856,852.04","10,754,419.02","6,171,903.55","11,935,537.22","17,744,466.20","24,388,824.40","6,676,116.28","12,225,775.68","18,119,981.93","20,023,011.27","6,578,237.80","8,223,563.98","13,881,000.44","24,341,138.46","6,326,005.85","12,496,934.88","17,217,342.48","26,183,571.21","6,650,445.08","13,134,012.22","19,911,978.71","8,819,976.09","1,139,751.69","4,505,630.54","6,423,968.38","10,606,499.07","1,626,524.55","4,183,122.31","6,121,778.20","9,969,081.79","1,303,111.82","3,570,394.67","8,062,603.74","12,866,061.96","5,418,659.57","11,714,871.24","16,303,632.81","21,936,431.40","4,464,203.40","9,859,438.99","15,476,295.35","24,698,353.64","5,934,286.69","12,361,030.76","17,928,856.07","32,406,319.27","6,466,307.38"
其中:非流动资产处置净损失,,,"412,659.27","761,758.41",,,,,,,,,,,,,,,,"2,152,466.97",,,,"1,455,627.27","11,979.04","11,979.04","11,979.04","2,777,824.66",,"1,760.00",,"134,774.85",,"3,000.00","3,000.00","76,384.31",,,,"7,456.50",,,,,,,,,
