科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
销售商品、提供劳务收到的现金,"97,443,467.59","245,258,523.80","409,052,165.46","570,019,929.24","186,612,262.20","397,748,170.52","598,334,163.93","846,121,120.97","266,587,247.85","560,869,412.40","775,430,792.64","1,036,923,171.31","254,989,907.36","530,792,729.92","820,801,992.10","1,027,637,914.94","233,965,411.89","621,511,954.54","886,756,578.93","1,296,427,089.73","312,075,653.61","684,055,328.30","1,086,473,047.82","1,544,371,032.07","384,979,476.85","792,327,240.54","1,143,598,634.80","1,774,357,980.36","388,968,025.15","790,039,366.29","1,230,743,141.55","1,798,013,825.62","457,541,176.24","1,048,960,856.86","1,534,109,880.35","2,093,758,982.16","448,403,353.72","881,805,916.29","1,416,212,050.96","1,830,905,595.22","610,662,959.24","1,180,363,401.41","1,695,591,030.20","2,424,084,623.89","509,086,346.99"
取得子公司及其他营业单位支付的现金净额,,,,,,,,,,,,,,,,,,,"282,624,413.01",,,,,,,,,,,,,,,,,,,,,,,,,,
收到的税费返还,"1,066,771.59","6,146,529.24","8,470,575.36","14,182,891.67","263,314.62","5,790,299.00","9,797,862.88","19,822,149.25","18,129,909.12","27,364,025.19","36,543,908.05","42,963,721.15","14,437,165.46","19,932,134.89","27,459,251.51","40,280,998.57","15,019,264.00","39,151,806.10","48,872,439.73","54,849,827.42","3,783,292.48","11,324,270.23","14,169,138.73","35,555,356.53","26,499,143.48","46,492,970.52","60,333,876.35","61,404,474.79","18,014,520.39","51,840,502.77","71,681,366.98","95,994,870.07","21,858,902.84","37,224,046.12","69,882,461.65","90,876,577.13","21,801,804.63","39,950,655.66","65,296,163.73","92,901,375.96","18,732,277.21","28,636,353.72","28,969,167.84","29,151,746.42","22,252,431.13"
支付其他与投资活动有关的现金,"672,000.00","9,729,040.02","10,997,040.02","91,168,040.02","3,438,105.76","5,851,096.16","7,811,525.46","10,643,280.70",,"5,000.00","5,000.00","10,000.00",,"60,000.00","85,000.00","175,496.50",,,,"35,000.00","40,000.00","84,000.00","134,357.44","134,357.44",791.00,"193,000.00","193,000.00","119,890.00","154,886.88","434,886.88","511,086.88","851,086.88","104,500.00","327,500.00","724,500.00","1,139,933.00","328,000.00","493,000.00","603,000.00","683,000.00","137,666.00","437,666.00","512,666.00","602,666.00","260,000.00"
收到其他与经营活动有关的现金,"2,518,478.60","5,228,277.70","10,484,660.56","42,595,482.77","5,580,744.37","7,586,235.33","13,653,007.80","16,960,491.72","214,087.01","1,519,601.83","2,068,579.46","9,537,630.64","11,804,733.90","26,407,717.04","27,627,989.95","41,470,558.27","894,642.48","33,895,834.56","55,812,746.31","79,142,686.49","6,085,816.16","28,148,358.83","37,575,686.66","49,697,203.32","15,395,487.53","22,455,370.44","39,541,367.79","51,787,272.19","4,738,359.42","12,746,595.85","31,888,148.77","37,256,957.15","4,370,474.78","10,138,296.44","17,607,546.11","50,839,494.44","4,588,193.78","8,390,257.89","13,481,210.36","36,896,133.35","18,054,557.60","21,330,485.59","29,818,809.71","64,578,578.67","16,590,262.49"
投资活动现金流出小计,"62,450,236.48","115,236,937.05","180,976,355.94","303,224,064.78","72,924,448.45","107,792,643.19","136,808,296.50","182,146,093.23","45,812,782.55","71,241,503.45","100,091,400.67","123,118,832.94","26,996,773.88","40,577,530.07","56,471,259.26","64,863,067.90","8,915,363.94","70,211,264.15","503,347,207.33","281,130,964.00","52,005,003.38","119,150,732.23","232,903,864.64","334,030,044.72","87,600,560.53","139,948,135.80","335,061,427.39","379,343,364.95","33,965,797.33","70,729,710.00","94,036,913.40","157,990,202.97","33,194,672.95","78,828,005.29","135,078,569.18","184,949,510.55","67,938,653.52","133,123,133.70","216,820,923.28","273,951,827.62","53,310,953.24","98,652,444.49","125,946,451.63","157,686,550.39","16,912,090.42"
经营活动现金流入小计,"101,028,717.78","256,633,330.74","428,007,401.38","626,798,303.68","192,456,321.19","411,124,704.85","621,785,034.61","882,903,761.94","284,931,243.98","589,753,039.42","814,043,280.15","1,089,424,523.10","281,231,806.72","577,132,581.85","875,889,233.56","1,109,389,471.78","249,879,318.37","694,559,595.20","991,441,764.97","1,430,419,603.64","321,944,762.25","723,527,957.36","1,138,217,873.21","1,629,623,591.92","426,874,107.86","861,275,581.50","1,243,473,878.94","1,887,549,727.34","411,720,904.96","854,626,464.91","1,334,312,657.30","1,931,265,652.84","483,770,553.86","1,096,323,199.42","1,621,599,888.11","2,235,475,053.73","474,793,352.13","930,146,829.84","1,494,989,425.05","1,960,703,104.53","647,449,794.05","1,230,330,240.72","1,754,379,007.75","2,517,814,948.98","547,929,040.61"
投资活动产生的现金流量净额,"-42,020,350.91","-13,303,551.48","-77,225,366.05","-200,995,335.36","9,929,071.55","-24,069,173.19","15,264,973.42","-30,072,823.31","-45,669,772.55","-40,730,025.43","-69,474,472.65","-92,059,374.92","-26,996,773.88","-40,417,619.57","-56,311,348.76","-64,479,157.40","-8,915,363.94","-62,174,444.15","-495,124,236.33","-259,584,393.00","-51,356,143.38","-118,204,172.23","-231,956,604.64","-332,317,584.72","-87,667,867.16","-139,799,605.80","-334,831,415.39","-378,810,480.65","-33,850,297.33","-69,890,210.00","-92,771,431.40","-155,094,610.97","-33,023,852.95","-78,146,685.29","-132,925,409.18","-182,577,222.55","-67,619,353.52","-132,150,679.60","-215,590,938.18","-272,626,842.52","-52,980,953.24","-97,941,844.49","-124,990,351.63","-154,633,120.39","-16,833,578.92"
购买商品、接受劳务支付的现金,"101,524,569.27","194,181,821.58","305,771,526.51","433,679,123.08","93,282,574.24","239,609,581.44","418,485,432.42","596,336,892.25","154,535,426.63","302,673,771.42","489,551,926.00","654,487,022.81","161,137,318.41","329,139,523.22","513,402,105.35","635,911,686.74","193,415,893.02","487,381,895.23","678,765,490.57","966,700,189.07","269,220,574.62","532,560,600.63","865,068,642.74","1,189,952,897.45","301,702,740.53","619,554,021.83","957,688,907.44","1,286,065,643.33","301,833,890.58","613,531,496.99","954,284,728.43","1,290,050,177.81","361,620,049.47","753,401,388.30","1,188,759,871.59","1,634,299,821.26","341,994,472.02","681,329,410.40","1,066,347,958.46","1,410,877,284.14","341,203,263.27","709,955,878.10","1,107,153,990.92","1,627,117,978.73","337,795,913.42"
吸收投资收到的现金,,,"3,108,100.00","3,108,100.00",,"2,290,000.00","2,290,000.00","2,290,000.00",,,"100,000.00","100,000.00",,,,,,"1,023,299,997.15","1,023,299,997.15","1,023,299,997.15",,,,,,,,,,,,,,,,,,,,,,,,,
