科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度
销售商品、提供劳务收到的现金,"422,755,772.93","917,361,269.12","959,523,767.54","1,144,403,136.44","126,934,349.03","380,619,213.70","581,751,431.57","1,049,217,997.79","247,217,381.74","581,513,167.85","930,507,944.30","1,700,222,526.57","370,157,529.34","793,865,218.86","1,103,574,299.36","1,910,384,719.55","201,159,359.72","405,779,997.31","628,215,636.54","1,504,508,135.57","254,912,790.33","573,873,542.47","846,646,432.23","1,800,296,743.85","349,640,911.49","791,517,186.76","1,171,063,609.11","2,139,129,832.40","380,523,730.83","808,706,583.59","1,210,903,869.01","2,023,840,609.82","465,052,340.44","1,028,991,639.79","1,515,810,905.69","2,616,027,614.70","630,093,290.31","1,253,389,737.08","1,796,642,622.08","2,711,344,199.13","524,370,930.62","1,565,374,192.33","2,267,301,327.19","3,081,433,404.54"
取得子公司及其他营业单位支付的现金净额,,,,"40,245,148.41",,,,,,,,,,,,"7,573,100.00",,,,,,,,,,,,"-5,530,821.47",,,,,,,,,,,,,,,,
收到的税费返还,"557,300.00","557,300.00","557,300.00",,,,,"5,400,716.96",,,,,,,,"2,619,300.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,
支付其他与投资活动有关的现金,,,"47,092,867.74",,,"54,430.00","54,430.00",,,,,,"115,155.00","91,286,542.84","91,661,687.84","233,730,302.25","129,200,541.51","150,200,541.51","152,329,071.52","150,000,000.00",300.00,"112,000,300.00","381,400,300.00","147,000,000.00","169,000,100.00","272,200,100.00","352,489,379.38","223,000,000.00","533,700,000.00","772,700,000.00","962,700,000.00","70,000,000.00","260,000,000.00","666,080,448.97","1,037,080,448.97","35,250,000.00","215,834,093.00","318,839,293.00","376,443,551.88",,"352,472,210.08","657,630,000.00","1,005,470,000.00","98,997,000.00"
收到其他与经营活动有关的现金,"5,679,074.92","86,473.02","627,880.59","50,491,104.01","5,512,972.39","10,403,056.66","12,017,445.82","8,468,509.50","5,121,925.15","53,652,254.93","84,507,265.70","90,935,481.52","16,386,887.04","31,035,418.93","37,727,721.89","13,957,870.50","9,450,644.59","16,173,896.56","36,984,535.28","19,661,832.18","33,474,140.35","36,681,983.81","36,583,203.44","17,982,383.95","21,968,649.94","83,565,296.39","114,021,676.91","52,600,348.38","61,767,079.58","73,451,783.02","157,140,761.69","60,635,422.24","455,508,783.91","78,724,305.70","181,050,784.18","28,778,576.94","117,407,638.65","173,851,283.27","430,065,337.26","62,976,496.83","71,023,082.89","66,189,036.58","250,368,035.67","77,647,864.93"
投资活动现金流出小计,"1,698,205.40","2,686,640.66","51,216,962.96","70,150,521.24","116,194,716.59","122,090,440.48","142,098,014.31","157,239,836.53","4,378,418.96","46,065,339.19","48,817,156.73","14,526,428.19","3,078,097.29","203,138,560.89","204,248,277.20","248,597,160.59","130,793,430.90","153,430,352.70","156,865,571.81","163,101,246.46","14,917,970.40","117,542,756.93","388,829,685.27","159,418,336.76","171,363,742.71","286,527,616.13","371,153,993.24","248,370,407.50","538,658,609.23","780,232,822.40","973,657,024.53","96,772,059.77","264,408,064.39","683,561,726.13","1,099,820,742.41","105,401,687.64","233,005,561.26","342,619,874.17","407,869,477.81","77,230,927.60","359,049,435.09","671,610,650.71","1,027,252,735.64","200,930,881.12"
经营活动现金流入小计,"428,992,147.85","918,005,042.14","960,708,948.13","1,194,894,240.45","132,447,321.42","391,022,270.36","593,768,877.39","1,063,087,224.25","252,339,306.89","635,165,422.78","1,015,015,210.00","1,791,158,008.09","386,544,416.38","824,900,637.79","1,141,302,021.25","1,926,961,890.05","210,610,004.31","421,953,893.87","665,200,171.82","1,524,169,967.75","288,386,930.68","610,555,526.28","883,229,635.67","1,818,279,127.80","371,609,561.43","875,082,483.15","1,285,085,286.02","2,191,730,180.78","442,290,810.41","882,158,366.61","1,368,044,630.70","2,084,476,032.06","920,561,124.35","1,107,715,945.49","1,696,861,689.87","2,644,806,191.64","747,500,928.96","1,427,241,020.35","2,226,707,959.34","2,774,320,695.96","595,394,013.51","1,631,563,228.91","2,517,669,362.86","3,159,081,269.47"
投资活动产生的现金流量净额,"1,301,794.60","1,158,743.34","-15,956,578.96","-33,485,898.79","-95,723,206.59","-22,525,368.80","-41,905,785.96","-9,531,687.13","52,361,541.04","40,709,605.81","80,698,465.71","71,611,830.40","2,954,792.69","-174,120,162.64","-170,793,985.02","-189,452,424.81","-117,053,631.86","-30,282,144.67","-25,557,136.13","-8,074,725.70","2,839,691.23","164,742,087.35","33,313,056.63","23,586,166.71","-26,556,784.85","-30,565,248.50","-62,205,525.70","-144,544,263.82","65,374,862.02","1,237,164.60","154,735,402.85","-15,190,844.84","309,861,579.44","205,429,849.20","-43,994,678.48","-65,414,105.34","258,568,931.39","289,044,615.48","284,516,855.16","89,064,682.30","48,516,846.16","5,613,426.20","-141,135,845.08","-149,029,259.63"
购买商品、接受劳务支付的现金,"378,593,259.00","787,805,736.84","755,375,670.72","966,263,088.38","53,486,283.52","190,708,613.11","333,303,690.40","666,879,937.99","137,516,207.72","406,390,127.65","677,867,586.30","1,385,911,749.04","286,483,240.09","588,175,187.16","809,268,498.77","1,438,510,158.29","153,772,213.87","324,425,025.06","423,390,148.85","1,249,657,838.67","140,462,812.52","335,516,363.43","496,835,570.03","1,341,586,108.88","252,844,951.69","580,971,809.83","847,259,385.52","1,691,994,774.78","288,910,695.51","595,271,008.86","888,599,860.97","1,530,711,497.10","338,251,703.24","758,016,539.83","1,154,753,704.19","2,053,297,696.39","473,055,049.03","917,655,252.11","1,316,848,975.10","2,024,591,262.30","385,062,650.79","1,192,711,611.23","1,695,490,643.43","2,291,525,007.19"
吸收投资收到的现金,,,,,,"20,000,000.00","20,000,000.00",,,,,,,,,,,,,,"11,000,000.00",,,,,,,,,,,,,,,,,,,,,,,
