科目,2007年1-3月,2007年1-6月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月
支付给职工以及为职工支付的现金,"2,862,015,030.65","5,460,053,000.00","12,894,820,000.00","3,531,139,833.67","6,182,926,000.00","6,041,140,000.00","14,747,240,000.00","3,955,544,000.00","9,428,603,000.00","9,907,564,000.00","20,232,604,000.00","5,287,797,000.00","11,064,759,000.00","17,424,423,000.00","24,875,462,000.00","6,498,831,000.00","13,263,458,000.00","19,020,808,000.00","26,978,802,000.00","6,681,017,000.00","14,044,323,000.00","19,728,946,000.00","29,091,577,000.00","8,027,421,000.00","15,899,772,000.00","22,790,066,000.00","32,307,483,000.00","8,970,115,000.00","17,615,115,000.00","27,470,867,000.00","38,235,791,000.00","10,236,384,000.00","20,013,482,000.00","28,575,540,000.00","42,435,439,000.00","11,479,082,000.00","22,938,417,000.00","32,094,551,000.00","47,642,086,000.00","12,458,741,000.00","26,114,663,000.00","34,662,115,000.00"
取得借款收到的现金,"8,311,052,712.43","22,583,688,000.00","41,650,594,000.00","12,014,858,781.94","21,300,367,000.00","31,605,669,000.00","53,910,731,000.00","12,797,918,000.00","23,806,890,000.00","25,863,260,000.00","53,190,918,000.00","16,463,260,000.00","19,240,358,000.00","25,863,260,000.00","50,581,800,000.00","15,419,958,000.00","38,195,627,000.00","59,710,838,000.00","77,582,159,000.00","24,661,358,000.00","52,815,143,000.00","76,974,327,000.00","107,135,137,000.00","23,374,055,000.00","62,385,249,000.00","87,349,096,000.00","120,018,692,000.00","26,815,008,000.00","66,150,391,000.00","89,780,548,000.00","100,381,495,000.00","24,863,892,000.00","59,307,084,000.00","98,843,496,000.00","104,761,738,000.00","27,446,182,000.00","45,671,648,000.00","62,909,716,000.00","83,908,340,000.00","31,401,879,000.00","41,437,805,000.00","48,587,451,000.00"
支付的各项税费,"1,325,288,870.74","2,904,469,000.00","6,628,192,000.00","1,731,573,268.10","3,514,070,000.00","5,040,577,000.00","8,789,581,000.00","2,269,379,000.00","4,484,229,000.00","7,448,272,000.00","13,076,866,000.00","2,649,497,000.00","8,172,904,000.00","10,033,385,000.00","17,568,525,000.00","4,296,196,000.00","10,780,217,000.00","12,837,343,000.00","19,285,885,000.00","3,718,574,000.00","9,953,927,000.00","12,250,593,000.00","20,575,934,000.00","4,483,285,000.00","11,574,248,000.00","13,876,032,000.00","23,606,136,000.00","5,360,630,000.00","13,534,660,000.00","16,700,401,000.00","27,554,841,000.00","5,440,461,000.00","14,902,109,000.00","18,445,166,000.00","30,434,732,000.00","5,012,127,000.00","17,723,420,000.00","21,877,091,000.00","33,525,237,000.00","7,154,865,000.00","8,308,849,000.00","10,547,865,000.00"
收到其他与筹资活动有关的现金,"418,197,019.64",,,"593,872,550.36",,,,,,,,,,,,,,,,"300,000,000.00","35,444,000.00","35,444,000.00","98,600,000.00","77,903,000.00",,,,,,"2,982,000,000.00","1,342,466,000.00",,"748,975,000.00","1,016,303,000.00","746,638,000.00",,,,"73,504,000.00","76,125,000.00",,
支付其他与经营活动有关的现金,"8,047,755,765.33","5,764,693,000.00","7,149,244,000.00","20,819,127,979.90","5,932,138,000.00","6,792,977,000.00","6,736,718,000.00","6,668,013,000.00","5,449,358,000.00","11,834,377,000.00","9,890,718,000.00","4,151,650,000.00","6,451,763,000.00","8,500,057,000.00","10,907,887,000.00","4,830,547,000.00","7,180,612,000.00","7,581,540,000.00","11,005,708,000.00","3,948,105,000.00","10,173,253,000.00","13,480,442,000.00","18,749,055,000.00","2,781,613,000.00","10,027,047,000.00","15,121,967,000.00","17,314,860,000.00","2,839,267,000.00","15,824,745,000.00","20,899,097,000.00","23,937,130,000.00","2,206,829,000.00","9,048,102,000.00","9,102,333,000.00","23,057,507,000.00","3,429,041,000.00","10,486,897,000.00","9,904,542,000.00","17,380,829,000.00","4,850,095,000.00","20,084,374,000.00","26,297,585,000.00"
筹资活动现金流入小计,"10,507,542,750.07","23,723,466,000.00","89,641,496,000.00","14,848,573,807.80","21,967,848,000.00","32,676,420,000.00","55,029,565,000.00","14,305,534,000.00","26,872,487,000.00","26,868,055,000.00","57,267,708,000.00","16,868,055,000.00","25,545,274,000.00","32,234,055,000.00","69,940,464,000.00","15,449,208,000.00","46,342,153,000.00","68,364,215,000.00","90,973,017,000.00","24,969,758,000.00","53,819,917,000.00","79,024,191,000.00","111,135,439,000.00","27,374,412,000.00","70,820,146,000.00","95,998,118,000.00","129,155,148,000.00","27,027,268,000.00","67,191,308,000.00","93,819,174,000.00","106,390,316,000.00","29,064,328,000.00","72,496,127,000.00","124,253,208,000.00","130,426,256,000.00","31,872,417,000.00","51,051,508,000.00","71,590,659,000.00","93,859,971,000.00","37,499,762,000.00","48,664,089,000.00","59,138,735,000.00"
经营活动现金流出小计,"48,432,929,382.29","80,514,148,000.00","177,952,858,000.00","71,742,793,236.20","106,983,572,000.00","169,853,723,000.00","237,203,999,000.00","76,036,867,000.00","139,306,228,000.00","228,220,643,000.00","329,538,598,000.00","94,402,591,000.00","188,273,963,000.00","298,134,767,000.00","450,416,765,000.00","110,143,886,000.00","225,463,901,000.00","340,665,027,000.00","455,871,037,000.00","111,096,351,000.00","220,286,507,000.00","344,320,592,000.00","491,106,377,000.00","125,452,859,000.00","258,761,799,000.00","374,898,904,000.00","553,107,373,000.00","146,763,533,000.00","289,982,564,000.00","442,761,209,000.00","576,262,864,000.00","156,101,188,000.00","283,379,407,000.00","455,315,578,000.00","590,850,176,000.00","163,326,138,000.00","278,071,462,000.00","452,425,182,000.00","622,855,064,000.00","186,807,316,000.00","330,549,436,000.00","486,706,553,000.00"
偿还债务支付的现金,"5,198,526,754.40","20,948,444,000.00","43,960,785,000.00","7,974,847,447.57","15,331,676,000.00","16,708,275,000.00","39,872,621,000.00","6,244,736,000.00","19,183,920,000.00","16,238,936,000.00","54,105,498,000.00","4,791,112,000.00","19,619,325,000.00","25,416,778,000.00","41,854,885,000.00","7,390,833,000.00","17,409,127,000.00","36,463,910,000.00","52,863,878,000.00","12,290,946,000.00","33,701,262,000.00","48,509,368,000.00","76,511,422,000.00","13,124,682,000.00","42,828,809,000.00","61,866,614,000.00","103,649,159,000.00","16,213,293,000.00","47,259,734,000.00","77,048,092,000.00","106,305,573,000.00","24,618,167,000.00","53,364,533,000.00","88,116,524,000.00","107,624,074,000.00","39,894,793,000.00","52,455,097,000.00","72,547,400,000.00","96,648,358,000.00","40,831,345,000.00","45,083,170,000.00","58,457,845,000.00"
经营活动产生的现金流量净额,"-1,166,687,593.27","-4,481,306,000.00","21,438,000.00","-2,515,116,975.76","-3,518,160,000.00","-7,059,350,000.00","780,112,000.00","2,976,424,000.00","5,330,372,000.00","1,028,227,000.00","18,861,383,000.00","1,838,691,000.00","-545,195,000.00","4,917,777,000.00","961,732,000.00","-2,109,759,000.00","-16,997,360,000.00","-24,272,759,000.00","-13,480,345,000.00","-8,873,249,000.00","-15,748,299,000.00","-12,468,294,000.00","-4,185,768,000.00","-4,990,872,000.00","-7,089,716,000.00","-2,219,482,000.00","7,997,170,000.00","-7,615,040,000.00","-9,677,469,000.00","-7,288,687,000.00","19,446,298,000.00","-4,603,658,000.00","-16,423,875,000.00","-9,716,985,000.00","30,557,925,000.00","-2,433,898,000.00","-3,600,312,000.00","148,632,000.00","54,495,139,000.00","-19,240,496,000.00","-27,890,308,000.00","-15,246,205,000.00"
分配股利、利润或偿还利息支付的现金,"339,266,543.88","1,150,576,000.00","2,724,898,000.00","546,429,474.87","1,101,090,000.00","1,404,055,000.00","3,422,098,000.00","134,574,000.00","1,793,284,000.00","1,941,043,000.00","3,864,147,000.00","517,271,000.00","1,943,339,000.00","6,517,271,000.00","7,018,465,000.00","1,335,444,000.00","2,592,298,000.00","5,503,937,000.00","7,207,656,000.00","2,543,643,000.00","4,757,559,000.00","7,464,922,000.00","10,938,934,000.00","3,110,149,000.00","5,250,302,000.00","12,304,007,000.00","12,462,908,000.00","758,124,000.00","6,222,852,000.00","7,595,813,000.00","13,198,053,000.00","802,642,000.00","7,302,787,000.00","10,117,180,000.00","12,441,804,000.00","915,579,000.00","5,154,406,000.00","7,919,007,000.00","11,636,148,000.00","563,925,000.00","4,345,237,000.00","6,845,784,000.00"
收回投资收到的现金,"102,496,486.54","822,000,000.00","2,162,357,000.00","65,459,943.75","25,471,000.00","28,831,000.00","1,207,334,000.00","89,538,000.00","28,050,000.00","28,050,000.00","1,572,964,000.00","298,050,000.00","1,058,723,000.00","1,405,673,000.00","3,401,807,000.00","263,046,000.00","1,983,207,000.00","2,186,633,000.00","1,180,158,000.00","264,916,000.00","3,213,326,000.00","3,851,973,000.00","5,826,174,000.00","1,189,254,000.00","4,745,842,000.00","4,974,967,000.00","13,498,008,000.00","1,066,292,000.00","11,261,616,000.00","17,439,184,000.00","18,514,347,000.00","1,251,225,000.00","9,130,159,000.00","11,984,013,000.00","21,137,250,000.00","1,610,680,000.00","8,981,105,000.00","14,604,036,000.00","19,043,551,000.00","2,158,976,000.00","11,836,686,000.00","12,874,587,000.00"
支付其他与筹资活动有关的现金,"306,509,909.36",,"91,571,000.00","720,936,632.92",,,"121,228,000.00",,"21,070,000.00",,"35,565,000.00",,"134,603,000.00","214,571,000.00","190,881,000.00","26,780,000.00","287,386,000.00","321,770,000.00","303,283,000.00","213,386,000.00","2,814,000.00","2,814,000.00","12,960,000.00","232,529,000.00","687,447,000.00","687,447,000.00","879,187,000.00","200,530,000.00","162,559,000.00","162,559,000.00","951,557,000.00",,"459,680,000.00","506,554,000.00","938,973,000.00",,"417,403,000.00","547,563,000.00","1,345,597,000.00",,"434,872,000.00","945,214,000.00"
取得投资收益收到的现金,"21,508,799.06","248,293,000.00","724,968,000.00","37,850,053.20","821,356,000.00","992,513,000.00","1,350,803,000.00","30,965,000.00","577,462,000.00","742,133,000.00","756,486,000.00","69,799,000.00","429,649,000.00","786,566,000.00","1,060,880,000.00","20,823,000.00","607,516,000.00","642,709,000.00","991,653,000.00","42,159,000.00","529,833,000.00","649,611,000.00","1,609,539,000.00","105,345,000.00","925,267,000.00","982,949,000.00","1,599,187,000.00","22,391,000.00","773,990,000.00","831,031,000.00","1,745,255,000.00","48,239,000.00","641,819,000.00","942,729,000.00","1,992,925,000.00","82,414,000.00","889,132,000.00","986,722,000.00","1,833,936,000.00","61,523,000.00","757,283,000.00","987,546,000.00"
筹资活动现金流出小计,"5,844,303,207.64","22,099,020,000.00","46,777,254,000.00","9,242,213,555.36","16,432,766,000.00","18,112,330,000.00","43,415,947,000.00","6,379,310,000.00","20,998,274,000.00","18,179,979,000.00","58,005,210,000.00","5,308,383,000.00","21,697,267,000.00","32,148,620,000.00","49,064,231,000.00","8,753,057,000.00","20,288,811,000.00","42,289,617,000.00","60,374,817,000.00","15,047,975,000.00","38,461,635,000.00","55,977,104,000.00","87,463,316,000.00","16,467,360,000.00","48,766,558,000.00","74,858,068,000.00","116,991,254,000.00","17,171,947,000.00","53,645,145,000.00","84,806,464,000.00","120,455,183,000.00","25,420,809,000.00","61,127,000,000.00","98,740,258,000.00","121,004,851,000.00","40,810,372,000.00","58,026,906,000.00","81,013,970,000.00","109,630,103,000.00","41,395,270,000.00","49,863,279,000.00","66,248,843,000.00"
处置固定资产、无形资产和其他长期资产收回的现金净额,"28,607,851.44","552,517,000.00","121,252,000.00","26,954,197.97","476,754,000.00","503,489,000.00","669,815,000.00","398,980,000.00","179,506,000.00","179,064,000.00","1,708,420,000.00","319,297,000.00","288,406,000.00","313,618,000.00","1,112,917,000.00","102,641,000.00","248,252,000.00","304,897,000.00","972,498,000.00","17,984,000.00","27,995,000.00","116,560,000.00","608,523,000.00","47,280,000.00","365,536,000.00","519,110,000.00","598,752,000.00","10,727,000.00","148,551,000.00","203,818,000.00","1,202,197,000.00","16,588,000.00","75,117,000.00","203,558,000.00","1,152,512,000.00","13,247,000.00","343,235,000.00","410,584,000.00","1,905,665,000.00","45,879,000.00","351,776,000.00","512,741,000.00"
筹资活动产生的现金流量净额,"4,663,239,542.43","1,624,446,000.00","42,864,242,000.00","5,606,360,252.44","5,535,082,000.00","14,564,090,000.00","11,613,618,000.00","7,926,224,000.00","5,874,213,000.00","8,688,076,000.00","-737,502,000.00","11,559,672,000.00","3,848,007,000.00","85,435,000.00","20,876,233,000.00","6,696,151,000.00","26,053,342,000.00","26,074,598,000.00","30,598,200,000.00","9,921,783,000.00","15,358,282,000.00","23,047,087,000.00","23,672,123,000.00","10,907,052,000.00","22,053,588,000.00","21,140,050,000.00","12,163,894,000.00","9,855,321,000.00","13,546,163,000.00","9,012,710,000.00","-14,064,867,000.00","3,643,519,000.00","11,369,127,000.00","25,512,950,000.00","9,421,405,000.00","-8,937,955,000.00","-6,975,398,000.00","-9,423,311,000.00","-15,770,132,000.00","-3,895,508,000.00","-1,199,190,000.00","-7,110,108,000.00"
处置子公司及其他营业单位收到的现金净额,"81,895,183.43",,"65,654,000.00","15,972,817.81","256,000.00",,"18,304,000.00",,"11,881,000.00","11,881,000.00","296,953,000.00",,"46,670,000.00","172,592,000.00","311,415,000.00",,,"83,534,000.00","120,749,000.00",,,"480,868,000.00","473,361,000.00",,,,"344,665,000.00",,,,,,"14,442,000.00","14,442,000.00","93,258,000.00",,,,"2,414,105,000.00",,,
四、汇率变动对现金的影响,"-24,915,480.18",,"-311,318,000.00","-538,367,437.40","-670,356,000.00","-2,070,495,000.00","-2,136,937,000.00","-28,356,000.00","659,843,000.00","963,671,000.00","691,848,000.00","69,832,000.00","-218,027,000.00","286,811,000.00","-52,003,000.00","-17,021,000.00","-19,561,000.00","-78,488,000.00","-79,544,000.00","41,238,000.00","1,525,000.00","-8,604,000.00","-1,448,000.00","-9,465,000.00","-82,645,000.00","-99,465,000.00","-102,657,000.00","22,943,000.00","26,478,000.00","41,647,000.00","-26,511,000.00","-46,465,000.00","68,355,000.00","119,797,000.00","200,307,000.00","-22,933,000.00","-131,580,000.00","53,522,000.00","278,773,000.00","9,871,000.00","-148,490,000.00","-148,179,000.00"
收到其他与投资活动有关的现金,"139,139,517.83","527,819,000.00",,"425,286,750.81","220,917,000.00","298,962,000.00","24,507,000.00",,"1,464,000.00","1,464,000.00","34,231,000.00",,"109,368,000.00","149,877,000.00","21,338,000.00",,"21,770,000.00","41,962,000.00","246,855,000.00",,"2,138,000.00","2,138,000.00","54,299,000.00",,"19,791,000.00","19,790,000.00","53,579,000.00",,"7,599,000.00","8,332,000.00","89,455,000.00","53,124,000.00","106,077,000.00","120,560,000.00","6,399,000.00","1,278,804,000.00","48,547,000.00","50,901,000.00","97,812,000.00","2,179,542,000.00","5,517,369,000.00","5,878,451,000.00"
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"373,647,838.30","2,150,629,000.00","3,074,231,000.00","571,523,763.54","1,544,754,000.00","1,823,795,000.00","3,270,763,000.00","519,483,000.00","798,363,000.00","962,592,000.00","4,369,054,000.00","687,146,000.00","1,932,816,000.00","2,828,326,000.00","5,908,357,000.00","386,510,000.00","2,860,745,000.00","3,259,735,000.00","3,511,913,000.00","325,059,000.00","3,773,292,000.00","5,101,150,000.00","8,571,896,000.00","1,341,879,000.00","6,056,436,000.00","6,496,816,000.00","16,094,191,000.00","1,099,410,000.00","12,191,756,000.00","18,482,365,000.00","21,551,254,000.00","1,369,176,000.00","9,967,614,000.00","13,265,302,000.00","24,382,344,000.00","2,985,145,000.00","10,262,019,000.00","16,052,243,000.00","25,295,069,000.00","4,445,920,000.00","18,463,114,000.00","20,253,325,000.00"
五、现金及现金等价物净增加额,"848,179,929.75","-10,136,444,000.00","26,987,495,000.00","-1,464,904,585.26","-5,325,684,000.00","-8,734,310,000.00","-9,925,806,000.00","8,077,277,000.00","4,804,492,000.00","-1,463,625,000.00","2,430,383,000.00","7,521,009,000.00","-3,941,932,000.00","-5,057,448,000.00","5,428,590,000.00","683,767,000.00","2,403,058,000.00","-9,364,742,000.00","5,326,622,000.00","-2,176,361,000.00","-5,830,329,000.00","2,277,131,000.00","7,509,317,000.00","2,277,131,000.00","8,064,706,000.00","6,878,704,000.00","7,894,974,000.00","-4,734,678,000.00","-3,907,601,000.00","-4,314,824,000.00","-6,979,321,000.00","-6,084,488,000.00","-7,360,698,000.00","13,228,149,000.00","24,624,853,000.00","-17,083,244,000.00","-16,403,603,000.00","-11,888,393,000.00","21,526,696,000.00","-27,421,052,000.00","-37,084,647,000.00","-33,632,211,000.00"
购建固定资产、无形资产和其他长期资产支付的现金,"1,641,669,966.36","4,485,330,000.00","11,005,224,000.00","2,649,490,341.32","6,879,336,000.00","12,771,330,000.00","14,566,203,000.00","2,256,070,000.00","6,999,112,000.00","12,360,563,000.00","16,275,385,000.00","4,840,971,000.00","5,809,711,000.00","9,292,345,000.00","14,731,021,000.00","3,474,963,000.00","5,799,972,000.00","10,072,860,000.00","10,417,925,000.00","2,685,649,000.00","3,266,810,000.00","6,755,241,000.00","9,636,104,000.00","2,628,872,000.00","4,130,979,000.00","8,913,538,000.00","9,968,617,000.00","4,889,167,000.00","4,267,008,000.00","6,688,383,000.00","9,560,883,000.00","3,873,519,000.00","4,937,994,000.00","5,141,879,000.00","14,904,925,000.00","4,593,159,000.00","4,671,758,000.00","5,395,643,000.00","12,788,792,000.00","4,567,254,000.00","4,972,451,000.00","6,587,412,000.00"
期初现金及现金等价物余额,"18,208,461,407.53","29,738,149,000.00","56,725,644,000.00","58,629,569,510.33","56,725,644,000.00","56,725,644,000.00","56,772,201,000.00","46,846,395,000.00","46,846,395,000.00","46,846,395,000.00","46,846,395,000.00","49,276,778,000.00","49,431,557,000.00","47,728,727,000.00","49,431,557,000.00","57,150,920,000.00","54,860,147,000.00","57,150,920,000.00","54,927,294,000.00","63,582,878,000.00","60,253,916,000.00","63,582,878,000.00","60,253,916,000.00","72,490,809,000.00","67,763,233,000.00","72,490,809,000.00","67,763,233,000.00","81,423,526,000.00","75,658,207,000.00","81,423,526,000.00","75,658,207,000.00","68,678,886,000.00","68,678,886,000.00","68,678,886,000.00","68,678,886,000.00","93,303,739,000.00","93,303,739,000.00","93,303,739,000.00","93,303,739,000.00","114,830,435,000.00","114,830,435,000.00","114,830,435,000.00"
投资支付的现金,"715,713,745.47","4,659,192,000.00","6,999,479,000.00","1,257,126,217.36","1,300,457,000.00","3,221,020,000.00","8,274,115,000.00","1,060,428,000.00","859,187,000.00","745,628,000.00","4,164,189,000.00","1,793,361,000.00","2,571,347,000.00","2,742,161,000.00","5,678,758,000.00","797,151,000.00","3,267,166,000.00","3,409,687,000.00","3,852,581,000.00","905,543,000.00","5,683,105,000.00","6,373,753,000.00","10,625,679,000.00","2,342,591,000.00","8,680,253,000.00","9,463,952,000.00","17,816,007,000.00","3,208,145,000.00","15,725,375,000.00","17,866,621,000.00","21,584,809,000.00","2,306,170,000.00","7,291,168,000.00","10,698,279,000.00","23,481,791,000.00","4,070,444,000.00","11,195,852,000.00","13,233,114,000.00","29,982,971,000.00","4,170,875,000.00","13,789,264,000.00","16,618,723,000.00"
