科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月
销售商品、提供劳务收到的现金,"58,203,322.18","78,569,778.39","103,650,712.03","19,877,988.29","6,059,870.40","10,986,246.48","25,880,503.27","18,239,831.25","6,652,768.72","12,641,143.89","16,737,103.27","21,861,210.15","4,700,163.02","8,995,978.50","11,795,738.09","16,815,372.04","3,724,583.86","7,280,465.70","9,696,714.00","13,293,525.94","2,869,345.88","5,254,540.11","26,451,999.48","57,450,252.90","25,444,643.95","48,631,827.25","107,324,409.15","121,309,596.48","10,341,373.06","20,573,514.34","30,011,245.38","45,842,505.77","11,099,386.74","23,750,175.40","29,945,757.12","27,553,289.20","6,213,491.62","12,921,820.19","19,573,826.75","25,130,466.37","7,596,778.03","18,337,743.66","28,517,406.68","33,676,411.01","2,403,627.19","4,242,328.56"
取得子公司及其他营业单位支付的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-169,657.26",,,,,,,,,,,,,,,,,,
收到的税费返还,"619,591.81","636,457.90","636,457.90",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
支付其他与投资活动有关的现金,,,,,,"1,869.28","1,869.28",,,,,,,,,,,,,,,,,"72,933,526.57",,,,,,,,"1,000,100.43",,,,,,,,,,,,,,
收到其他与经营活动有关的现金,,"36,679,659.01","38,593,168.46","56,002,708.57","23,350,254.15","31,325,934.17","31,896,004.23","35,300,752.55","2,267,677.02","5,234,260.16","10,168,532.19","89,068,194.06","9,827.78","3,173,640.88","5,492,592.26","3,460,663.56","2,655,189.28","5,161,355.99","10,605,717.95","4,186,335.36","2,320,128.71","8,220,000.00","13,288,784.57","74,401,548.74","4,337,629.27","3,869,491.58","3,902,951.70","185,630.24","10,255,576.97","10,599,960.28","11,161,382.19","142,485.75","670,000.00","1,186,497.66","1,644,497.66","648,605.96","390,000.00","2,528,284.81","6,689,391.01","4,249,915.68","2,950,034.41","4,560,317.56","4,743,377.44","3,937.92","613,180.49","1,363,802.42"
投资活动现金流出小计,"69,771.00","380,491.21","380,491.21","87,711.00","5,199.00","18,768.28","30,468.28","62,464.13","2,735.04","156,535.04","163,329.91","440,049.91","92,390.00","267,395.00","267,395.00","254,395.00","4,920.00","4,920.00","88,500.00","94,500.00",,,,"72,933,526.57",,,,"230,342.74","380,940.17","760,726.50","1,022,546.59","1,867,399.64","567,094.01","643,162.39","707,264.95","1,079,675.21","108,119.66","108,119.66","108,119.66",,"105,000.00","150,767.52","150,767.52","150,767.52",,"5,819.00"
经营活动现金流入小计,"58,822,913.99","115,885,895.30","142,880,338.39","75,880,696.86","29,410,124.55","42,312,180.65","57,776,507.50","53,540,583.80","8,920,445.74","17,875,404.05","26,905,635.46","110,929,404.21","4,709,990.80","12,169,619.38","17,288,330.35","20,276,035.60","6,379,773.14","12,441,821.69","20,302,431.95","17,479,861.30","5,189,474.59","13,474,540.11","39,740,784.05","131,851,801.64","29,782,273.22","52,501,318.83","111,227,360.85","121,495,226.72","20,596,950.03","31,173,474.62","41,172,627.57","45,984,991.52","11,769,386.74","24,936,673.06","31,590,254.78","28,201,895.16","6,603,491.62","15,450,105.00","26,263,217.76","29,380,382.05","10,546,812.44","22,898,061.22","33,260,784.12","33,680,348.93","3,016,807.68","5,606,130.98"
投资活动产生的现金流量净额,"-69,771.00","-380,491.21","-380,221.21","3,202,070.87","-5,199.00","481,231.72","469,531.72","435,666.59","-2,735.04","-130,535.04","-137,329.91","-368,679.91","-92,390.00","-267,395.00","-267,395.00","-254,395.00","-4,920.00","-4,920.00","-77,500.00","-83,500.00",,,,"48,042,673.43","8,820,000.00","8,820,000.00","8,870,000.00","7,889,992.81","-380,940.17","-760,726.50","-1,022,546.59","-1,867,399.64","-567,094.01","-643,162.39","-707,264.95","-1,079,675.21","-108,119.66","-103,119.66","-103,119.66","10,244,843.12","-105,000.00","-150,767.52","-150,767.52","1,588,476.59",,"-5,819.00"
购买商品、接受劳务支付的现金,"50,435,506.08","59,642,885.61","61,568,204.91","13,827,773.94","4,904,138.19","9,181,209.90","21,724,744.28","14,840,781.07","5,657,873.25","10,843,406.38","14,164,987.03","18,353,197.73","3,911,476.42","7,524,254.66","8,484,060.25","12,821,744.32","2,975,513.97","5,651,991.47","7,953,288.56","10,204,650.13","2,389,244.82","4,133,196.92","24,836,378.66","54,849,202.66","25,033,612.15","47,885,183.65","105,843,719.95","119,458,294.23","10,354,871.15","21,577,980.26","28,908,724.30","33,579,159.45","11,197,694.24","22,034,664.80","27,163,618.98","18,715,761.23","3,909,073.49","11,336,467.54","17,396,948.60","19,208,648.42","5,919,082.03","15,052,620.58","22,534,395.16","23,365,466.20","361,725.61","526,842.11"
吸收投资收到的现金,,,,,,,,,,,,,,,,,,,,,"200,000.00","200,000.00","200,000.00","200,000.00",,,,"200,000.00",,,,,,,,,,,,,,,,,,
