科目,2007年度,2008年度,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月
支付给职工以及为职工支付的现金,"173,615,358.60","194,295,506.31","214,814,051.36","62,478,425.46","122,516,906.56","183,494,765.40","291,551,120.26","98,256,270.98","176,371,463.05","269,418,550.66","359,459,470.69","94,250,631.43","170,030,793.84","252,662,639.01","308,706,697.74","95,366,330.90","204,916,456.56","253,913,381.11","335,411,652.00","85,317,754.10","160,172,327.44","223,516,896.34","269,815,203.54","77,605,551.76","146,620,834.62","231,053,697.18","270,311,327.18","79,830,539.14","144,606,046.76","211,230,946.92","283,555,844.28","90,099,710.06","164,628,164.83","233,827,765.28"
取得借款收到的现金,"1,525,400,000.00","2,934,560,000.00","3,388,370,000.00","969,500,000.00","1,949,200,000.00","2,493,680,000.00","3,663,750,000.00","1,031,200,000.00","1,747,741,247.95","2,827,741,247.95","4,654,764,387.67","849,746,987.66","2,259,207,088.78","3,423,615,018.60","4,878,983,558.52","1,383,900,000.00","2,153,900,000.00","2,931,900,000.00","5,053,940,000.00","489,950,000.00","841,650,979.01","2,434,900,000.00","4,361,952,692.77","427,500,000.00","1,658,437,307.23","800,000,000.00","4,798,090,000.00","478,000,000.00","1,278,757,269.26","2,697,822,667.36","3,631,190,000.00","746,600,000.00","2,564,590,000.00","3,456,590,000.00"
支付的各项税费,"229,364,593.43","389,190,203.96","231,132,557.75","64,082,107.76","128,355,689.75","163,568,796.38","240,131,519.67","62,183,201.90","164,738,652.93","227,137,287.73","244,736,229.68","48,445,427.61","114,988,993.94","170,952,740.10","264,921,097.47","62,623,864.94","154,616,712.60","232,565,680.01","315,293,493.85","58,611,017.02","150,264,706.64","213,770,213.77","309,695,473.91","72,521,429.44","157,743,991.63","211,423,685.72","278,950,559.04","51,981,270.97","143,991,811.35","201,846,659.54","313,094,086.83","100,282,323.29","183,442,086.11","265,791,380.24"
收到其他与筹资活动有关的现金,"99,418,171.52","377,462,902.14","549,174,104.84","174,109,072.42","175,262,808.93","196,886,941.25","202,836,427.79","235,804,450.17","251,035,807.76","235,422,572.11","36,640,175.21","206,074,252.84","212,971,312.66","215,652,849.54","49,966,351.79","268,750,998.80","175,668,993.88","180,278,000.05","1,058,639,128.37","500,875,910.14","423,958,441.36","443,488,460.08","697,315,831.06","899,603,107.33","922,460,228.93","928,300,777.76","1,442,988,541.54","504,438,934.71","996,160,827.98","1,151,868,066.49","1,211,849,420.91","587,151,122.29","1,251,286,281.10","1,357,229,661.45"
支付其他与经营活动有关的现金,"69,119,240.74","62,111,672.43","55,208,538.58","19,753,489.39","32,286,944.85","43,349,790.03","58,345,264.64","18,874,188.54","41,933,270.46","61,763,575.55","65,314,191.64","34,668,447.13","55,285,922.18","76,029,133.82","68,259,475.89","13,072,251.82","24,240,711.52","57,838,362.72","81,580,139.26","34,623,405.92","26,899,026.64","58,102,228.68","105,695,835.66","20,729,264.70","42,978,521.52","73,361,613.57","64,872,790.88","12,347,640.81","38,869,295.13","59,182,637.65","95,781,546.79","20,561,262.49","48,067,988.30","91,743,221.63"
筹资活动现金流入小计,"2,350,498,171.52","3,334,522,902.14","3,965,544,104.84","1,143,609,072.42","3,609,774,808.93","4,195,478,941.25","5,371,770,427.79","2,059,804,450.17","2,791,577,055.71","3,875,563,820.06","5,503,804,562.88","1,848,621,240.50","3,360,978,401.44","4,528,067,868.14","5,817,749,910.31","1,652,650,998.80","2,329,568,993.88","3,112,178,000.05","6,112,579,128.37","1,787,625,910.14","2,855,209,420.37","5,264,788,460.08","8,245,668,523.83","1,327,103,107.33","2,580,897,536.16","3,809,220,717.59","7,041,078,541.54","982,438,934.71","2,274,918,097.24","3,949,690,733.85","4,843,039,420.91","1,333,751,122.29","3,815,876,281.10","4,813,819,661.45"
经营活动现金流出小计,"2,274,137,926.23","3,367,446,227.64","3,130,665,864.23","904,398,700.47","1,597,423,731.52","2,837,353,186.87","3,872,573,749.50","767,928,562.67","1,693,539,111.45","3,318,377,127.85","4,367,772,479.03","873,341,519.96","2,311,488,477.05","3,386,656,678.55","4,173,942,002.64","1,440,555,137.89","3,164,619,584.35","5,471,602,622.23","7,860,741,175.02","1,246,409,435.53","3,585,365,724.20","5,589,066,411.19","8,278,855,063.19","711,126,460.20","2,117,937,544.36","5,392,813,621.74","10,285,142,956.04","1,139,144,458.65","5,521,446,876.35","8,870,644,393.72","13,301,227,524.72","1,970,141,574.86","5,643,326,167.79","9,617,983,322.96"
偿还债务支付的现金,"1,382,610,000.00","2,154,230,000.00","3,210,000,000.00","1,066,600,000.00","1,611,300,000.00","2,055,600,000.00","3,161,660,000.00","836,380,000.00","1,493,446,549.95","2,128,921,247.95","3,557,445,400.00","1,097,777,501.64","2,523,934,339.07","3,832,980,422.56","5,342,460,725.05","1,577,891,263.15","2,219,850,063.15","3,252,250,063.15","5,456,021,821.14","1,465,006,364.30","2,006,590,600.00","4,694,296,636.20","6,132,240,000.00","894,543,895.45","2,208,800,000.00","4,471,080,000.00","7,410,522,692.77","604,500,000.00","1,697,490,000.00","2,964,090,000.00","3,751,604,413.10","854,000,000.00","3,886,990,000.00","4,815,609,393.61"
经营活动产生的现金流量净额,"537,732,563.75","23,287,030.84","208,230,028.35","41,964,050.69","34,585,860.62","72,658,983.08","218,076,514.83","43,387,400.91","41,021,395.52","30,886,939.83","207,669,278.28","30,985,249.72","30,168,056.56","27,527,227.15","534,971,502.89","51,367,829.84","105,674,067.94","110,716,930.42","512,420,913.52","168,524,884.07","56,747,774.91","31,192,205.13","90,174,444.73","16,006,231.06","32,645,493.44","20,619,679.56","62,520,458.13","15,075,602.42","40,265,773.87","96,143,438.18","486,497,615.23","47,734,277.77","72,161,470.56","143,021,235.21"
分配股利、利润或偿还利息支付的现金,"149,120,848.14","313,320,071.43","223,479,353.28","42,909,103.99","89,307,808.12","177,536,631.43","253,212,912.67","53,122,002.14","106,572,708.38","222,262,798.66","329,424,381.51","135,736,593.00","253,438,678.51","323,218,071.11","414,666,984.88","118,001,472.89","196,109,671.25","270,668,563.19","439,214,428.15","154,860,223.11","208,646,469.20","330,152,341.77","398,298,508.51","109,386,180.63","171,936,906.77","349,072,811.11","478,185,534.27","48,942,870.07","107,235,417.78","262,347,740.16","361,572,258.75","62,292,035.26","180,973,551.11","297,263,418.71"
收回投资收到的现金,"22,686,294.08","2,002,073.43","120,000.00",,,,,,,,,,,,,,,"445,900.00","445,900.00",,,,,,"242,220,648.60","242,220,648.60","64,425,000.00",,,,,,,
支付其他与筹资活动有关的现金,"367,122,828.30","512,673,259.14","174,033,037.17","223,230,416.46","211,132,564.85","212,653,750.42","265,151,400.95","333,341,084.07","552,590,813.25","891,837,046.63",,"537,789,504.71","647,471,322.41","535,353,118.80","24,898,873.68","430,783,013.02","417,865,877.29","336,073,263.35","254,534,501.99","346,905,267.00","523,373,604.42","260,917,794.20","1,177,367,406.50","451,626,977.22","1,105,270,919.96","1,013,240,787.35","696,620,351.91","943,996,540.18","644,501,369.10","968,153,075.87","2,047,993,653.05","814,978,042.02","706,107,304.11","782,020,081.48"
取得投资收益收到的现金,"304,500.00","820,000.00","1,050,000.00",,"16,000.00","16,000.00","2,726,972.22","16,000.00","16,000.00","1,253,500.00","1,253,500.00",,,"5,445,000.00","5,445,000.00",,"35,631.09","6,569,631.09","6,617,815.32",,"26,095.36","-109,360.70","5,667,107.40",,"47,005.92","88,146.12","177,885,240.47",,"47,005.92","47,005.92","6,339,651.84",,"47,005.92","47,005.92"
筹资活动现金流出小计,"1,898,853,676.44","2,980,223,330.57","3,607,512,390.45","1,332,739,520.45","1,911,740,372.97","2,445,790,381.85","3,680,024,313.62","1,222,843,086.21","2,152,610,071.58","3,243,021,093.24","3,886,869,781.51","1,771,303,599.35","3,424,844,339.99","4,691,551,612.47","5,782,026,583.61","2,126,675,749.06","2,833,825,611.69","3,858,991,889.69","6,149,770,751.28","1,966,771,854.41","2,738,610,673.62","5,285,366,772.17","7,707,905,915.01","1,455,557,053.30","3,486,007,826.73","5,833,393,598.46","8,585,328,578.95","1,597,439,410.25","2,449,226,786.88","4,194,590,816.03","6,161,170,324.90","1,731,270,077.28","4,774,070,855.22","5,894,892,893.80"
处置固定资产、无形资产和其他长期资产收回的现金净额,"10,093,647.18","3,817,992.43","1,454,257.06",,"1,761,589.37","1,761,589.37","1,771,596.77","114,864.20","2,338,848.36","3,609,857.44","12,707,314.63","1,006,000.00","2,779,443.40","13,222,751.23","19,360,646.64","-5,936,375.00","62,277.57","141,199.79","4,918,408.06","140,032.00","297,423.51","112,529.38","600,447,108.07","4,891,900.00","15,827,854.04","15,419,674.90","13,610,332.07","533,543,900.00","549,656,652.40","1,344,542,120.80","70,348,612.84","13,737,985.10","803,977,385.10","14,325,963.23"
筹资活动产生的现金流量净额,"451,644,495.08","354,299,571.57","358,031,714.39","-189,130,448.03","1,698,034,435.96","1,749,688,559.40","1,691,746,114.17","836,961,363.96","638,966,984.13","632,542,726.82","1,616,934,781.37","77,317,641.15","-63,865,938.55","-163,483,744.33","35,723,326.70","-474,024,750.26","-504,256,617.81","-746,813,889.64","-37,191,622.91","-179,145,944.27","116,598,746.75","-20,578,312.09","537,762,608.82","-128,453,945.97","-905,110,290.57","-2,024,172,880.87","-1,544,250,037.41","-615,000,475.54","-174,308,689.64","-244,900,082.18","-1,318,130,903.99","-397,518,954.99","-958,194,574.12","-1,081,073,232.35"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"140,134,550.00"
四、汇率变动对现金的影响,"-529,725.66","-805,014.75","-409,417.73","-190,018.30","-770,764.35","-984,971.13","-1,218,214.08","-71,747.92","-305,525.15","-486,194.70","-419,242.76","27,273.20","209,143.00","314,791.61","-95,299.50","-95,310.12","-1,986,073.82","-2,077,500.19","-3,997,521.90","102,505.97","-251,027.37","-999,720.42","45,018.05","2,082,916.59","1,738,451.71","1,414,894.74","1,363,610.90","-175,348.94","-489,027.41","-567,330.14","947,811.03","497,756.56","623,550.47","1,586,047.53"
收到其他与投资活动有关的现金,"507,930,430.01","145,077,339.60","2,904,632.39","578,882.83","1,607,531.63","10,007,531.63","13,268,882.83","7,250,000.00","5,046,000.00","29,000,000.00","1,200,000.00","1,930,000.00","1,200,000.00","29,233,000.00","180,502,832.12","3,739,973.86","6,584,973.86","23,863,818.90","11,500,000.00","-3,884,735.19","390,236.39","11,067,000.00","18,900,000.00","845,803.60","2,515,400.00","2,922,900.00","13,143,760.00","5,340,759.29","7,224,000.00","5,479,754.90","1,346,527,965.73","9,471,082.25","18,956,200.17","805,819,878.60"
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"541,014,871.27","151,717,405.46","5,528,889.45","578,882.83","3,385,121.00","11,785,121.00","17,767,451.82","7,380,864.20","7,400,848.36","33,863,357.44","15,160,814.63","2,936,000.00","3,979,443.40","47,900,751.23","205,308,478.76","-2,196,401.14","6,682,882.52","31,020,549.78","23,482,123.38","-3,744,703.19","713,755.26","11,070,168.68","625,014,215.47","5,737,703.60","260,610,908.56","260,651,369.62","269,064,332.54","538,884,659.29","556,927,658.32","1,350,068,881.62","1,423,216,230.41","23,209,067.35","822,980,591.19","960,327,397.75"
五、现金及现金等价物净增加额,"777,366,954.58","-297,397,325.66","-103,909,142.61","-322,446,832.16","1,259,843,925.14","934,255,666.16","816,327,615.62","503,828,793.22","-88,997,897.73","-518,831,624.54","148,738,742.29","-264,229,030.73","-450,728,794.84","-579,155,413.37","226,290,424.59","-540,238,445.64","-446,236,997.43","-735,700,070.79","-190,681,513.22","-208,054,642.76","123,899,137.38","-83,241,639.10","710,079,325.08","-110,905,199.59","-667,926,321.89","-1,814,392,529.76","-1,371,558,201.92","-81,436,926.78","-19,085,169.38","754,079,867.37","216,896,943.71","-404,425,325.21","-224,616,784.06","-287,770,869.15"
购建固定资产、无形资产和其他长期资产支付的现金,"425,209,828.07","778,194,522.80","596,434,687.26","162,454,421.42","472,767,680.16","718,104,580.85","1,036,748,215.93","297,041,914.32","775,114,092.03","1,213,626,988.97","1,427,440,820.23","397,028,364.32","366,112,658.26","436,351,820.55","473,093,642.40","99,447,810.70","49,995,338.34","114,212,348.14","602,397,531.98","180,949,041.13","49,477,399.72","98,198,886.51","443,627,472.67","3,855,101.17","57,010,533.26","72,062,633.04","108,660,093.65","17,909,265.44","436,199,770.77","440,266,011.45","309,830,990.25","68,525,874.67","152,194,224.93","209,052,459.81"
期初现金及现金等价物余额,"285,836,427.62","1,063,203,382.20","765,806,056.54","661,896,913.93","661,896,913.93","661,896,913.93","661,896,913.93","1,478,224,529.55","1,478,224,529.55","1,478,224,529.55","1,478,224,529.55","1,828,073,977.32","1,626,963,271.84","1,626,963,271.84","1,626,963,271.84","1,853,253,696.43","1,853,253,696.43","1,853,253,696.43","1,853,253,696.43","1,662,572,183.20","1,662,572,183.21","1,662,572,183.21","1,662,572,183.21","2,372,651,508.29","2,372,651,508.29","2,372,651,508.29","2,372,651,508.29","1,001,093,306.37","1,001,093,306.37","1,001,093,306.37","1,001,093,306.37","1,217,990,250.08","1,217,990,250.08","1,217,990,250.08"
投资支付的现金,"203,119,560.54","35,201,674.97","45,844,040.00",,,,,,,,"183,366,069.00",,"40,944,600.00","40,944,600.00","59,117,600.00",,,,"7,154,999.99",,,,,,,,,,,,,,,"92,610,000.00"
期末现金及现金等价物余额,"1,063,203,382.20","765,806,056.54","661,896,913.93","339,450,081.77","1,921,740,839.07","1,596,152,580.09","1,478,224,529.55","1,982,053,322.77","1,389,226,631.82","959,392,905.01","1,626,963,271.84","1,563,844,946.59","1,176,234,477.00","1,047,807,858.47","1,853,253,696.43","1,313,015,250.79","1,407,016,699.00","1,117,553,625.64","1,662,572,183.21","1,454,517,540.44","1,786,471,320.59","1,579,330,544.11","2,372,651,508.29","2,261,746,308.70","1,704,725,186.40","558,258,978.53","1,001,093,306.37","919,656,379.59","982,008,136.99","1,755,173,173.74","1,217,990,250.08","813,564,924.87","993,373,466.02","930,219,380.93"
