科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30
货币资金,"333,639,541.06","177,103,328.50","264,623,337.80","397,361,116.90","382,328,845.39","539,299,456.72","307,566,206.70","507,235,606.89","331,001,246.88","365,019,491.57","312,293,362.53","184,882,516.95","323,410,789.65","180,583,018.09","258,575,847.59","274,620,961.16","271,562,850.30","131,794,007.43","135,719,745.11","119,178,273.97","108,729,455.33","127,242,672.61","101,580,491.03","150,679,250.41","151,087,502.49","130,300,057.25","103,003,752.37","183,162,935.19","184,025,218.55","244,432,019.22","176,896,017.32","227,405,769.34","263,376,315.88","276,051,569.15","474,411,308.77","513,218,879.29","692,015,374.24","437,183,219.34","442,370,394.59","728,397,619.96","323,406,701.34","415,958,117.88","377,880,067.50"
短期借款,,,"50,000,000.00",,,,,,"100,000,000.00","131,000,000.00","131,000,000.00","131,000,000.00",,,,,,,"20,000,000.00",,,"7,500,000.00","7,500,000.00","115,900,000.00","100,000,000.00","55,000,000.00","55,000,000.00","87,000,000.00","138,000,000.00","80,000,000.00","61,000,000.00","61,000,000.00","38,000,000.00","62,000,000.00","59,599,300.00","3,110,000.00","900,000.00",,,,,,
交易性金融资产,"93,771,151.90","269,487,178.00","281,668,660.00","130,011,954.00","133,240,441.28","9,896,960.00","201,624,083.58","176,505.00","322,719,373.37","294,867,094.95","317,119,009.95","231,982,322.61","100,541,359.71","135,965,350.90","88,051,224.00","60,265,552.00","84,946,785.86","157,294,107.08","151,264,225.90","98,526,093.56","82,829,986.27","120,236,761.09","99,521,119.33","92,522,411.27","55,778,378.23","21,857,794.15","26,773,518.74","22,119,929.95","33,888,752.45","37,462,102.02","62,136,421.00","69,556,334.82","26,054,253.90","28,848,852.15","30,805,407.69","31,087,537.30","34,219,925.62","24,191,615.87","24,635,234.35","7,762,624.29","8,448,810.72","261,263,545.70","322,369,234.71"
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"27,410,719.27","53,829,261.77","69,002,023.07","60,171,218.23","107,004,689.88","95,805,008.22","121,856,690.77","122,120,566.55","105,500,755.70","74,285,866.90","112,223,662.97","176,558,469.17","142,695,547.38","179,733,001.04","200,010,154.31","221,066,780.80","200,330,782.78","222,883,314.64","275,015,486.13","432,974,900.82","290,131,832.79","230,187,602.20","274,009,434.66","469,396,534.23","306,446,227.54","332,885,447.23","316,130,180.96","548,046,324.13","427,687,872.95","352,416,346.27","399,973,179.28","627,589,926.91","490,159,292.21","372,470,948.63","345,207,244.16","529,956,857.12","451,487,200.46","478,388,115.56","476,445,211.84","651,109,281.95","525,986,460.75","442,678,756.21","467,620,974.22"
应付票据,"2,059,646.21","10,949,222.62","18,234,313.28","13,270,219.12","22,432,082.19","24,652,049.60","18,768,407.60","12,727,874.00","28,602,021.80","23,546,347.00","16,174,425.44","21,746,013.63","12,331,013.63",,,,,,,,,,,"5,156,250.92","5,156,250.92","10,000,000.00","30,000,000.00","55,612,246.36","103,282,994.98","139,084,915.00","186,076,822.93","242,177,488.83","255,955,977.76","232,956,484.70","218,690,008.58","154,164,280.18","163,457,315.10","192,219,832.24","221,950,712.16","197,331,346.49","143,503,847.96","109,003,885.13","140,449,926.50"
应收账款,"46,715,386.22","40,085,630.12","34,606,921.55","22,053,767.17","40,347,929.80","43,085,507.89","38,462,858.18","24,546,152.28","57,569,747.99","59,105,568.35","61,095,375.23","29,728,785.46","75,757,159.02","75,817,547.67","43,703,053.45","31,033,877.70","70,830,369.46","105,046,661.60","100,114,268.56","36,576,681.03","100,246,754.22","152,518,671.84","146,875,340.95","55,324,977.70","149,653,147.47","155,110,071.37","188,061,004.78","81,416,984.19","148,880,919.25","147,189,132.96","182,370,577.80","96,763,350.93","138,268,780.06","169,922,447.78","178,855,727.83","124,515,660.08","167,874,643.00","196,983,764.04","206,496,363.45","143,043,837.26","208,857,966.48","223,811,567.31","251,981,857.65"
应付账款,"79,274,022.13","92,656,122.99","78,454,058.26","68,715,247.19","90,869,399.73","74,356,448.74","69,177,350.95","79,004,863.69","94,297,008.99","65,400,528.45","68,786,099.41","87,261,370.81","85,720,342.41","80,746,567.02","69,969,630.70","80,685,620.95","78,237,879.68","75,130,533.04","82,704,827.32","80,193,429.58","102,952,191.56","114,086,240.15","113,968,610.65","80,990,870.72","131,461,384.11","120,825,117.12","137,567,520.61","113,262,911.97","133,473,805.15","124,928,481.43","130,293,524.29","127,222,382.96","144,033,738.75","152,903,593.99","152,296,268.74","162,791,540.37","195,050,943.44","225,795,995.73","252,009,862.26","248,673,558.98","287,786,338.66","305,950,934.63","256,691,821.97"
预付款项,"28,450,349.62","27,003,529.05","24,409,815.77","15,230,160.82","46,476,116.02","26,316,235.11","29,702,898.84","25,980,765.59","28,774,175.55","41,550,950.42","55,299,443.07","32,007,438.93","34,749,574.67","33,224,576.30","53,627,087.43","30,397,457.31","47,922,729.41","38,125,158.07","58,166,575.60","29,123,694.64","87,229,568.55","161,490,794.00","206,733,710.28","72,044,931.22","92,663,698.68","96,866,596.73","121,220,969.74","92,476,401.72","128,905,546.62","153,448,050.75","155,763,271.96","105,896,295.37","111,017,039.11","113,315,750.75","114,051,849.57","124,906,811.91","156,017,532.14","143,556,990.76","149,043,160.94","100,045,261.74","87,205,010.92","102,114,837.21","68,691,801.15"
预收款项,"19,666,361.57","13,099,752.46","24,240,381.28","12,751,781.54","21,812,157.86","10,723,511.10","13,118,073.27","13,267,559.38","15,308,932.19","6,764,331.65","4,880,604.75","19,457,641.34","16,294,032.69","26,975,524.50","33,667,841.15","16,645,560.57","36,121,822.24","29,670,002.23","35,838,497.19","56,609,967.63","50,848,327.11","45,051,805.75","48,326,771.02","76,831,259.28","85,789,642.72","130,576,041.81","99,087,940.75","97,947,904.20","95,392,812.34","92,077,321.70","67,987,969.84","124,970,705.75","141,225,854.89","113,380,561.79","99,540,612.04","149,556,014.36","196,864,751.58","171,129,573.37","124,058,639.67","165,366,082.17","200,184,260.38","126,549,153.25","128,697,712.88"
