科目,2008-12-31,2009-12-31,2010-12-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
其他应收款,"4,546,920.91","4,149,158.93","3,296,386.64","5,471,183.92","6,665,169.92","6,300,861.41","7,869,966.32","11,151,735.39","10,499,075.66","7,698,578.59","9,920,449.32","12,378,455.19","14,078,004.03","28,717,990.88","32,682,483.09","41,410,190.19","41,995,045.67","20,422,343.32","25,237,001.48","28,608,306.56","28,881,953.94","36,683,139.50","231,572,422.09","258,820,469.83","268,671,626.50","29,425,973.70","27,899,009.32","55,414,839.91","126,852,637.08","80,155,771.77","77,976,828.91","69,029,764.10"
应付职工薪酬,"2,666,691.65","2,054,282.86","4,388,600.11","6,087,473.69","6,267,353.30","3,058,767.29","2,903,346.11","3,644,017.53","3,312,129.15","4,607,280.67","3,715,512.03","4,605,652.86","5,002,875.71","6,857,459.32","6,153,568.75","7,405,223.36","7,921,348.36","7,607,123.80","5,592,937.08","9,508,179.24","7,669,544.42","5,515,900.80","5,651,473.86","5,615,046.88","6,582,489.80","8,753,719.90","6,382,197.24","6,444,675.98","7,895,158.25","17,342,822.90","7,920,626.99","14,653,562.37"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"3,567,563.12","2,751,262.40","3,210,065.78","7,029,304.51","5,088,114.02","5,272,601.82","5,416,847.90","5,165,329.29","7,713,290.30","7,492,014.50","-1,294,173.96","7,595,464.67","11,761,347.36","19,205,476.05","12,122,658.48","15,551,122.31","12,593,462.68","33,128,115.41","30,535,812.80","35,341,017.88","21,644,086.34","47,483,745.51","26,396,641.15","15,192,508.34","5,175,536.89","8,226,617.68","10,044,578.70","23,215,601.97","10,740,165.11","19,100,221.45","5,865,918.01","6,557,062.31"
应收利息,,,,,,"3,439,803.04","3,643,283.61","5,363,303.21",,"1,728,986.67","2,145,000.00","3,602,500.00","219,491.67","326,638.12","289,780.56","436,130.71",,,,,,,,,,,,,,,,
应付利息,,,,,,,,,,,,,,,,,,,,,,,,,,"19,333.33","19,333.33",,,"15,285.42",,
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,,"7,000,000.00",,,,,,,,,,"332,000.00","332,000.00","2,578,800.00","2,578,800.00","3,110,000.00","3,110,000.00","2,851,040.00","2,834,660.00","3,015,599.24","3,015,599.24","1,629,336.85","1,332,800.00","1,332,800.00","1,332,800.00",,,,,,,
存货,"34,349,389.37","61,698,711.31","73,623,260.46","89,374,496.57","100,912,694.36","95,147,641.84","108,104,612.01","129,268,929.32","142,572,589.84","174,260,082.09","223,728,536.13","215,801,114.40","216,969,200.20","310,590,263.66","330,902,557.27","364,163,382.16","411,641,975.36","426,400,879.56","411,219,029.32","384,410,133.09","370,693,890.25","351,530,947.47","328,405,763.20","316,030,632.93","340,056,296.23","380,773,034.51","402,100,112.53","398,753,149.62","426,039,085.45","483,408,642.01","581,089,408.85","529,085,627.23"
其他应付款,"12,135,352.93","171,479.15","870,477.00","372,155.83","459,744.84","483,790.09","176,579.90","334,351.26","710,246.45","1,449,267.73","1,773,770.62","2,231,940.05","1,604,471.47","24,233,439.04","25,698,363.57","33,724,666.36","23,415,068.20","50,218,542.14","114,823,493.77","95,058,574.13","76,548,316.73","10,075,216.79","10,552,463.78","5,662,819.19","21,140,004.35","17,968,766.51","13,848,913.53","13,918,803.21","137,599,637.80","91,930,319.78","83,468,583.44","190,274,652.21"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,"1,000,000.00","1,500,000.00","1,500,000.00",,"2,000,000.00","1,000,000.00","2,000,000.00"
其他流动资产,,,,,"73,920.99",,,"159,475.05","138,736.40",,,,,"82,410.94","13,875.87","35,008.40","51,651.84","89,728.06","178,328.11","170,845.89","229,667.74","256,976.67","80,042,377.01",610.25,,"18,296,404.12","229,923,267.82","237,197,190.91","146,014,955.52","40,637,540.16","160,710,212.41","52,803,755.38"
其他流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
流动资产合计,"126,383,093.18","188,389,119.85","230,301,964.69","330,706,941.40","945,246,020.70","900,699,135.90","889,844,903.19","919,358,001.56","975,480,632.50","1,004,737,797.50","980,518,897.00","1,029,343,569.00","1,071,673,461.52","1,401,635,857.13","1,420,678,450.50","1,522,449,544.95","1,590,980,971.87","1,638,731,185.76","1,515,955,487.58","2,257,526,069.74","1,878,922,767.19","2,058,233,595.29","1,901,635,933.22","1,947,564,162.05","1,873,699,209.13","1,710,641,665.93","1,835,540,101.36","1,772,919,220.54","1,970,366,163.86","1,957,605,371.44","1,932,986,913.88","2,062,056,118.35"
流动负债合计,"125,048,917.04","176,953,962.45","155,337,618.05","219,836,957.54","201,811,586.82","151,323,012.21","134,783,479.18","195,769,859.69","228,932,705.34","276,679,987.43","289,800,020.79","351,652,187.33","377,967,126.05","613,051,245.74","639,594,253.70","743,240,054.11","882,832,222.71","1,109,959,229.54","1,055,915,919.08","1,389,834,838.67","904,893,986.17","1,178,430,444.48","1,026,232,691.35","951,403,514.78","905,155,009.35","763,586,962.31","734,418,139.44","754,663,771.56","883,091,544.95","974,537,662.58","953,519,685.64","1,107,191,738.11"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,"2,000,000.00","2,000,000.00","2,000,000.00","17,000,000.00","2,000,000.00","3,500,000.00","3,500,000.00","3,500,000.00","3,500,000.00","3,500,000.00","3,500,000.00"
长期借款,,,,,,,,,,,,,,,,,,,,,,,,,"78,000,000.00","49,000,000.00","48,000,000.00","48,000,000.00","48,000,000.00","47,000,000.00","47,000,000.00","46,000,000.00"
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,"191,345.42","802,048.73","1,955,441.61","117,325,657.37","331,072,181.36","302,600,612.47","616,757,799.65","561,679,018.00","593,932,450.88","618,777,919.59","436,140,006.58","458,141,103.62","419,983,069.97","245,250,644.15","264,486,908.20","65,572,213.02","65,841,557.49","66,975,545.59","66,975,545.59"
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,"110,653.06",,,,,
长期股权投资,,,,,,,,,,,,,,"14,036,423.90","13,909,736.35","14,016,249.24","13,928,989.20","42,356,852.08","42,336,718.95","43,754,297.69","43,264,498.88","102,638,908.21","102,638,908.21","162,660,445.94","162,690,987.51","216,898,691.67","223,459,691.85","220,296,213.49","217,565,270.80","225,526,906.77","225,526,906.77","227,524,609.71"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,200,000.00",,"250,000.00","250,000.00"
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,"26,014,391.53","25,833,899.08","25,653,406.63","25,472,914.18","26,513,700.60","26,321,847.54","26,133,386.75"
预计负债,,,,,,,,,,,,,,,,,,,,,,,,"585,000.00","585,000.00","3,659,312.92","3,659,312.92",,,"735,084.34","735,084.34","430,084.34"
固定资产,"44,986,395.80","56,986,527.86","82,858,231.98","89,729,544.74","89,819,145.15","91,674,943.17","91,218,824.65","89,644,931.75","102,347,319.64","103,307,356.60","101,740,977.22","102,674,962.40","100,376,230.01","297,660,822.19","297,070,734.92","300,161,432.87","299,651,061.72","301,006,569.09","344,483,050.79","330,959,487.72","333,508,265.07","328,312,253.08","323,157,518.22","319,078,431.48","334,588,111.01","321,356,669.19","318,893,080.55","317,873,057.54","325,543,609.97","379,388,532.84","370,628,362.98","374,780,759.19"
递延所得税负债,,,,,,,,,,,,,,"8,654,975.13","8,285,472.82","7,916,919.44","7,548,373.06","7,000,707.42","7,454,965.87","5,562,138.08","5,208,420.45","4,855,252.30","4,502,571.17","4,149,670.74","3,796,618.88","4,335,714.99","3,930,587.77","3,528,653.84","9,586,849.80","9,445,616.06","8,885,975.67","8,155,348.24"
在建工程,"478,894.00","7,887,447.18","7,112,384.52",,"382,835.36","12,729,753.34","17,578,202.17","46,127,211.74","50,912,588.11","77,714,734.05","131,046,920.36","156,776,557.42","172,759,729.66","67,402.00","67,402.00","67,402.00","283,946.70","283,946.70","17,265,989.00","18,262,293.51","18,530,625.83","98,678,895.77","102,332,975.39","124,434,913.25","159,141,007.42","43,878,978.34","48,514,155.19","64,428,739.88","72,138,347.93","94,210,851.97","102,409,012.40","161,688,292.74"
其他非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,"28,000,000.00","28,000,000.00","28,000,000.00","28,000,000.00","28,000,000.00","28,000,000.00","28,000,000.00"
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29,431.03"
非流动负债合计,,,,,,,,,,,,,,"8,654,975.13","8,285,472.82","7,916,919.44","7,548,373.06","7,000,707.42","10,813,187.98","8,903,197.22","8,532,316.62","4,855,252.30","4,502,571.17","4,734,670.74","85,976,618.88","89,474,194.58","88,047,220.41","83,742,820.49","90,868,516.44","89,609,867.03","89,167,726.63","88,199,599.19"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"125,048,917.04","176,953,962.45","155,337,618.05","219,836,957.54","201,811,586.82","151,323,012.21","134,783,479.18","195,769,859.69","228,932,705.34","276,679,987.43","289,800,020.79","351,652,187.33","377,967,126.05","621,706,220.87","647,879,726.52","751,156,973.55","890,380,595.77","1,116,959,936.96","1,066,729,107.06","1,398,738,035.89","913,426,302.79","1,183,285,696.78","1,030,735,262.52","956,138,185.52","991,131,628.23","853,061,156.89","822,465,359.85","838,406,592.05","973,960,061.39","1,064,147,529.61","1,042,687,412.27","1,195,391,337.30"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"30,000,000.00","50,000,000.00","60,000,000.00","60,000,000.00","80,000,000.00","80,000,000.00","80,000,000.00","160,000,000.00","163,320,000.00","163,320,000.00","163,320,000.00","163,320,000.00","163,320,000.00","190,814,900.00","190,814,900.00","381,629,800.00","382,997,800.00","382,997,800.00","382,871,800.00","441,685,652.00","441,685,652.00","443,299,652.00","443,299,652.00","886,599,304.00","882,079,304.00","882,079,304.00","882,079,304.00","882,079,304.00","882,079,304.00","882,079,304.00","882,079,304.00","910,799,304.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"1,284,475.29","35,823,919.84","65,513,919.84","65,513,919.84","656,249,280.31","656,249,280.31","656,249,280.31","576,249,280.31","594,684,880.31","595,752,880.31","596,817,880.31","597,882,880.31","598,947,880.31","969,343,274.25","970,218,274.25","780,278,374.25","788,431,134.25","789,304,301.61","789,520,941.61","1,430,291,636.16","1,430,291,636.16","1,436,545,856.16","1,436,545,856.16","993,246,204.16","991,415,804.16","991,415,804.16","991,415,804.16","991,415,804.16","991,415,804.16","987,955,225.45","987,955,225.45","1,046,831,225.45"
无形资产,"17,541.19","13,606,924.29","15,670,165.88","15,506,569.94","15,549,695.04","15,562,290.22","15,471,545.44","15,385,165.28","15,347,545.12","15,280,158.32","15,273,817.07","15,144,029.71","15,038,101.35","88,365,396.31","113,671,968.32","111,085,138.09","108,383,707.97","105,682,277.87","112,777,580.07","118,055,947.40","115,256,888.64","109,190,934.40","91,753,377.05","89,245,096.48","87,463,687.98","186,299,433.03","184,534,589.68","180,729,203.95","224,599,009.03","261,488,491.91","256,192,636.70","254,371,700.19"
盈余公积,"1,768,306.45","498,721.55","5,597,583.45","5,597,583.45","5,597,583.45","13,497,802.75","13,497,802.75","13,497,802.75","13,497,802.75","19,292,669.39","19,292,669.39","19,292,669.39","19,292,669.39","28,760,011.29","28,760,011.29","28,760,011.29","28,760,011.29","34,025,685.84","34,025,685.84","34,025,685.84","34,025,685.84","48,786,154.27","48,786,154.27","48,786,154.27","48,786,154.27","48,786,154.27","48,786,154.27","48,786,154.27","48,786,154.27","57,483,715.04","57,483,715.04","57,483,715.04"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,"3,111,142.68","3,321,990.96","3,803,156.12","4,249,616.71","5,551,555.36","4,828,687.28","5,481,909.48","6,873,473.83"
减:库存股,,,,,,,,,,,,,,,,,,,,,,"8,372,160.00","8,372,160.00","8,372,160.00",,,,,,,,"87,596,000.00"
商誉,,,,,,,,,,,,,,"242,052,699.83","242,052,699.83","242,052,699.83","242,052,699.83","242,052,699.83","297,184,397.98","297,969,412.74","297,969,412.74","299,392,729.05","299,392,729.05","299,392,729.05","345,946,874.39","340,813,385.70","380,670,427.65","379,617,077.60","597,294,022.28","570,544,638.12","570,544,638.12","570,544,638.12"
未分配利润,"15,287,361.47","4,488,493.92","50,378,251.06","86,206,778.44","108,223,871.00","121,480,224.77","131,645,203.34","127,540,434.00","146,075,757.18","148,867,319.95","162,292,721.85","175,905,570.64","204,883,439.15","236,475,521.89","254,081,407.04","254,626,484.21","288,051,384.67","346,399,608.27","366,900,261.54","386,466,394.57","429,388,773.07","495,409,285.85","498,095,776.64","496,204,118.81","517,347,158.79","493,030,207.88","503,123,832.88","508,860,518.87","531,330,500.66","521,526,921.55","535,563,934.60","574,441,913.68"
长期待摊费用,"906,906.03",,,,,,,"194,104.17","193,211.25","174,758.31","162,456.35","160,852.43","140,482.82","533,115.19","1,095,145.16","1,700,341.81","2,910,621.81","4,062,697.39","3,687,814.22","3,405,302.51","3,162,749.69","2,857,642.73","2,574,312.80","2,591,660.03","4,299,286.42","4,839,999.72","4,730,218.67","5,387,706.32","5,685,193.74","7,817,135.32","9,978,131.84","11,663,089.07"
少数股东权益,,,,,,,,,"500,000.00","472,506.52","443,180.68","428,410.30","429,314.23","6,271,305.46","6,500,439.53","6,905,601.94","7,410,267.57","8,084,524.25","8,681,426.66","8,939,659.48","17,378,864.28","22,088,277.74","22,441,605.41","42,411,888.45","47,351,815.21","49,708,744.72","72,163,513.52","75,335,455.14","135,691,548.76","141,578,647.90","139,192,144.45","145,055,542.01"
递延所得税资产,"616,230.05","895,078.58","884,625.33","1,212,183.19","884,625.33","1,884,197.41","2,062,290.13","2,347,962.25","2,729,848.96","3,170,558.82","3,223,405.02","4,381,747.01","4,852,423.77","8,828,171.79","8,906,572.82","9,868,994.84","10,513,537.08","12,525,279.49","12,439,404.29","13,458,285.62","13,904,520.74","16,985,564.33","18,389,589.21","19,172,291.80","19,617,334.96","31,164,560.77","31,546,837.58","32,367,037.93","33,112,974.94","34,016,892.04","31,713,389.19","33,280,392.79"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,,,,,"8,821,621.70","8,880,716.90","12,735,791.19","12,414,952.18","10,943,267.61","13,831,899.30","73,450,372.20","16,936,830.63","23,474,091.20","42,687,954.75","42,971,113.55"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"47,005,967.07","79,375,977.91","106,525,407.71","106,448,297.87","106,636,300.88","121,851,184.14","126,330,862.39","153,699,375.19","171,530,513.08","199,647,566.10","251,447,576.02","279,138,148.97","293,166,967.61","651,735,376.63","677,576,308.13","680,907,700.29","795,050,221.68","1,039,042,503.81","1,132,775,567.77","1,442,622,826.84","1,387,275,979.59","1,562,811,000.15","1,569,898,046.42","1,467,451,365.80","1,604,414,488.17","1,607,514,438.49","1,484,568,599.82","1,572,039,340.45","1,592,971,941.88","1,697,151,485.54","1,711,960,335.36","1,780,336,432.56"
所有者权益(或股东权益)合计,"48,340,143.21","90,811,135.31","181,489,754.35","217,318,281.73","850,070,734.76","871,227,307.83","881,392,286.40","877,287,517.06","918,078,440.24","927,705,376.17","942,166,452.23","956,829,530.64","986,873,303.08","1,431,665,012.89","1,450,375,032.11","1,452,200,271.69","1,495,650,597.78","1,560,813,752.61","1,582,001,948.29","2,301,410,860.69","2,352,772,443.99","2,437,758,898.66","2,440,798,717.12","2,458,877,342.33","2,486,982,069.07","2,465,094,947.53","2,497,643,341.33","2,506,551,968.94","2,589,378,044.35","2,590,609,327.37","2,602,259,836.97","2,647,001,213.61"
资产总计,"173,389,060.25","267,765,097.76","336,827,372.40","437,155,239.27","1,051,882,321.58","1,022,550,320.04","1,016,175,765.58","1,073,057,376.75","1,147,011,145.58","1,204,385,363.60","1,231,966,473.02","1,308,481,717.97","1,364,840,429.13","2,053,371,233.76","2,098,254,758.63","2,203,357,245.24","2,386,031,193.55","2,677,773,689.57","2,648,731,055.35","3,700,148,896.58","3,266,198,746.78","3,621,044,595.44","3,471,533,979.64","3,415,015,527.85","3,478,113,697.30","3,318,156,104.42","3,320,108,701.18","3,344,958,560.99","3,563,338,105.74","3,654,756,856.98","3,644,947,249.24","3,842,392,550.91"
负债和所有者(或股东权益)合计,"173,389,060.25","267,765,097.76","336,827,372.40","437,155,239.27","1,051,882,321.58","1,022,550,320.04","1,016,175,765.58","1,073,057,376.75","1,147,011,145.58","1,204,385,363.60","1,231,966,473.02","1,308,481,717.97","1,364,840,429.13","2,053,371,233.76","2,098,254,758.63","2,203,357,245.24","2,386,031,193.55","2,677,773,689.57","2,648,731,055.35","3,700,148,896.58","3,266,198,746.78","3,621,044,595.44","3,471,533,979.64","3,415,015,527.85","3,478,113,697.30","3,318,156,104.42","3,320,108,701.18","3,344,958,560.99","3,563,338,105.74","3,654,756,856.98","3,644,947,249.24","3,842,392,550.91"
