科目,2008-12-31,2009-12-31,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"1,810,007.61","2,481,688.69","4,123,738.27","5,316,886.21","3,780,051.93","4,381,960.10","4,830,142.56","4,830,801.10","6,702,569.32","4,663,268.57","4,962,463.65","4,657,981.35","4,044,611.91","3,633,992.18","2,654,703.51","3,441,291.09","4,634,251.20","5,121,924.41","4,187,158.31","4,353,092.53","101,411,131.03","104,768,858.80","50,020,425.78","21,408,065.87","18,248,218.56","23,275,914.01","94,915,819.06","75,000,144.18","28,293,794.52","28,478,968.03","42,918,677.38","37,785,625.53","34,717,260.26"
应收利息,,,,,"2,920,944.00","5,801,111.00","8,078,958.00","9,496,902.00","3,139,054.00","4,067,464.00","4,420,956.00","4,073,951.00","4,339,525.00","6,988,256.00","7,293,357.00","4,384,257.00","5,902,132.00","6,533,654.10","5,430,905.09","3,915,019.31","6,697,473.98","8,190,077.76","7,046,606.60","1,254,710.77","339,312.10","26,522.22","97,716.67","224,159.73","74,229.51","175,371.18","707,574.74","435,700.24",
应付利息,,,,,,,,,,,,,,,,,,,,,,"115,000.00","463,187.33","616,870.77","597,575.84","621,860.51","437,313.11","193,754.70","154,101.93","159,761.66","135,877.22","256,161.58","43,708.24"
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付股利,"193,041.73",,,,,,,,,,,,,"40,000,000.00",,,,"2,297,655.64",,,,,,,,,,,,,,,
存货,"8,809,731.57","7,759,465.92","9,080,840.53","9,163,770.22","9,400,212.18","10,423,939.08","9,935,484.77","11,705,870.30","12,207,449.60","11,851,984.61","9,903,928.65","11,022,841.08","10,304,766.28","9,197,932.26","8,037,420.43","11,666,251.99","12,621,532.11","10,745,287.58","8,882,130.40","10,949,502.64","158,404,879.37","105,536,793.25","107,976,170.21","84,871,680.67","85,036,158.90","68,593,622.42","73,298,001.85","69,846,518.18","71,896,349.96","68,919,282.76","77,430,376.54","81,375,296.39","78,350,714.29"
其他应付款,"127,838.98","44,220.35","44,614.49","4,033,165.14","342,877.97","262,420.71","753,574.81","576,874.99","3,930,414.79","7,554,176.88","2,590,232.84","99,112.28","1,011,772.47","834,661.63","2,163,141.35","1,636,197.30","5,093,776.07","3,390,308.72","5,354,814.95","3,257,712.31","19,862,097.54","36,667,347.55","21,491,209.25","24,433,825.67","15,996,353.72","15,960,511.37","21,419,426.51","31,796,466.04","24,197,422.33","23,923,147.20","25,097,439.22","25,705,587.63","118,846,014.07"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他流动资产,,,,,,,,,,,,,,,,,,,,,,,"54,869,591.63","96,767,187.24","137,710,399.65","139,687,277.94","84,434,709.83","44,520,570.94","45,104,593.25","53,185,671.37","54,498,308.92","53,293,483.51","56,077,243.04"
其他流动负债,,,,,,,,,,,,,,,,,,,,,,,"90,035,872.43","77,180,133.14","40,593,319.60","1,800,804.88","6,954,136.69","11,394,449.51","7,577,981.37","6,380,721.57","3,413,884.92",,"7,949,737.02"
流动资产合计,"81,199,592.94","82,558,447.95","70,282,144.25","561,964,672.52","523,765,892.97","499,856,776.99","511,164,750.56","515,115,140.86","535,333,904.75","509,148,987.69","519,923,874.33","521,514,583.95","520,271,499.16","521,731,865.60","484,122,966.73","527,036,097.98","509,858,044.63","475,137,000.19","486,853,335.07","503,853,975.25","1,527,912,701.60","1,020,855,795.28","892,905,539.57","820,144,489.09","830,595,865.57","885,605,775.68","1,134,435,286.54","737,299,072.93","735,939,267.80","768,941,591.40","872,894,316.18","939,838,014.32","756,924,367.84"
流动负债合计,"47,384,429.91","8,753,551.55","57,199,696.49","63,210,227.72","13,342,829.52","12,076,793.65","14,061,434.20","15,434,948.30","17,814,051.73","18,947,923.63","13,268,759.74","11,979,313.49","12,634,819.14","49,464,230.96","10,050,499.69","42,677,761.76","21,053,134.23","16,998,736.29","16,073,677.10","16,799,934.88","553,926,929.70","583,419,106.16","814,932,555.31","896,726,211.72","1,099,994,760.88","1,124,033,734.06","845,548,929.76","470,575,635.23","417,225,607.22","402,883,033.01","483,227,067.35","423,715,697.03","315,559,500.06"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期借款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期股权投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"34,650,255.54","34,452,002.33","34,253,749.12","34,055,495.91"
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"30,338,340.05","25,816,478.73","25,160,623.04","24,665,745.74","24,439,144.03","25,907,605.79","25,395,393.31","26,148,206.97","123,512,967.43","122,219,118.14","120,824,287.75","119,071,282.46","118,212,052.50","116,462,409.32","115,130,548.89","113,296,898.55","180,776,168.47","177,954,005.28","175,281,196.64","172,456,305.25","324,664,640.69","321,158,790.85","343,494,983.32","337,812,046.33","652,836,759.53","640,915,327.74","672,784,710.49","660,699,207.66","649,664,999.51","606,264,600.80","941,984,992.95","925,363,818.12","910,325,536.72"
递延所得税负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
在建工程,,,"74,387,143.43","74,441,930.31","74,563,004.47","76,493,581.46","80,921,557.29","89,460,786.00","1,195,684.27","1,958,098.41","5,049,474.89","12,244,255.36","25,861,211.00","35,920,682.25","47,923,669.42","52,860,639.35",,,,,"63,057,673.59","102,170,211.26","314,986,585.40","441,726,723.21","125,920,839.25","172,604,466.09","167,739,365.60","170,585,703.52","250,405,179.92","299,209,353.68","8,811,660.37","13,316,577.81","57,681,768.55"
其他非流动负债,,,,,,,,,,,,,,,"2,910,000.00","2,910,000.00","2,910,000.00","2,910,000.00",,,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,,,,,,,,,,,,,,,"2,910,000.00","2,910,000.00","2,910,000.00","2,910,000.00","2,659,116.23","2,533,674.34","8,708,232.45","8,380,311.52","8,172,594.84","7,904,776.03","7,636,957.22","8,134,182.67","8,199,202.52","7,840,113.46","9,692,875.00","9,272,767.27","54,263,006.85","53,828,978.00","53,394,949.15"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"47,384,429.91","8,753,551.55","57,199,696.49","63,210,227.72","13,342,829.52","12,076,793.65","14,061,434.20","15,434,948.30","17,814,051.73","18,947,923.63","13,268,759.74","11,979,313.49","12,634,819.14","49,464,230.96","12,960,499.69","45,587,761.76","23,963,134.23","19,908,736.29","18,732,793.33","19,333,609.22","562,635,162.15","591,799,417.68","823,105,150.15","904,630,987.75","1,107,631,718.10","1,132,167,916.73","853,748,132.28","478,415,748.69","426,918,482.22","412,155,800.28","537,490,074.20","477,544,675.03","368,954,449.21"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"60,000,000.00","60,000,000.00","60,000,000.00","80,000,000.00","80,000,000.00","80,000,000.00","80,000,000.00","80,000,000.00","80,000,000.00","160,000,000.00","160,000,000.00","160,000,000.00","160,000,000.00","160,000,000.00","160,000,000.00","160,000,000.00","160,000,000.00","160,000,000.00","160,000,000.00","160,000,000.00","448,000,000.00","896,000,000.00","896,000,000.00","896,000,000.00","896,000,000.00","896,000,000.00","931,100,000.00","931,100,000.00","931,100,000.00","700,304,840.00","700,304,840.00","712,244,840.00","531,742,650.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"823,170.01","823,170.01","823,170.01","457,007,170.41","457,007,170.41","457,007,170.41","457,007,170.41","457,007,170.41","457,007,170.41","377,007,170.41","377,007,170.41","377,007,170.41","377,007,170.41","377,007,170.41","377,007,170.41","377,007,170.41","377,007,170.41","377,007,170.41","377,007,170.41","377,007,170.41","213,964,709.35",,,,,,"715,187,568.55","715,187,568.55","945,982,727.55","945,982,727.55","945,982,727.55","1,029,701,847.01","1,218,472,215.22"
无形资产,"5,939,183.98","5,935,057.21","5,791,861.56","5,742,033.66","5,692,205.76","5,642,377.86","5,640,035.72","5,587,812.50","5,535,589.28","5,483,366.06","5,505,035.72","5,453,305.25","5,401,574.78","5,349,844.31","5,285,364.04","5,265,049.94","5,211,669.41","5,158,306.88","5,104,986.36","5,062,469.82","96,071,500.18","152,465,427.35","151,674,088.81","150,882,750.25","150,091,411.73","149,300,073.19","156,047,816.15","155,098,630.61","154,149,025.64","153,241,107.85","177,932,008.14","200,368,893.09","199,142,183.42"
盈余公积,"2,115,001.19","6,709,989.35","13,148,866.73","13,148,866.73","13,148,866.73","13,148,866.73","20,121,116.27","20,121,116.27","25,932,378.51","25,932,378.51","31,669,253.50","31,669,253.50","31,669,253.50","31,669,253.50","37,950,059.52","37,950,059.52","37,950,059.52","37,950,059.52","46,494,707.20","46,494,707.20","142,869,057.02","80,393,311.95","104,738,039.01","104,738,039.01","104,738,039.01","104,738,039.01","108,793,527.86","108,793,527.86","108,793,527.86","108,793,527.86","112,985,362.70","112,985,362.70","112,985,362.70"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"230,795,160.00",,,,"90,147,000.00"
商誉,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
未分配利润,"7,154,515.86","38,023,272.98","44,510,244.80","53,523,446.89","65,050,606.74","45,766,374.44","52,019,658.87","63,834,729.05","84,950,144.89","57,020,525.77","69,459,103.18","77,734,987.51","88,542,004.06","61,404,547.42","65,054,063.99","78,419,709.06","97,491,627.08","63,927,106.69","65,514,026.11","79,028,815.07","752,157,204.08","220,761,513.93","-4,411,276.42","-67,985,651.24","-149,273,778.55","-108,852,654.62","-155,488,683.29","-134,966,131.49","-77,313,929.86","-21,664,869.42","22,964,764.24","48,638,459.58","101,678,338.99"
长期待摊费用,,,,,,,,,,,,,,,,,,,,,"1,317,983.76","1,207,294.89","2,685,050.08","3,431,707.54","3,200,295.26","2,968,879.42","2,476,590.78","2,310,585.87","2,748,858.52","2,910,753.46","2,696,190.06","2,481,626.65","2,267,063.24"
少数股东权益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
递延所得税资产,,,"60,205.75","75,329.52","89,226.17","98,863.13","87,642.87","86,017.70","125,599.81","98,428.02","101,614.14","107,297.89","106,909.67","80,400.81","509,244.53","506,014.93","566,108.73","543,760.56","509,178.98","491,551.58","29,470,631.37","29,447,413.10","75,573,910.73","75,585,960.40","61,530,685.65","53,100,972.97","202,531,181.12","211,728,801.73","215,866,733.13","205,340,738.68","197,347,705.96","195,766,640.25","207,875,127.29"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,,,,,,,,,,,,,"77,131,001.41","161,649,310.83","38,111,754.83","7,799,698.70","134,920,121.57","119,557,806.03","117,325,594.72","160,808,711.29","95,911,583.25","75,013,624.86","83,608,892.70","69,725,864.96","75,414,473.15"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"36,277,524.03","31,751,535.94","105,399,833.78","104,925,039.23","104,783,580.43","108,142,428.24","112,044,629.19","121,282,823.17","130,369,840.79","129,759,010.63","131,480,412.50","136,876,140.96","149,581,747.95","157,813,336.69","168,848,826.88","171,928,602.77","186,553,946.61","183,656,072.72","180,895,361.98","178,010,326.65","591,713,431.00","768,098,448.28","926,526,373.17","1,017,238,886.43","1,128,500,112.99","1,138,447,525.44","1,318,905,258.86","1,361,231,640.68","1,368,746,379.97","1,376,630,434.87","1,446,833,452.51","1,441,277,170.00","1,486,761,648.28"
所有者权益(或股东权益)合计,"70,092,687.06","105,556,432.34","118,482,281.54","603,679,484.03","615,206,643.88","595,922,411.58","609,147,945.55","620,963,015.73","647,889,693.81","619,960,074.69","638,135,527.09","646,411,411.42","657,218,427.97","630,080,971.33","640,011,293.92","653,376,938.99","672,448,857.01","638,884,336.62","649,015,903.72","662,530,692.68","1,556,990,970.45","1,197,154,825.88","996,326,762.59","932,752,387.77","851,464,260.46","891,885,384.39","1,599,592,413.12","1,620,114,964.92","1,677,767,165.55","1,733,416,225.99","1,782,237,694.49","1,903,570,509.29","1,874,731,566.91"
资产总计,"117,477,116.97","114,309,983.89","175,681,978.03","666,889,711.75","628,549,473.40","607,999,205.23","623,209,379.75","636,397,964.03","665,703,745.54","638,907,998.32","651,404,286.83","658,390,724.91","669,853,247.11","679,545,202.29","652,971,793.61","698,964,700.75","696,411,991.24","658,793,072.91","667,748,697.05","681,864,301.90","2,119,626,132.60","1,788,954,243.56","1,819,431,912.74","1,837,383,375.52","1,959,095,978.56","2,024,053,301.12","2,453,340,545.40","2,098,530,713.61","2,104,685,647.77","2,145,572,026.27","2,319,727,768.69","2,381,115,184.32","2,243,686,016.12"
负债和所有者(或股东权益)合计,"117,477,116.97","114,309,983.89","175,681,978.03","666,889,711.75","628,549,473.40","607,999,205.23","623,209,379.75","636,397,964.03","665,703,745.54","638,907,998.32","651,404,286.83","658,390,724.91","669,853,247.11","679,545,202.29","652,971,793.61","698,964,700.75","696,411,991.24","658,793,072.91","667,748,697.05","681,864,301.90","2,119,626,132.60","1,788,954,243.56","1,819,431,912.74","1,837,383,375.52","1,959,095,978.56","2,024,053,301.12","2,453,340,545.40","2,098,530,713.61","2,104,685,647.77","2,145,572,026.27","2,319,727,768.69","2,381,115,184.32","2,243,686,016.12"
