科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31
货币资金,"1,139,846,599.42","1,105,604,694.06","2,668,808,133.03","1,157,984,317.71","1,013,279,786.57","2,031,554,712.70","1,770,580,513.29","1,849,404,568.19","1,920,208,729.19","2,099,480,097.64","2,287,100,835.23","2,492,425,820.29","2,586,404,908.22","2,928,970,738.98","3,018,153,072.12","3,126,361,707.16","2,962,911,456.65","3,220,461,538.36","2,812,374,205.41","2,853,680,235.63","2,861,353,993.37","2,794,580,091.26","2,953,798,435.18","3,533,201,206.73","4,267,699,740.39","4,663,098,448.15","4,045,499,263.71","3,906,033,083.75","3,927,480,948.52","4,325,044,761.04","5,059,661,534.15","4,764,852,257.20","5,361,117,598.92","5,682,689,893.97","6,556,662,832.59","6,573,235,377.43","6,672,566,875.84","6,359,608,684.93","6,251,276,438.54","5,355,537,799.63","5,528,554,948.59","6,224,558,310.78","6,935,800,666.60","6,039,856,413.05"
短期借款,"708,000,000.00","428,500,000.00","791,500,000.00","1,860,980,000.00","701,890,000.00","1,255,223,032.31","899,123,032.31","1,464,423,032.31","1,198,423,032.31","1,088,200,000.00","1,159,300,000.00","1,300,300,000.00","1,249,800,000.00","1,413,480,000.00","1,346,280,000.00","1,380,800,000.00","1,181,800,000.00","1,079,400,000.00","1,164,400,000.00","1,364,200,000.00","1,278,200,000.00","1,273,780,000.00","1,370,380,000.00","1,664,000,000.00","1,487,000,000.00","1,405,140,000.00","1,377,940,000.00","1,550,392,903.91","1,495,419,134.49","1,754,184,071.58","1,418,725,000.00","1,622,062,591.73","1,663,630,578.92","1,812,815,749.83","1,620,545,500.00","1,597,810,040.00","1,586,900,000.00","1,284,900,000.00","1,124,900,000.00","949,150,000.00","979,150,000.00","1,027,250,000.00","1,435,250,000.00","1,545,050,000.00"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"214,579,656.44","143,441,182.64","167,413,934.79","193,093,719.32","203,656,646.98","296,153,715.87","329,916,993.85","233,051,240.98","326,853,448.14","288,288,375.04","532,122,551.76","368,265,643.05","315,897,398.16","245,100,368.69","237,043,028.84","418,480,174.79","608,128,898.67","320,266,303.01","502,767,267.86","590,101,730.06","609,930,128.35","392,145,515.14","402,221,643.29","395,755,465.67","545,935,638.15","608,563,773.54","991,325,628.73","782,363,255.31","1,171,287,205.55","1,506,686,150.16","1,988,114,224.54","2,111,175,384.23","1,646,127,777.96","1,041,050,076.15","990,296,103.27","963,293,947.28","1,053,765,843.18","871,244,136.35","886,737,890.95","767,112,358.58","935,583,804.81","949,498,421.08","870,384,959.35","836,725,816.72"
应付票据,,"3,085,020.00","295,977,615.03","274,021,478.03","47,518,080.84","12,000,000.00","10,000,000.00","355,123,955.37","412,023,955.37","141,098,017.68","154,479,343.23","88,281,325.55","25,700,000.00","36,650,000.00","48,250,000.00","43,657,982.14","34,811,408.58","76,374,867.48","58,668,331.09","79,439,278.65","168,971,273.00","145,808,000.00","206,479,379.75","631,876,423.41","617,954,734.06","874,560,598.90","1,222,165,868.50","1,201,489,160.00","1,543,976,200.00","1,969,320,000.00","2,327,270,600.00","2,409,989,665.20","2,585,946,406.33","475,413,324.01","873,136,536.87","1,053,360,851.46","550,406,977.52","70,454,804.32","49,413,731.40","175,092,319.40","197,974,169.86","119,908,544.86","149,500,000.00","112,493,010.40"
应收账款,"172,419,830.27","148,597,198.30","144,632,696.27","131,853,059.65","181,960,312.88","1,796,104,294.99","1,531,462,149.86","1,075,927,568.93","1,108,122,317.72","1,356,855,310.10","1,449,985,278.78","1,577,735,662.74","1,682,553,816.90","2,042,873,629.60","1,887,046,065.32","1,755,616,057.40","1,979,657,823.89","1,980,528,285.98","2,177,619,320.54","1,852,485,665.87","1,841,635,331.66","2,049,062,803.20","1,959,456,014.37","1,965,862,041.85","2,071,618,105.23","1,849,461,121.63","1,815,004,895.58","1,822,241,453.38","1,784,197,707.83","1,851,829,767.32","1,808,339,962.65","1,820,669,788.66","1,718,445,515.11","1,497,574,081.52","1,324,859,896.10","1,306,732,388.59","1,289,816,327.06","1,362,648,364.63","1,353,497,628.18","1,405,454,951.14","1,449,390,716.56","1,593,085,904.33","1,657,460,394.35","1,512,817,850.82"
应付账款,"30,580,424.32","46,624,613.39","54,322,304.19","44,082,694.81","426,208,856.00","2,072,438,622.99","1,637,410,762.65","1,249,380,007.19","1,122,504,039.95","1,149,586,794.75","1,222,591,521.90","1,264,872,958.10","1,291,734,846.64","1,543,666,159.44","1,380,382,343.46","1,576,046,147.02","1,677,902,694.96","1,607,490,316.63","1,421,181,936.11","1,813,402,652.73","1,560,236,719.79","1,581,878,223.93","1,798,560,549.60","1,860,417,731.36","1,996,478,809.87","2,078,056,696.62","1,636,732,369.25","2,301,448,933.37","1,718,766,720.71","2,080,860,114.59","2,136,498,356.89","2,132,106,140.62","1,887,960,765.18","1,695,139,471.48","1,608,252,320.72","1,393,085,194.99","1,395,774,522.66","1,466,652,523.68","1,364,709,824.12","1,495,259,001.18","1,388,444,132.25","1,662,490,602.22","1,481,981,502.23","1,609,395,149.35"
预付款项,"32,840,321.94","46,624,540.94","74,158,009.75","1,640,556,679.93","1,504,799,098.76","117,118,246.76","96,857,503.04","68,623,091.07","73,130,743.14","50,880,249.66","69,053,921.48","139,241,781.07","93,432,533.46","97,143,036.96","151,760,565.71","66,390,778.34","143,427,483.04","218,954,723.40","228,774,018.14","53,015,219.35","214,926,996.82","225,687,136.12","482,113,828.52","419,326,010.37","523,727,079.34","756,458,177.82","662,138,968.18","665,597,208.65","943,595,515.34","695,917,714.12","1,307,811,673.26","920,667,151.47","1,490,334,496.59","140,961,242.17","382,339,925.21","366,066,903.50","140,719,681.19","213,228,774.66","341,675,066.32","167,988,810.23","502,857,605.64","427,959,610.63","437,763,485.01","134,120,101.76"
预收款项,"152,689,827.81","199,874,302.06","194,948,014.17","182,568,848.15","166,207,490.64","553,664,921.13","457,874,526.09","366,909,093.40","368,004,654.11","372,809,834.25","380,317,149.68","405,747,347.66","419,397,128.78","421,763,570.20","488,004,591.62","394,243,303.27","494,147,252.36","577,398,325.65","697,151,237.87","447,688,033.17","589,132,555.49","542,614,546.59","819,527,493.24","677,523,225.74","782,644,393.62","601,438,269.07","887,360,518.34","725,205,455.48","1,028,310,143.21","1,130,924,306.73","1,392,839,246.99","959,756,573.70","1,269,672,570.72","1,048,047,314.62","1,187,507,021.61","1,172,989,275.51","1,149,979,270.45","1,107,865,702.39","1,327,073,508.31","717,610,226.80","1,019,280,261.87","911,601,717.76","938,162,337.65","680,514,362.01"
