科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月
一、营业收入,"65,651,865.07","151,812,244.01","223,019,450.11","299,848,460.34","73,023,755.71","156,069,358.50","225,962,712.29","290,608,896.14","54,930,578.97","115,799,596.34","188,235,146.76","268,476,309.49","62,726,539.17","149,748,423.67","237,101,228.85","339,630,777.52","82,162,105.76","215,025,596.71","333,909,178.94","426,466,882.59","79,513,618.01","179,717,145.41","273,638,850.44","395,135,320.42","79,548,249.48","200,666,081.93","316,123,906.82","429,298,238.32","65,288,654.95","140,131,137.06","286,923,623.90","402,355,482.51","99,341,996.42","214,556,420.09","312,927,051.53","1,423,326,736.36","269,398,785.23","750,228,235.31","1,581,242,179.46","2,971,514,746.83","675,572,413.30","2,163,001,710.04","3,614,616,964.40","5,054,383,546.71","905,078,811.61","2,197,670,473.28"
二、营业利润,"5,525,777.71","18,361,419.82","26,396,314.09","28,757,866.51","4,540,465.92","10,914,081.13","12,678,928.18","13,089,888.05","871,639.50","1,822,506.99","4,234,261.41","4,930,774.59","6,638,583.76","8,479,020.59","12,284,224.30","17,845,711.02","1,967,593.67","13,144,994.56","23,033,087.06","27,722,045.09","704,828.91","3,843,722.57","7,259,093.28","14,248,710.71","1,845,247.49","10,703,774.81","12,629,255.11","18,005,070.94","1,709,351.23","1,188,677.96","9,660,336.93","11,387,733.66","-1,495,799.69","-690,392.19","-182,328.58","158,107,078.52","2,014,870.35","61,309,609.07","119,473,817.60","205,343,438.78","11,019,219.69","92,893,216.68","171,112,845.44","332,302,324.66","23,080,082.08","101,397,810.10"
减:营业成本,"51,422,815.57","119,400,215.44","173,635,527.75","237,288,102.82","59,769,998.00","126,526,106.43","183,857,381.43","237,864,437.87","45,563,336.87","98,285,024.90","158,227,812.31","222,386,693.39","55,240,596.30","130,410,460.91","203,289,958.78","286,305,567.79","69,368,478.24","172,749,500.33","267,374,440.73","340,339,615.57","66,509,041.29","147,753,488.22","223,792,878.00","322,026,753.73","64,311,807.36","162,007,298.48","258,072,486.68","350,201,872.06","52,448,003.85","112,749,984.97","236,565,835.97","334,572,312.86","88,576,901.79","189,555,826.76","275,279,691.00","1,071,889,029.20","225,154,710.77","597,372,830.94","1,306,048,546.81","2,516,714,790.53","605,929,950.83","1,939,208,843.97","3,206,648,917.50","4,388,115,688.61","804,339,007.68","1,947,837,494.21"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"546,569.42","1,144,808.52","1,381,827.22","1,610,930.53","65,075.07","293,310.83","477,580.46","617,820.77","102,732.99","452,490.00","690,208.21","1,002,248.57","136,143.19","279,434.04","470,136.43","673,271.68","370,101.18","1,261,278.11","1,886,972.00","2,588,591.56","711,293.49","1,310,027.70","1,725,297.07","2,244,706.69","549,069.34","1,281,765.46","1,768,425.17","2,451,495.91","357,697.31","882,882.68","1,350,255.86","2,208,064.20","469,926.05","1,288,846.65","1,777,883.60","8,788,509.41","739,160.40","2,518,839.23","3,682,735.19","12,379,305.46","1,512,306.87","5,137,602.95","6,931,470.36","14,592,661.79","2,049,196.95","3,274,438.78"
营业外收入,"3,415,815.24","6,123,051.64","7,789,761.64","7,750,836.40","5,653,322.83","10,315,096.15","12,995,577.63","14,163,718.35","1,978,526.89","4,686,344.42","5,248,518.43","7,335,132.07","1,004,130.08","1,706,122.88","2,877,588.88","4,159,835.18","2,273,946.76","5,502,820.55","5,563,054.31","7,048,874.26","1,633,845.64","6,487,076.24","6,776,686.65","8,663,879.18","1,562,504.95","2,743,955.58","3,061,773.55","14,135,648.27","1,147,779.84","11,982,723.39","12,266,603.00","13,108,406.23","206,110.05","147,127,176.60","147,757,141.73","33,701,058.99","8,979,647.94","22,861,195.88","33,831,243.82","53,456,712.57","2,338,486.90","1,654,679.84","2,177,927.78","66,119.50","5,018.20","91,099.76"
销售费用,"1,690,189.69","2,442,781.23","3,116,992.87","3,923,602.63","401,909.67","983,620.82","1,609,111.98","2,311,483.44","317,908.68","840,838.42","1,357,380.15","2,417,053.84","459,987.17","1,229,855.27","2,315,727.21","3,491,548.77","791,012.32","2,005,248.68","3,599,290.76","4,856,639.82","986,424.27","2,077,622.33","3,565,907.25","5,440,462.72","977,025.36","2,076,588.95","3,274,421.54","4,717,907.52","795,602.96","2,148,322.72","4,039,417.57","5,736,621.91","1,907,240.38","3,546,446.19","5,048,497.34","14,831,956.96","6,126,638.16","10,749,118.24","14,737,977.67","19,961,994.71","4,774,029.68","10,439,562.64","17,540,873.91","25,370,215.01","6,109,175.22","13,543,485.55"
减:营业外支出,"53,972.69","63,589.52","97,089.52","297,299.13","24,656.00","449,044.71","772,026.09","739,345.19","2,649.87","81,925.69","202,294.91","1,509,325.69","8,357.47","519,888.24","935,451.03","1,102,348.92","11,805.77","16,111.01","339,835.77","377,250.70","112,139.32","117,952.25","121,531.25","1,897,191.30","403,942.18","420,095.83","461,430.57","601,983.85",,"101,450.00","104,281.55","662,885.25","31,913.44","31,994.44","258,158.31","154,799.90","56,042.09","56,042.09","128,746.27","171,245.65",,"13,195.36","63,398.30","85,530.77","52,574.04","57,432.03"
管理费用,"6,690,264.95","11,841,229.13","19,770,460.51","26,885,743.95","7,740,444.39","16,106,507.74","24,999,172.19","33,373,273.76","7,700,778.02","15,488,446.09","23,565,424.10","35,311,697.21","7,709,873.26","15,002,107.41","23,389,906.20","31,703,568.47","8,080,527.09","17,178,524.56","28,298,197.37","38,509,140.82","8,230,438.31","19,133,090.21","30,021,382.96","40,295,649.70","9,579,827.39","19,147,765.16","30,393,848.09","39,254,536.81","8,743,374.59","18,562,324.11","28,796,051.71","40,168,320.74","10,394,904.52","22,092,270.83","32,980,728.87","152,252,940.12","34,090,121.01","67,942,687.04","116,833,225.73","190,162,316.13","42,082,741.24","89,263,208.62","171,920,752.49","227,388,082.38","59,875,147.21","115,020,384.11"
其中:非流动资产处置净损失,,,,,,,,"237,589.58",,,,"1,397,081.39","8,357.47",,,"582,296.42","11,593.55","11,689.70",,"178,842.50",,"57,000.95","57,000.95","1,817,815.09","403,942.18","420,095.83","461,430.57","601,826.93",,,,"40,109.84",,,"129,733.31",,,,,"170,754.06",,,,,,
