科目,2007-12-31,2008-12-31,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31,2018-03-31,2018-06-30
其他应收款,"10,364,558.88","6,670,677.98","5,903,502.63","8,334,149.47","3,719,165.44","26,856,894.60","3,066,622.76","10,604,842.37","29,882,977.98","33,924,106.57","5,270,876.73","13,250,985.91","11,943,426.43",,"16,542,051.80","20,017,207.45","30,561,818.01","6,263,951.03","29,973,081.93","32,026,745.00","10,286,880.99","23,318,771.57","9,185,938.43","39,546,562.73","13,184,534.25","191,977,804.13","136,407,842.84","112,509,523.78","153,154,159.76","127,075,320.22","90,974,415.16","120,488,018.73","99,692,858.29","143,449,909.66","64,592,297.87","100,040,645.42","119,614,381.68"
应付职工薪酬,"4,265,336.33","11,198,085.21","17,219,004.24","19,307,613.89","16,714,331.21","22,006,518.70","20,170,153.53","20,389,555.33","18,646,734.44","20,134,156.49","17,618,413.43","19,555,383.35","22,231,245.01","26,416,041.76","24,407,711.49","24,469,796.06","19,198,003.64","23,114,204.72","25,752,387.14","24,872,344.30","26,862,190.06","27,559,087.86","39,227,310.16","23,232,675.15","23,946,947.96","48,973,079.32","67,381,411.70","44,255,018.63","57,584,178.74","71,664,320.52","83,763,346.50","67,913,629.59","78,233,445.18","89,802,195.37","102,372,314.10","90,575,777.25","109,405,261.08"
应收关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应交税费,"56,622,207.19","-7,466,517.65","9,227,557.62","-2,752,688.70","-3,323,364.48","-1,054,658.74","3,533,584.97","-11,666,958.37","7,127,291.10","9,484,727.83","12,194,057.87","5,875,059.21","6,345,436.49","14,383,596.88","12,100,688.85","7,346,804.24","18,376,368.40","19,942,186.60","20,913,882.18","19,999,071.89","20,531,603.22","22,699,326.15","13,028,914.69","6,861,640.81","10,557,561.14","49,793,042.16","63,685,558.41","50,665,255.37","73,965,498.89","67,450,508.72","73,950,665.99","53,447,453.36","81,770,893.78","87,132,919.38","159,517,075.63","197,953,288.29","82,805,166.54"
应收利息,,,,,,,"2,563,178.73","3,336,015.31","4,005,019.03","1,516,002.37","1,850,107.63","4,345,557.03","6,197,796.65","642,317.28","1,330,125.60","1,445,937.50","1,628,500.00",,"242,931.32","188,935.46","71,250.00","4,629,787.07","14,019,188.10","11,719,782.72","16,023,113.74","4,424,305.42","5,917,720.42","6,570,973.74","8,045,083.74","8,790,945.62","9,736,025.14","8,011,249.99","11,106,249.98","3,494,847.23","2,886,583.34","6,986,648.64","3,236,405.58"
应付利息,"21,900.00",,,,,,"319,101.36",,,"72,289.57","147,995.91",,"2,035,308.53",,"151,513.03","434,099.33","582,136.11","1,245,632.67","1,406,393.26","2,276,058.26","3,113,367.77","3,818,389.41","2,945,547.90","3,501,170.77","3,193,018.15","5,881,898.69","12,710,600.06","19,094,436.24","21,049,368.47","22,156,266.12","8,067,617.34","9,400,086.81","12,323,629.32","12,965,898.72","13,010,507.04","5,725,267.09","7,200,287.46"
应收股利,,,,,,,,,,,,,,"18,300,916.30",,,,,,,,,,,,,,,,,,,,,,,
应付股利,,,,,,,,,,,,,,,,,,,,,"4,000,000.00","3,000,000.00",,,,,,,,,,,"102,638,252.07",,,,
存货,"57,737,646.12","54,206,147.53","87,091,880.64","126,640,608.81","176,499,672.53","243,467,269.11","201,656,504.44","245,815,198.19","253,582,495.18","277,914,887.69","245,058,844.30","312,110,040.66","287,641,072.43","327,777,383.19","307,030,465.07","352,987,623.41","403,132,076.43","372,059,188.99","348,918,759.90","503,070,014.02","565,205,571.02","656,790,677.09","601,852,156.03","549,103,503.00","541,046,369.71","872,223,017.09","1,013,187,123.76","1,184,758,637.14","1,350,502,524.14","1,718,718,526.99","1,568,505,579.57","1,740,047,585.99","1,750,243,657.80","2,109,557,220.66","1,871,684,153.53","2,285,040,420.04","2,456,749,210.04"
其他应付款,"3,029,487.17","297,180.55","511,386.92","1,347,522.36","11,444,381.95","4,070,820.47","1,753,183.85","5,125,517.41","26,341,600.73","11,181,354.72","11,025,089.68","11,803,138.08","878,727.98","1,870,013.82","4,250,233.26","4,092,978.20","6,526,270.99","3,768,910.88","8,093,329.18","5,871,257.62","5,330,322.34","5,442,529.63","2,352,088.91","1,873,447.57","7,738,006.01","41,442,346.82","256,795,859.81","307,848,974.04","204,425,268.70","285,414,601.85","346,732,871.88","378,186,331.71","194,825,790.24","207,157,799.15","42,260,782.48","391,563,519.30","335,457,505.18"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,"49,000,000.00","49,000,000.00","49,000,000.00",,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,,,,"1,340,660.45",,,"56,000,000.00","56,000,000.00","56,000,000.00",,,,,,,,,,,,,,,,,"16,138.49","146,480,000.00",,,,"516,878,156.03","456,059,293.91","551,132,466.35","263,828,195.74","1,110,086,272.29","1,299,764,567.49","1,196,931,000.00"
其他流动资产,,"16,315.03","13,755.20","948,605.75","101,131.78","1,515,300.14","14,835,956.47","2,930,260.13","25,918,772.49","22,736,990.66","36,085,317.57","19,394,046.13","15,936,546.64","19,033,873.37","47,590,461.25","31,921,660.33","31,434,862.80","38,005,855.14","60,736,123.59","54,089,054.05","57,053,197.40","40,947,148.76","94,892,710.89","96,943,086.67","124,903,635.58","193,117,688.34","294,284,221.48","257,597,627.56","286,310,225.45","259,072,399.08","372,683,338.46","383,402,047.92","438,915,470.63","500,744,488.66","438,695,685.37","441,297,936.71","484,751,961.91"
其他流动负债,,,,,,,,"18,709.59",,,,,,,,,,,,,,,,,,,,"2,657,836.34",,,,"7,068,103.84",,"407,113.79",,,"23,345,166.06"
流动资产合计,"422,228,386.46","423,205,057.55","529,715,359.42","543,777,195.36","1,232,707,268.51","1,303,790,918.30","1,279,677,008.20","1,267,406,923.87","1,370,189,320.01","1,360,769,395.96","1,370,654,627.16","1,466,262,594.90","1,445,729,562.61","1,487,333,737.68","1,359,027,880.33","1,495,345,141.58","1,579,408,083.26","1,525,678,188.29","1,614,814,159.29","1,963,978,826.62","2,205,176,893.47","3,687,822,641.85","3,637,721,768.49","3,575,612,872.78","3,303,245,886.96","4,864,539,627.50","5,625,479,567.76","6,282,959,085.89","6,332,178,429.95","6,833,503,739.27","9,626,864,539.19","9,331,031,336.13","10,495,139,494.14","11,163,499,582.57","10,845,400,023.15","11,716,883,422.24","11,301,892,384.90"
流动负债合计,"281,085,686.46","131,907,776.46","183,400,288.35","179,659,300.07","306,323,979.85","395,294,023.40","493,687,509.33","424,834,364.31","591,235,624.80","597,405,132.74","557,864,925.50","620,760,502.95","652,681,982.32","708,313,852.94","664,891,428.90","799,622,085.51","877,251,901.50","876,907,137.83","1,037,216,484.57","1,448,941,403.22","1,744,567,786.98","2,024,907,033.23","1,951,042,414.64","2,120,652,991.30","2,170,718,690.47","3,322,780,168.16","5,662,356,657.85","5,816,940,653.98","6,120,165,125.25","6,868,511,357.15","6,010,648,307.73","5,599,233,081.66","6,951,151,982.22","7,878,932,415.03","8,209,819,952.15","9,659,025,142.56","10,078,931,666.12"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,"600,000.00","600,000.00","600,000.00","600,000.00","4,200,000.00","4,200,000.00","4,200,000.00","4,200,000.00","4,200,000.00","4,200,000.00","4,200,000.00"
长期借款,,,,,,,,,,,,,,,,,,,,,,,"140,000,000.00","140,000,000.00","140,000,000.00","148,990,867.73","267,801,264.39","745,403,965.24","694,542,553.18","693,885,276.56","1,835,742,887.42","2,098,703,056.83","1,974,741,356.33","2,006,764,558.47","1,211,084,816.00","959,412,064.00","987,739,312.00"
持有至到期投资,,,,,,"49,482,887.10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,"122,856,394.39",,,,,,,,,,,,,,,
长期应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期股权投资,"50,000.00",,,,,,"20,314,317.03","20,314,317.03","22,414,317.03","24,618,132.78","25,391,368.32","24,498,970.27","33,653,873.70","34,306,191.80","34,624,263.77","49,647,760.95","45,273,996.40","48,221,661.68","50,217,386.59","51,245,457.88","48,951,722.17",,"122,984,218.81","192,857,322.81","227,291,678.11","190,458,277.57","212,010,732.74","297,904,740.61","293,921,359.71","309,847,017.26","274,964,629.64","271,701,563.83","259,534,106.88","258,978,758.81","205,636,112.45","207,640,908.45","218,500,505.31"
专项应付款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,286,413.00"
固定资产,"55,000,309.90","150,363,183.21","193,150,301.01","183,175,171.34","193,113,906.33","201,952,405.00","334,151,380.54","353,878,015.86","362,515,204.16","366,198,661.86","377,121,910.05","386,345,782.17","399,636,190.19","441,415,299.84","467,234,370.08","471,769,176.93","465,691,172.01","483,506,510.22","568,144,459.51","580,190,910.65","584,077,855.08","562,644,885.40","703,284,647.41","703,381,182.62","676,186,196.17","1,015,284,651.26","1,713,185,222.69","1,746,567,296.07","1,844,490,309.80","2,077,961,249.07","3,098,850,391.84","3,355,925,383.15","3,219,046,332.70","3,713,243,378.68","3,982,814,095.94","3,913,792,869.16","3,850,343,841.33"
递延所得税负债,,,,,,,,,,,,,,,,,,,,,,,"11,097,760.49","13,772,628.53","11,097,760.49","11,097,760.49","32,986,806.54","33,583,687.76","31,554,140.17","29,921,543.84","26,057,818.91","24,281,116.94","22,849,331.37","29,746,514.12","21,576,995.78","14,227,635.71","54,305,555.30"
在建工程,"43,017,914.98","23,509,274.63","30,993,115.39","61,631,081.82","46,909,881.59","54,715,476.87","50,522,753.91","13,169,130.22","39,456,088.28","49,725,035.35","44,725,672.07","47,568,516.58","52,734,002.05","49,742,392.04","100,303,169.78","98,785,084.91","123,373,799.83","122,058,747.92","107,962,197.21","182,750,785.31","251,015,698.94","499,619,502.63","501,679,471.91","708,165,488.12","1,040,148,042.66","1,131,085,594.05","1,281,339,833.51","1,375,488,097.82","1,530,082,229.65","1,651,644,896.67","1,157,967,910.57","1,153,687,052.34","1,646,659,241.05","1,450,811,041.44","1,150,585,778.22","1,291,734,930.54","1,504,450,377.29"
其他非流动负债,,"1,783,333.33","1,589,333.37","1,540,833.39","1,492,333.41","1,443,833.43","1,395,333.45","1,346,833.47","1,298,333.49","1,249,833.51","1,201,333.53","1,152,833.55","1,104,333.57","1,055,833.59","1,007,333.61","958,833.63","910,333.65","861,833.67","813,333.69","764,833.71","716,333.73","667,833.75",,,,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,,"1,783,333.33","1,589,333.37","1,540,833.39","1,492,333.41","1,443,833.43","1,395,333.45","1,346,833.47","1,298,333.49","1,249,833.51","1,201,333.53","1,152,833.55","1,104,333.57","1,055,833.59","1,007,333.61","958,833.63","910,333.65","861,833.67","813,333.69","764,833.71","716,333.73","667,833.75","151,717,094.26","154,343,462.32","151,620,094.30","162,988,965.13","301,213,404.78","779,364,486.87","726,425,027.24","724,086,654.31","1,880,032,040.26","2,140,742,007.72","2,015,725,021.67","2,059,596,906.58","1,275,881,322.19","1,022,754,221.29","1,091,753,233.85"
固定资产清理,,,,,,,,,"5,843.25",,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"281,085,686.46","133,691,109.79","184,989,621.72","181,200,133.46","307,816,313.26","396,737,856.83","495,082,842.78","426,181,197.78","592,533,958.29","598,654,966.25","559,066,259.03","621,913,336.50","653,786,315.89","709,369,686.53","665,898,762.51","800,580,919.14","878,162,235.15","877,768,971.50","1,038,029,818.26","1,449,706,236.93","1,745,284,120.71","2,025,574,866.98","2,102,759,508.90","2,274,996,453.62","2,322,338,784.77","3,485,769,133.29","5,963,570,062.63","6,596,305,140.85","6,846,590,152.49","7,592,598,011.46","7,890,680,347.99","7,739,975,089.38","8,966,877,003.89","9,938,529,321.61","9,485,701,274.34","10,681,779,363.85","11,170,684,899.97"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"120,000,000.00","360,310,000.00","360,310,000.00","360,310,000.00","400,410,000.00","400,410,000.00","400,410,000.00","400,410,000.00","400,410,000.00","400,410,000.00","400,410,000.00","400,410,000.00","400,410,000.00","400,410,000.00","400,410,000.00","400,410,000.00","400,410,000.00","400,410,000.00","400,410,000.00","400,410,000.00","800,820,000.00","985,549,064.00","985,549,064.00","985,549,064.00","985,549,064.00","1,166,647,793.00","1,166,647,793.00","1,166,647,793.00","2,906,123,555.00","2,906,123,555.00","3,421,275,069.00","3,421,275,069.00","3,421,275,069.00","3,421,275,069.00","3,421,275,069.00","3,441,517,719.00","3,441,517,719.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,,"15,056,150.93","15,056,150.93","15,056,150.93","501,071,760.93","501,071,760.93","504,601,488.16","504,601,488.16","504,601,488.16","504,601,488.16","504,601,488.18","504,601,488.18","504,601,488.18","504,601,488.18","507,282,388.18","507,282,388.18","507,282,388.18","507,282,388.18","511,933,478.90","511,933,478.90","111,523,478.90","1,387,629,685.52","1,389,915,285.52","1,389,915,285.52","1,419,159,699.84","3,080,827,832.08","3,074,156,032.09","3,074,156,032.09","1,296,894,927.09","1,296,894,927.09","3,822,433,197.00","3,822,433,197.00","3,822,433,197.00","3,822,433,197.00","3,822,433,197.00","3,863,930,629.50","3,863,930,629.50"
无形资产,"1,874,535.40","17,621,208.47","39,971,851.61","39,821,317.30","39,719,341.83","46,679,148.34","47,858,715.94","47,658,478.66","47,583,962.87","51,542,036.51","51,190,075.85","50,998,851.32","51,346,728.91","51,009,386.25","57,600,286.73","57,373,989.61","56,936,044.21","127,987,729.12","128,303,880.84","146,423,725.95","145,787,708.47","144,978,184.05","143,413,145.60","149,981,014.53","148,997,569.45","148,620,993.03","242,224,212.10","241,031,679.52","239,309,181.53","247,811,937.96","247,795,628.07","247,383,845.95","245,744,961.69","244,158,700.64","282,448,882.74","292,430,366.68","496,462,534.35"
盈余公积,"20,156,659.02","13,785,935.05","30,712,137.48","30,712,137.48","30,712,137.48","30,712,137.48","43,400,742.27","43,400,742.27","43,400,742.27","43,400,742.27","48,106,615.95","48,106,615.95","48,106,615.95","48,106,615.95","51,700,965.52","51,700,965.52","51,700,965.52","51,700,965.52","58,090,744.32","58,090,744.32","58,090,744.32","58,090,744.32","65,166,950.93","65,166,950.93","65,166,950.93","65,166,950.93","72,099,109.98","72,099,109.98","72,099,109.98","72,099,109.98","76,031,783.16","76,031,783.16","76,031,783.16","76,031,783.16","107,388,695.32","107,388,695.32","107,388,695.32"
开发支出,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
商誉,,,"55,716.15","55,716.15","55,716.15","55,716.15","55,716.15","55,716.15",,,,,,,,,,,,,,,,,,"1,135,225,995.66","1,656,680,094.27","1,656,680,094.27","1,656,680,094.27","1,656,680,094.27","1,656,680,094.27","1,656,680,094.27","1,588,651,699.44","1,588,651,699.44","1,390,422,639.55","1,785,849,335.34","1,977,693,375.36"
未分配利润,"102,134,655.58","108,724,580.66","209,021,204.52","244,898,474.63","289,297,450.91","335,400,033.19","335,290,630.10","367,566,674.77","353,757,037.84","369,845,321.56","370,987,235.25","390,413,754.12","375,447,481.39","395,793,869.27","388,458,752.10","389,584,941.46","395,540,644.23","430,221,046.42","457,541,184.59","489,933,325.71","497,999,001.42","539,158,378.79","550,429,812.55","595,894,734.94","548,026,060.33","642,689,170.85","710,107,384.78","903,186,294.70","1,063,224,944.27","1,232,999,969.02","1,077,473,298.16","1,219,965,208.31","1,296,472,403.29","1,367,979,452.22","1,405,735,935.43","1,559,193,278.92","1,626,131,632.23"
长期待摊费用,"189,609.97","134,114.41","78,618.85","64,744.96","707,792.36","660,383.24","635,292.75","5,696,554.19","10,444,494.04","9,974,953.50","9,671,331.73","9,746,278.12","11,564,032.11","11,833,907.49","11,396,245.02","12,191,117.91","11,367,766.26","11,053,022.68","11,600,486.94","10,665,753.85","10,129,879.68","9,246,464.60","9,207,529.78","9,744,950.38","28,072,183.58","35,628,661.81","48,063,424.58","60,978,484.40","99,111,808.07","49,957,757.91","62,241,901.04","60,806,085.05","62,513,920.56","178,183,978.86","191,217,454.14","190,220,663.90","184,770,639.84"
少数股东权益,"2,049,817.39","2,206,483.77","8,319,773.15","8,635,145.67","9,264,103.31","10,191,630.81","22,653,100.70","29,566,555.40","19,826,109.51","20,635,721.17","32,906,914.13","42,727,422.07","45,625,780.19","49,129,460.91","47,792,544.77","67,795,382.78","84,055,576.75","87,524,957.42","47,419,297.01","50,139,843.73","44,726,713.96","47,454,141.97","47,490,201.47","48,866,850.04","97,824,255.22","104,673,577.18","322,274,749.78","347,252,466.45","360,588,808.27","377,407,888.52","256,571,219.87","260,461,507.26","249,371,632.83","239,819,151.60","246,459,496.24","246,627,210.94","210,165,229.53"
递延所得税资产,"4,003,439.01","6,025,688.66","4,764,049.83","3,670,446.99","7,466,037.22","7,318,676.37","5,235,870.27","4,168,268.65","5,260,816.71","5,945,529.23","9,377,166.08","7,758,091.16","8,991,397.60","9,641,595.95","11,161,257.30","11,121,489.43","11,979,690.15","12,229,911.17","9,935,250.70","3,871,691.77","3,997,049.05","6,301,420.35","19,371,564.58","18,694,579.57","12,236,247.59","24,930,656.45","81,682,103.95","73,743,265.38","72,139,430.33","75,904,146.78","98,372,902.57","109,235,711.26","118,824,863.94","131,561,542.40","154,835,247.66","176,298,741.63","196,712,438.58"
外币报表折算价差,"937,377.27","-12,915,733.27","-9,679,875.54","-8,616,368.25","-17,891,821.90","-9,867,807.87","-13,987,749.22","-10,379,253.75","-7,659,289.72","-19,774,494.22","-27,946,361.28","-14,993,532.30","-24,321,894.43","-22,128,609.79","-20,195,940.07","-21,120,835.76","-23,121,257.71","-24,172,557.96","-22,446,702.00","-21,086,477.56","-9,307,252.45",,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,"49,000,000.00","49,000,000.00","49,000,000.00","49,000,000.00",,,,,,,,,,,,,,,,,"446,155,247.15","422,181,206.32","476,916,650.82","574,972,374.35","315,596,481.52","352,623,216.31","195,312,723.36","135,394,716.01","285,393,621.94","324,331,160.43","704,658,394.82"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"104,135,809.26","197,653,469.38","269,013,652.84","288,418,478.56","287,972,675.48","360,864,693.07","507,774,046.59","493,940,480.76","536,680,726.34","557,004,349.23","517,477,524.10","526,916,489.62","557,926,224.56","597,948,773.37","682,319,592.68","700,888,619.74","714,622,468.86","805,057,582.79","876,163,661.79","975,148,325.41","1,043,959,913.39","1,345,646,851.42","1,499,940,578.09","1,782,824,538.03","2,132,931,917.56","3,681,234,829.83","5,681,940,870.99","5,875,174,864.39","6,213,251,064.18","6,645,379,474.27","6,916,669,939.52","7,212,242,952.16","7,340,487,849.62","7,705,183,816.28","7,647,553,832.64","8,186,498,976.13","9,137,792,106.88"
所有者权益(或股东权益)合计,"245,278,509.26","487,167,417.14","613,739,390.54","650,995,540.46","1,212,863,630.73","1,267,917,754.54","1,292,368,212.01","1,335,166,206.85","1,314,336,088.06","1,319,118,778.94","1,329,065,892.23","1,371,265,748.02","1,349,869,471.28","1,375,912,824.52","1,375,448,710.50","1,395,652,842.18","1,415,868,316.97","1,452,966,799.58","1,452,948,002.82","1,489,420,915.10","1,503,852,686.15","3,007,894,626.29","3,034,902,837.68","3,083,440,957.19","3,113,839,019.75","5,060,005,324.04","5,343,850,376.12","5,561,828,809.43","5,698,839,341.64","5,886,285,202.08","8,652,854,130.72","8,803,299,198.91","8,868,750,339.87","8,930,154,077.24","9,007,252,581.45","9,221,603,034.52","9,268,999,591.81"
资产总计,"526,364,195.72","620,858,526.93","798,729,012.26","832,195,673.92","1,520,679,943.99","1,664,655,611.37","1,787,451,054.79","1,761,347,404.63","1,906,870,046.35","1,917,773,745.19","1,888,132,151.26","1,993,179,084.52","2,003,655,787.17","2,085,282,511.05","2,041,347,473.01","2,196,233,761.32","2,294,030,552.12","2,330,735,771.08","2,490,977,821.08","2,939,127,152.03","3,249,136,806.86","5,033,469,493.27","5,137,662,346.58","5,358,437,410.81","5,436,177,804.52","8,545,774,457.33","11,307,420,438.75","12,158,133,950.28","12,545,429,494.13","13,478,883,213.54","16,543,534,478.71","16,543,274,288.29","17,835,627,343.76","18,868,683,398.85","18,492,953,855.79","19,903,382,398.37","20,439,684,491.78"
