科目,2007-12-31,2008-12-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31
应收利息,,,,,"234,050.00","3,157,300.00","4,680,000.00","6,739,826.70","8,752,477.54","11,880,853.41","13,310,370.97","15,804,229.79","17,176,365.65","770,422.02","2,507,654.94","2,515,322.84","2,785,069.70","504,668.49","1,265,727.98","1,738,115.39","2,559,615.99","1,973,951.00","1,219,188.69","1,021,415.68","1,073,739.90","956,287.54","857,475.25","1,366,920.06","583,890.13","201,013.41","66,572.44","194,153.81","429,265.26","125,302.95","153,731.90","543,632.57","1,124,786.01"
应付利息,,,,,,,"95,173.10","109,326.95",,"13,846.15",,,"151,123.22","185,163.21","117,153.89",,"250,000.00",,,,"324,300.00",,"320,000.00","286,000.00","220,000.00","97,850.00","137,000.00","99,000.00","637,576.27","740,597.10","748,179.10","465,136.66","4,352,970.74","7,509,135.12","10,665,299.50",,"345,695.89"
应收股利,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,150,920.74",,,,,,,,,,
应付股利,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
存货,"9,034,146.05","20,954,491.20","23,997,521.78","20,197,221.49","20,770,399.98","25,576,595.96","56,390,845.33","56,743,299.40","98,733,329.92","116,466,253.72","116,758,877.70","104,057,267.99","95,922,904.10","124,095,616.27","130,219,008.68","126,275,643.23","111,722,868.98","133,286,580.38","160,582,594.65","188,359,607.17","211,222,622.88","281,314,474.94","327,975,307.99","337,369,783.24","322,698,111.76","343,630,673.49","332,831,138.60","279,816,420.45","392,794,066.11","423,506,597.50","429,314,274.76","427,107,768.80","407,296,106.55","484,597,656.52","522,222,796.03","518,186,032.70","541,860,442.33"
其他应付款,"14,196,044.62","3,073,055.26","3,111,335.01","3,470,076.57","4,104,630.29","8,306,908.03","20,793,458.46","21,021,575.34","11,221,052.47","12,761,537.46","10,337,213.09","101,257,540.46","103,276,693.60","23,553,609.11","26,313,832.46","39,014,398.12","36,805,480.40","40,120,821.75","27,156,822.09","41,805,729.72","129,555,071.28","132,531,988.90","129,125,945.18","204,020,107.30","172,565,366.22","260,202,834.32","149,915,254.06","344,930,262.93","374,655,581.73","516,535,187.66","293,445,252.13","419,610,108.74","292,732,698.10","322,403,713.99","189,280,320.56","239,554,827.83","238,767,968.66"
其中:消耗性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付关联公司款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
一年内到期的非流动负债,"250,000.00","2,010,000.00","1,980,000.00","1,980,000.00","2,770,000.00","2,770,000.00","2,770,000.00","2,770,000.00",,,,,"10,000,000.00","10,000,000.00","10,000,000.00","10,000,000.00","20,000,000.00","20,000,000.00","30,000,000.00","30,000,000.00","33,500,000.00","33,500,000.00","37,000,000.00","37,000,000.00","18,500,000.00","18,500,000.00",,,"17,000,000.00","17,000,000.00","8,500,000.00","1,500,000.00",,,,,
其他流动资产,,,,,,,"107,047.09","145,531.77","28,529.48",,"213,297.55","664,483.56",,"7,357.91","52,488.47","75,346.04",,,,,,,,,,,,,"3,851,753.37","11,361,096.72","14,684,666.60","13,556,667.40","18,906,500.71","34,263,885.03","41,115,674.03","38,393,079.95","50,087,668.93"
其他流动负债,,,,,,,"234,267.43","586,523.34",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
流动资产合计,"103,216,739.16","101,916,703.88","118,741,919.27","141,366,501.50","903,181,732.31","887,018,667.29","933,223,365.18","937,644,411.17","962,171,776.41","938,051,262.77","887,637,945.47","833,713,863.39","845,585,098.11","833,789,836.66","906,428,484.50","906,911,014.95","980,051,805.05","1,041,180,377.65","1,139,849,403.01","1,203,178,095.07","1,308,823,255.41","1,556,924,888.98","1,734,338,382.59","1,893,160,107.26","1,980,830,169.07","3,034,789,354.13","3,044,032,492.40","3,203,123,034.27","3,639,484,254.72","3,823,743,769.22","3,657,857,794.11","4,161,689,812.32","3,900,265,915.37","3,841,273,994.95","3,728,172,692.64","3,755,737,073.99","3,809,751,892.15"
流动负债合计,"110,348,911.57","87,019,989.92","84,612,057.16","87,711,974.76","120,378,498.00","93,030,361.68","128,609,915.46","116,834,702.73","173,089,861.53","187,401,113.02","158,588,964.70","264,141,339.80","267,577,297.19","265,605,114.73","341,546,746.95","317,773,678.35","338,072,432.14","338,014,999.43","378,672,067.28","368,761,838.70","474,807,339.54","468,336,773.94","549,310,999.17","640,870,917.61","660,646,834.88","713,779,993.17","617,545,718.17","632,148,744.38","1,140,653,029.79","1,245,217,604.01","973,461,843.11","1,370,460,519.00","1,203,226,610.24","1,117,310,356.34","963,677,397.84","884,326,922.76","874,783,178.82"
可供出售金融资产,,,,,,,,,,,,,,,,,,,,,,,,"7,902,000.00","32,902,000.00","57,902,000.00","44,773,666.67","42,551,444.45","34,598,908.14","34,598,908.14","31,821,130.36","56,821,130.36","226,821,130.36","251,821,130.36","248,112,197.32","248,112,197.32","264,716,725.73"
长期借款,,,,,,,,,,,"19,550,000.00","21,820,000.00","72,000,000.00","72,000,000.00","67,000,000.00","67,000,000.00","52,000,000.00","52,000,000.00","37,000,000.00","37,000,000.00","18,500,000.00","18,500,000.00",,,,,,,"5,000,000.00","5,000,000.00","5,000,000.00","5,000,000.00",,,,,
持有至到期投资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应付债券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期应收款,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,208,785.08","11,712,373.93","11,741,322.75","9,929,544.60","567,346.62","431,446.93",,,
长期应付款,"3,437,059.67","1,682,708.60","1,745,361.90","1,745,361.90","6,787,989.96","6,787,989.96","6,787,989.96","6,487,989.96",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
长期股权投资,"3,930,992.50","3,597,226.74","3,369,056.70","3,369,056.70","3,179,540.23","3,072,793.63","2,951,765.88","2,844,296.43","11,785,515.07","11,663,790.15","11,548,281.18","11,388,356.32","11,429,001.29","10,858,526.82","13,135,034.66","13,050,107.73","12,408,627.15","12,389,131.29","14,051,878.94","13,983,674.95","63,187,587.66","42,298,538.65","52,490,023.48","8,087,382.34","8,077,473.62","8,077,731.66","8,627,863.92","8,646,699.87","8,563,311.60","8,578,727.91","8,701,136.23","8,717,069.63","8,730,982.02","8,735,462.06","8,762,781.39","8,766,478.48","8,899,619.14"
专项应付款,,,,,,,"50,000.00","580,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资性房地产,,,,,,,,,,,,,,"3,124,151.24","3,104,049.95","3,083,948.66","3,063,847.37","3,043,746.08","3,023,644.79","3,003,543.50","2,983,442.21","2,963,340.92","2,943,239.63","2,923,138.34",,,,,,,,,,,,,
预计负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
固定资产,"41,264,034.72","75,491,607.65","87,905,243.63","91,712,223.41","101,138,609.58","103,325,351.56","123,081,882.52","125,765,884.53","142,366,021.70","144,605,733.71","152,188,783.55","161,405,482.84","165,131,813.81","166,121,630.23","170,546,731.01","190,786,603.67","650,378,166.94","649,766,632.03","647,540,988.04","685,116,914.41","695,490,502.01","701,594,112.40","701,169,244.46","696,704,606.17","696,827,223.42","691,913,953.56","715,659,935.05","735,576,512.61","963,476,389.49","1,021,841,324.70","1,012,890,373.02","1,015,226,056.28","1,079,219,008.88","1,080,511,184.76","1,065,416,189.70","1,082,180,406.52","1,112,255,786.01"
递延所得税负债,,,,,"35,107.50","473,595.00","702,000.00","1,010,974.01","5,772,077.25","6,037,988.91","6,200,095.85","6,475,370.98","6,622,712.86","6,472,454.83","4,170,842.00","4,056,741.15","4,127,459.86","3,714,338.67","3,767,388.33","3,779,835.35","3,859,002.97","3,690,946.72","3,531,598.05","3,447,214.04","3,401,025.67","3,311,601.18","3,242,749.95","3,265,141.48","3,092,080.50","2,980,437.53","3,861,997.06","3,812,731.06","3,795,398.31","3,859,377.51","3,595,692.28","3,575,858.88","3,463,397.12"
在建工程,"4,105,610.00","8,529,190.02","8,980,499.29","10,940,461.36","7,951,543.11","9,570,557.42","17,862,775.62","33,429,011.29","49,928,266.29","73,419,931.64","143,563,969.61","146,555,735.39","199,772,898.28","225,335,099.25","255,209,219.73","272,593,505.50","26,400,572.49","28,278,366.63","33,038,412.60","8,317,060.82","10,978,724.65","10,298,557.20","15,571,909.82","32,580,823.29","52,318,506.02","60,033,046.79","49,018,652.78","69,702,622.44","162,210,978.51","193,196,713.30","256,942,423.13","258,123,011.58","294,677,553.96","345,782,206.68","404,623,803.50","418,458,042.14","464,103,911.03"
其他非流动负债,,"2,925,000.00","7,802,526.41","7,802,526.41","7,697,100.94","7,659,440.29","8,946,779.64","8,804,118.98","3,276,826.67","3,171,573.35","7,916,320.03","7,811,066.71","11,273,973.39","11,843,340.07","11,728,471.55","11,953,204.13","20,994,487.19","21,132,560.13","23,809,958.01","24,582,684.29","19,233,134.97","20,440,516.00","20,143,744.76","23,256,561.69",,,,,,,,,,,,,
工程物资,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动负债合计,"3,437,059.67","4,607,708.60","9,547,888.31","9,547,888.31","14,520,198.40","14,921,025.25","16,486,769.60","16,883,082.95","9,048,903.92","9,209,562.26","33,666,415.88","36,106,437.69","89,896,686.25","90,315,794.90","82,899,313.55","83,009,945.28","77,121,947.05","76,846,898.80","64,577,346.34","65,362,519.64","41,592,137.94","42,631,462.72","23,675,342.81","26,703,775.73","24,206,786.06","23,335,916.98","21,060,617.34","19,506,151.72","42,047,658.70","41,200,612.03","40,796,767.95","45,405,127.80","39,435,312.01","38,949,813.08","40,628,279.42","40,367,941.52","44,838,675.63"
固定资产清理,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
负债合计,"113,785,971.24","91,627,698.52","94,159,945.47","97,259,863.07","134,898,696.40","107,951,386.93","145,096,685.06","133,717,785.68","182,138,765.45","196,610,675.28","192,255,380.58","300,247,777.49","357,473,983.44","355,920,909.63","424,446,060.50","400,783,623.63","415,194,379.19","414,861,898.23","443,249,413.62","434,124,358.34","516,399,477.48","510,968,236.66","572,986,341.98","667,574,693.34","684,853,620.94","737,115,910.15","638,606,335.51","651,654,896.10","1,182,700,688.49","1,286,418,216.04","1,014,258,611.06","1,415,865,646.80","1,242,661,922.25","1,156,260,169.42","1,004,305,677.26","924,694,864.28","919,621,854.45"
生产性生物资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
实收资本(或股本),"36,300,000.00","36,300,000.00","37,752,000.00","37,752,000.00","50,342,000.00","50,342,000.00","100,684,000.00","100,684,000.00","100,684,000.00","100,684,000.00","151,026,000.00","151,026,000.00","151,026,000.00","151,026,000.00","226,539,000.00","226,539,000.00","249,314,879.00","249,314,879.00","373,972,318.00","373,972,318.00","373,972,318.00","382,020,318.00","574,140,477.00","574,140,477.00","574,095,477.00","607,688,121.00","911,532,181.00","911,532,181.00","1,004,813,981.00","1,004,453,981.00","1,004,453,981.00","1,003,798,781.00","3,011,396,343.00","3,011,054,793.00","3,011,054,793.00","3,011,054,793.00","3,011,054,793.00"
油气资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
资本公积,"99,195.98","98,575.86","98,575.86","98,575.86","708,267,906.67","708,267,906.67","657,925,906.67","657,925,906.67","658,988,269.99","658,988,589.87","608,646,525.89","470,701,027.08","470,564,816.25","471,471,341.25","395,960,650.05","395,960,650.05","575,090,151.73","575,090,151.73","450,432,712.73","450,432,712.73","450,432,712.73","600,250,565.08","447,035,251.15","472,574,988.39","496,696,987.71","1,408,444,230.67","1,114,586,768.56","1,125,150,686.93","2,610,511,379.20","2,619,129,593.74","2,617,355,950.66","2,617,144,842.89","613,734,769.13","617,364,574.17","617,364,574.17","617,364,574.17","623,707,567.24"
无形资产,"15,967,937.25","22,362,816.75","21,857,521.41","21,606,384.66","21,384,274.08","21,130,205.16","49,843,130.10","54,533,046.57","54,639,987.16","54,060,962.32","63,297,212.67","62,370,509.50","61,441,492.78","61,198,109.50","59,612,817.63","61,077,556.34","60,385,276.62","59,629,012.63","58,734,042.20","58,144,367.47","57,219,567.91","56,287,331.98","55,659,209.81","112,883,254.77","113,042,385.44","111,711,870.05","110,407,814.27","109,103,758.49","187,013,249.70","198,895,959.62","199,895,565.72","196,514,582.06","195,629,733.64","192,865,316.92","191,189,593.76","187,430,258.83","209,598,562.42"
盈余公积,"2,522,850.75","8,917,531.31","8,917,531.31","8,917,531.31","17,022,788.40","17,022,788.40","17,022,788.40","17,022,788.40","26,813,682.23","26,813,682.23","26,813,682.23","26,813,682.23","36,351,854.75","36,351,854.75","36,351,854.75","36,351,854.75","53,189,941.24","53,189,941.24","53,189,941.24","53,189,941.24","71,805,782.27","71,805,782.27","71,805,782.27","71,805,782.27","93,427,801.01","93,427,801.01","93,427,801.01","93,427,801.01","114,273,587.38","114,273,587.38","114,273,587.38","114,273,587.38","130,300,297.31","130,300,297.31","130,300,297.31","130,300,297.31","134,385,631.45"
开发支出,"4,733,276.55","4,733,276.55","4,833,276.55","4,833,276.55","21,819,347.91","21,819,347.91","21,819,347.91","22,189,347.91","12,210,000.00","12,210,000.00","12,210,000.00","21,471,128.37","22,923,139.52","24,201,678.16","25,487,065.81","27,457,230.23","28,024,130.27","31,986,245.08","34,563,353.16","38,731,780.29","41,198,924.47","44,797,416.24","48,607,564.73","52,237,218.92","57,661,887.20","59,723,843.22","63,361,697.28","68,284,568.38","82,640,821.33","88,753,456.10","97,560,843.91","104,362,970.27","115,773,364.78","122,865,372.52","139,731,586.80","154,700,859.03","166,893,760.87"
减:库存股,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"95,180,132.00","95,180,132.00","44,254,994.00","44,254,994.00","44,254,994.00","44,254,994.00",,,
商誉,,,,,,,"4,073,958.23","6,726,598.72","13,781,410.20","13,781,410.20","13,781,410.20","13,781,410.20","13,781,410.20","13,781,410.20","13,781,410.20","13,781,410.20","13,781,410.20","13,781,410.20","13,781,410.20","13,781,410.20","14,437,279.74","14,437,279.74","14,437,279.74","14,437,279.74","14,437,279.74","14,437,279.74","14,437,279.74","14,437,279.74","1,293,323,640.24","1,295,769,880.27","1,301,970,526.68","1,301,970,526.68","1,301,970,526.68","1,301,970,526.68","1,301,970,526.68","1,301,970,526.68","1,177,761,979.28"
未分配利润,"22,205,232.07","80,196,389.48","106,069,694.05","131,110,163.78","151,245,950.26","165,243,651.53","158,361,808.19","190,623,095.65","222,374,139.04","241,782,055.89","240,341,301.63","277,825,164.20","309,829,943.98","347,841,181.46","391,902,924.69","460,104,144.28","498,415,697.38","559,513,908.21","638,618,574.17","726,812,154.89","794,404,860.86","877,501,681.23","976,675,765.61","1,090,983,895.43","1,181,593,411.41","1,269,765,070.61","1,368,573,966.17","1,549,730,471.57","1,634,882,300.85","1,760,031,945.82","1,886,036,489.61","2,050,807,937.82","2,217,120,542.61","2,349,670,001.09","2,424,247,881.16","2,592,757,966.95","2,588,488,582.58"
长期待摊费用,,,,,"448,000.00","424,000.00","400,000.00","572,666.67","1,218,382.97","1,100,732.22","983,953.74","880,627.11","4,193,292.53","3,842,044.66","5,921,408.19","4,004,537.70","3,401,874.11","3,231,994.04","2,744,596.97","2,378,342.75","2,108,755.06","3,699,869.24","5,008,061.02","4,693,027.19","5,114,379.27","4,463,109.99","7,245,863.24","7,613,359.31","8,882,426.59","8,831,746.27","12,162,215.02","12,710,533.50","12,083,650.13","11,682,894.07","10,962,285.33","12,450,372.25","17,457,910.00"
少数股东权益,"114,945.21",,,,,,"75,577,322.64","85,185,662.95","88,824,213.52","100,691,923.29","107,223,286.38","78,260,264.42","82,222,894.44","91,366,218.17","103,225,742.17","109,612,437.17","10,615,434.50","10,583,033.37","10,608,583.00","10,812,697.96","11,976,457.15","12,022,324.58","12,593,615.67","13,454,926.79","12,741,769.11","13,194,712.12","13,869,774.04","14,441,855.90","20,595,666.27","75,480,247.10","90,197,892.82","105,713,987.34","109,149,786.58","119,531,672.35","116,823,452.78","115,278,001.58","157,080,802.98"
递延所得税资产,"1,809,605.07","509,373.58","1,310,229.84","1,310,229.84","2,674,294.51","2,466,810.56","1,412,285.52","1,453,976.06","2,501,413.26","2,054,977.18","3,249,227.56","3,338,041.36","3,360,018.33","3,816,650.13","3,891,471.47","4,425,745.17","8,283,860.93","5,770,972.10","6,558,183.47","6,712,395.42","10,719,688.67","8,190,203.28","9,638,250.17","13,101,770.89","33,096,251.21","34,086,067.92","33,632,060.04","36,613,866.78","44,672,127.05","46,025,361.04","45,329,391.96","46,761,067.94","46,692,019.55","46,779,918.29","49,172,131.13","43,682,809.55","48,897,732.96"
外币报表折算价差,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
其他非流动资产,,,,,,,,,"29,220,297.17","74,622,126.37","37,845,392.73","49,968,760.94","79,851,328.01","107,908,368.41","121,308,539.01","132,180,049.73","15,640,911.91","13,495,924.05","16,185,629.38","15,996,598.28","11,843,880.70","13,077,369.19","15,374,068.23","51,824,154.31","49,101,512.19","52,497,588.50","49,399,500.90","50,284,746.17","37,499,376.96","32,732,234.15","45,343,382.88","90,391,885.71","98,879,857.46","135,613,858.08","153,996,930.86","173,466,071.09","147,877,539.26"
非正常经营项目收益调整,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
非流动资产合计,"71,811,456.09","115,223,491.29","128,255,827.42","133,771,632.52","158,595,609.42","161,809,066.24","221,445,145.78","247,514,828.18","317,651,293.82","387,519,663.79","438,668,231.24","471,160,052.03","561,884,394.75","620,187,668.60","671,997,747.66","722,440,694.93","821,768,677.99","821,373,434.13","830,222,139.75","846,166,088.09","910,168,353.08","897,644,018.84","920,898,851.09","997,374,655.96","1,062,578,898.11","1,094,846,491.43","1,096,564,333.89","1,142,814,858.24","2,833,090,014.69","2,940,936,685.43","3,024,358,311.66","3,101,528,378.61","3,381,045,174.08","3,499,059,317.35","3,573,938,026.47","3,631,218,021.89","3,618,463,526.70"
所有者权益(或股东权益)合计,"61,242,224.01","125,512,496.65","152,837,801.22","177,878,270.95","926,878,645.33","940,876,346.60","1,009,571,825.90","1,051,441,453.67","1,097,684,304.78","1,128,960,251.28","1,134,050,796.13","1,004,626,137.93","1,049,995,509.42","1,098,056,595.63","1,153,980,171.66","1,228,568,086.25","1,386,626,103.85","1,447,691,913.55","1,526,822,129.14","1,615,219,824.82","1,702,592,131.01","1,943,600,671.16","2,082,250,891.70","2,222,960,069.88","2,358,555,446.24","3,392,519,935.41","3,501,990,490.78","3,694,282,996.41","5,289,873,580.92","5,478,262,238.61","5,667,957,494.71","5,847,352,544.13","6,038,649,167.20","6,184,073,142.88","6,297,805,041.85","6,462,260,231.60","6,508,593,564.40"
资产总计,"175,028,195.25","217,140,195.17","246,997,746.69","275,138,134.02","1,061,777,341.73","1,048,827,733.53","1,154,668,510.96","1,185,159,239.35","1,279,823,070.23","1,325,570,926.56","1,326,306,176.71","1,304,873,915.42","1,407,469,492.86","1,453,977,505.26","1,578,426,232.16","1,629,351,709.88","1,801,820,483.04","1,862,553,811.78","1,970,071,542.76","2,049,344,183.16","2,218,991,608.49","2,454,568,907.82","2,655,237,233.68","2,890,534,763.22","3,043,409,067.18","4,129,635,845.56","4,140,596,826.29","4,345,937,892.51","6,472,574,269.41","6,764,680,454.65","6,682,216,105.77","7,263,218,190.93","7,281,311,089.45","7,340,333,312.30","7,302,110,719.11","7,386,955,095.88","7,428,215,418.85"
