科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月
一、营业收入,"22,920,091.17","49,349,285.23","77,269,644.00","103,278,399.77","26,006,242.96","58,068,339.17","88,431,141.29","114,181,506.12","29,718,885.12","87,759,216.53","166,998,781.25","249,208,952.18","132,409,935.01","302,076,782.99","557,328,815.40","804,153,559.42","83,850,379.92","158,360,614.93","255,918,888.10","387,263,167.44","87,313,763.51","173,722,599.75","276,628,022.24","371,895,265.37","88,210,854.98","182,792,988.29","297,892,176.88","392,702,098.28","114,406,105.14","252,140,675.70","389,682,759.65","758,284,112.18","294,990,079.95","461,425,639.68","539,655,104.34","638,753,811.26","104,843,880.31","229,613,601.20","496,771,945.14","841,846,926.08","190,903,526.52","335,171,572.27","660,268,170.57"
二、营业利润,"7,154,042.72","15,430,263.65","25,859,491.34","30,951,850.41","12,791,416.51","28,097,053.31","44,756,464.12","51,562,952.19","12,529,052.64","33,569,959.25","54,296,353.81","73,172,175.96","25,505,718.89","46,196,703.98","85,780,717.63","106,751,438.09","44,100,911.85","79,030,056.90","120,075,358.27","160,816,294.58","37,224,844.70","80,451,387.80","142,537,976.69","199,113,501.56","42,559,570.08","99,255,617.07","171,896,377.58","220,575,839.81","43,151,563.52","126,980,495.47","181,208,530.87","185,405,146.37","4,751,678.75","62,276,551.55","66,040,480.04","52,992,986.89","17,989,049.79","54,860,897.85","76,288,249.90","52,766,624.03","-15,339,031.71","-71,548,799.82","-48,110,539.28"
减:营业成本,"8,212,061.89","15,871,903.89","23,600,088.79","32,733,701.71","7,145,414.01","14,124,231.55","21,803,659.93","30,646,527.98","7,004,117.60","35,079,334.59","85,373,734.33","136,849,610.55","98,432,368.22","234,167,773.48","439,296,398.05","645,948,839.23","26,458,971.13","47,856,883.79","85,691,151.13","162,556,127.34","27,534,534.43","53,442,476.58","74,760,785.86","98,056,151.62","25,152,317.48","47,081,565.14","72,190,745.45","95,383,693.43","40,414,306.64","72,914,481.08","117,995,302.80","431,104,689.25","260,571,756.10","367,791,310.44","407,938,166.09","478,631,901.65","53,375,006.56","124,343,145.82","347,546,180.36","641,816,867.85","141,312,003.89","240,961,292.57","518,015,714.87"
加:补贴收入,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加,"1,077,436.09","2,371,569.41","3,756,809.18","4,936,225.19","1,200,591.80","2,802,953.28","4,237,915.12","5,513,416.95","1,402,254.19","3,118,811.83","4,889,455.95","6,727,459.53","2,098,480.95","3,935,661.60","7,228,420.50","9,958,200.02","3,567,436.37","7,032,338.20","11,243,427.14","14,695,849.48","3,867,853.77","7,785,758.64","13,014,344.75","14,053,424.12","1,073,752.05","2,036,007.97","3,102,477.99","4,183,282.79","1,054,488.85","2,476,596.05","3,658,756.80","4,459,721.86","1,229,233.82","4,010,996.65","5,591,510.30","7,296,180.80","1,312,482.87","2,060,981.87","2,520,598.29","2,893,898.66","1,668,244.51","3,777,521.48","4,742,842.89"
营业外收入,"50,000.00","64,591.99","71,991.99","1,712,612.73","4,931,362.22","4,983,381.23","5,032,479.37","5,089,336.48","230,101.97","2,320,840.97","2,333,690.97","2,592,405.49","114,000.00","755,300.00","696,648.85","806,156.04","557,348.92","751,569.65","808,307.25","2,086,215.55","7,562.02","1,970,795.76","2,061,965.77","6,231,229.86","1,481,069.88","1,651,470.71","5,969,551.99","9,013,791.26","140,946.33","281,017.19","673,929.16","3,376,044.82","7,370,097.37","12,418,699.70","14,338,882.05","18,724,661.98","1,658,872.14","3,620,127.49","6,859,546.40","12,230,659.05","1,258,942.95","1,553,553.03","1,842,752.28"
销售费用,"144,491.58","384,346.63","625,244.82","935,626.61","211,223.34","796,011.69","1,002,988.63","2,033,564.65","265,876.08","817,499.84","1,420,484.39","2,823,991.41","852,715.30","1,580,005.31","3,277,683.43","5,188,142.45","1,662,043.33","1,366,333.45","2,110,990.60","3,101,393.04","1,102,957.09","1,828,764.78","3,115,356.87","4,464,020.02","811,575.93","1,714,286.74","2,528,182.48","4,343,713.79","1,963,283.27","2,935,751.77","4,378,140.57","5,615,728.52","1,810,265.30","3,351,639.49","5,346,571.82","6,615,649.88","2,959,042.23","4,404,084.60","6,120,907.46","8,630,950.17","2,209,597.22","3,780,185.14","5,331,707.97"
减:营业外支出,"3,420.00","3,420.00","4,551.00","197,886.49","845,887.44","1,380,647.99","9,365,687.48","9,464,699.31","4,475.03","9,534.30","9,534.30","728,282.66","70,288.44","1,437,930.05","1,833,737.04","2,533,566.88","75,534.31","1,467,409.76","2,149,326.47","2,453,773.72","24,564.86","976,426.60","6,304,599.27","8,280,780.13","341,113.53","844,635.18","12,512,253.76","14,006,623.79","1,800,314.73","2,033,434.13","3,404,505.92","7,059,766.58","555,203.27","1,424,890.73","2,506,888.28","31,488,759.33","149,208.63","671,276.22","1,136,918.47","1,742,000.23","1,023,810.11","19,087,657.34","20,320,092.13"
管理费用,"4,893,910.88","11,157,332.89","17,198,678.94","26,936,800.10","3,381,691.28","8,511,961.77","12,673,295.70","20,793,814.50","6,854,142.84","12,958,068.97","18,891,473.99","27,389,430.27","5,333,410.75","12,049,220.63","18,761,379.64","30,822,372.98","6,433,860.29","14,990,680.21","25,636,298.36","35,851,849.52","14,257,526.34","23,776,902.73","34,362,070.29","46,296,394.87","14,465,091.51","24,413,462.79","35,388,661.81","49,598,119.10","20,002,001.25","32,186,944.61","57,569,137.23","78,363,891.00","23,529,029.24","41,169,799.92","61,630,451.25","90,957,669.91","24,468,676.91","43,770,770.50","60,793,719.31","80,356,179.09","18,366,473.70","35,422,901.21","51,152,485.72"
其中:非流动资产处置净损失,,,,,,,,,,,,,,,,,,"1,427,265.19","1,588,626.90",,,"-27,551.10","5,055,723.77",,"336,113.53","839,635.18","11,495,560.59","12,891,575.47","1,791,011.37","1,770,524.60","2,702,100.63","3,250,097.88","343,366.77","699,038.03","916,268.37","5,155,778.60","87,873.45","266,269.00","312,426.39","693,093.55",144.90,"253,602.04","287,539.00"
