科目,2007-03-31,2007-06-30,2007-09-30,2007-12-31,2008-03-31,2008-06-30,2008-09-30,2008-12-31,2009-03-31,2009-06-30,2009-09-30,2009-12-31,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30,2017-09-30,2017-12-31
货币资金,"735,212,148.60","914,936,241.81","958,045,162.28","824,571,608.85","860,582,603.17","400,178,256.93","465,581,964.63","718,064,050.11","1,211,878,269.08","978,712,630.28","1,147,684,928.06","1,273,246,013.57","1,328,245,340.31","1,322,269,397.89","1,515,704,341.72","1,731,210,901.62","1,783,381,853.10","1,660,946,043.13","1,571,582,329.23","2,022,565,873.11","1,111,200,788.81","1,296,214,214.88","1,282,733,702.09","1,345,940,896.56","1,057,013,881.86","1,706,366,455.50","1,129,612,433.89","1,361,959,373.55","1,379,131,264.48","1,721,512,121.93","1,489,038,305.54","1,140,013,334.13","1,178,142,819.15","1,649,161,999.89","635,360,303.48","973,167,568.04","780,265,979.57","1,238,141,399.82","1,755,601,966.86","910,823,739.83","982,764,010.49","1,028,554,287.47","1,107,524,813.74","1,708,378,850.09"
短期借款,"3,212,096,660.86","3,199,146,660.86","3,199,146,660.86","3,071,329,257.43","3,075,829,257.43","37,550,000.00","47,550,000.00","95,450,000.00","270,540,751.33","94,709,383.38","42,200,000.00","12,000,000.00","12,000,000.00","30,000,000.00","30,000,000.00","20,000,000.00","20,000,000.00",,,"61,256,867.62","41,469,299.31","61,679,684.84","78,886,266.27","79,092,847.70","129,294,938.23","39,499,274.21","22,605,855.64","22,752,425.55","22,752,425.55","22,752,425.55","22,752,425.55","31,710,810.16","22,710,810.16","12,810,810.16","12,810,810.16",,,,,"19,880,542.72","59,880,542.72","62,344,440.82","57,279,440.82","30,000,000.00"
交易性金融资产,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
交易性金融负债,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
应收票据,"289,579,398.55","296,882,929.93","315,875,503.99","648,272,107.81","536,918,535.92","299,191,559.74","376,499,942.31","677,567,680.07","586,171,293.13","519,704,839.93","468,299,917.97","830,594,035.67","661,742,475.63","420,316,215.65","571,020,789.54","813,006,981.28","780,830,481.94","597,551,079.73","607,198,028.67","874,097,045.08","1,044,557,815.09","862,721,176.77","669,642,620.54","1,229,558,796.84","1,266,599,606.50","1,024,546,682.51","1,029,299,352.66","1,431,684,393.21","1,237,360,507.81","1,170,110,251.63","1,004,927,353.34","1,336,411,224.19","1,379,434,323.89","956,343,110.63","918,148,214.79","1,455,634,426.12","1,179,219,714.60","913,675,572.38","732,659,808.46","1,382,291,153.82","1,253,962,630.33","927,858,143.07","983,399,842.72","1,997,380,101.72"
应付票据,"47,259,873.60","52,749,905.64","29,077,741.13","27,470,754.91","55,553,475.77","15,345,360.26","36,002,558.17","116,349,112.18","157,961,841.57","135,853,125.67","177,819,966.99","183,991,768.28","148,885,806.03","133,757,318.18","110,612,391.87","105,305,699.78","158,040,111.03","160,716,134.12","127,212,978.37","175,930,478.98","228,489,690.19","210,310,835.23","152,536,520.29","130,488,340.24","196,510,310.04","216,661,486.41","170,217,430.27","251,224,413.82","269,528,419.69","245,650,853.22","182,565,768.50","220,980,513.47","238,692,503.12","210,893,953.81","234,774,764.48","298,620,259.31","293,483,497.88","271,865,304.31","306,986,457.39","329,243,478.62","303,303,098.23","382,431,048.96","449,124,135.32","434,085,845.43"
应收账款,"424,754,807.15","530,370,728.95","461,404,382.79","390,268,085.29","383,048,352.93","462,445,816.70","484,618,042.47","430,563,081.75","486,053,154.37","502,924,795.68","597,017,452.46","360,750,341.02","409,980,957.99","423,399,580.90","398,572,430.82","307,907,278.07","402,858,715.03","419,550,562.88","471,822,665.82","443,064,697.52","580,102,873.86","605,318,740.54","559,560,091.99","476,734,070.22","590,484,422.11","624,294,948.50","670,307,793.58","556,656,340.93","691,246,912.38","666,504,227.86","704,783,421.00","542,367,374.32","697,881,910.58","751,784,165.35","915,090,481.92","887,318,998.01","1,076,311,967.32","1,203,183,063.75","1,346,087,489.43","1,345,725,282.26","1,543,112,320.82","1,655,225,666.36","1,726,496,651.65","1,825,200,548.83"
应付账款,"467,325,034.69","432,276,235.51","469,929,234.69","463,416,562.40","430,495,127.41","486,819,574.12","467,776,279.42","597,244,015.36","538,559,120.65","553,397,114.27","600,814,621.85","445,747,114.86","313,142,628.58","332,425,530.27","372,466,147.45","500,709,017.85","374,384,922.71","453,472,535.28","475,102,150.20","628,538,679.59","494,930,233.37","546,471,195.24","526,557,425.38","590,802,900.50","550,873,194.52","516,804,581.77","557,019,597.36","782,492,762.38","636,538,530.11","541,366,709.02","627,185,089.67","504,671,860.88","533,583,579.88","572,160,039.18","573,497,119.75","625,927,061.06","542,472,654.70","526,473,016.10","513,270,071.86","574,392,832.01","677,555,248.86","632,493,369.09","525,955,535.15","698,062,334.72"
预付款项,"98,739,611.99","97,364,504.79","80,635,035.12","36,899,523.87","39,481,284.94","51,842,068.27","43,197,812.13","29,761,170.18","42,970,389.09","57,102,865.65","62,675,795.41","77,449,036.40","83,289,310.34","115,216,918.13","158,670,275.08","115,469,438.04","88,362,442.37","127,898,785.12","214,341,799.41","69,289,779.80","107,621,089.12","114,872,478.15","191,536,640.39","175,718,864.91","195,056,954.54","223,681,074.23","246,876,270.31","140,668,010.93","145,836,297.35","171,729,620.30","228,517,703.15","64,328,151.24","106,766,034.64","90,935,942.59","80,515,229.90","71,599,466.63","81,626,067.69","86,175,634.58","93,276,905.57","74,314,422.68","87,019,890.70","91,067,984.81","128,496,391.04","125,240,929.36"
预收款项,"215,031,647.37","392,843,519.67","410,156,411.74","546,149,489.44","430,453,276.22","437,542,718.27","435,321,220.63","146,529,157.12","80,746,070.67","114,146,108.80","62,977,053.97","193,554,760.35","93,230,631.24","107,507,106.55","153,500,701.66","102,638,253.74","142,039,920.68","81,338,598.43","78,200,894.49","188,839,462.00","131,957,156.76","138,657,104.26","156,318,126.17","359,928,609.39","225,520,046.36","138,802,453.69","125,305,889.46","288,587,542.18","189,539,248.50","257,702,643.41","278,485,741.69","228,540,828.03","234,156,970.99","127,177,422.58","147,935,531.70","336,935,469.57","135,979,894.28","126,897,611.28","108,274,145.23","264,897,132.86","150,447,124.52","110,831,981.75","128,955,025.79","448,413,572.65"
