科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度
销售商品、提供劳务收到的现金,"6,408,505.21","11,206,955.57","16,065,526.44","21,089,550.46",,,,,,,,,,,,,,,,"27,447,675.60","3,341,012.40","6,343,212.32","6,877,807.46","9,277,807.46","158,476,221.56","320,689,347.68","524,092,646.97","724,256,919.12","127,559,890.03","347,404,349.59","613,375,864.61","967,727,806.41","207,535,096.44","500,587,475.19","739,506,379.10","974,502,849.63","304,353,849.85","582,871,610.44","890,146,288.09","1,267,599,351.04","196,860,997.16","645,009,301.21","1,009,699,800.19","1,356,835,613.47"
取得子公司及其他营业单位支付的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"65,282,830.00",,,,,,,,,,,,
收到的税费返还,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.30,,,,"315,408.59"
支付其他与投资活动有关的现金,,,,"176,058.33",,,,,,,,,,,,,,,,,,,,,,,,,"46,365.99","63,875.99","76,375.99","82,700,000.00","86,663.49","48,680.02","108,123.29",,"27,491.90","69,001.00","164,108.67","5,000,000.00","3,111,457.00",,"5,220.00",
收到其他与经营活动有关的现金,"787,937.94","1,284,034.42","1,897,289.58","30,000.00",,,,,,,,,,,,,,,,,,,,,"43,245,046.63","3,165,451.90","57,117,974.64","60,595,178.46","495,728.17","2,787,988.84","3,912,525.44","238,329,087.12","14,281,926.86","14,161,132.90","22,143,395.51","6,577,540.30","38,708,153.97","44,120,558.73","44,656,778.84","8,652,195.66","794,992.61","1,851,238.92","5,230,572.57","9,005,542.20"
投资活动现金流出小计,"13,510.00","569,996.00","569,996.00","225,008.33","974,152.50","2,816,931.00","2,848,219.00","2,534,209.00","200,000.00","200,000.00","200,000.00","200,000.00","8,200.00","8,200.00","8,890.00","8,890.00",,"16,623.56","34,873.56","37,492.00",,,,,"42,389,787.24","77,341,767.92","133,441,234.36","153,197,821.52","58,325,412.33","130,186,843.43","250,020,772.80","650,909,659.86","82,435,855.27","128,256,449.27","141,743,412.65","161,125,750.02","30,974,492.44","58,791,234.48","88,960,653.58","116,721,176.82","27,349,001.62","47,232,037.38","78,753,643.94","98,949,899.46"
经营活动现金流入小计,"7,196,443.15","12,490,989.99","17,962,816.02","21,119,550.46",,,,,,,,,,,,,,,,"27,447,675.60","3,341,012.40","6,343,212.32","6,877,807.46","9,277,807.46","201,721,268.19","323,854,799.58","581,210,621.61","784,852,097.58","128,055,618.20","350,192,338.43","617,288,390.05","1,206,056,893.53","221,817,023.30","514,748,608.09","761,649,774.61","981,080,389.93","343,062,003.82","626,992,169.17","934,803,066.93","1,276,251,715.00","197,655,989.77","646,860,540.13","1,014,930,372.76","1,366,156,564.26"
投资活动产生的现金流量净额,"764,490.00","-549,981.32","-549,981.32","-196,726.46","8,367,491.20","-2,789,383.86","-2,787,240.16","-2,480,322.59","-194,475.14","-192,847.26","-192,478.41","-189,720.34","83,732.00","83,732.00","85,914.92","86,363.49","1,704.95","-13,824.98","-31,252.40","-27,066.64","7,180.14","13,052.13","17,552.83","20,517.94","-42,346,288.13","-77,341,767.92","-129,148,605.08","-148,938,639.19","-58,325,412.33","-130,085,983.43","-249,919,912.80","-650,778,799.86","-72,435,855.27","-98,256,449.27","-111,743,412.65","-106,779,416.69","-30,881,492.44","-58,698,234.48","-88,467,653.58","-76,665,141.77","-27,349,001.62","-47,232,037.38","-78,753,643.94","-98,179,570.66"
购买商品、接受劳务支付的现金,"3,817,744.25","6,885,838.71","10,193,185.37","13,701,155.63",,,,,,,,,,,,,,,,"31,000,000.00","9,000,000.00","8,943,121.33","9,094,129.00","5,591,655.44","39,399,710.72","83,872,572.93","133,906,971.11","176,577,875.20","45,225,237.08","256,637,879.80","329,823,210.09","452,988,168.83","86,169,634.72","198,615,827.37","377,516,555.40","473,128,926.34","109,543,285.82","197,622,297.29","301,025,962.02","397,731,081.62","64,850,490.13","145,045,471.09","231,978,198.61","317,742,064.01"
吸收投资收到的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,000,000.00",,"19,500,000.00","19,500,000.00","19,500,000.00",,,,
支付给职工以及为职工支付的现金,"1,927,700.17","2,923,331.69","3,873,084.84","5,677,261.43","1,731,676.48","2,358,720.32","2,883,089.93","3,304,022.52","402,061.07","763,177.96","1,145,549.70","1,502,699.96","456,613.97","856,302.71","1,310,473.54","1,789,572.38","460,964.44","886,546.29","1,390,525.62","1,813,838.32","403,877.67","797,136.40","1,217,869.86","1,474,934.10","6,121,776.93","16,269,873.98","24,764,885.90","40,374,285.93","9,133,955.44","22,028,985.29","34,689,264.79","55,167,542.01","11,967,120.50","23,996,566.59","42,940,365.39","65,882,062.22","15,732,730.90","32,363,769.47","54,111,053.72","86,128,889.01","18,581,729.60","36,913,740.99","55,487,221.53","93,502,140.34"
取得借款收到的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"212,000,000.00","212,000,000.00","232,000,000.00","25,000,000.00","129,000,000.00","169,000,000.00","169,000,000.00","38,000,000.00","38,000,000.00","38,000,000.00","38,000,000.00",,,,
