科目,2007年度,2008年度,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
支付给职工以及为职工支付的现金,"9,462,839.78","12,603,824.39","16,571,589.87","5,217,729.14","10,454,873.46","16,061,614.15","24,675,710.87","6,491,262.64","13,275,980.44","20,821,231.64","29,109,696.17","9,950,483.01","21,310,200.51","31,019,686.79","59,216,888.69","16,840,680.35","35,277,288.70","58,161,705.82","73,821,906.39","27,296,138.88","53,710,252.55","88,154,350.78","112,431,763.92","41,231,070.60","76,860,647.39","119,629,466.60","168,748,504.38","57,304,765.14","102,382,341.39","144,695,750.38","211,584,657.12","63,984,306.01","119,715,425.42","181,098,605.97","247,988,551.89","78,397,249.78","148,445,133.53","200,216,160.02","268,265,765.68","71,353,791.53"
取得借款收到的现金,,"60,000,000.00","45,000,000.00","20,000,000.00","25,000,000.00","25,000,000.00","25,000,000.00",,"20,523,482.22","32,051,407.72","32,051,407.72",,,,"74,000,000.00",,,,"10,180,000.00",,"5,000,000.00","9,820,000.00","25,000,000.00",,,"55,000,000.00","140,000,000.00","40,000,000.00","94,500,000.00","15,000,000.00","105,500,000.00",,,,,,,,,
支付的各项税费,"18,831,570.64","23,739,641.10","18,277,033.93","5,221,150.49","12,500,604.72","18,285,882.30","22,390,608.14","4,803,488.28","10,651,892.10","17,813,495.50","23,140,038.61","8,940,590.10","16,483,166.10","24,063,776.23","47,663,375.13","15,550,993.44","27,549,477.67","39,045,608.86","49,556,987.50","12,728,765.34","27,369,032.09","36,330,857.63","53,766,054.08","14,725,655.35","29,618,619.96","52,648,263.83","71,605,931.21","36,762,133.84","56,191,436.21","74,589,624.54","85,639,078.87","28,719,722.85","51,087,714.19","62,068,042.96","67,847,146.19","31,498,173.00","42,879,008.50","64,719,593.75","81,732,299.47","25,331,693.59"
收到其他与筹资活动有关的现金,,,,,,,,,,"8,640,000.00",,"11,950,000.00","24,730,000.00","24,730,000.00","12,780,000.00",,,,,,,,"2,810,000.00",,"9,000,000.00","9,000,000.00","5,480,000.00",,,,"3,370,000.00",,,,"7,116,000.00",,,,,
支付其他与经营活动有关的现金,"18,540,540.83","19,726,682.62","21,828,875.48","4,926,149.55","13,013,793.62","21,240,552.10","25,682,979.64","7,875,654.65","15,536,629.75","21,942,745.28","26,532,607.44","11,851,538.06","33,935,205.25","41,002,609.91","40,930,666.87","30,727,350.73","29,377,220.89","58,765,107.72","60,965,719.79","17,130,264.26","40,856,603.68","50,480,692.60","51,617,109.77","27,915,044.53","46,407,766.45","58,400,269.30","76,570,303.27","16,578,883.61","28,346,989.41","43,209,281.64","93,270,817.85","39,674,051.95","56,807,188.18","82,664,525.84","86,122,961.59","57,935,967.69","88,512,632.85","95,665,856.59","108,567,033.75","63,718,526.20"
筹资活动现金流入小计,,"60,000,000.00","45,000,000.00","378,731,672.00","383,731,672.00","383,731,672.00","383,731,672.00",,"20,523,482.22","40,691,407.72","32,051,407.72","36,440,200.00","49,220,200.00","49,220,200.00","111,270,200.00","3,590,400.00","3,590,400.00","3,590,400.00","13,312,320.00",,"5,000,000.00","66,940,000.00","84,875,884.00","6,080,000.00","15,080,000.00","70,080,000.00","153,560,000.00","40,000,000.00","94,500,000.00","1,001,639,984.00","1,094,653,002.87",,,,"7,116,000.00",,,,,
经营活动现金流出小计,"214,096,100.47","247,070,095.25","288,484,409.86","69,589,946.09","123,014,531.31","176,225,077.05","234,359,263.18","88,182,563.61","161,916,921.28","239,157,255.73","322,400,823.76","85,678,138.10","180,034,742.50","259,491,404.49","364,962,839.84","135,470,111.79","219,338,641.83","369,656,327.00","429,186,320.91","118,113,045.16","286,190,184.84","457,454,503.40","591,278,108.53","183,182,556.50","345,214,454.94","505,759,621.87","705,978,299.41","232,939,350.39","419,267,309.57","586,297,421.79","861,544,597.08","234,799,396.78","412,425,245.98","627,758,180.32","890,557,782.56","299,145,208.78","536,102,913.35","734,318,459.69","1,166,903,649.09","298,550,853.58"
偿还债务支付的现金,"15,000,000.00","60,000,000.00","35,000,000.00","25,000,000.00","70,000,000.00","70,000,000.00","70,000,000.00",,,"8,228,726.58","8,228,726.58","11,527,925.50","23,822,681.14","23,822,681.14","43,822,681.14","52,000,000.00","49,000,000.00","49,000,000.00","54,000,000.00","5,000,000.00","5,180,000.00",,"28,180,000.00","7,000,000.00","7,000,000.00","7,000,000.00","57,000,000.00",,,"90,000,000.00","195,500,000.00",,,,,,,,,
经营活动产生的现金流量净额,"56,279,492.71","13,524,392.81","-10,755,765.46","-23,898,257.34","-24,287,817.84","-13,333,617.62","19,322,155.39","-25,344,374.33","-9,195,838.91","-11,455,056.77","46,572,482.05","-17,122,732.98","-39,518,732.94","-55,978,343.25","28,168,142.77","-47,448,608.44","-78,328,535.22","-71,334,365.78","-8,224,416.66","-8,775,353.81","-24,383,092.87","-95,524,435.45","-5,407,328.17","-20,757,853.79","-44,940,129.23","-17,882,679.52","17,673,633.89","-73,610,747.73","-49,819,694.41","-8,054,272.47","124,437,432.27","-22,636,556.58","-47,661,732.74","-89,644,988.18","4,692,810.69","-66,195,822.96","-50,824,740.75","-17,256,731.06","93,963,394.54","-53,311,316.14"
分配股利、利润或偿还利息支付的现金,"5,582,860.88","9,541,550.00","2,050,362.50","570,625.00","872,262.50","14,232,262.50","14,298,637.50",,"13,360,000.00","13,360,000.00","13,409,875.04","15,030,000.00","15,030,000.00","15,030,000.00","29,860,090.46",,"19,068,689.25","19,068,689.25","19,521,761.20",,"25,413,719.00","26,157,146.07","26,107,506.90","24,490.00","8,304,493.20","8,809,705.70","9,982,452.65","2,596,151.34","20,040,331.92","22,113,107.95","22,765,621.18","2,000,000.00","58,356,496.00","58,356,496.00","58,356,496.00","1,120,000.00","57,476,496.00","57,476,496.00","57,476,496.00",
收回投资收到的现金,,,,,,,,,,,,,,,,,,,,,,,,,,"4,300,000.00","41,831,905.63",,,,,,,"1,385,070.74","1,385,070.74","25,000,000.00","25,000,000.00","25,000,000.00",,
支付其他与筹资活动有关的现金,,"2,586,381.70","192,924.77","7,007,978.22","9,225,177.09","9,225,177.09","5,332,656.20",,"21,420,000.00","33,370,000.00","12,780,000.00",,"1,071,453.67","2,097,048.32","6,424,528.29",,,"418,346.44",,,,"65,500.00","4,666,481.30",,,,"4,366,487.13",,,,"5,490,000.00",,,,"6,364,000.00",,"99,979,909.98","99,979,909.98","162,577,808.86","99,999,604.30"
取得投资收益收到的现金,,,,,,,,,,,,,,,,,,,,,,,,,"103,561.62","280,504.12","630,517.45",,,,,,,,,,,,,
筹资活动现金流出小计,"20,582,860.88","72,127,931.70","37,243,287.27","32,578,603.22","80,097,439.59","93,457,439.59","89,631,293.70",,"34,780,000.00","54,958,726.58","34,418,601.62","26,557,925.50","39,924,134.81","40,949,729.46","80,107,299.89","52,000,000.00","68,068,689.25","68,487,035.69","73,521,761.20","5,000,000.00","30,593,719.00","26,222,646.07","58,953,988.20","7,024,490.00","15,304,493.20","15,809,705.70","71,348,939.78","2,596,151.34","20,040,331.92","112,113,107.95","223,755,621.18","2,000,000.00","58,356,496.00","58,356,496.00","64,720,496.00","1,120,000.00","157,456,405.98","157,456,405.98","220,054,304.86","99,999,604.30"
处置固定资产、无形资产和其他长期资产收回的现金净额,"3,110,973.12","36,751.73","1,017,579.84",559.52,"4,443.20","2,862,485.18","2,878,378.30","4,254.00","21,218.93","25,860.81","7,598.93","10,204.62","6,620.79","6,794.79","35,199.99","1,457.21","349,584.69","349,584.69","10,000.00","3,374.58","5,947.48","9,068.93","8,382.19",,"91,335.52","91,335.52",,"72,000.00","88,500.00","137,475.12","12,260.03","12,134.27","12,837.44","15,558.76","22,539.60","320,512.82","629,512.82","629,512.82","707,600.41","55,000.00"
筹资活动产生的现金流量净额,"-20,582,860.88","-12,127,931.70","7,756,712.73","346,153,068.78","303,634,232.41","290,274,232.41","294,100,378.30",,"-14,256,517.78","-14,267,318.86","-2,367,193.90","9,882,274.50","9,296,065.19","8,270,470.54","31,162,900.11","-48,409,600.00","-64,478,289.25","-64,896,635.69","-60,209,441.20","-5,000,000.00","-25,593,719.00","40,717,353.93","25,921,895.80","-944,490.00","-224,493.20","54,270,294.30","82,211,060.22","37,403,848.66","74,459,668.08","889,526,876.05","870,897,381.69","-2,000,000.00","-58,356,496.00","-58,356,496.00","-57,604,496.00","-1,120,000.00","-157,456,405.98","-157,456,405.98","-220,054,304.86","-99,999,604.30"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"27,915,856.20",
四、汇率变动对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-806.25,,,,"11,403.65",
收到其他与投资活动有关的现金,"267,580.04","409,995.83","334,610.36",,"327,752.34","478,441.41","800,428.30","5,486,452.51","11,230,248.37","6,350,438.39","8,724,586.22","1,879,634.07","3,268,548.61","3,602,437.89","17,727,741.86","234,499.56","3,161,944.69","3,983,880.07","12,908,712.63","221,096.47","777,155.64","2,641,865.82","5,043,031.68",,,,,,,,"1,222,905.98","30,000,000.00","31,150,333.30","177,386,687.47","82,000,000.00","130,000,000.00","137,000,000.00","537,000,000.00","689,000,000.00","20,000,000.00"
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"3,378,553.16","446,747.56","1,352,190.20",559.52,"332,195.54","3,340,926.59","3,678,806.60","5,490,706.51","11,251,467.30","6,376,299.20","8,732,185.15","1,889,838.69","3,275,169.40","3,609,232.68","17,762,941.85","235,956.77","3,511,529.38","4,333,464.76","12,918,712.63","224,471.05","783,103.12","2,650,934.75","5,051,413.87",,"194,897.14","4,671,839.64","42,462,423.08","72,000.00","88,500.00","137,475.12","1,235,166.01","30,012,134.27","31,163,170.74","178,787,316.97","83,407,610.34","155,320,512.82","162,629,512.82","562,629,512.82","717,623,456.61","20,055,000.00"
五、现金及现金等价物净增加额,"33,843,119.98","-191,380.06","-6,999,271.84","321,899,033.80","276,215,667.09","275,466,922.49","309,953,556.70","-20,178,863.64","-15,681,786.62","-33,613,175.93","36,462,202.84","-8,312,335.71","-39,678,553.48","-68,955,673.53","-46,780,165.84","-97,421,988.97","-150,410,119.44","-180,149,871.63","-143,510,906.38","-55,771,258.27","-103,260,966.81","-120,906,235.50","-53,624,005.90","-45,509,154.68","-110,621,093.18","-99,927,411.11","-35,350,724.63","-54,360,408.71","-20,204,971.77","825,302,967.56","234,616,887.92","-511,567.80","-88,816,846.10","6,984,382.06","-51,313,375.45","74,491,731.00","-79,475,580.41","345,974,613.49","395,685,151.39","-277,414,805.20"
购建固定资产、无形资产和其他长期资产支付的现金,"5,232,065.01","2,034,588.73","5,352,409.31","356,337.16","3,462,943.02","4,814,618.89","7,147,783.59","325,195.82","3,480,897.23","14,267,099.50","16,475,270.46","2,961,715.92","11,231,055.13","23,357,033.50","116,574,150.57","1,799,737.30","11,114,824.35","44,832,334.92","71,757,698.88","36,183,888.38","46,797,258.06","58,210,688.73","74,089,987.40","19,206,810.89","25,306,883.96","56,527,396.14","68,028,648.71","17,634,509.64","38,943,445.44","47,517,111.14","48,653,092.05","5,887,145.49","13,961,788.10","13,801,450.73","16,808,494.23","9,873,917.76","30,184,905.40","38,302,721.19","49,858,798.55","14,158,884.76"
期初现金及现金等价物余额,"24,072,521.36","57,915,641.34","57,724,261.28","50,702,584.53","50,724,989.44","50,724,989.44","50,724,989.44","360,678,546.14","360,678,546.14","360,678,546.14","360,678,546.14","397,140,748.98","397,140,748.98","397,140,748.98","422,231,716.31","375,451,550.47","375,451,550.47","375,451,550.47","375,451,550.47","231,940,644.09","231,940,644.09","231,940,644.09","231,940,644.09","178,316,638.19","178,316,638.19","178,316,638.19","178,316,638.19","142,965,913.56","142,965,913.56","142,965,913.56","142,965,913.56","377,582,801.48","377,582,801.48","377,582,801.48","377,582,801.48","326,269,426.03","326,269,426.03","326,269,426.03","326,269,426.03","721,954,577.42"
投资支付的现金,,,,,,,,,,,,,"1,500,000.00","1,500,000.00","1,500,000.00",,,"3,420,000.00","3,420,000.00","4,366,487.13","4,600,000.00","4,600,000.00","4,600,000.00","4,600,000.00","23,307,168.16","19,817,168.16","64,500,000.00",,"5,990,000.00","8,790,000.00","3,300,000.00",,,"10,000,000.00","10,000,000.00","3,639,041.10","3,639,041.10","3,639,041.10",,"10,000,000.00"
期末现金及现金等价物余额,"57,915,641.34","57,724,261.28","50,724,989.44","372,601,618.33","326,940,656.53","326,191,911.93","360,678,546.14","340,499,682.50","344,996,759.52","327,065,370.21","397,140,748.98","388,828,413.27","357,462,195.50","328,185,075.45","375,451,550.47","278,029,561.50","225,041,431.03","195,301,678.84","231,940,644.09","176,169,385.82","128,679,677.28","111,034,408.59","178,316,638.19","132,807,483.51","67,695,545.01","78,389,227.08","142,965,913.56","88,605,504.85","122,760,941.79","968,268,881.12","377,582,801.48","377,071,233.68","288,765,955.38","384,567,183.54","326,269,426.03","400,761,157.03","246,793,845.62","672,244,039.52","721,954,577.42","444,539,772.22"
