科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
销售商品、提供劳务收到的现金,"9,777,337.19","10,114,778.58","12,855,576.36","24,572,206.84","9,616,469.67","14,138,091.08","21,459,158.50","33,147,793.27","8,725,187.65","13,751,845.92","20,089,079.33","30,241,701.68","9,796,786.73","17,165,594.70","26,703,796.29","37,142,004.48","10,684,957.83","16,854,699.00","22,340,683.71","37,791,896.75","12,034,853.05","18,598,896.91","22,274,609.54","29,315,688.43","9,839,276.62","13,820,522.00","16,854,251.39","22,389,511.92","8,712,946.02","12,145,114.03","16,187,935.58","19,224,101.23","5,812,574.29","10,868,413.03","13,978,981.72","18,373,063.44","8,496,613.51","12,211,146.88","16,089,632.28","22,525,732.45","9,363,409.03","15,736,183.76","21,451,896.62","29,475,377.07","10,522,232.38","17,460,137.72","23,800,699.97","31,632,073.56","9,208,963.67"
取得子公司及其他营业单位支付的现金净额,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
收到的税费返还,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,801.73","4,801.73","4,801.73",,,,,,,,,
支付其他与投资活动有关的现金,,,,,,,,,,,,,,,,"810,900.00",,,,,,,,,,,,,,,,,,,"9,000,000.00",,"9,000,000.00",,,,,,,"19,310,000.00",,,,,
收到其他与经营活动有关的现金,"1,789,535.66","5,094,791.01","5,499,278.33","4,878,016.17","1,694,390.35","2,429,636.45","3,095,482.84","2,277,007.07","34,168.33","187,578.80","274,225.07","1,432,230.37","745,082.10","780,879.80","887,813.01","1,495,029.10","65,405.84","166,332.89","621,767.26","751,246.63","341,851.62","408,740.79","671,635.81","2,583,633.39","2,389,571.07","2,401,962.57","3,008,265.11","857,713.68","50,777.84","147,264.33","3,027,774.44","3,825,887.33","1,519,352.83","1,871,202.02","2,063,551.22","2,081,380.90","161,584.99","545,761.73","892,186.05","584,448.51","311,562.09","677,415.38","879,598.17","1,082,486.86","323,410.03","684,152.64","1,657,564.85","1,966,271.29","393,610.54"
投资活动现金流出小计,"278,498.00","1,070,863.70","2,525,193.70","4,998,163.70","524,961.75","627,879.75","636,349.75","5,735,136.43","1,198,382.32","1,309,812.32","1,466,812.32","1,823,087.59","134,535.00","147,935.00","195,212.00","1,017,058.00","33,210.00","1,279,210.00","1,947,154.80","10,196,009.89","370,393.90","9,546,667.90","9,550,047.90","10,107,140.05","551,434.00","573,434.00","10,579,914.00","11,026,052.00","163,400.00","163,400.00","167,410.00","741,664.00","3,200.00","26,327.00","10,352,943.00","10,451,881.00","9,308,804.00","9,410,799.00","9,500,633.95","10,258,516.27","9,095,981.42","10,333,145.20","12,793,573.37","32,496,479.32","763,739.59","2,040,626.12","2,056,525.12","1,101,145.12","226,600.00"
经营活动现金流入小计,"11,566,872.85","15,209,569.59","18,354,854.69","29,450,223.01","11,310,860.02","16,567,727.53","24,554,641.34","35,424,800.34","8,759,355.98","13,939,424.72","20,363,304.40","31,673,932.05","10,541,868.83","17,946,474.50","27,591,609.30","38,637,033.58","10,750,363.67","17,021,031.89","22,962,450.97","38,543,143.38","12,376,704.67","19,007,637.70","22,946,245.35","31,899,321.82","12,228,847.69","16,222,484.57","19,862,516.50","23,247,225.60","8,763,723.86","12,292,378.36","19,215,710.02","23,049,988.56","7,331,927.12","12,739,615.05","16,042,532.94","20,454,444.34","8,658,198.50","12,761,710.34","16,986,620.06","23,114,982.69","9,674,971.12","16,413,599.14","22,331,494.79","30,557,863.93","10,845,642.41","18,144,290.36","25,458,264.82","33,598,344.85","9,602,574.21"
投资活动产生的现金流量净额,"-278,498.00","-1,064,240.30","-2,518,356.71","-4,979,982.91","-524,961.75","-627,879.75","-636,349.75","-5,730,636.43","-1,198,382.32","-1,309,812.32","-1,466,092.32","-1,820,067.59","-134,535.00","-147,935.00","-195,212.00","-1,017,058.00","-33,210.00","-1,271,820.00","-1,938,764.80","829,739.37","-370,393.90","-9,542,747.90","-9,546,127.90","1,427,579.95","-551,334.00","-573,234.00","-10,579,714.00","-10,974,352.00","-159,200.00","-159,200.00","1,316,790.00","13,282,536.00","-3,200.00","-26,327.00","-10,352,943.00","-1,022,371.00","-9,308,804.00","-9,410,799.00","-9,500,633.95","4,661,483.73","-9,095,981.42","-10,333,145.20","-12,793,573.37","-22,655,929.32","-763,739.59","-2,040,626.12","-2,056,525.12","-1,101,145.12","-210,600.00"
购买商品、接受劳务支付的现金,"1,880,586.61","2,884,842.18","3,304,178.32","7,846,424.44","1,445,456.09","2,875,121.02","3,846,851.58","9,642,192.84","2,305,335.27","3,691,670.13","5,312,181.02","8,818,368.05","2,070,685.26","3,751,093.21","5,565,659.55","8,049,803.45","2,673,424.05","5,661,336.69","8,203,474.28","4,652,933.06","5,371,948.99","8,041,224.53","9,356,697.94","4,182,954.56","1,646,794.59","3,921,328.49","5,039,930.09","5,186,782.24","1,358,608.95","2,563,586.97","3,579,185.80","4,327,919.22","1,241,785.52","2,990,680.12","4,444,684.14","5,408,681.93","1,485,832.04","3,278,812.89","4,960,123.78","5,520,980.68","1,989,689.67","3,826,391.38","6,833,152.05","8,848,190.06","2,665,733.25","5,026,699.13","7,129,378.02","9,249,110.15","2,305,147.46"
吸收投资收到的现金,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
