科目,2007年1-3月,2007年1-6月,2007年1-9月,2007年度,2008年1-3月,2008年1-6月,2008年1-9月,2008年度,2009年1-3月,2009年1-6月,2009年1-9月,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月
销售商品、提供劳务收到的现金,"726,047,121.82","1,427,341,896.18","2,188,013,719.73","4,179,379,613.81","1,218,269,135.16","2,805,650,211.71","4,297,726,640.73","6,700,773,064.95","1,154,774,105.28","2,560,542,675.99","3,686,270,031.89","5,828,508,658.21","1,366,734,607.82","5,458,349,047.69","8,446,591,941.94","10,288,203,855.56","2,098,271,538.42","4,941,959,103.48","6,763,219,585.80","8,815,299,277.89","2,101,965,064.19","4,087,817,291.53","5,376,557,627.45","6,735,892,720.57","1,317,524,363.27","3,163,589,711.36","5,090,036,590.77","6,614,818,328.64","1,302,003,323.27","3,068,468,725.56","4,503,794,601.30","5,552,091,167.21","1,196,516,922.46","2,374,540,431.34","3,226,841,465.98","4,163,225,182.75","575,209,187.00","1,432,119,203.95","2,315,971,854.83","3,220,789,188.27","959,743,125.96","2,380,781,779.53","3,293,393,120.22","4,314,362,102.74","907,399,872.43","2,098,858,673.16"
取得子公司及其他营业单位支付的现金净额,,,,,,,,,,,,,,,,,,,,"61,771,800.14",,,,,,,,,,,,,,,,,,,,,,,,,,
收到的税费返还,"15,651,692.33","33,208,227.10","78,963,582.42","91,310,353.99","32,954,497.78","90,159,625.61","106,631,775.92","151,291,927.22","30,827,616.31","58,548,048.65","77,050,028.97","92,392,011.19","21,560,101.55","49,296,955.29","82,204,803.49","114,428,902.88","35,228,087.59","72,411,354.52","147,830,545.72","218,425,957.86","92,735,315.65","202,603,352.73","289,751,608.80","345,880,711.13","47,754,121.03","111,624,922.47","178,412,329.52","252,728,484.28","51,269,806.77","111,295,727.62","165,119,300.52","182,079,085.18","46,525,281.06","78,059,925.90","117,274,440.77","137,001,793.06","26,085,020.46","59,849,591.02","83,931,365.65","109,390,047.91","19,767,452.20","64,255,730.81","101,954,661.97","129,846,572.29","27,562,547.42","78,699,224.16"
支付其他与投资活动有关的现金,,,,,,,,,,,,,"171,438,201.57","171,438,201.57","171,438,201.57","144,151,995.63",,,,"560,000.00",,,,,,,,"4,287,919.43",,,,,,,"1,586,000.00",,,,,"3,115,449.70",,,,"1,172,192.83",,
收到其他与经营活动有关的现金,"1,733,098.71","9,443,150.65","16,711,314.59","18,478,814.95","6,144,779.02","17,212,765.68","26,776,420.17","28,633,978.43","7,020,820.31","16,614,927.37","31,682,306.82","55,502,935.26","13,350,478.14","44,035,097.84","72,625,892.27","85,346,702.30","22,101,792.96","46,781,313.04","83,332,267.30","108,385,923.65","34,913,044.69","52,903,678.51","95,808,430.93","162,895,708.45","11,692,882.85","21,825,315.22","39,556,179.51","83,461,424.91","19,004,764.13","44,272,160.14","114,364,989.46","107,347,311.76","29,646,499.60","39,898,277.28","59,311,865.56","97,872,218.92","60,177,542.37","86,854,650.69","110,159,489.65","136,568,775.47","23,542,221.14","105,211,126.05","176,670,707.66","109,897,102.11","33,201,375.04","74,458,864.45"
投资活动现金流出小计,"47,868,977.92","91,484,443.10","129,537,157.32","190,058,134.47","108,089,847.77","222,270,648.41","356,934,434.44","414,068,825.02","301,232,931.23","223,198,724.16","268,928,429.08","343,959,901.42","213,631,344.12","342,981,318.04","449,404,326.99","656,910,461.49","131,666,452.69","433,739,056.74","769,608,708.22","918,204,319.50","286,785,816.86","330,777,876.04","375,871,446.68","469,187,103.51","65,786,641.34","117,830,822.41","165,276,563.27","278,067,600.56","64,446,240.17","116,673,918.43","134,733,978.33","72,569,072.40","16,651,827.19","23,869,922.83","36,979,119.12","87,236,774.17","7,579,773.63","14,578,505.53","19,516,879.11","47,558,098.57","3,420,341.42","22,656,317.55","25,802,461.71","52,650,385.35","2,174,159.20","5,835,188.91"
经营活动现金流入小计,"743,431,912.86","1,469,993,273.93","2,283,688,616.74","4,289,168,782.75","1,257,368,411.96","2,913,022,603.00","4,431,134,836.82","6,880,698,970.60","1,192,622,541.90","2,635,705,652.01","3,795,002,367.68","5,976,403,604.66","1,401,645,187.51","5,551,681,100.82","8,601,422,637.70","10,487,979,460.74","2,155,601,418.97","5,061,151,771.04","6,994,382,398.82","9,142,111,159.40","2,229,613,424.53","4,343,324,322.77","5,762,117,667.18","7,244,669,140.15","1,376,971,367.15","3,297,039,949.05","5,308,005,099.80","6,951,008,237.83","1,372,277,894.17","3,224,036,613.32","4,783,278,891.28","5,841,517,564.15","1,272,688,703.12","2,492,498,634.52","3,403,427,772.31","4,398,099,194.73","661,471,749.83","1,578,823,445.66","2,510,062,710.13","3,466,748,011.65","1,003,052,799.30","2,550,248,636.39","3,572,018,489.85","4,554,105,777.14","968,163,794.89","2,252,016,761.77"
投资活动产生的现金流量净额,"6,537,427.37","-33,661,307.81","-69,921,687.63","-125,990,427.40","-25,679,170.05","-139,456,987.77","-273,593,837.80","-248,321,201.72","-233,954,423.16","-151,975,980.48","-193,857,693.53","-252,609,068.81","-146,235,189.39","-266,032,258.59","-371,370,237.58","-577,901,517.99","-130,277,396.58","-124,146,679.82","-457,806,135.93","-364,554,504.17","-255,882,588.68","-125,588,474.21","-148,982,244.08","-197,929,014.01","-65,610,694.34","-115,576,432.49","-156,331,082.25","-235,958,527.38","-25,453,075.65","-61,643,445.31","-79,526,558.16","13,057,733.04","915,179.29","2,931,476.91","5,991,730.13","11,620,529.28","-7,448,684.80","-13,676,466.70","-16,261,330.54","39,766,868.45","13,619,328.12","-5,509,363.03","-9,742,704.16","-32,675,119.22","39,869,452.28","176,431,148.57"
购买商品、接受劳务支付的现金,"474,667,587.60","919,605,372.87","1,508,103,315.09","3,182,939,752.19","978,093,195.14","2,214,751,832.54","3,428,311,387.80","5,462,111,991.12","852,972,999.73","1,891,656,566.72","2,754,932,046.27","4,483,950,699.05","1,035,904,283.92","4,556,544,319.04","6,996,364,652.63","8,785,123,190.20","2,035,554,067.82","5,240,321,333.45","7,201,952,090.56","9,082,109,227.80","1,591,093,880.33","3,008,304,079.85","4,146,158,455.10","4,772,460,084.93","953,937,522.97","2,285,011,175.45","3,604,155,020.74","4,708,239,688.27","943,806,372.85","1,837,623,368.87","3,036,809,462.60","3,764,116,770.09","1,028,844,012.02","1,731,648,516.35","2,353,832,975.48","2,921,084,007.50","463,651,792.36","914,091,314.46","1,501,856,384.60","2,040,679,547.35","692,608,984.22","1,508,886,347.28","2,087,991,254.16","2,847,781,085.63","751,938,223.95","1,812,781,758.70"
吸收投资收到的现金,,,,,"491,589,857.31","495,479,857.31","495,479,857.31","495,479,857.31",,,,,,"71,451,047.67","98,320,135.80","98,320,135.80","60,207,000.00","60,207,000.00","60,207,000.00","76,514,900.00",,"11,550,000.00","11,550,000.00","11,550,000.00",,,"391,999,998.72","428,823,498.72",,,,,,,,,,,,,,,,,,
支付给职工以及为职工支付的现金,"58,874,215.37","115,181,047.58","180,719,355.23","254,569,205.28","70,307,735.87","154,258,745.94","244,957,981.05","362,223,180.58","97,143,902.26","178,177,259.04","292,805,506.16","433,582,123.53","121,579,352.88","291,232,304.79","447,165,345.25","573,125,746.41","150,243,445.68","313,558,903.65","531,167,125.35","694,202,078.77","162,102,501.32","334,164,049.93","501,437,196.85","808,116,003.76","186,847,102.98","371,449,531.59","561,587,909.56","857,997,469.36","176,126,850.60","387,329,958.36","549,071,351.02","734,267,325.10","167,585,334.28","305,498,947.63","439,198,815.37","590,647,672.12","155,901,160.84","271,193,126.35","403,318,081.92","530,165,328.06","127,418,498.69","245,047,988.22","361,356,777.27","513,043,669.06","155,402,389.61","283,391,211.08"
取得借款收到的现金,"192,000,000.00","323,500,000.00","584,500,000.00","749,975,680.00","294,600,000.00","522,929,864.01","822,098,593.51","934,967,313.51","471,000,000.00","688,870,532.00","1,126,870,532.00","1,433,370,532.00","516,500,000.00","976,539,700.00","1,416,056,600.00","2,478,889,288.32","1,257,768,245.00","2,754,727,598.48","4,733,294,065.91","7,177,569,540.60","2,550,774,000.00","4,110,833,350.00","7,321,338,921.06","8,334,372,596.66","2,040,534,400.00","2,942,825,400.00","4,467,680,400.00","5,760,275,400.00","447,381,447.22","1,190,788,447.22","1,589,257,447.22","2,615,767,668.20","144,190,000.00","891,998,000.00","1,136,616,000.00","1,773,206,435.41","1,350,000,000.00","1,650,000,000.00","1,850,000,000.00","3,090,000,000.00","400,000,000.00","700,000,000.00","1,900,000,000.00","2,526,452,238.00","700,000,000.00","1,100,000,000.00"
支付的各项税费,"47,376,189.64","157,812,460.54","217,284,331.36","304,818,613.81","100,300,483.02","197,000,685.49","271,119,963.26","362,737,352.29","60,420,074.23","151,885,783.12","209,962,130.01","287,771,847.35","46,527,444.39","257,619,134.22","338,416,890.56","415,106,128.51","115,445,397.84","222,348,374.71","472,561,779.22","554,373,870.84","95,825,983.06","310,925,099.85","390,456,734.85","489,609,170.76","118,754,813.31","284,795,004.13","353,537,934.64","385,661,489.09","62,139,282.67","135,236,067.21","189,980,982.68","262,297,977.73","42,845,979.49","74,754,560.49","122,508,433.60","141,968,038.19","41,695,207.66","144,203,304.78","181,767,864.06","224,699,189.28","53,064,943.11","174,061,156.98","226,075,328.60","254,961,678.42","35,802,122.35","145,459,548.33"
收到其他与筹资活动有关的现金,,,,,,,,,,,,,,,,,"997,000,000.00",,,,,,,,,,,,,,282.20,282.20,,,,"11,218,000.00",69.08,"3,430,069.08","3,430,069.08","5,259,569.08",,,,"8,086,500.00",,"731,287,049.64"
支付其他与经营活动有关的现金,"49,082,215.87","122,833,935.02","192,176,273.18","308,335,040.48","98,608,707.91","178,949,396.17","252,845,923.83","411,136,317.44","84,766,168.48","138,897,798.93","268,522,973.38","386,512,222.19","106,203,832.60","240,480,521.76","334,636,705.42","501,247,872.01","180,143,530.28","321,596,295.56","483,649,755.57","589,766,839.59","160,473,912.50","299,349,415.11","506,480,759.25","595,604,043.93","164,052,166.04","277,461,819.26","454,642,354.28","662,219,837.47","128,059,268.63","236,927,970.35","399,950,692.20","502,718,506.43","121,490,618.13","211,510,917.24","308,729,792.89","494,658,221.65","89,816,845.92","183,985,052.26","294,814,088.02","398,053,684.42","91,470,588.04","189,881,934.81","398,829,208.92","397,289,056.46","114,538,026.39","219,100,470.95"
筹资活动现金流入小计,"192,000,000.00","323,500,000.00","584,500,000.00","749,975,680.00","786,189,857.31","1,018,409,721.32","1,317,578,450.82","1,430,447,170.82","471,000,000.00","688,870,532.00","1,126,870,532.00","1,433,370,532.00","516,500,000.00","1,047,990,747.67","1,514,376,735.80","2,577,209,424.12","2,314,975,245.00","3,811,934,598.48","5,790,501,065.91","7,254,084,440.60","2,550,774,000.00","4,122,383,350.00","7,332,888,921.06","8,345,922,596.66","2,040,534,400.00","2,942,825,400.00","4,859,680,398.72","6,189,098,898.72","447,381,447.22","1,190,788,447.22","1,589,257,729.42","2,615,767,950.40","144,190,000.00","891,998,000.00","1,136,616,000.00","1,784,424,435.41","1,350,000,069.08","1,653,430,069.08","1,853,430,069.08","3,095,259,569.08","400,000,000.00","700,000,000.00","1,900,000,000.00","2,534,538,738.00","700,000,000.00","1,831,287,049.64"
经营活动现金流出小计,"630,000,208.48","1,315,432,816.01","2,098,283,274.86","4,050,662,611.76","1,247,310,121.94","2,744,960,660.14","4,197,235,255.94","6,598,208,841.43","1,095,303,144.70","2,360,617,407.81","3,526,222,655.82","5,591,816,892.12","1,310,214,913.79","5,345,876,279.81","8,116,583,593.86","10,274,602,937.13","2,481,386,441.62","6,097,824,907.37","8,689,330,750.70","10,920,452,017.00","2,009,496,277.21","3,952,742,644.74","5,544,533,146.05","6,665,789,303.38","1,423,591,605.30","3,218,717,530.43","4,973,923,219.22","6,614,118,484.19","1,310,131,774.75","2,597,117,364.79","4,175,812,488.50","5,263,400,579.35","1,360,765,943.92","2,323,412,941.71","3,224,270,017.34","4,148,357,939.46","751,065,006.78","1,513,472,797.85","2,381,756,418.60","3,193,597,749.11","964,563,014.06","2,117,877,427.29","3,074,252,568.95","4,013,075,489.57","1,057,680,762.30","2,460,732,989.06"
偿还债务支付的现金,"202,000,000.00","387,839,691.60","565,839,691.60","668,739,691.60","160,849,830.72","355,199,270.72","619,900,144.23","776,036,364.23","288,584,647.00","538,856,460.00","931,134,634.63","1,228,856,460.00","446,000,000.00","761,870,532.00","1,199,870,532.00","1,625,750,232.00","645,531,293.03","1,453,097,040.70","3,008,077,630.14","4,002,165,544.57","2,043,565,223.13","4,243,862,623.13","7,636,080,023.13","8,611,309,069.06","1,965,424,542.66","3,001,770,242.14","4,721,609,546.66","6,302,466,439.81","911,907,000.00","1,562,814,000.00","2,207,257,447.22","3,352,102,447.22","278,690,000.00","1,104,715,040.03","1,693,245,040.03","2,181,448,335.25","1,420,355,426.05","1,840,355,426.05","2,148,139,426.05","3,321,839,770.05","400,000,000.00","701,000,000.00","1,901,000,000.00","2,401,000,000.00","405,360,625.27","822,297,840.59"
