科目,2007年度,2008年度,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月
筹资活动产生的现金流量净额,"-68,377,559.04","-24,735,771.09","54,421,914.41","17,444,395.76","1,440,725,788.25","1,499,244,123.30","1,742,344,467.86","63,683,203.54","107,881,584.41","-137,828,409.11","-96,040,873.95","34,520,174.59","48,478,926.70","34,539,970.02","15,871,279.59","-70,648,884.40","-228,047,994.20","-257,782,358.51","-183,267,142.44","-159,418,741.47","-340,978,377.90","-375,592,537.69","-394,994,167.05","-6,475,996.90","-108,104,537.39","-105,815,530.50","-102,549,888.19","-7,171,841.86","-128,771,850.60","-73,157,302.38","-57,734,147.12","-7,606,140.91","-153,285,600.43","-124,082,874.79","-82,080,562.64","-2,791,551.65"
处置子公司及其他营业单位收到的现金净额,"20,822,424.04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
四、汇率变动对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
收到其他与投资活动有关的现金,"77,639,666.00","128,501,410.42",,,,,,,,"500,000.00",,,,,,,,,"7,295,132.00",,,,"800,000.00",,,,"2,350,000.00",,"4,419,600.00",,"3,913,250.00",,"3,012,854.00","9,642,854.00","2,724,441.15",
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"101,762,090.04","129,216,579.66","492,800.00",,,,,"1,465,791.55","1,465,791.55","1,965,791.55","161,554,997.01",,,"500,000.00",,,"27,000.00","72,489.00","10,618,134.99",,"50,500.00","4,120,015.67","137,595,732.48","1,325,000.00","2,679,444.44","103,957,355.55","109,368,751.44",,"4,420,800.00","5,200.00","7,053,921.49",,"3,962,854.00","14,421,962.00","9,633,126.27",
五、现金及现金等价物净增加额,"-76,324,475.44","22,950,627.07","153,308,285.09","-183,484,372.37","1,422,012,249.27","1,199,835,593.25","1,128,976,316.09","69,769,376.24","-33,908,256.99","-260,628,059.70","-219,776,559.59","-114,521,647.97","-169,995,238.66","-279,963,184.55","-154,420,517.20","-116,333,422.15","-215,868,207.97","-237,784,071.69","-220,637,560.10","-134,292,042.70","-123,973,515.52","-120,865,015.59","-58,536,553.50","-101,548,517.60","37,474,616.78","-382,081.18","299,003,577.25","-186,000,403.50","-185,609,739.59","-228,117,565.87","256,598,944.62","-282,654,513.41","-506,458,210.52","-643,875,195.92","-217,246,134.61","-421,649,126.37"
购建固定资产、无形资产和其他长期资产支付的现金,"5,676,044.78","12,913,394.50","21,914,162.97","39,452,451.53","47,945,946.34","167,092,872.82","165,690,550.11","17,098,761.83","67,874,975.95","114,426,928.18","193,072,821.43","30,270,637.09","48,015,201.98","132,252,158.91","180,159,089.72","13,496,028.37","19,454,987.10","33,116,921.38","88,744,828.25","13,394,152.96","22,138,630.38","39,410,578.84","96,491,311.09","43,907,579.20","60,553,960.88","78,090,446.16","121,044,028.06","45,578,915.13","63,667,744.34","156,213,074.55","159,336,309.37","26,351,013.40","67,381,845.62","135,328,602.61","144,682,947.58","20,285,503.44"
期初现金及现金等价物余额,"86,245,231.41","9,920,755.97","32,871,383.04","205,210,486.42","186,221,705.34","186,221,705.34","186,179,668.13","1,317,825,214.77","1,319,589,008.98","1,321,036,377.68","1,315,155,984.22",,"1,095,379,424.63","1,099,689,064.59","1,095,379,424.63","940,958,907.43","940,958,907.43","940,958,887.56","940,958,907.43","720,321,347.33","720,321,347.33","720,321,347.33","720,321,347.33","661,784,793.83","661,784,793.83","661,784,793.83","661,784,793.83","960,788,371.08","960,788,371.08","960,788,371.08","960,788,371.08","1,217,387,315.70","1,217,387,315.70","1,217,387,315.70","1,217,387,315.70","1,000,141,181.09"
投资支付的现金,,"5,833,620.86",,"8,745.20",,,,"7,200,000.00","33,400,000.00","33,400,000.00","160,000,000.00",,,,,,,,"101,000,000.00",,,,"100,000,000.00",,,,,,,,,"60,000,000.00","60,000,000.00","80,000,000.00","80,000,000.00","25,000,000.00"
期末现金及现金等价物余额,"9,920,755.97","32,871,383.04","186,179,668.13","21,726,114.05","1,608,233,954.61","1,386,057,298.59","1,315,155,984.22","1,387,594,591.01","1,285,680,751.99","1,060,408,317.98","1,095,379,424.63","-114,521,647.97","925,384,185.97","819,725,880.04","940,958,907.43","824,625,485.28","725,090,699.46","703,174,815.87","720,321,347.33","586,029,304.63","596,347,831.81","599,456,331.74","661,784,793.83","560,236,276.23","699,259,410.61","661,402,712.65","960,788,371.08","774,787,967.58","775,178,631.49","732,670,805.21","1,217,387,315.70","934,732,802.29","710,929,105.18","573,512,119.78","1,000,141,181.09","578,492,054.72"
