科目,2007年度,2008年度,2009年度,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月
支付给职工以及为职工支付的现金,"33,359,201.00","55,705,281.18","49,898,163.28","40,300,058.19","55,970,311.40","75,613,242.28","33,024,479.94","56,877,188.96","82,268,838.63","110,608,129.81","31,126,644.05","69,972,324.14","104,990,677.41","142,343,509.59","47,288,495.17","85,075,230.39","125,298,088.58","174,179,813.04","60,763,339.54","107,490,128.75","154,823,338.49","200,400,078.29","61,305,923.54","110,421,511.39","156,539,291.41","206,195,302.76","71,696,823.29","122,685,835.37","173,419,918.00","234,977,783.10","84,795,051.84","149,411,934.84","210,856,439.62","277,808,565.61","90,649,413.56","159,470,737.99"
取得借款收到的现金,"243,700,000.00","247,570,000.00","147,000,000.00","152,860,000.00","191,240,000.00","221,240,000.00","45,000,000.00","45,000,000.00","45,000,000.00","45,000,000.00",,,,,,,,,"117,019,883.84","117,069,098.87","217,069,098.87","217,069,098.87","125,000,000.00","225,000,000.00","314,000,000.00","364,000,000.00",,,,,,,,"50,000,000.00","40,000,000.00","140,000,000.00"
支付的各项税费,"30,171,349.71","59,244,615.03","51,709,123.05","35,128,230.92","48,989,692.85","61,447,967.51","11,683,127.32","33,892,653.93","47,873,062.47","64,645,896.06","10,889,826.47","29,543,080.13","40,826,305.96","62,654,464.87","9,049,451.14","32,900,262.76","45,256,084.16","61,475,304.23","17,240,784.10","38,420,763.52","58,331,352.30","91,929,138.46","27,913,943.96","71,610,653.72","100,816,445.23","124,378,340.47","28,710,307.42","80,072,694.14","115,768,924.37","145,710,793.09","27,885,454.09","80,317,832.40","114,250,096.72","149,632,653.68","35,364,136.05","103,194,114.54"
收到其他与筹资活动有关的现金,"1,391,946.20",,"500,000.00",,,,,,,,,,,,,,"5,000,000.00","5,000,000.00","1,385,000.00","23,890,000.00","25,800,000.00","10,850,000.00",,,,,,,,"1,680,000.00",,,,,,
支付其他与经营活动有关的现金,"15,213,540.98","17,547,636.51","25,557,558.86","16,142,201.41","35,078,830.98","63,619,677.10","21,644,187.15","37,721,694.19","55,923,717.69","71,699,423.98","23,317,090.10","41,267,507.02","64,932,982.18","83,984,247.49","13,573,264.19","33,762,057.29","62,969,189.04","95,055,393.00","30,731,557.68","63,233,085.63","106,005,330.61","112,166,767.30","26,011,107.88","54,465,720.72","85,856,836.45","112,202,373.99","29,244,042.42","59,265,292.94","93,012,339.31","131,338,652.49","37,966,371.26","76,890,587.69","131,993,166.96","156,679,757.66","37,515,956.86","71,707,922.45"
筹资活动现金流入小计,"303,411,946.20","247,570,000.00","147,500,000.00","152,860,000.00","191,240,000.00","221,240,000.00","1,645,000,000.00","1,645,000,000.00","1,645,000,000.00","1,598,500,000.00","5,000,000.00","5,000,000.00","5,000,000.00","5,000,000.00",,,"5,000,000.00","5,000,000.00","118,404,883.84","140,959,098.87","242,869,098.87","227,919,098.87","125,000,000.00","225,000,000.00","314,000,000.00","364,000,000.00",,,"30,000,000.00","1,680,000.00",,,,"1,518,159,394.88","40,000,000.00","140,000,000.00"
经营活动现金流出小计,"785,797,988.40","701,118,024.65","775,688,558.17","508,913,542.70","755,750,127.12","977,098,397.09","309,646,820.54","558,825,600.02","876,495,390.07","1,343,364,579.54","390,977,394.47","829,125,971.68","1,234,425,614.59","1,670,769,701.97","423,802,268.38","921,958,165.54","1,353,713,824.04","1,827,377,651.01","479,003,986.77","1,021,677,445.85","1,575,256,787.15","2,137,434,173.94","558,871,298.19","1,124,204,197.59","1,582,458,671.46","2,130,911,499.60","555,335,971.63","1,193,572,498.21","1,776,327,588.64","2,606,171,785.45","803,788,715.97","1,536,270,682.64","2,398,009,917.64","3,280,156,550.38","847,405,235.47","1,544,806,530.57"
偿还债务支付的现金,"247,251,000.00","310,720,000.00","116,350,000.00","95,000,000.00","132,000,000.00","155,000,000.00","226,240,000.00","226,240,000.00","226,240,000.00","226,240,000.00",,,,,,,,,,"16,069,098.87","116,069,098.87","116,069,098.87","100,000,000.00","100,000,000.00","200,000,000.00","289,000,000.00",,"155,000,000.00","170,000,000.00","160,000,000.00",,"5,000,000.00","5,000,000.00","15,000,000.00",,
经营活动产生的现金流量净额,"29,657,039.89","140,032,927.61","-34,662,487.84","13,887,196.67","23,927,486.05","18,826,086.15","-65,546,108.87","-78,847,374.14","-102,723,253.97","-77,689,152.05","-37,448,358.24","-116,943,724.63","-84,921,449.09","-52,150,039.84","63,805,081.29","61,378,136.70","81,676,261.07","48,472,320.79","-2,765,076.38","37,696,863.93","41,279,336.43","88,276,680.31","4,351,991.53","41,312,046.66","162,125,030.36","163,989,636.70","11,188,054.08","-13,199,516.76","19,174,140.84","-104,066,988.85","-86,493,704.24","-57,017,812.32","-85,266,652.13","-103,343,086.25","146,670,984.63","233,578,336.40"
分配股利、利润或偿还利息支付的现金,"27,195,692.77","14,310,028.28","3,957,876.50","4,593,657.80","7,240,139.49","9,473,591.63","1,227,165.62","33,227,165.62","33,111,119.37","33,111,119.37",,"52,000,000.00","52,000,000.00","52,000,000.00",,"41,600,000.00","41,600,000.00","41,600,000.00",,"83,378,871.40","85,584,880.97","85,586,880.97","2,838,680.55","3,693,055.56","8,416,148.63","10,815,894.75","1,544,847.22","55,503,398.62","55,746,176.41","55,972,461.14","178,125.01","62,746,354.18","62,869,969.34","62,960,104.18","767,291.67","78,030,583.06"
收回投资收到的现金,"606,090.00",,,,,,,,,"31,000,000.00",,,,,"70,000,000.00","353,000,000.00","771,000,000.00","966,000,000.00","627,000,000.00","851,000,000.00","1,274,000,000.00","1,553,000,000.00","608,190,115.39","3,173,186,837.87","4,035,099,637.51","5,168,696,912.45","638,938,818.65","1,405,845,795.99","2,210,622,924.16","2,917,182,962.18","306,644,578.67","397,854,715.89","398,553,100.02","1,715,013,631.29","679,217,343.75","1,136,297,111.81"
支付其他与筹资活动有关的现金,"14,235,320.00","100,000.00","3,391,946.20","500,000.00","500,000.00","500,000.00","52,684,800.00","52,774,800.00","52,774,800.00","6,274,800.00","4,056,630.04","4,056,630.04","4,056,630.04","4,056,630.04",,,,,,"1,885,000.00","1,885,000.00","1,885,000.00",,,,,,,,,,,,"1,030,529.50",,
取得投资收益收到的现金,,,,,,,,,,"110,178.09",,,,,"153,967.13","3,027,578.09","9,297,584.99","13,224,573.13","18,617,330.09","23,955,642.24","36,419,762.86","42,605,930.00","11,033,945.74","35,393,646.43","14,706,615.60","28,048,627.03","2,231,117.75","15,619,375.71","20,116,739.36","23,214,868.62","1,886,183.93","2,671,812.98","3,555,056.81","7,617,428.68","4,742,404.56","5,447,993.87"
筹资活动现金流出小计,"288,682,012.77","325,130,028.28","123,699,822.70","100,093,657.80","139,740,139.49","164,973,591.63","280,151,965.62","312,241,965.62","312,125,919.37","265,625,919.37","4,056,630.04","56,056,630.04","56,056,630.04","56,056,630.04",,"41,600,000.00","41,600,000.00","41,600,000.00",,"101,332,970.27","203,538,979.84","203,540,979.84","102,838,680.55","103,693,055.56","208,416,148.63","299,815,894.75","1,544,847.22","210,503,398.62","225,746,176.41","215,972,461.14","178,125.01","67,746,354.18","67,869,969.34","78,990,633.68","767,291.67","78,030,583.06"
处置固定资产、无形资产和其他长期资产收回的现金净额,"6,510,343.20","108,823.08","79,901.37","313,265.63","334,419.48","680,574.41","591,672.50","609,219.02","1,496,305.69","1,548,797.97","223,419.14","725,724.98","1,397,562.50","2,234,169.07","23,538.46","514,238.02","554,646.84","2,635,069.85",,"126,154.94","147,642.61","151,754.01","58,977.20","109,883.83","196,493.38","354,668.46","422,728.20","502,846.17","518,666.68","1,439,805.84","99,029.13","2,073,306.11","2,406,611.26","707,284.58","14,704.35","174,547.00"
筹资活动产生的现金流量净额,"14,729,933.43","-77,560,028.28","23,800,177.30","52,766,342.20","51,499,860.51","56,266,408.37","1,364,848,034.38","1,332,758,034.38","1,332,874,080.63","1,332,874,080.63","943,369.96","-51,056,630.04","-51,056,630.04","-51,056,630.04",,"-41,600,000.00","-36,600,000.00","-36,600,000.00","118,404,883.84","39,626,128.60","39,330,119.03","24,378,119.03","22,161,319.45","121,306,944.44","105,583,851.37","64,184,105.25","-1,544,847.22","-210,503,398.62","-195,746,176.41","-214,292,461.14","-178,125.01","-67,746,354.18","-67,869,969.34","1,439,168,761.20","39,232,708.33","61,969,416.94"
处置子公司及其他营业单位收到的现金净额,,,,,,,,,,,,,,,,,,,,,"16,479,990.28","16,479,990.28",,,,,,,,,,,,,,
四、汇率变动对现金的影响,,,,,,"1,848.16",,,,,,,,,,,,"10,900.00","25,926.63","26,289.78","26,254.92","12,915.85","20,894.27","-2,987.09","240,560.82","466,786.14","11,923.08","-14,763.04","-14,763.04","2,843.54",,"1,994.45","2,967.67","-3,007,599.67","-128,241.08","138,486.61"
收到其他与投资活动有关的现金,,"5,200,000.00","16,550,000.00",,,,,,,,,,,,,,,"5,810,000.00",,"80,000.00","80,000.00",,,,"48,700,326.27",,,,,,,,,"3,500,000.00","2,750,000.00","6,757,750.00"
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"7,116,433.20","5,308,823.08","16,629,901.37","313,265.63","334,419.48","680,574.41","591,672.50","609,219.02","1,496,305.69","32,658,976.06","223,419.14","725,724.98","1,397,562.50","2,234,169.07","70,177,505.59","356,541,816.11","780,852,231.83","987,669,642.98","645,617,330.09","875,161,797.18","1,327,127,395.75","1,612,237,674.29","619,283,038.33","3,208,690,368.13","4,098,703,072.76","5,197,100,207.94","641,592,664.60","1,421,968,017.87","2,231,258,330.20","2,941,837,636.64","308,629,791.73","402,599,834.98","404,514,768.09","1,726,838,344.55","686,724,452.66","1,148,677,402.68"
五、现金及现金等价物净增加额,"5,918,877.25","45,340,148.85","-24,757,014.17","50,597,282.54","47,865,652.51","28,074,868.62","1,259,340,310.95","1,191,269,567.33","1,098,775,991.72","1,070,780,122.48","-130,977,326.40","-273,196,213.12","-257,729,346.60","-227,716,900.61","-644,924,405.85","-591,308,511.25","-721,469,038.69","-722,153,217.85","174,055,806.39","14,635,630.11","9,689,895.59","19,254,604.94","341,325,981.43","30,001,622.74","43,680,452.61","11,238,346.10","13,365,632.92","-43,836,147.78","-32,628,066.25","2,752,301.45","82,095,202.09","63,653,306.99","22,007,658.67","102,668,748.56","116,840,135.69","236,944,067.23"
购建固定资产、无形资产和其他长期资产支付的现金,"45,584,529.27","22,441,573.56","30,524,605.00","16,369,521.96","27,896,113.53","47,700,048.47","40,553,287.06","63,250,311.93","101,216,969.73","132,029,014.49","86,900,757.26","98,126,583.43","115,353,829.97","118,949,399.80","15,906,992.73","19,628,464.06","171,397,531.59","143,706,081.62","16,227,257.79","18,640,699.38","24,824,286.54","42,840,784.54","27,838,071.05","44,382,092.36","140,537,958.22","130,578,892.71","10,921,311.45","49,810,520.16","67,491,784.33","83,299,980.90","73,840,153.86","83,678,662.79","97,335,192.18","104,554,344.93","17,211,554.67","38,794,084.69"
期初现金及现金等价物余额,"15,249,616.36","21,168,493.61","66,508,642.46","41,751,628.29","41,751,628.29","41,751,628.29","69,826,496.91","69,826,496.91","69,826,496.91","69,826,496.91","1,140,606,619.39","1,140,606,619.39","1,140,606,619.39","1,140,606,619.39","912,889,718.78","912,889,718.78","912,889,718.78","912,889,718.78","190,736,500.93","190,736,500.93","190,736,500.93","190,736,500.93","209,991,105.87","209,991,105.87","209,991,105.87","209,991,105.87","221,229,451.97","221,229,451.97","221,229,451.97","221,229,451.97","223,981,753.42","223,981,753.42","223,981,753.42","223,981,753.42","326,650,501.98","326,650,501.98"
投资支付的现金,,,,,,,,,"31,654,170.90","62,654,170.90","7,795,000.00","7,795,000.00","7,795,000.00",,"763,000,000.00","948,000,000.00","1,376,000,000.00","1,578,000,000.00","571,000,000.00","912,000,000.00","1,366,000,000.00","1,657,000,000.00","276,593,191.10","3,277,485,722.38","4,127,711,631.85","5,283,923,497.22","626,810,051.87","1,188,600,967.07","2,008,132,813.51","2,537,428,747.84","66,022,606.53","130,505,693.15","132,038,263.44","2,852,433,326.34","735,448,214.18","1,159,598,998.38"
期末现金及现金等价物余额,"21,168,493.61","66,508,642.46","41,751,628.29","92,348,910.83","89,617,280.80","69,826,496.91","1,329,166,807.86","1,261,096,064.24","1,168,602,488.63","1,140,606,619.39","1,009,629,292.99","867,410,406.27","882,877,272.79","912,889,718.78","267,965,312.93","321,581,207.53","191,420,680.09","190,736,500.93","364,792,307.32","205,372,131.04","200,426,396.52","209,991,105.87","551,317,087.30","239,992,728.61","253,671,558.48","221,229,451.97","234,595,084.89","177,393,304.19","188,601,385.72","223,981,753.42","306,076,955.51","287,635,060.41","245,989,412.09","326,650,501.98","443,490,637.67","563,594,569.21"
