科目,2007年度,2008年度,2009年度,2010年1-3月,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月
支付给职工以及为职工支付的现金,"29,987,178.09","33,737,704.49","38,914,311.65","11,955,430.34","23,431,701.10","36,951,409.27","60,656,865.88","20,777,383.13","42,575,881.49","65,903,141.10","93,508,733.00","33,532,677.00","56,907,020.26","83,631,892.79","125,493,412.68","46,163,287.01","80,457,622.39","118,615,502.10","159,009,944.72","58,314,943.01","96,185,578.55","140,356,175.04","189,262,079.00","55,403,120.24","95,443,386.35","136,154,869.96","178,126,774.46","53,014,626.99","88,104,175.82","127,829,693.09","174,016,367.08","50,519,026.48","95,777,732.27","141,295,549.43"
取得借款收到的现金,"14,000,000.00","101,000,000.00","116,000,000.00","6,000,000.00","23,000,000.00","23,000,000.00","23,000,000.00",,,,,,,,"2,300,000.00",,"18,000,000.00","20,000,000.00","28,000,000.00","8,000,000.00","61,000,000.00","61,000,000.00","73,000,000.00","29,000,000.00","47,000,000.00","59,000,000.00","59,400,000.00","6,994,819.10","6,994,819.10","6,994,819.10","7,494,819.10",,,"1,300,000.00"
支付的各项税费,"37,370,867.39","37,624,439.89","32,454,484.63","10,415,095.45","18,997,613.13","33,919,268.67","40,432,708.32","15,596,643.70","30,597,068.84","48,588,515.62","67,713,622.04","27,510,782.85","55,610,702.95","88,205,882.70","124,275,965.29","36,233,076.29","74,398,304.93","111,220,452.71","157,037,364.84","32,647,169.18","77,915,249.42","124,226,267.89","165,010,214.99","38,781,809.46","86,221,562.50","122,982,885.42","161,531,389.36","28,787,185.77","58,165,512.23","84,433,326.27","113,233,019.67","23,843,264.77","58,682,822.05","84,001,937.14"
收到其他与筹资活动有关的现金,"1,090,762.90","8,076,131.50","6,427,511.43","4,296,698.72","5,265,805.20","5,265,805.20","5,331,449.75","11,059,732.74","21,285,798.94","25,700,502.34","21,285,798.94",,,,"6,356,273.94","1,500,141.16","8,837,115.16","8,837,115.16","10,087,615.16","3,512,598.36","8,839,617.76","13,148,567.96","5,941,243.18","7,467,793.32","36,519,025.25","43,874,485.27","26,144,755.29","9,141,949.09","10,534,164.89","12,143,301.96","8,444,873.90","1,291,285.50","5,213,484.05","8,940,636.45"
支付其他与经营活动有关的现金,"17,564,505.97","16,105,471.26","22,996,128.65","10,866,411.51","19,880,560.46","31,839,829.76","37,231,957.48","26,473,546.65","30,563,819.93","39,106,757.52","61,964,321.39","23,710,700.11","46,873,952.05","79,838,542.05","129,905,626.58","26,792,451.87","65,769,003.71","110,787,709.37","141,836,331.67","42,765,841.18","90,583,471.59","135,953,053.03","179,133,501.28","42,348,482.19","69,615,624.44","150,720,892.28","134,892,742.19","48,398,124.31","79,632,876.79","120,498,301.65","177,762,531.51","35,117,236.78","82,256,596.33","174,623,545.73"
筹资活动现金流入小计,"15,090,762.90","109,076,131.50","122,427,511.43","10,296,698.72","841,065,805.20","841,065,805.20","844,631,449.75","11,059,732.74","28,440,198.94","35,854,902.34","31,440,198.94","3,000,000.00","3,000,000.00","6,000,000.00","14,656,273.94","4,500,141.16","32,837,115.16","34,837,115.16","44,087,615.16","11,512,598.36","69,839,617.76","75,748,567.96","80,541,243.18","36,467,793.32","83,619,025.25","102,974,485.27","85,644,755.29","16,136,768.19","17,528,983.99","19,138,121.06","15,939,693.00","1,291,285.50","37,323,154.13","45,350,306.53"
经营活动现金流出小计,"333,802,611.78","269,419,010.37","243,476,235.09","77,354,747.80","158,471,145.18","302,489,694.03","492,057,133.06","179,812,146.58","326,195,457.29","505,989,692.60","675,157,226.60","167,821,025.20","348,446,863.56","538,003,014.44","770,582,650.61","206,412,204.57","412,232,535.17","644,589,868.07","917,111,033.48","266,377,739.51","533,146,501.66","778,889,683.92","1,071,015,664.93","234,687,746.90","458,746,795.52","700,343,220.38","897,998,980.90","231,762,452.47","394,885,852.73","596,672,736.64","863,113,019.99","279,021,432.22","601,746,467.80","933,332,587.34"
偿还债务支付的现金,"11,000,000.00","41,000,000.00","107,000,000.00","6,000,000.00","94,000,000.00","107,046,349.22","100,000,000.00",,,,,,"7,131,000.00","7,131,000.00","28,731,000.00",,,,,,"23,000,000.00","35,000,000.00","62,000,000.00","7,000,000.00","10,000,000.00","30,000,000.00","48,000,000.00",,,,,,,
经营活动产生的现金流量净额,"65,139,989.36","40,567,643.95","70,004,429.17","3,526,980.07","13,642,279.60","14,762,070.34","-6,003,674.04","-44,773,693.95","-13,965,118.49","-7,420,038.61","27,100,788.86","-14,978,622.40","21,645,383.32","59,120,742.08","31,448,663.41","-15,468,135.58","7,495,654.64","52,718,845.92","77,636,364.93","-25,133,201.35","7,496,619.47","43,180,609.40","85,961,197.34","11,472,921.98","94,009,876.24","121,923,096.48","206,560,704.52","-11,254,409.69","109,315,158.97","205,965,540.90","288,148,123.78","-13,675,631.25","19,839,978.18","79,333,990.96"
分配股利、利润或偿还利息支付的现金,"19,283,876.80","21,651,643.51","24,116,510.43","514,295.63","1,266,980.76","1,320,965.76","1,511,104.72",,"18,000,000.00","18,000,000.00","18,016,839.63",,,"15,600,000.00","15,997,036.89",,"20,365,066.67","20,812,046.91","21,029,966.73","331,500.02","27,259,833.36","27,841,700.04","28,401,700.04","437,528.91","32,759,682.79","33,245,077.78","33,389,557.78",,"34,273,200.00","34,273,200.00","34,273,200.00",,"39,673,200.00","39,673,200.00"
收回投资收到的现金,"1,075,520.00",,,,,,,,,,,,,,,,,,,,,,,,,,"500,000.00",,,"600,000.00","600,000.00",,,
支付其他与筹资活动有关的现金,"2,415,980.41","337,184.77","8,937,996.64","9,826,985.63","23,261,175.26","33,982,320.14","34,656,956.56","3,415,394.24","5,610,079.40","5,610,079.40","100,000.00",,"100,222.64","182,889.31",,"89,833.33","2,255,522.06","5,927,688.67","8,686,284.42","4,943,160.48","25,520,881.37","32,125,846.01","20,048,284.77","6,818,744.05","25,864,719.38","35,460,995.40","6,197,131.48","1,636,903.91","19,147,494.05","20,438,779.55","17,978,491.77","4,111,726.87","23,041,930.76","56,386,820.98"
取得投资收益收到的现金,"556,885.34",,,,,,"199,999.80",,,"199,999.80","199,999.80","972,000.00","972,000.00","2,119,500.00","2,219,499.90",,"195,000.00","965,394.97","1,586,363.64",,"554,330.00","839,330.00","2,189,330.00","186,694.90",,,,"3,836,800.00","5,186,800.00","5,239,410.72","5,239,410.72",,,"1,458,000.00"
筹资活动现金流出小计,"32,699,857.21","62,988,828.28","140,054,507.07","16,341,281.26","118,528,156.02","142,349,635.12","136,168,061.28","3,415,394.24","23,610,079.40","23,610,079.40","18,116,839.63",,"7,231,222.64","22,913,889.31","44,728,036.89","89,833.33","22,620,588.73","26,739,735.58","29,716,251.15","5,274,660.50","75,780,714.73","94,967,546.05","110,449,984.81","14,256,272.96","68,624,402.17","98,706,073.18","87,586,689.26","1,636,903.91","53,420,694.05","54,711,979.55","52,251,691.77","4,111,726.87","62,715,130.76","96,060,020.98"
处置固定资产、无形资产和其他长期资产收回的现金净额,"31,800.00","208,000.00","175,000.00",,"13,000.00",,"81,480.50","84,700.00","1,094,500.00","1,094,500.00","1,137,500.00","21,750.00","364,200.80","479,425.50","1,093,524.70","86,463.00","92,484.50","193,241.00","312,241.00","26,130.50","202,011.36","1,789,595.74","1,942,544.53","273,663.30","751,115.70","1,015,536.64","1,545,472.87","8,263,606.72","9,055,008.47","9,422,661.47","11,110,277.44","1,016,130.35","1,935,708.05","3,809,239.05"
筹资活动产生的现金流量净额,"-17,609,094.31","46,087,303.22","-17,626,995.64","-6,044,582.54","722,537,649.18","698,716,170.08","708,463,388.47","7,644,338.50","4,830,119.54","12,244,822.94","13,323,359.31","3,000,000.00","-4,231,222.64","-16,913,889.31","-30,071,762.95","4,410,307.83","10,216,526.43","8,097,379.58","14,371,364.01","6,237,937.86","-5,941,096.97","-19,218,978.09","-29,908,741.63","22,211,520.36","14,994,623.08","4,268,412.09","-1,941,933.97","14,499,864.28","-35,891,710.06","-35,573,858.49","-36,311,998.77","-2,820,441.37","-25,391,976.63","-50,709,714.45"
处置子公司及其他营业单位收到的现金净额,"3,162,028.08","3,500,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
四、汇率变动对现金的影响,"-32,835.39",-151.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
收到其他与投资活动有关的现金,,,,"400,000.00","564,670.00","634,670.00",,"105,600,000.00","156,720,000.00","364,720,000.00","232,860,000.00","114,140,000.00","181,140,000.00","276,140,000.00","115,140,000.00","6,099,000.00","66,000,000.00","146,000,000.00","386,656,249.20","80,984,808.80","157,891,476.04","295,009,887.00","372,858,610.02","150,881,591.14","1,669,302.47","90,046,392.37","55,731,976.91","31,421,468.31","4,706,611.77","33,770,134.96","47,466,701.36","76,055,490.35","126,390,254.74","351,246,084.66"
四(2)、其他原因对现金的影响,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资活动现金流入小计,"4,826,233.42","3,708,000.00","175,000.00","400,000.00","577,670.00","634,670.00","281,480.30","105,684,700.00","157,814,500.00","366,014,499.80","234,197,499.80","115,133,750.00","182,476,200.80","278,738,925.50","118,453,024.60","6,185,463.00","66,287,484.50","147,158,635.97","388,554,853.84","81,010,939.30","158,647,817.40","297,638,812.74","376,990,484.55","151,341,949.34","2,420,418.17","91,061,929.01","57,777,449.78","43,521,875.03","18,948,420.24","49,032,207.15","64,416,389.52","77,071,620.70","128,325,962.79","356,513,323.71"
五、现金及现金等价物净增加额,"7,929,208.77","12,200,669.55","-6,896,751.78","-19,119,024.19","694,563,090.55","627,318,490.40","166,373,791.40","51,157,627.86","31,295,316.57","172,362,342.02","184,987,313.16","-9,355,888.25","-88,000,817.85","-14,584,209.64","1,723,196.27","-49,243,910.71","-209,552,457.68","-226,121,742.93","-100,704,912.63","-105,870,927.08","-150,682,534.31","-1,686,878.86","-77,870,542.29","164,287,911.24","-107,723,078.22","-150,362,860.89","-102,400,220.24","-72,654,442.79","-25,369,932.15","-60,296,398.22","-58,452,175.53","-11,525,247.51","46,227,243.70","-19,542,252.28"
购建固定资产、无形资产和其他长期资产支付的现金,"26,097,714.31","77,862,126.34","58,999,185.31","16,601,421.72","29,944,222.73","48,366,398.66","61,117,836.58","15,191,716.69","40,178,184.48","56,270,942.11","84,062,365.31","32,510,815.85","45,803,879.33","68,343,687.91","98,012,613.84","16,577,200.96","66,752,123.25","102,296,604.40","118,867,495.41","11,186,546.86","21,874,518.28","34,275,966.98","40,147,758.61","5,611,645.41","13,771,333.09","19,739,635.85","26,951,777.95","7,850,347.76","11,715,029.24","15,844,618.28","20,829,020.56","5,103,795.59","18,118,604.73","24,751,736.59"
期初现金及现金等价物余额,"31,570,972.02","39,500,180.79","51,700,850.34","44,804,098.56","44,804,098.56","44,804,098.56","44,804,098.56","211,177,889.96","211,177,889.96","211,177,889.96","211,177,889.96","396,165,203.12","396,165,203.12","396,165,203.12","396,165,203.12","397,888,399.39","397,888,399.39","397,888,399.39","397,888,399.39","297,183,486.76","297,183,486.76","297,183,486.76","297,183,486.76","219,312,944.47","219,312,944.47","219,312,944.47","219,312,944.47","116,912,724.23","116,912,724.23","116,912,724.23","116,912,724.23","58,460,548.70","58,460,548.70","58,460,548.70"
投资支付的现金,"18,297,370.00",,"450,000.00",,"9,200,285.50",,"3,743,952.27",,,,"5,333,969.50",,"21,087,300.00","21,087,300.00","11,087,300.00","21,800,000.00","21,800,000.00","26,800,000.00","22,400,000.00","2,125,000.00","2,125,000.00","2,125,000.00","6,625,000.00","500,000.00","160,976,662.62","160,976,662.62","162,344,662.62",,"912,000.00","57,660,897.44","57,660,897.44","6,997,000.00","45,760,600.00","49,260,600.00"
期末现金及现金等价物余额,"39,500,180.79","51,700,850.34","44,804,098.56","25,685,074.37","739,367,189.11","672,122,588.96","211,177,889.96","262,335,517.82","242,473,206.53","383,540,231.98","396,165,203.12","386,809,314.87","308,164,385.27","381,580,993.48","397,888,399.39","348,644,488.68","188,335,941.71","171,766,656.46","297,183,486.76","191,312,559.68","146,500,952.45","295,496,607.90","219,312,944.47","383,600,855.71","111,589,866.25","68,950,083.58","116,912,724.23","44,258,281.44","91,542,792.08","56,616,326.01","58,460,548.70","46,935,301.19","104,687,792.40","38,918,296.42"
