科目,2007年度,2008年度,2009年度,2010年1-6月,2010年1-9月,2010年度,2011年1-3月,2011年1-6月,2011年1-9月,2011年度,2012年1-3月,2012年1-6月,2012年1-9月,2012年度,2013年1-3月,2013年1-6月,2013年1-9月,2013年度,2014年1-3月,2014年1-6月,2014年1-9月,2014年度,2015年1-3月,2015年1-6月,2015年1-9月,2015年度,2016年1-3月,2016年1-6月,2016年1-9月,2016年度,2017年1-3月,2017年1-6月,2017年1-9月,2017年度,2018年1-3月,2018年1-6月,2018年1-9月,2018年度,2019年1-3月
资产减值损失,"580,852.81","515,697.20","-862,012.65","223,741.12","262,372.13","60,908.78","-6,006.96","104,638.16","716,000.46","656,003.34","79,564.65","-232,022.02","-331,254.42","-231,748.53","296,247.19","302,236.01","616,307.21","784,425.94","264,538.60","833,320.97","677,833.49","1,323,887.66","168,172.01","206,103.34","235,179.73","1,004,375.81","-135,994.95","262,116.51","2,772,519.11","3,011,927.49","45,094.99","1,780,701.90","1,674,339.99","8,958,754.77","1,782,401.11","3,647,161.48","5,278,946.40","31,899,429.83",
减:所得税,"10,761,251.37","23,304,500.23","29,071,584.79","23,620,022.05","47,766,560.39","54,645,517.83","11,329,633.44","34,904,537.15","63,604,262.08","75,193,108.79","13,888,230.99","42,820,859.35","73,269,941.06","84,785,699.97","16,333,298.35","44,662,484.31","82,490,597.52","109,700,428.54","16,569,196.75","60,027,014.34","106,476,523.29","126,690,403.88","26,956,695.95","83,795,167.85","161,718,909.15","179,680,867.04","55,577,033.97","113,039,074.61","201,681,875.14","243,319,608.58","52,577,774.92","104,938,914.13","198,223,873.31","228,110,638.80","64,025,146.09","135,687,965.29","239,640,127.65","264,901,157.26","67,720,184.39"
加:公允价值变动净收益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"113,847.21","-113,847.21","-1,068,490.88","-1,977,577.79","1,110,054.41","1,657,658.06","5,229,677.94","7,133,705.01","9,660,319.40","4,634,175.59"
加:影响净利润的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
投资收益,"709,086.76","85,706.81","666,438.85",,,,,,,,,,,"1,100,350.93","396,219.44","3,988,448.61","6,762,262.52","10,656,664.34","742,187.24","2,188,156.45","3,647,096.59","6,516,609.43","-895,117.61","67,598.86","791,003.05","4,880,868.04","1,778,313.73","1,631,416.57","4,439,413.86","14,451,892.10","5,579,388.04","12,903,185.04","20,809,660.32","17,702,729.92","8,485,684.98","20,361,827.96","32,100,000.18","63,280,814.82","9,731,943.06"
四、净利润,"44,566,733.87","67,030,121.88","88,412,035.55","71,083,807.19","143,562,053.25","163,337,928.84","26,581,666.43","104,371,319.03","190,417,063.77","222,218,569.82","40,902,051.52","127,339,987.77","217,590,441.66","256,413,581.34","47,283,092.40","134,681,482.71","248,381,792.69","308,762,015.88","49,903,211.97","173,180,121.93","319,032,360.89","364,722,774.32","95,256,239.67","278,803,137.34","549,543,097.62","645,445,084.58","193,568,139.56","435,589,201.31","776,174,047.58","916,466,911.99","243,831,209.66","527,277,311.30","925,370,664.61","1,069,274,181.14","319,525,845.99","659,529,071.52","1,139,027,231.36","1,277,557,771.63","390,830,781.92"
其中:对联营企业和合营企业的投资权益,"-278,636.96","85,706.81",,,,,,,,,,,,,,,,,"-1,883,609.18","-950,973.29","507,966.85","3,377,479.69","-895,117.61","-1,034,473.95","-716,460.06","3,144,719.19","-414,903.26","-3,006,090.60","-4,208,093.43","1,569,429.26","-253,671.15","953,854.39","2,042,302.07","4,201,481.01","371,308.43","1,681,175.82","2,748,472.14","3,255,217.59","-151,357.93"
归属于母公司所有者的净利润,"45,197,183.06","64,164,720.95","86,995,069.55","71,083,807.19","143,562,053.25","163,337,928.84","26,581,666.43","104,371,319.03","190,417,063.77","222,218,569.82","40,902,051.52","127,339,987.77","217,590,441.66","256,545,865.98","47,383,723.36","134,365,804.50","248,094,645.76","308,423,861.72","49,939,662.58","172,930,661.06","316,338,453.45","361,183,249.79","95,525,880.49","276,844,407.61","539,179,282.05","630,560,934.02","194,051,839.53","432,137,844.01","763,792,670.47","902,305,171.91","245,047,594.37","523,607,000.64","917,908,483.86","1,067,612,066.93","322,192,034.69","665,202,727.29","1,147,451,071.14","1,287,186,547.41","370,201,831.34"
影响营业利润的其他科目,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
少数股东损益,"-630,449.19","2,865,400.93","1,416,966.00",,,,,,,,,,,"-132,284.64","-100,630.96","315,678.21","287,146.93","338,154.16","-36,450.61","249,460.87","2,693,907.44","3,539,524.53","-269,640.82","1,958,729.73","10,363,815.57","14,884,150.56","-483,699.97","3,451,357.30","12,381,377.11","14,161,740.08","-1,216,384.71","3,670,310.66","7,462,180.75","1,662,114.21","-2,666,188.70","-5,673,655.77","-8,423,839.78","-9,628,775.78","20,628,950.58"
